case,unit,before_median,after_median,after_over_before,before_min,before_max,after_min,after_max,block0_before,block1_after,block2_after,block3_before,improvement_ranges_separated,loss_ranges_separated,both_edges_agree
resident/calico/striped/k6/h0/u64/get16,ns/query,7.90989713241879,7.489890587642937,0.9469011369244674,7.843711749067346,8.030244142142848,7.479405713954563,7.529996837307524,7.932532297262666,7.488719008503282,7.491062166782592,7.879602659836296,True,False,True
resident/calico/striped/k7/h0/u64/get16,ns/query,8.255249345112858,8.136576495915866,0.985624559085275,8.19769875544068,8.588137369083329,8.04823383255844,8.317558098331364,8.259115563185366,8.162953623616517,8.110199368215216,8.251383127040349,False,False,True
resident/predecessor/local/k1/h0/u64/get16,ns/query,4.035924991489283,4.046801732147205,1.0026949808732468,4.034050729235635,4.0411098309100835,4.035322291973265,4.091805511484606,4.0388474352731745,4.080731512378534,4.035606565795929,4.03405436928321,False,False,True
resident/predecessor/local/k5/h0/u64/get16,ns/query,8.578503436616497,8.577277812502253,0.9998571284463194,8.573464407272398,8.590812900745872,8.57175410685337,8.5849777007667,8.583398488615554,8.584583559569277,8.571976363939468,8.575943224430315,False,False,False
resident/predecessor/local/k56/h0/u64/get16,ns/query,4.052089697006232,4.026194015585602,0.9936093020251349,4.022949614916564,4.083994574846992,4.023219107856607,4.026665225711892,4.081807533354459,4.024338271805543,4.026574941695236,4.02313804612398,False,False,False
resident/predecessor/local/k6/h0/u64/get16,ns/query,8.789867497140861,8.789236906724058,0.9999282593944666,8.781256070806538,8.792628811997242,8.784419667974996,8.793801826572697,8.792561578418171,8.79124206062075,8.785679957935859,8.781769786642478,False,False,False
resident/predecessor/local/k7/h0/u64/get16,ns/query,8.64344364045677,8.64415265120056,1.000082028734528,8.634493251475224,8.652652138157816,8.639434368905766,8.648514517106722,8.65102903174763,8.644201765050738,8.641104299530975,8.63619622912372,False,False,False
resident/predecessor/striped/k1/h0/u64/get16,ns/query,4.302011093277303,4.394048467651301,1.0213940346452905,4.201596024502338,4.394513789913549,4.3852656308492435,4.409993267000508,4.209118362067852,4.397735604704636,4.390243023523986,4.391015499538303,False,False,False
resident/predecessor/striped/k5/h0/u64/get16,ns/query,6.653087528226596,6.214545515209462,0.9340844365632405,6.43659795725612,6.789169621055605,6.033640336017232,6.459176978286454,6.761075208437698,6.308795719911905,6.120295310507019,6.453578541952842,False,False,True
resident/predecessor/striped/k6/h0/u64/get16,ns/query,5.757483501001959,6.266306805146023,1.0883759899712289,5.7032675954093,5.804029891157475,6.242106983727259,6.30788791883081,5.713971729588974,6.268928692593811,6.255312409192162,5.778371184658501,False,True,True
resident/predecessor/striped/k7/h0/u64/get16,ns/query,4.416514676763979,5.426287953167135,1.2286357796376726,4.349342438673994,4.4622199450961935,5.4113040326694115,5.437542070121766,4.423991405991568,5.4240442243210225,5.428531682013248,4.391940591896856,False,True,True
resident/series/neon/local/k1/h0/u64/admitted-region/get16,ns/query,3.851599563304065,3.8723657421497015,1.005391572645164,3.845391664271635,3.8641192998296923,3.8465984428903344,3.9113710249438456,3.8579408731207443,3.894733327668757,3.84984437703879,3.845777221218591,False,False,True
resident/series/neon/local/k1/h0/u64/get16,ns/query,4.898291562538455,4.797578704567991,0.9794391867685656,4.8924931609156825,4.904020620190299,4.785965470228367,4.807472723559664,4.9028680632195885,4.804725619248913,4.790088683418994,4.893253292270859,True,False,True
resident/series/neon/local/k1/h0/u64/raw-dense/get16,ns/query,3.653359279823741,3.6635245074131015,1.0027824330460733,3.6465370425644172,3.6585130249659135,3.6457623521186124,3.7326591353381406,3.658375340152215,3.686919777082216,3.6484421819856627,3.648360277376724,False,False,True
resident/series/neon/local/k5/h0/u64/admitted-region/get16,ns/query,6.717753999579964,6.704633007192479,0.9980468185663981,6.706652483430168,6.731767789210861,6.695969373798429,6.7218740075909444,6.7299885797342185,6.710290993535873,6.6999962610443085,6.7080534402872,False,False,True
resident/series/neon/local/k5/h0/u64/get16,ns/query,7.475069358182719,7.359830921833825,0.9845836298197359,7.470530696234963,7.479818716688711,7.354716510449361,7.367377300742524,7.474251883370509,7.364501723103325,7.355391143544257,7.475886832994929,True,False,True
resident/series/neon/local/k5/h0/u64/raw-dense/get16,ns/query,7.079545324600899,7.035625901760423,0.9937962932890819,7.0562687014772,7.097455886314645,6.9724627520657405,7.080066932547733,7.082580482219777,6.990236131031392,7.069523305883456,7.069059332542652,False,False,False
resident/series/neon/local/k56/h0/u64/admitted-region/get16,ns/query,4.087518010353368,4.070102830402799,0.9957394242896405,4.069329039774419,4.1050067919473925,4.066483958875219,4.073955710041144,4.102838435379444,4.06796536293815,4.073517730095072,4.071176464416323,False,False,False
resident/series/neon/local/k56/h0/u64/get16,ns/query,4.852048238903237,4.4460940645457745,0.9163334422146585,4.816364845447466,4.88759072850386,4.444279868067449,4.449445460529818,4.8865525537774195,4.446357404378662,4.445830724712887,4.819545770266956,True,False,True
resident/series/neon/local/k56/h0/u64/raw-dense/get16,ns/query,3.953463674011919,3.922743340622752,0.9922295141874942,3.9210044259079835,3.9871653819866264,3.9205590779495516,3.9245988190810714,3.986925785996336,3.9225222787795273,3.924363620887331,3.9211496615087578,False,False,False
resident/series/neon/local/k6/h0/u64/admitted-region/get16,ns/query,6.702892079589047,6.700804253480028,0.999688518614916,6.690422672193899,6.71935957659228,6.697017802960635,6.706992462048461,6.710595113147653,6.702444826273967,6.699163680686089,6.69511065051024,False,False,False
resident/series/neon/local/k6/h0/u64/get16,ns/query,7.468706991487834,7.367363032243199,0.9864308561896808,7.455792171654007,7.47781084882025,7.364869808033286,7.374381413927091,7.474193377345806,7.37289757926888,7.367185921787987,7.459325721099184,True,False,True
resident/series/neon/local/k6/h0/u64/raw-dense/get16,ns/query,6.641952223642539,6.644369037153968,1.0003638709569194,6.635272277854212,6.647907125197607,6.636402933611471,6.649276668456874,6.646424292242483,6.644429283115853,6.642850271386974,6.635641687507601,False,False,False
resident/series/neon/local/k7/h0/u64/admitted-region/get16,ns/query,6.9828569779663106,6.981555672301691,0.9998136428014027,6.978406678793597,6.989736728539793,6.974809134922308,6.9908395241113555,6.985339158799426,6.984020067976424,6.975325368429475,6.979834881162924,False,False,True
resident/series/neon/local/k7/h0/u64/get16,ns/query,7.698000190772563,7.549078912486262,0.9806545499356042,7.690607081926273,7.699987504983459,7.545585624597137,7.5561213146413335,7.698147305705679,7.5514027315689916,7.547170459384449,7.694980520965371,True,False,True
resident/series/neon/local/k7/h0/u64/raw-dense/get16,ns/query,7.030730750860991,7.046249934767651,1.0022073358313088,6.977848131426487,7.0980808793895225,6.935706934516235,7.088902428193131,7.032924009890185,7.062820278184455,6.9449985307101425,7.028537491831798,False,False,False
resident/series/neon/striped/k1/h0/u64/admitted-region/get16,ns/query,3.9615977633088386,3.9647947550432967,1.0008069955420684,3.9409785097597596,3.997756544323435,3.945056355544309,4.009900749871109,3.9873484652591844,4.003456569005948,3.945355974922304,3.947727571321327,False,False,False
resident/series/neon/striped/k1/h0/u64/get16,ns/query,4.908454380342671,4.872516775919626,0.9926784275378076,4.906738369107239,4.915171492645298,4.8709976537168655,4.876382543936605,4.908061677115392,4.872913174103434,4.8716123445726875,4.914905109495885,True,False,True
resident/series/neon/striped/k1/h0/u64/raw-dense/get16,ns/query,4.281479906009909,4.38808757158656,1.024899723440721,4.16982090456749,4.381524425431543,4.381016037764168,4.395539267361193,4.180299901122729,4.389668667804931,4.381021666366476,4.380315594473445,False,False,True
resident/series/neon/striped/k5/h0/u64/admitted-region/get16,ns/query,5.902389745045489,6.128298069017062,1.0382740438584563,5.862012427853302,5.98757299712675,6.0474266948829465,6.205962812367932,5.8964075009309,6.092423042734283,6.164173095299842,5.908371989160077,False,True,True
resident/series/neon/striped/k5/h0/u64/get16,ns/query,7.983312059339937,7.669116956868621,0.9606435148549993,7.952684236212785,8.006205921841357,7.640745832648779,7.678042097374117,7.993201527023326,7.6754901191509575,7.654520021181477,7.967989911237211,True,False,True
resident/series/neon/striped/k5/h0/u64/raw-dense/get16,ns/query,5.7945123210541025,5.829984536181943,1.0061216912075506,5.715762201277472,5.891152188482147,5.712614491755617,5.913754653691653,5.742041092700341,5.861523300711427,5.757899312106186,5.830851792151909,False,False,False
