dataset,model,scan,stage,repetition,windows,passes,calls,conversions,checksum,elapsed_ns,ns_per_call,cycles_raw,instructions_raw,enabled_ns,running_ns,pmu_status,major_faults,minor_faults,residence
census-income_srt,cheap,full,predict-then-encode,1,16,512,8192,8192,6552576,7062478,862.119,31462538,123710760,7067682,7067682,available,0,0,unestablished
census-income_srt,cheap,full,predict-then-encode,2,16,512,8192,8192,6552576,7083859,864.729,31466592,123710761,7089243,7089243,available,0,0,unestablished
census-income_srt,cheap,full,predict-then-encode,3,16,512,8192,8192,6552576,7085179,864.89,31472590,123710761,7090473,7090473,available,0,0,unestablished
census-income_srt,cheap,full,predict-then-encode,4,16,512,8192,8192,6552576,7080639,864.336,31495630,123710761,7086413,7086413,available,0,0,unestablished
census-income_srt,cheap,sample32,predict,0,16,8192,131072,0,34144256,6806576,51.9301,30267955,134857001,6821532,6821532,available,0,0,unestablished
census-income_srt,cheap,sample32,predict,1,16,8192,131072,0,34144256,6826487,52.082,30262246,134857000,6831632,6831632,available,0,0,unestablished
census-income_srt,cheap,sample32,predict,2,16,8192,131072,0,34144256,6798027,51.8648,30126766,134857000,6803793,6803793,available,0,0,unestablished
census-income_srt,cheap,sample32,predict,3,16,8192,131072,0,34144256,6792116,51.8197,30165799,134857001,6797522,6797522,available,0,0,unestablished
census-income_srt,cheap,sample32,predict,4,16,8192,131072,0,34144256,6763716,51.6031,30080816,134857001,6769043,6769043,available,0,0,unestablished
census-income_srt,cheap,sample32,predict-then-encode,0,16,512,8192,8192,6552576,5280984,644.651,23501713,83559720,5295412,5295412,available,0,0,unestablished
census-income_srt,cheap,sample32,predict-then-encode,1,16,512,8192,8192,6552576,5270054,643.317,23534240,83559718,5276502,5276502,available,0,0,unestablished
census-income_srt,cheap,sample32,predict-then-encode,2,16,512,8192,8192,6552576,5270393,643.359,23487501,83559718,5275642,5275642,available,0,0,unestablished
census-income_srt,cheap,sample32,predict-then-encode,3,16,512,8192,8192,6552576,5283493,644.958,23500950,83559720,5288732,5288732,available,0,0,unestablished
census-income_srt,cheap,sample32,predict-then-encode,4,16,512,8192,8192,6552576,5269133,643.205,23491490,83559718,5274482,5274482,available,0,0,unestablished
census-income_srt,quadrants,full,predict,0,16,512,8192,0,1841152,5299723,646.939,23640236,123044134,5312392,5312392,available,0,0,unestablished
census-income_srt,quadrants,full,predict,1,16,512,8192,0,1841152,5343274,652.255,23648335,123044135,5338422,5338422,available,0,0,unestablished
census-income_srt,quadrants,full,predict,2,16,512,8192,0,1841152,5332424,650.931,23644948,123044136,5337863,5337863,available,0,0,unestablished
census-income_srt,quadrants,full,predict,3,16,512,8192,0,1841152,5321845,649.639,23665529,123044134,5327092,5327092,available,0,0,unestablished
census-income_srt,quadrants,full,predict,4,16,512,8192,0,1841152,5318964,649.288,23671249,123044134,5324212,5324212,available,0,0,unestablished
census-income_srt,quadrants,full,predict-then-encode,0,16,256,4096,4096,3276288,5066752,1237,22604856,99087654,5079341,5079341,available,0,0,unestablished
census-income_srt,quadrants,full,predict-then-encode,1,16,256,4096,4096,3276288,5095042,1243.91,22612725,99087654,5100582,5100582,available,0,0,unestablished
census-income_srt,quadrants,full,predict-then-encode,2,16,256,4096,4096,3276288,5089102,1242.46,22615817,99087655,5095722,5095722,available,0,0,unestablished
census-income_srt,quadrants,full,predict-then-encode,3,16,256,4096,4096,3276288,5117912,1249.49,22611279,99087655,5112022,5112022,available,0,0,unestablished
census-income_srt,quadrants,full,predict-then-encode,4,16,256,4096,4096,3276288,5093352,1243.49,22607281,99087654,5098622,5098622,available,0,0,unestablished
census-income_srt,quadrants,sample32,predict,0,16,4096,65536,0,17268736,6332593,96.6277,28248971,139288872,6345403,6345403,available,0,0,unestablished
census-income_srt,quadrants,sample32,predict,1,16,4096,65536,0,17268736,6364292,97.1114,28256260,139288873,6370212,6370212,available,0,0,unestablished
census-income_srt,quadrants,sample32,predict,2,16,4096,65536,0,17268736,6346522,96.8402,28235583,139288871,6354043,6354043,available,0,0,unestablished
census-income_srt,quadrants,sample32,predict,3,16,4096,65536,0,17268736,6373633,97.2539,28252302,139288872,6380202,6380202,available,0,0,unestablished
census-income_srt,quadrants,sample32,predict,4,16,4096,65536,0,17268736,6368663,97.1781,28265097,139288873,6363433,6363433,available,0,0,unestablished
census-income_srt,quadrants,sample32,predict-then-encode,0,16,512,8192,8192,6552576,5684757,693.94,25442343,92542248,5697782,5697782,available,0,0,unestablished
census-income_srt,quadrants,sample32,predict-then-encode,1,16,512,8192,8192,6552576,5740248,700.714,25492685,92542247,5726582,5726582,available,0,0,unestablished
census-income_srt,quadrants,sample32,predict-then-encode,2,16,512,8192,8192,6552576,5735178,700.095,25502725,92542247,5740913,5740913,available,0,0,unestablished
census-income_srt,quadrants,sample32,predict-then-encode,3,16,512,8192,8192,6552576,5722607,698.56,25494817,92542247,5729342,5729342,available,0,0,unestablished
census-income_srt,quadrants,sample32,predict-then-encode,4,16,512,8192,8192,6552576,5709268,696.932,25490349,92542247,5714682,5714682,available,0,0,unestablished
census1881,cheap,full,predict,0,16,1024,16384,0,9291776,6621475,404.143,29482310,128017704,6639703,6639703,available,0,0,unestablished
census1881,cheap,full,predict,1,16,1024,16384,0,9291776,6615825,403.798,29504361,128017704,6622172,6622172,available,0,0,unestablished
census1881,cheap,full,predict,2,16,1024,16384,0,9291776,6620725,404.097,29529568,128017704,6651243,6651243,available,0,0,unestablished
census1881,cheap,full,predict,3,16,1024,16384,0,9291776,6643905,405.512,29513722,128017704,6649732,6649732,available,0,0,unestablished
census1881,cheap,full,predict,4,16,1024,16384,0,9291776,6617804,403.919,29497308,128017704,6623283,6623283,available,0,0,unestablished
census1881,cheap,full,encode,0,16,256,4096,4096,2284032,6044860,1475.8,26881207,82643496,6037622,6037622,available,0,0,unestablished
census1881,cheap,full,encode,1,16,256,4096,4096,2284032,6035810,1473.59,26887836,82643495,6041142,6041142,available,0,0,unestablished
census1881,cheap,full,encode,2,16,256,4096,4096,2284032,6029470,1472.04,26880052,82643496,6034783,6034783,available,0,0,unestablished
census1881,cheap,full,encode,3,16,256,4096,4096,2284032,6049810,1477,26890865,82643495,6055092,6055092,available,0,0,unestablished
census1881,cheap,full,encode,4,16,256,4096,4096,2284032,6050670,1477.21,26908041,82643496,6056192,6056192,available,0,0,unestablished
census1881,cheap,full,predict-then-encode,0,16,256,4096,4096,4643328,7702834,1880.57,34224492,114647850,7705953,7705953,available,0,0,unestablished
census1881,cheap,full,predict-then-encode,1,16,256,4096,4096,4643328,7696384,1879,34206858,114647850,7702663,7702663,available,0,0,unestablished
census1881,cheap,full,predict-then-encode,2,16,256,4096,4096,4643328,7689704,1877.37,34162593,114647850,7685633,7685633,available,0,0,unestablished
census1881,cheap,full,predict-then-encode,3,16,256,4096,4096,4643328,7665084,1871.36,34191328,114647850,7670363,7670363,available,0,0,unestablished
census1881,cheap,full,predict-then-encode,4,16,256,4096,4096,4643328,7687784,1876.9,34165184,114647850,7683043,7683043,available,0,0,unestablished
census1881,cheap,sample32,predict,0,16,8192,131072,0,74973184,9176996,70.0149,40930921,163430700,9194144,9194144,available,0,0,unestablished
census1881,cheap,sample32,predict,1,16,8192,131072,0,74973184,9205786,70.2346,41041409,163430699,9212113,9212113,available,0,0,unestablished
census1881,cheap,sample32,predict,2,16,8192,131072,0,74973184,9300057,70.9538,41109157,163430700,9273384,9273384,available,0,0,unestablished
census1881,cheap,sample32,predict,3,16,8192,131072,0,74973184,9239756,70.4937,41143861,163430699,9245093,9245093,available,0,0,unestablished
census1881,cheap,sample32,predict,4,16,8192,131072,0,74973184,9229847,70.4181,41057511,163430700,9235134,9235134,available,0,0,unestablished
census1881,cheap,sample32,predict-then-encode,0,16,256,4096,4096,4643328,6338822,1547.56,28222772,87750696,6352222,6352222,available,0,0,unestablished
census1881,cheap,sample32,predict-then-encode,1,16,256,4096,4096,4643328,6360282,1552.8,28274791,87750696,6365453,6365453,available,0,0,unestablished
census1881,cheap,sample32,predict-then-encode,2,16,256,4096,4096,4643328,6339383,1547.7,28221213,87750696,6344692,6344692,available,0,0,unestablished
census1881,cheap,sample32,predict-then-encode,3,16,256,4096,4096,4643328,6375093,1556.42,28261597,87750696,6360773,6360773,available,0,0,unestablished
census1881,cheap,sample32,predict-then-encode,4,16,256,4096,4096,4643328,6368493,1554.81,28280171,87750696,6373692,6373692,available,0,0,unestablished
census1881,quadrants,full,predict,0,16,512,8192,0,4643840,6933938,846.428,30876875,140038953,6946973,6946973,available,0,0,unestablished
census1881,quadrants,full,predict,1,16,512,8192,0,4643840,6949678,848.349,30881702,140038953,6955113,6955113,available,0,0,unestablished
census1881,quadrants,full,predict,2,16,512,8192,0,4643840,6937647,846.881,30875118,140038952,6943172,6943172,available,0,0,unestablished
census1881,quadrants,full,predict,3,16,512,8192,0,4643840,6927038,845.586,30882078,140038953,6932293,6932293,available,0,0,unestablished
census1881,quadrants,full,predict,4,16,512,8192,0,4643840,7025278,857.578,30880598,140038956,6989093,6989093,available,0,0,unestablished
census1881,quadrants,full,predict-then-encode,0,16,256,4096,4096,4643328,9521959,2324.7,42348911,152662829,9528644,9528644,available,0,0,unestablished
census1881,quadrants,full,predict-then-encode,1,16,256,4096,4096,4643328,9503429,2320.17,42238254,152662827,9508813,9508813,available,0,0,unestablished
census1881,quadrants,full,predict-then-encode,2,16,256,4096,4096,4643328,9517989,2323.73,42316511,152662829,9523494,9523494,available,0,0,unestablished
census1881,quadrants,full,predict-then-encode,3,16,256,4096,4096,4643328,9530459,2326.77,42300756,152662828,9526664,9526664,available,0,0,unestablished
census1881,quadrants,full,predict-then-encode,4,16,256,4096,4096,4643328,9526659,2325.84,42343010,152662828,9532463,9532463,available,0,0,unestablished
census1881,quadrants,sample32,predict,0,16,4096,65536,0,37519360,7994157,121.981,35662756,154050858,8009483,8009483,available,0,0,unestablished
census1881,quadrants,sample32,predict,1,16,4096,65536,0,37519360,8047556,122.796,35678869,154050858,8026233,8026233,available,0,0,unestablished
census1881,quadrants,sample32,predict,2,16,4096,65536,0,37519360,8016256,122.318,35688295,154050858,8021863,8021863,available,0,0,unestablished
census1881,quadrants,sample32,predict,3,16,4096,65536,0,37519360,8050907,122.847,35670945,154050859,8043313,8043313,available,0,0,unestablished
census1881,quadrants,sample32,predict,4,16,4096,65536,0,37519360,8043807,122.739,35666730,154050858,8049263,8049263,available,0,0,unestablished
census1881,quadrants,sample32,predict-then-encode,0,16,256,4096,4096,4643328,6548784,1598.82,29190061,92271656,6562673,6562673,available,0,0,unestablished
census1881,quadrants,sample32,predict-then-encode,1,16,256,4096,4096,4643328,6583555,1607.31,29144907,92271657,6589232,6589232,available,0,0,unestablished
census1881,quadrants,sample32,predict-then-encode,2,16,256,4096,4096,4643328,6586225,1607.97,29165866,92271656,6592703,6592703,available,0,0,unestablished
census1881,quadrants,sample32,predict-then-encode,3,16,256,4096,4096,4643328,6611094,1614.04,29208705,92271657,6606232,6606232,available,0,0,unestablished
census1881,quadrants,sample32,predict-then-encode,4,16,256,4096,4096,4643328,6555994,1600.58,29158061,92271656,6561473,6561473,available,0,0,unestablished
census1881_srt,cheap,full,predict,0,16,2048,32768,0,102400,6354883,193.936,28223899,153403689,6371472,6371472,available,0,0,unestablished
census1881_srt,cheap,full,predict,1,16,2048,32768,0,102400,6345683,193.655,28186345,153403687,6352793,6352793,available,0,0,unestablished
census1881_srt,cheap,full,predict,2,16,2048,32768,0,102400,6356153,193.974,28181156,153403688,6362962,6362962,available,0,0,unestablished
census1881_srt,cheap,full,predict,3,16,2048,32768,0,102400,6351742,193.84,28079434,153403690,6344173,6344173,available,0,0,unestablished
census1881_srt,cheap,full,predict,4,16,2048,32768,0,102400,6421133,195.957,28289718,153403688,6390162,6390162,available,0,0,unestablished
census1881_srt,cheap,full,encode,0,16,4096,65536,65536,200704,9334478,142.433,41561983,213201195,9349034,9349034,available,0,0,unestablished
census1881_srt,cheap,full,encode,1,16,4096,65536,65536,200704,9401468,143.455,41518547,213201197,9408013,9408013,available,0,0,unestablished
census1881_srt,cheap,full,encode,2,16,4096,65536,65536,200704,9324077,142.274,41322797,213201196,9316794,9316794,available,0,0,unestablished
census1881_srt,cheap,full,encode,3,16,4096,65536,65536,200704,9320387,142.218,41292338,213201195,9326634,9326634,available,0,0,unestablished
census1881_srt,cheap,full,encode,4,16,4096,65536,65536,200704,9362637,142.863,41326292,213201198,9336573,9336573,available,0,0,unestablished
census1881_srt,cheap,full,predict-then-encode,0,16,1024,16384,16384,9487360,5499805,335.681,24483519,130002215,5512833,5512833,available,0,0,unestablished
census1881_srt,cheap,full,predict-then-encode,1,16,1024,16384,16384,9487360,5564166,339.61,24435999,130002215,5536172,5536172,available,0,0,unestablished
census1881_srt,cheap,full,predict-then-encode,2,16,1024,16384,16384,9487360,5531016,337.586,24477641,130002215,5536352,5536352,available,0,0,unestablished
census1881_srt,cheap,full,predict-then-encode,3,16,1024,16384,16384,9487360,5561576,339.452,24494067,130002216,5552152,5552152,available,0,0,unestablished
census1881_srt,cheap,full,predict-then-encode,4,16,1024,16384,16384,9487360,5539856,338.126,24463281,130002214,5545142,5545142,available,0,0,unestablished
census1881_srt,cheap,sample32,predict,0,16,16384,262144,0,1572864,9220516,35.1735,40983359,221479211,9223364,9223364,available,0,0,unestablished
census1881_srt,cheap,sample32,predict,1,16,16384,262144,0,1572864,9363978,35.7207,41528331,221479213,9369184,9369184,available,0,0,unestablished
census1881_srt,cheap,sample32,predict,2,16,16384,262144,0,1572864,9330578,35.5933,41414994,221479211,9323363,9323363,available,0,0,unestablished
census1881_srt,cheap,sample32,predict,3,16,16384,262144,0,1572864,9389387,35.8177,41655910,221479212,9395854,9395854,available,0,0,unestablished
census1881_srt,cheap,sample32,predict,4,16,16384,262144,0,1572864,9375117,35.7632,41603073,221479213,9381803,9381803,available,0,0,unestablished
census1881_srt,cheap,sample32,predict-then-encode,0,16,2048,32768,32768,18974720,5697747,173.881,25461855,134285606,5718922,5718922,available,0,0,unestablished
census1881_srt,cheap,sample32,predict-then-encode,1,16,2048,32768,32768,18974720,5736677,175.069,25501570,134285607,5743962,5743962,available,0,0,unestablished
census1881_srt,cheap,sample32,predict-then-encode,2,16,2048,32768,32768,18974720,5835078,178.072,25638452,134285609,5829972,5829972,available,0,0,unestablished
census1881_srt,cheap,sample32,predict-then-encode,3,16,2048,32768,32768,18974720,6160471,188.003,27373869,134285607,6167273,6167273,available,0,0,unestablished
census1881_srt,cheap,sample32,predict-then-encode,4,16,2048,32768,32768,18974720,6165571,188.158,27475675,134285608,6170982,6170982,available,0,0,unestablished
census1881_srt,quadrants,full,predict,0,16,1024,16384,0,52224,8705572,531.346,38626706,223611179,8719753,8719753,available,0,0,unestablished
census1881_srt,quadrants,full,predict,1,16,1024,16384,0,52224,8704962,531.309,38631807,223611180,8699084,8699084,available,0,0,unestablished
census1881_srt,quadrants,full,predict,2,16,1024,16384,0,52224,8711572,531.712,38634567,223611179,8716853,8716853,available,0,0,unestablished
census1881_srt,quadrants,full,predict,3,16,1024,16384,0,52224,8673942,529.415,38623221,223611178,8679193,8679193,available,0,0,unestablished
census1881_srt,quadrants,full,predict,4,16,1024,16384,0,52224,8677832,529.653,38627071,223611178,8706214,8706214,available,0,0,unestablished
census1881_srt,quadrants,full,predict-then-encode,0,16,512,8192,8192,4743680,5587027,682.01,24909922,138455847,5600312,5600312,available,0,0,unestablished
census1881_srt,quadrants,full,predict-then-encode,1,16,512,8192,8192,4743680,5652447,689.996,24930091,138455849,5647522,5647522,available,0,0,unestablished
census1881_srt,quadrants,full,predict-then-encode,2,16,512,8192,8192,4743680,5629587,687.205,24925393,138455846,5614702,5614702,available,0,0,unestablished
census1881_srt,quadrants,full,predict-then-encode,3,16,512,8192,8192,4743680,5640446,688.531,24922407,138455848,5645723,5645723,available,0,0,unestablished
census1881_srt,quadrants,full,predict-then-encode,4,16,512,8192,8192,4743680,5607856,684.553,24928023,138455847,5613132,5613132,available,0,0,unestablished
census1881_srt,quadrants,sample32,predict,0,16,8192,131072,0,786432,9675410,73.8175,42947558,253763884,9688604,9688604,available,0,0,unestablished
census1881_srt,quadrants,sample32,predict,1,16,8192,131072,0,786432,9722570,74.1773,43065600,253763885,9714674,9714674,available,0,0,unestablished
census1881_srt,quadrants,sample32,predict,2,16,8192,131072,0,786432,9688661,73.9186,43054785,253763884,9695293,9695293,available,0,0,unestablished
census1881_srt,quadrants,sample32,predict,3,16,8192,131072,0,786432,9751911,74.4012,43015575,253763885,9757624,9757624,available,0,0,unestablished
census1881_srt,quadrants,sample32,predict,4,16,8192,131072,0,786432,9692470,73.9477,42989034,253763884,9697814,9697814,available,0,0,unestablished
census1881_srt,quadrants,sample32,predict-then-encode,0,16,2048,32768,32768,18974720,7611993,232.3,33746740,170041642,7626473,7626473,available,0,0,unestablished
census1881_srt,quadrants,sample32,predict-then-encode,1,16,2048,32768,32768,18974720,7593252,231.728,33677204,170041641,7599533,7599533,available,0,0,unestablished
census1881_srt,quadrants,sample32,predict-then-encode,2,16,2048,32768,32768,18974720,7585613,231.495,33742133,170041642,7590833,7590833,available,0,0,unestablished
census1881_srt,quadrants,sample32,predict-then-encode,3,16,2048,32768,32768,18974720,7588862,231.594,33767469,170041641,7594092,7594092,available,0,0,unestablished
census1881_srt,quadrants,sample32,predict-then-encode,4,16,2048,32768,32768,18974720,7618073,232.485,33752391,170041641,7613233,7613233,available,0,0,unestablished
dimension_003,cheap,full,predict,0,16,2048,32768,0,153600,6247632,190.663,27851323,153213223,6261603,6261603,available,0,0,unestablished
dimension_003,cheap,full,predict,1,16,2048,32768,0,153600,6263792,191.156,27802359,153213224,6269022,6269022,available,0,0,unestablished
dimension_003,cheap,full,predict,2,16,2048,32768,0,153600,6268622,191.303,27862273,153213223,6273913,6273913,available,0,0,unestablished
dimension_003,cheap,full,predict,3,16,2048,32768,0,153600,6287672,191.885,27920854,153213225,6292942,6292942,available,0,0,unestablished
dimension_003,cheap,full,predict,4,16,2048,32768,0,153600,6265072,191.195,27862685,153213223,6271032,6271032,available,0,0,unestablished
dimension_003,cheap,full,encode,0,16,2048,32768,32768,135168,5178153,158.025,23119900,108020007,5192052,5192052,available,0,0,unestablished
dimension_003,cheap,full,encode,1,16,2048,32768,32768,135168,5294354,161.571,23126233,108020009,5255022,5255022,available,0,0,unestablished
dimension_003,cheap,full,encode,2,16,2048,32768,32768,135168,5251894,160.275,23107307,108020006,5225092,5225092,available,0,0,unestablished
dimension_003,cheap,full,encode,3,16,2048,32768,32768,135168,5208783,158.959,23138826,108020006,5214102,5214102,available,0,0,unestablished
dimension_003,cheap,full,encode,4,16,2048,32768,32768,135168,5203363,158.794,23093431,108020008,5208632,5208632,available,0,0,unestablished
dimension_003,cheap,full,predict-then-encode,0,16,1024,16384,16384,9504768,5702277,348.039,25412901,130616616,5718222,5718222,available,0,0,unestablished
dimension_003,cheap,full,predict-then-encode,1,16,1024,16384,16384,9504768,5721737,349.227,25339090,130616615,5729402,5729402,available,0,0,unestablished
dimension_003,cheap,full,predict-then-encode,2,16,1024,16384,16384,9504768,5720528,349.153,25371959,130616615,5725912,5725912,available,0,0,unestablished
dimension_003,cheap,full,predict-then-encode,3,16,1024,16384,16384,9504768,5749648,350.931,25416082,130616616,5738103,5738103,available,0,0,unestablished
dimension_003,cheap,full,predict-then-encode,4,16,1024,16384,16384,9504768,5727317,349.568,25419112,130616616,5732622,5732622,available,0,0,unestablished
dimension_003,cheap,sample32,predict,0,16,16384,262144,0,655360,9159356,34.9402,40675787,220430637,9173524,9173524,available,0,0,unestablished
dimension_003,cheap,sample32,predict,1,16,16384,262144,0,655360,9212227,35.1419,40879589,220430636,9219323,9219323,available,0,0,unestablished
dimension_003,cheap,sample32,predict,2,16,16384,262144,0,655360,9291997,35.4462,41075364,220430636,9283344,9283344,available,0,0,unestablished
dimension_003,cheap,sample32,predict,3,16,16384,262144,0,655360,9170346,34.9821,40677509,220430636,9176653,9176653,available,0,0,unestablished
dimension_003,cheap,sample32,predict,4,16,16384,262144,0,655360,9178696,35.0139,40803042,220430636,9185564,9185564,available,0,0,unestablished
dimension_003,cheap,sample32,predict-then-encode,0,16,2048,32768,32768,19009536,6429554,196.214,28460867,135573801,6442012,6442012,available,0,0,unestablished
dimension_003,cheap,sample32,predict-then-encode,1,16,2048,32768,32768,19009536,6424033,196.046,28440515,135573800,6416923,6416923,available,0,0,unestablished
dimension_003,cheap,sample32,predict-then-encode,2,16,2048,32768,32768,19009536,6418433,195.875,28484299,135573801,6423832,6423832,available,0,0,unestablished
dimension_003,cheap,sample32,predict-then-encode,3,16,2048,32768,32768,19009536,6406333,195.506,28433499,135573799,6411523,6411523,available,0,0,unestablished
dimension_003,cheap,sample32,predict-then-encode,4,16,2048,32768,32768,19009536,6412843,195.704,28486733,135573801,6418122,6418122,available,0,0,unestablished
dimension_003,quadrants,full,predict,0,16,1024,16384,0,81920,8661442,528.652,38440452,223509804,8673903,8673903,available,0,0,unestablished
dimension_003,quadrants,full,predict,1,16,1024,16384,0,81920,8694882,530.693,38447766,223509803,8690273,8690273,available,0,0,unestablished
dimension_003,quadrants,full,predict,2,16,1024,16384,0,81920,8663441,528.774,38441514,223509803,8668764,8668764,available,0,0,unestablished
dimension_003,quadrants,full,predict,3,16,1024,16384,0,81920,8724303,532.489,38450232,223509803,8700732,8700732,available,0,0,unestablished
dimension_003,quadrants,full,predict,4,16,1024,16384,0,81920,8651982,528.075,38435458,223509802,8658213,8658213,available,0,0,unestablished
dimension_003,quadrants,full,predict-then-encode,0,16,512,8192,8192,4752384,5663987,691.405,25101386,138759975,5676572,5676572,available,0,0,unestablished
dimension_003,quadrants,full,predict-then-encode,1,16,512,8192,8192,4752384,5677828,693.094,25108439,138759976,5671772,5671772,available,0,0,unestablished
dimension_003,quadrants,full,predict-then-encode,2,16,512,8192,8192,4752384,5697767,695.528,25110093,138759975,5685062,5685062,available,0,0,unestablished
dimension_003,quadrants,full,predict-then-encode,3,16,512,8192,8192,4752384,5656197,690.454,25107486,138759976,5662153,5662153,available,0,0,unestablished
dimension_003,quadrants,full,predict-then-encode,4,16,512,8192,8192,4752384,5651097,689.831,25113385,138759974,5657312,5657312,available,0,0,unestablished
dimension_003,quadrants,sample32,predict,0,16,8192,131072,0,262144,9639370,73.5426,42852503,253223213,9645814,9645814,available,0,0,unestablished
dimension_003,quadrants,sample32,predict,1,16,8192,131072,0,262144,9663670,73.728,42863355,253223213,9660244,9660244,available,0,0,unestablished
dimension_003,quadrants,sample32,predict,2,16,8192,131072,0,262144,9647640,73.6057,42847860,253223213,9644803,9644803,available,0,0,unestablished
dimension_003,quadrants,sample32,predict,3,16,8192,131072,0,262144,9630750,73.4768,42813191,253223212,9636104,9636104,available,0,0,unestablished
dimension_003,quadrants,sample32,predict,4,16,8192,131072,0,262144,9618440,73.3829,42829331,253223212,9623794,9623794,available,0,0,unestablished
dimension_003,quadrants,sample32,predict-then-encode,0,16,2048,32768,32768,19009536,7822385,238.72,34874659,171325737,7834953,7834953,available,0,0,unestablished
dimension_003,quadrants,sample32,predict-then-encode,1,16,2048,32768,32768,19009536,7814425,238.477,34779251,171325738,7819663,7819663,available,0,0,unestablished
dimension_003,quadrants,sample32,predict-then-encode,2,16,2048,32768,32768,19009536,7827945,238.89,34818557,171325738,7833203,7833203,available,0,0,unestablished
dimension_003,quadrants,sample32,predict-then-encode,3,16,2048,32768,32768,19009536,7849505,239.548,34839729,171325738,7846203,7846203,available,0,0,unestablished
dimension_003,quadrants,sample32,predict-then-encode,4,16,2048,32768,32768,19009536,7818525,238.602,34832502,171325738,7823773,7823773,available,0,0,unestablished
dimension_008,cheap,full,predict,0,16,2048,32768,0,40960,6138331,187.327,27324314,152908072,6154532,6154532,available,0,0,unestablished
dimension_008,cheap,full,predict,1,16,2048,32768,0,40960,6132421,187.147,27286532,152908071,6138432,6138432,available,0,0,unestablished
dimension_008,cheap,full,predict,2,16,2048,32768,0,40960,6150281,187.692,27311148,152908073,6156033,6156033,available,0,0,unestablished
dimension_008,cheap,full,predict,3,16,2048,32768,0,40960,6152871,187.771,27260473,152908071,6135112,6135112,available,0,0,unestablished
dimension_008,cheap,full,predict,4,16,2048,32768,0,40960,6144801,187.524,27291295,152908072,6149972,6149972,available,0,0,unestablished
dimension_008,cheap,full,encode,0,16,4096,65536,65536,77824,9690680,147.868,43115010,208052524,9704194,9704194,available,0,0,unestablished
dimension_008,cheap,full,encode,1,16,4096,65536,65536,77824,9703990,148.071,43111953,208052524,9710193,9710193,available,0,0,unestablished
dimension_008,cheap,full,encode,2,16,4096,65536,65536,77824,9729651,148.463,43139317,208052525,9736944,9736944,available,0,0,unestablished
dimension_008,cheap,full,encode,3,16,4096,65536,65536,77824,9691420,147.879,43106552,208052523,9696884,9696884,available,0,0,unestablished
dimension_008,cheap,full,encode,4,16,4096,65536,65536,77824,9774751,149.151,43128152,208052527,9732594,9732594,available,0,0,unestablished
dimension_008,cheap,full,predict-then-encode,0,16,1024,16384,16384,9456640,5485716,334.822,24443656,128467240,5498432,5498432,available,0,0,unestablished
dimension_008,cheap,full,predict-then-encode,1,16,1024,16384,16384,9456640,5493526,335.298,24435449,128467238,5498782,5498782,available,0,0,unestablished
dimension_008,cheap,full,predict-then-encode,2,16,1024,16384,16384,9456640,5498075,335.576,24430771,128467240,5503392,5503392,available,0,0,unestablished
dimension_008,cheap,full,predict-then-encode,3,16,1024,16384,16384,9456640,5485096,334.784,24447322,128467238,5490352,5490352,available,0,0,unestablished
dimension_008,cheap,full,predict-then-encode,4,16,1024,16384,16384,9456640,5505196,336.01,24445989,128467239,5510442,5510442,available,0,0,unestablished
dimension_008,cheap,sample32,predict,0,16,16384,262144,0,0,9001534,34.3381,40106471,219906347,9016394,9016394,available,0,0,unestablished
dimension_008,cheap,sample32,predict,1,16,16384,262144,0,0,9090155,34.6762,40011945,219906348,9054513,9054513,available,0,0,unestablished
dimension_008,cheap,sample32,predict,2,16,16384,262144,0,0,8983344,34.2687,39971637,219906348,8988664,8988664,available,0,0,unestablished
dimension_008,cheap,sample32,predict,3,16,16384,262144,0,0,9055355,34.5434,40295646,219906347,9061773,9061773,available,0,0,unestablished
dimension_008,cheap,sample32,predict,4,16,16384,262144,0,0,9050664,34.5255,40109109,219906347,9039964,9039964,available,0,0,unestablished
dimension_008,cheap,sample32,predict-then-encode,0,16,2048,32768,32768,18913280,5937920,181.211,26485266,131514664,5951203,5951203,available,0,0,unestablished
dimension_008,cheap,sample32,predict-then-encode,1,16,2048,32768,32768,18913280,5987849,182.735,26585219,131514663,5993282,5993282,available,0,0,unestablished
dimension_008,cheap,sample32,predict-then-encode,2,16,2048,32768,32768,18913280,6017729,183.647,26580322,131514664,5992982,5992982,available,0,0,unestablished
dimension_008,cheap,sample32,predict-then-encode,3,16,2048,32768,32768,18913280,6011389,183.453,26523139,131514663,6006123,6006123,available,0,0,unestablished
dimension_008,cheap,sample32,predict-then-encode,4,16,2048,32768,32768,18913280,5995049,182.954,26609004,131514664,6001112,6001112,available,0,0,unestablished
dimension_008,quadrants,full,predict,0,16,1024,16384,0,20480,8601351,524.985,38169341,223340844,8615803,8615803,available,0,0,unestablished
dimension_008,quadrants,full,predict,1,16,1024,16384,0,20480,8626002,526.489,38171510,223340842,8634253,8634253,available,0,0,unestablished
dimension_008,quadrants,full,predict,2,16,1024,16384,0,20480,8582691,523.846,38167880,223340842,8612644,8612644,available,0,0,unestablished
dimension_008,quadrants,full,predict,3,16,1024,16384,0,20480,8592601,524.451,38167385,223340844,8598123,8598123,available,0,0,unestablished
dimension_008,quadrants,full,predict,4,16,1024,16384,0,20480,8650361,527.976,38160941,223340843,8633273,8633273,available,0,0,unestablished
