case,ordinary,candidate,ratio,ordinary_min,ordinary_max,candidate_min,candidate_max,improvement_separated,loss_separated,both_edges_agree,block_medians
runtime/series/avx2/striped/k12/h0/u32/dense/mixed/out0,5.723166792682161,6.055795041481729,1.058119614690398,5.700958429824108,5.7398428555630785,5.677651026653918,6.44995948843239,False,False,False,"[5.72422904526371, 6.4215322098125265, 5.7096062797061276, 5.703639919765888]"
runtime/series/avx2/striped/k12/h0/u32/dense/mixed/out32,5.726524091903306,6.077595806546322,1.061306249482019,5.709777484453083,5.744692034600497,5.90954139660905,6.460862719197545,False,True,True,"[5.740431774725847, 6.380994728252557, 5.712239583333372, 5.915476551664359]"
runtime/series/avx2/striped/k12/h0/u32/dense/o16-n16/out0,2.925135638045205,2.920738083889401,0.9984966323959107,2.7523025366668357,3.133875384903058,2.7626819757319807,3.172405349085563,False,False,False,"[3.128070042035785, 3.126459507392237, 2.7548162735670245, 2.765678280884647]"
runtime/series/avx2/striped/k12/h0/u32/dense/o16-n16/out32,2.866625452888737,2.920129020809449,1.0186643036559924,2.7492682790542458,3.1173360606575846,2.760577785487037,3.231764808957372,False,False,True,"[3.0597895140778135, 3.191899207578873, 2.752685600162018, 2.772260640717016]"
runtime/series/avx2/striped/k12/h0/u32/dense/o17-n16/out0,7.36899404768897,7.792399113051152,1.057457647899033,7.032130899918507,8.12924575636315,7.0532167698099455,8.207149183844608,False,False,True,"[7.93241222161248, 8.129549093903439, 7.0359808581017305, 7.500820833690855]"
runtime/series/avx2/striped/k12/h0/u32/dense/o17-n16/out32,7.0487206710672465,7.9124875356920334,1.1225423598030029,7.013110355766744,7.129312491878541,7.556045299566779,8.09895982761917,False,True,True,"[7.090385518636024, 8.016954727621577, 7.020851719907016, 7.756559451994301]"
runtime/series/avx2/striped/k12/h0/u32/dense/o17-n17/out0,7.662109426505976,8.223647771619172,1.0732876958361666,7.637549591598596,7.79455366059826,7.780739509929561,8.753927384093075,False,False,True,"[7.7176076611156725, 8.652252099180423, 7.6557947418319845, 7.907032866936876]"
runtime/series/avx2/striped/k12/h0/u32/dense/o17-n17/out32,8.292236229800157,8.343742758876441,1.0062114160340951,7.6336184130116145,8.949266204443761,7.683647820800588,9.03131207053897,False,False,True,"[8.927077921861681, 8.976608843206426, 7.6569216851166475, 7.740165507797904]"
runtime/series/avx2/striped/k12/h0/u64/dense/mixed/out0,5.991273154463963,6.240435248826659,1.0415875036805908,5.971950057077598,6.0215759500915835,6.056651904709001,6.633983049135256,False,True,True,"[6.002549221611729, 6.510130079955934, 5.9782668378995325, 6.057818486922493]"
runtime/series/avx2/striped/k12/h0/u64/dense/mixed/out32,5.971040857877547,6.621153481495712,1.1088776042723736,5.95831183433432,5.979864841062131,6.095949447177937,6.995965864885839,False,True,True,"[5.979404903786349, 6.9784883947095535, 5.9664948731266145, 6.2799848834030465]"
runtime/series/avx2/striped/k12/h0/u64/dense/o16-n16/out0,3.255663609600958,3.531098783217625,1.084601852846347,3.1078896548337935,3.4943894164180693,3.315548817285999,3.826097307482535,False,False,True,"[3.4856352712816974, 3.776875221209413, 3.1090828409542643, 3.327376513172607]"
runtime/series/avx2/striped/k12/h0/u64/dense/o16-n16/out32,3.304812423449861,3.532061777234648,1.0687631625239302,3.1149823612641048,3.585522672101082,3.3033601696850954,3.800581851906054,False,False,True,"[3.57236351017501, 3.7410191696595456, 3.126618466783153, 3.3092039602917582]"
runtime/series/avx2/striped/k12/h0/u64/dense/o17-n16/out0,7.525675228675782,8.064284200432152,1.0715695210582643,7.257654892147734,8.047719369990592,7.8049473180662154,8.41117747876803,False,False,True,"[7.924886824658621, 8.018415092921826, 7.276788831803675, 8.110153307942479]"
runtime/series/avx2/striped/k12/h0/u64/dense/o17-n16/out32,7.260494131722835,8.071520678912284,1.1117040427931593,7.2368505054883085,7.2789926898558654,7.559930947604177,8.35162638315829,False,True,True,"[7.2494000604598225, 8.253628836896718, 7.278621292960081, 7.8362189001772995]"
runtime/series/avx2/striped/k12/h0/u64/dense/o17-n17/out0,8.219435199970905,8.512471465649643,1.0356516303796368,7.820335466957461,9.044067119994267,8.003320236369621,9.112826060971342,False,False,True,"[8.896842929166061, 8.925836807052065, 7.827484165869991, 8.02739456703128]"
