scope,case,best_ordinary,ordinary_ns,best_retained_prior,prior_ns,ratio,same_wire
large,local/k44/h16/u64/encode,bulk/series/avx512/local/k44/h16/u64/encode,0.2222269763915983,bulk/calico/striped/k44/h0/u64/encode,0.13753798359896593,1.6157498501618943,False
large,local/k45/h16/u64/encode,bulk/series/avx512/local/k45/h16/u64/encode,0.22612436729638533,bulk/calico/striped/k45/h0/u64/encode,0.1420328652964202,1.5920566470617035,False
large,local/k46/h16/u64/encode,bulk/series/avx512/local/k46/h16/u64/encode,0.22534576732703793,bulk/calico/striped/k46/h0/u64/encode,0.14384037017822396,1.5666378433803079,False
large,local/k47/h16/u64/encode,bulk/series/avx512/local/k47/h16/u64/encode,0.2265429526483792,bulk/calico/striped/k47/h0/u64/encode,0.1394701136944575,1.624311808798518,False
large,local/k48/h16/u64/encode,bulk/series/avx512/local/k48/h16/u64/encode,0.22075804511269165,bulk/calico/striped/k48/h0/u64/encode,0.11397050517252144,1.9369752268670029,False
large,local/k49/h16/u64/encode,bulk/series/avx512/local/k49/h16/u64/encode,0.2263066873853114,bulk/calico/striped/k49/h0/u64/encode,0.127397534096398,1.776382007630318,False
large,local/k50/h16/u64/encode,bulk/series/avx512/local/k50/h16/u64/encode,0.22681455361714725,bulk/calico/local/k50/h0/u64/encode,0.13521461168857535,1.6774411491824845,False
large,local/k51/h16/u64/encode,bulk/series/avx512/local/k51/h16/u64/encode,0.22919496765391445,bulk/calico/local/k51/h0/u64/encode,0.13359581918224067,1.7155848817489199,False
large,local/k52/h16/u64/encode,bulk/series/avx512/local/k52/h16/u64/encode,0.22886718762071642,bulk/calico/striped/k52/h0/u64/encode,0.12180442166475172,1.8789727375467435,False
large,local/k53/h16/u64/encode,bulk/series/avx512/local/k53/h16/u64/encode,0.2310255045433254,bulk/calico/striped/k53/h0/u64/encode,0.12984131610292915,1.7792911492069634,False
large,local/k54/h16/u64/encode,bulk/series/avx512/local/k54/h16/u64/encode,0.2303003108065792,bulk/calico/striped/k54/h0/u64/encode,0.1316522329130926,1.74930804978148,False
large,local/k55/h16/u64/encode,bulk/series/avx512/local/k55/h16/u64/encode,0.23160043340765063,bulk/calico/striped/k55/h0/u64/encode,0.12483497222515424,1.8552528132095274,False
large,local/k56/h16/u64/encode,bulk/series/avx512/local/k56/h16/u64/encode,0.24057844080077123,bulk/calico/striped/k56/h0/u64/encode,0.13260492233089755,1.8142497018356563,False
large,local/k57/h16/u64/encode,bulk/series/avx512/local/k57/h16/u64/encode,0.23722869499256516,bulk/calico/striped/k57/h0/u64/encode,0.1494328145099475,1.5875274501824579,False
large,local/k58/h16/u64/encode,bulk/series/avx512/local/k58/h16/u64/encode,0.23633706259740983,bulk/calico/striped/k58/h0/u64/encode,0.15726082287471393,1.5028349609088216,False
large,local/k59/h16/u64/encode,bulk/series/avx512/local/k59/h16/u64/encode,0.24373896892896124,bulk/calico/striped/k59/h0/u64/encode,0.15536325993256794,1.5688327409887695,False
large,local/k60/h16/u64/encode,bulk/series/avx512/local/k60/h16/u64/encode,0.24000276359992712,bulk/calico/striped/k60/h0/u64/encode,0.14927361866212563,1.6078042841793967,False
large,local/k61/h16/u64/encode,bulk/series/avx512/local/k61/h16/u64/encode,0.2522019814186681,bulk/calico/striped/k61/h0/u64/encode,0.14901908909914258,1.6924139245736354,False
large,local/k62/h16/u64/encode,bulk/series/avx512/local/k62/h16/u64/encode,0.24630565369054602,bulk/calico/striped/k62/h0/u64/encode,0.15723747061203128,1.5664564733318698,False
large,local/k63/h16/u64/encode,bulk/series/avx512/local/k63/h16/u64/encode,0.24661243619433876,bulk/calico/striped/k63/h0/u64/encode,0.15162435453036582,1.6264698171885683,False
large,local/k64/h16/u64/encode,bulk/series/avx512/local/k64/h16/u64/encode,0.25112886516502275,bulk/calico/local/k64/h0/u64/encode,0.1431860926687058,1.753863524623635,False
large,striped/k17/h16/u64/encode,bulk/series/avx512/striped/k17/h16/u64/encode,0.2072966234671638,bulk/calico/local/k17/h0/u64/encode,0.09431605384900046,2.1978933066797373,False
large,striped/k18/h16/u64/encode,bulk/series/avx512/striped/k18/h16/u64/encode,0.21024990888398043,bulk/calico/striped/k18/h0/u64/encode,0.09782663068514502,2.1492093452617183,False
large,striped/k19/h16/u64/encode,bulk/series/avx512/striped/k19/h16/u64/encode,0.2087247818708428,bulk/calico/striped/k19/h0/u64/encode,0.11592839241236802,1.8004630058906488,False
large,striped/k20/h16/u64/encode,bulk/series/avx512/striped/k20/h16/u64/encode,0.19793630354475253,bulk/calico/striped/k20/h0/u64/encode,0.09773310003234303,2.0252739704281253,False
large,striped/k21/h16/u64/encode,bulk/series/avx2/striped/k21/h16/u64/encode,0.19868267172634102,bulk/calico/local/k21/h0/u64/encode,0.09856166133174207,2.0158210509217005,False
large,striped/k22/h16/u64/encode,bulk/series/avx2/striped/k22/h16/u64/encode,0.20441793526045016,bulk/calico/striped/k22/h0/u64/encode,0.09432674889030668,2.1671258435734853,False
large,striped/k23/h16/u64/encode,bulk/series/avx512/striped/k23/h16/u64/encode,0.2128472176003956,bulk/calico/striped/k23/h0/u64/encode,0.11453831974119706,1.8583057450234173,False
large,striped/k26/h16/u64/encode,bulk/series/avx512/striped/k26/h16/u64/encode,0.2054437104417196,bulk/calico/local/k26/h0/u64/encode,0.11512512948002801,1.7845253366456377,False
large,striped/k28/h16/u64/encode,bulk/series/avx512/striped/k28/h16/u64/encode,0.20568424676933822,bulk/calico/striped/k28/h0/u64/encode,0.11272598876831466,1.8246391006787295,False
large,striped/k30/h16/u64/encode,bulk/series/avx512/striped/k30/h16/u64/encode,0.20690297341780756,bulk/calico/striped/k30/h0/u64/encode,0.11481323033958046,1.80208302480346,False
large,striped/k31/h16/u64/encode,bulk/series/avx512/striped/k31/h16/u64/encode,0.22057109842838496,bulk/calico/striped/k31/h0/u64/encode,0.11290952714822916,1.9535206992658487,False
large,striped/k36/h16/u64/encode,bulk/series/avx512/striped/k36/h16/u64/encode,0.2124136630705607,bulk/calico/local/k36/h0/u64/encode,0.12265032620415409,1.7318638249440415,False
