case,repetition,cpu_ns,real_ns,logical_values,selected_values,write_records
overwrite-all/local/k1/ikea2,0,141.51136853320307,141.50754452525447,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea2,1,142.22593878195016,142.2223658634954,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea2,2,143.12574096506137,143.12191017163636,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,0,146.06197662076724,146.34942829966366,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,1,146.10349552542925,146.0995197066847,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,2,150.25077830197054,150.29738057295907,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,0,131.99491194844103,132.00282355544843,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,1,131.7707236025917,131.76720279835635,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,2,131.64878624844135,131.64530627363698,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,0,157.48287501873224,157.47866401979482,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,1,157.1725385883411,157.16842874287434,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,2,157.0497377491383,157.04556046890968,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,0,95.65777812223612,95.65523419510875,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,1,95.68264978618271,95.68012181567991,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,2,95.63173935243861,95.62919314754024,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,0,91.19111416416496,91.1886316247659,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,1,91.1408025425368,91.1383221781789,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,2,91.22708706058324,91.23076739270628,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,0,1343.9393619404202,1344.006367795251,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,1,1343.7650955169433,1343.7291926567004,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,2,1343.8551406355004,1343.822469689444,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea,0,1322.351874625547,1322.3165263624537,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea,1,1320.3381893860615,1320.3953583709397,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea,2,1321.7045060385315,1321.6693469622169,8192.0,8192.0,0.0
overwrite-all/local/k2/prior,0,1395.993598981197,1396.015282008939,8192.0,8192.0,0.0
overwrite-all/local/k2/prior,1,1404.2576158718489,1406.749723513658,8192.0,8192.0,0.0
overwrite-all/local/k2/prior,2,1395.2062401555024,1395.5272964809074,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea2,0,154.74608884891688,154.74194360302613,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea2,1,155.99116914456113,155.98710532173806,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea2,2,155.3972774613326,155.39313591537987,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea,0,107.98037948944949,107.98963765234403,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea,1,107.85094795146686,107.84794425957611,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea,2,108.02500244516388,108.02199360487211,8192.0,8192.0,0.0
overwrite-all/striped/k2/prior,0,86.15447846384886,86.1521626178809,8192.0,8192.0,0.0
overwrite-all/striped/k2/prior,1,86.00842051857016,86.0061517248918,8192.0,8192.0,0.0
overwrite-all/striped/k2/prior,2,86.08174408661121,86.0794446066997,8192.0,8192.0,0.0
overwrite-all/local/k3/ikea2,0,1415.0606428138271,1415.120409660623,8192.0,8192.0,0.0
overwrite-all/local/k3/ikea2,1,1415.3149383464704,1415.2756215714476,8192.0,8192.0,0.0
overwrite-all/local/k3/ikea2,2,1416.3301664308296,1416.2909507294237,8192.0,8192.0,0.0
overwrite-all/local/k3/ikea,0,1415.7177818978605,1415.679083110614,8192.0,8192.0,0.0
overwrite-all/local/k3/ikea,1,1415.6702511377023,1415.6321591011601,8192.0,8192.0,0.0
overwrite-all/local/k3/ikea,2,1415.6042811393936,1415.5668296046574,8192.0,8192.0,0.0
overwrite-all/local/k3/prior,0,1415.7214507213182,1415.680733437026,8192.0,8192.0,0.0
overwrite-all/local/k3/prior,1,1415.4348456249147,1415.3966563168626,8192.0,8192.0,0.0
overwrite-all/local/k3/prior,2,1415.6235000674087,1415.583086145967,8192.0,8192.0,0.0
overwrite-all/striped/k3/ikea2,0,172.57548837438853,172.89576824518642,8192.0,8192.0,0.0
overwrite-all/striped/k3/ikea2,1,172.43701696977624,172.43240865740023,8192.0,8192.0,0.0
overwrite-all/striped/k3/ikea2,2,172.59389285361868,172.63192274644362,8192.0,8192.0,0.0
overwrite-all/striped/k3/ikea,0,128.7967428808021,128.80161629072597,8192.0,8192.0,0.0
overwrite-all/striped/k3/ikea,1,129.12995660241398,129.12596340953183,8192.0,8192.0,0.0
overwrite-all/striped/k3/ikea,2,128.8180675039491,128.81440554550147,8192.0,8192.0,0.0
overwrite-all/striped/k3/prior,0,124.65780234533737,124.65438948608116,8192.0,8192.0,0.0
overwrite-all/striped/k3/prior,1,124.72079615526205,124.71758230814258,8192.0,8192.0,0.0
overwrite-all/striped/k3/prior,2,124.86277876127289,124.85959461582799,8192.0,8192.0,0.0
overwrite-all/local/k4/ikea2,0,1382.4086839160034,1382.3712555128202,8192.0,8192.0,0.0
overwrite-all/local/k4/ikea2,1,1382.3699387714867,1382.3324116042693,8192.0,8192.0,0.0
overwrite-all/local/k4/ikea2,2,1381.3052538020868,1381.2690104474366,8192.0,8192.0,0.0
overwrite-all/local/k4/ikea,0,1381.8317049902919,1381.7946314243168,8192.0,8192.0,0.0
overwrite-all/local/k4/ikea,1,1381.6872923451403,1381.649166095546,8192.0,8192.0,0.0
overwrite-all/local/k4/ikea,2,1381.5004111977275,1381.4632389185176,8192.0,8192.0,0.0
overwrite-all/local/k4/prior,0,1365.2748163557208,1365.3515569111246,8192.0,8192.0,0.0
overwrite-all/local/k4/prior,1,1365.01274133784,1364.975459922271,8192.0,8192.0,0.0
overwrite-all/local/k4/prior,2,1364.9791328089495,1364.9422414308885,8192.0,8192.0,0.0
overwrite-all/striped/k4/ikea2,0,148.04183355272048,148.03758895797154,8192.0,8192.0,0.0
overwrite-all/striped/k4/ikea2,1,148.0595967986033,148.0653653645762,8192.0,8192.0,0.0
overwrite-all/striped/k4/ikea2,2,148.06205345515716,148.05825232317824,8192.0,8192.0,0.0
overwrite-all/striped/k4/ikea,0,114.75778973201669,114.75465083231298,8192.0,8192.0,0.0
overwrite-all/striped/k4/ikea,1,114.90481407629751,115.0962404425309,8192.0,8192.0,0.0
overwrite-all/striped/k4/ikea,2,115.01826916756184,115.06003352511543,8192.0,8192.0,0.0
overwrite-all/striped/k4/prior,0,88.4484329093257,88.44609679486723,8192.0,8192.0,0.0
overwrite-all/striped/k4/prior,1,88.46324303164464,88.46593903229652,8192.0,8192.0,0.0
overwrite-all/striped/k4/prior,2,88.40160118531469,88.39925033922282,8192.0,8192.0,0.0
overwrite-all/local/k5/ikea2,0,1454.5821066121673,1454.6661355543004,8192.0,8192.0,0.0
overwrite-all/local/k5/ikea2,1,1454.001454746968,1453.9629732289638,8192.0,8192.0,0.0
overwrite-all/local/k5/ikea2,2,1454.3911537529095,1454.4574486541899,8192.0,8192.0,0.0
overwrite-all/local/k5/ikea,0,1483.5953499876443,1483.5546447207698,8192.0,8192.0,0.0
overwrite-all/local/k5/ikea,1,1484.0420479841719,1484.0017667261618,8192.0,8192.0,0.0
overwrite-all/local/k5/ikea,2,1483.8718773188198,1483.8321260878645,8192.0,8192.0,0.0
overwrite-all/local/k5/prior,0,1425.734977776283,1425.7805788267335,8192.0,8192.0,0.0
overwrite-all/local/k5/prior,1,1426.294201472545,1426.2565059278684,8192.0,8192.0,0.0
overwrite-all/local/k5/prior,2,1428.4699555525294,1428.4321921917556,8192.0,8192.0,0.0
overwrite-all/striped/k5/ikea2,0,168.68990171230263,168.68539100378933,8192.0,8192.0,0.0
overwrite-all/striped/k5/ikea2,1,168.71827540638589,168.71375264568357,8192.0,8192.0,0.0
overwrite-all/striped/k5/ikea2,2,168.5019139390192,168.4973028139556,8192.0,8192.0,0.0
overwrite-all/striped/k5/ikea,0,152.71063363807792,152.706569941933,8192.0,8192.0,0.0
overwrite-all/striped/k5/ikea,1,152.7111647924659,152.7070792692894,8192.0,8192.0,0.0
overwrite-all/striped/k5/ikea,2,152.6781531834705,152.67397671019438,8192.0,8192.0,0.0
overwrite-all/striped/k5/prior,0,148.56503051207142,148.56082426706848,8192.0,8192.0,0.0
overwrite-all/striped/k5/prior,1,148.68630759706184,148.89050676422667,8192.0,8192.0,0.0
overwrite-all/striped/k5/prior,2,148.56899265941485,148.61121429215066,8192.0,8192.0,0.0
overwrite-all/local/k6/ikea2,0,1415.1934103695783,1415.2537816262702,8192.0,8192.0,0.0
overwrite-all/local/k6/ikea2,1,1415.111781154181,1415.0737122462072,8192.0,8192.0,0.0
overwrite-all/local/k6/ikea2,2,1414.7864771081083,1414.7485429338353,8192.0,8192.0,0.0
overwrite-all/local/k6/ikea,0,1416.3199392712502,1416.2805330715794,8192.0,8192.0,0.0
overwrite-all/local/k6/ikea,1,1415.9747300944566,1415.9371457371176,8192.0,8192.0,0.0
overwrite-all/local/k6/ikea,2,1416.21356275304,1416.1740553294962,8192.0,8192.0,0.0
overwrite-all/local/k6/prior,0,1415.560064716194,1415.5196507911746,8192.0,8192.0,0.0
overwrite-all/local/k6/prior,1,1415.2010583793933,1415.1633746658592,8192.0,8192.0,0.0
overwrite-all/local/k6/prior,2,1415.328400970736,1415.2904813327284,8192.0,8192.0,0.0
overwrite-all/striped/k6/ikea2,0,152.09462371822693,152.0906466561567,8192.0,8192.0,0.0
overwrite-all/striped/k6/ikea2,1,152.1854188776542,152.18133315055115,8192.0,8192.0,0.0
overwrite-all/striped/k6/ikea2,2,152.238308769463,152.23428824015008,8192.0,8192.0,0.0
overwrite-all/striped/k6/ikea,0,175.16879696432423,175.19664478093577,8192.0,8192.0,0.0
overwrite-all/striped/k6/ikea,1,174.87342204026012,174.86894924439235,8192.0,8192.0,0.0
overwrite-all/striped/k6/ikea,2,174.89526175200416,174.89067245847795,8192.0,8192.0,0.0
overwrite-all/striped/k6/prior,0,137.63132469353124,137.6276074173685,8192.0,8192.0,0.0
overwrite-all/striped/k6/prior,1,137.67510013722753,137.67810998581675,8192.0,8192.0,0.0
overwrite-all/striped/k6/prior,2,137.73535933134804,137.73870651835128,8192.0,8192.0,0.0
overwrite-all/local/k7/ikea2,0,1480.2328964982885,1482.0754597403322,8192.0,8192.0,0.0
overwrite-all/local/k7/ikea2,1,1478.75558373846,1478.716656108808,8192.0,8192.0,0.0
overwrite-all/local/k7/ikea2,2,1479.1260128232375,1479.3684210433223,8192.0,8192.0,0.0
overwrite-all/local/k7/ikea,0,1480.7510567845745,1480.7945610678057,8192.0,8192.0,0.0
overwrite-all/local/k7/ikea,1,1480.1821896576068,1480.1411159724246,8192.0,8192.0,0.0
overwrite-all/local/k7/ikea,2,1480.0888755812123,1480.049633646256,8192.0,8192.0,0.0
overwrite-all/local/k7/prior,0,1421.071740528827,1421.0340251026973,8192.0,8192.0,0.0
overwrite-all/local/k7/prior,1,1421.2346886955443,1421.309306951181,8192.0,8192.0,0.0
overwrite-all/local/k7/prior,2,1421.1187662931345,1421.0822019949803,8192.0,8192.0,0.0
overwrite-all/striped/k7/ikea2,0,190.26187709902734,190.2568530462632,8192.0,8192.0,0.0
overwrite-all/striped/k7/ikea2,1,190.50947626395546,190.50444313289853,8192.0,8192.0,0.0
overwrite-all/striped/k7/ikea2,2,190.39513025324433,190.3901198181209,8192.0,8192.0,0.0
overwrite-all/striped/k7/ikea,0,195.59099309314897,195.59955198884805,8192.0,8192.0,0.0
overwrite-all/striped/k7/ikea,1,195.34210378943723,195.33680697872978,8192.0,8192.0,0.0
overwrite-all/striped/k7/ikea,2,195.3970645883882,195.39177711354344,8192.0,8192.0,0.0
overwrite-all/striped/k7/prior,0,192.21251509566022,192.20714422035138,8192.0,8192.0,0.0
overwrite-all/striped/k7/prior,1,190.91440647955383,190.90931708695928,8192.0,8192.0,0.0
overwrite-all/striped/k7/prior,2,191.50607912395228,191.50088530984738,8192.0,8192.0,0.0
overwrite-all/local/k8/ikea2,0,139.94421416120178,139.9401289436847,8192.0,8192.0,0.0
overwrite-all/local/k8/ikea2,1,139.74807715338954,139.7444343917223,8192.0,8192.0,0.0
overwrite-all/local/k8/ikea2,2,139.8505169729468,139.84675112059625,8192.0,8192.0,0.0
overwrite-all/local/k8/ikea,0,110.94796322156914,110.94486403430861,8192.0,8192.0,0.0
overwrite-all/local/k8/ikea,1,112.23228592773803,112.37712409104424,8192.0,8192.0,0.0
overwrite-all/local/k8/ikea,2,110.88120662391756,110.89975423130102,8192.0,8192.0,0.0
overwrite-all/local/k9/ikea2,0,1819.0213540087302,1819.086975344502,8192.0,8192.0,0.0
overwrite-all/local/k9/ikea2,1,1818.6056655260718,1818.5557239954437,8192.0,8192.0,0.0
overwrite-all/local/k9/ikea2,2,1818.6708970416162,1818.6214320035338,8192.0,8192.0,0.0
overwrite-all/local/k9/ikea,0,987.3408341963993,987.313459187738,8192.0,8192.0,0.0
overwrite-all/local/k9/ikea,1,987.7765982487614,987.750329542964,8192.0,8192.0,0.0
overwrite-all/local/k9/ikea,2,987.5716269654504,987.5450757874098,8192.0,8192.0,0.0
overwrite-all/local/k10/ikea2,0,1818.6746351392123,1818.6233164294467,8192.0,8192.0,0.0
overwrite-all/local/k10/ikea2,1,1818.3675891039802,1818.3177428311383,8192.0,8192.0,0.0
overwrite-all/local/k10/ikea2,2,1818.5298168117438,1818.4814429759026,8192.0,8192.0,0.0
overwrite-all/local/k10/ikea,0,1590.5728563316459,1590.5288661646105,8192.0,8192.0,0.0
overwrite-all/local/k10/ikea,1,1589.9981449933834,1589.9557827244757,8192.0,8192.0,0.0
overwrite-all/local/k10/ikea,2,1592.0803710012945,1592.1383304723067,8192.0,8192.0,0.0
overwrite-all/striped/k10/ikea2,0,459.82920346206885,459.81655024101866,8192.0,8192.0,0.0
overwrite-all/striped/k10/ikea2,1,460.0019111638375,459.9897302335546,8192.0,8192.0,0.0
overwrite-all/striped/k10/ikea2,2,459.865306884582,459.8526756334998,8192.0,8192.0,0.0
overwrite-all/striped/k10/ikea,0,307.5884746748027,307.58023399729393,8192.0,8192.0,0.0
overwrite-all/striped/k10/ikea,1,307.87205144974814,307.86341108463785,8192.0,8192.0,0.0
overwrite-all/striped/k10/ikea,2,306.9337257466758,306.9468279949014,8192.0,8192.0,0.0
overwrite-all/local/k11/ikea2,0,1848.6756828077412,1851.1048071639784,8192.0,8192.0,0.0
overwrite-all/local/k11/ikea2,1,1847.071689316977,1847.0242776031555,8192.0,8192.0,0.0
overwrite-all/local/k11/ikea2,2,1847.2312530237095,1847.6649954002116,8192.0,8192.0,0.0
overwrite-all/local/k11/ikea,0,1799.5692819943458,1799.6190130691207,8192.0,8192.0,0.0
overwrite-all/local/k11/ikea,1,1803.7385810637816,1803.6744215638673,8192.0,8192.0,0.0
overwrite-all/local/k11/ikea,2,1793.134892854082,1793.0795697075798,8192.0,8192.0,0.0
overwrite-all/local/k12/ikea2,0,2051.2035843344242,2051.3406582628495,8192.0,8192.0,0.0
overwrite-all/local/k12/ikea2,1,2050.7024123449687,2050.646205673309,8192.0,8192.0,0.0
overwrite-all/local/k12/ikea2,2,2050.5906826838627,2050.5373083169407,8192.0,8192.0,0.0
overwrite-all/local/k12/ikea,0,1599.3871839780738,1599.3425982579445,8192.0,8192.0,0.0
overwrite-all/local/k12/ikea,1,1600.4165016752822,1600.371382865183,8192.0,8192.0,0.0
overwrite-all/local/k12/ikea,2,1599.1071809320765,1599.0637374308687,8192.0,8192.0,0.0
overwrite-all/striped/k12/ikea2,0,407.1138998573897,407.1363111639279,8192.0,8192.0,0.0
overwrite-all/striped/k12/ikea2,1,407.40390790992353,407.3928963024414,8192.0,8192.0,0.0
overwrite-all/striped/k12/ikea2,2,407.44699387812693,407.43625390984596,8192.0,8192.0,0.0
overwrite-all/striped/k12/ikea,0,309.3855712603002,309.37709805711154,8192.0,8192.0,0.0
overwrite-all/striped/k12/ikea,1,309.3282759128389,309.3198395139096,8192.0,8192.0,0.0
overwrite-all/striped/k12/ikea,2,309.31219817432,309.30342314123794,8192.0,8192.0,0.0
overwrite-all/local/k13/ikea2,0,1926.5509061711216,1926.500894676821,8192.0,8192.0,0.0
overwrite-all/local/k13/ikea2,1,1926.7121358110028,1926.657582023439,8192.0,8192.0,0.0
overwrite-all/local/k13/ikea2,2,1926.7337462721125,1926.679788925434,8192.0,8192.0,0.0
overwrite-all/local/k13/ikea,0,1793.1803348710512,1793.1318127315396,8192.0,8192.0,0.0
