condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,spatial,offset-parity0:hot,33554432,0,1,1,8,2,120,20.6907,21.3804,22.0701
isolated,spatial,offset-parity0:cold,33554432,0,1,1,16,0,120,106.902,116.558,141.387
isolated,spatial,offset-parity0:trained,33554432,0,1,1,16,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:hot,33554432,0,1,1,16,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,16,1,120,108.282,118.627,160.008
isolated,spatial,offset-parity0:trained,33554432,0,1,1,16,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:hot,33554432,0,1,1,16,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,16,2,120,106.902,117.248,144.835
isolated,spatial,offset-parity0:trained,33554432,0,1,1,16,2,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:hot,33554432,0,1,1,16,2,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,32,0,120,108.971,118.627,142.766
isolated,spatial,offset-parity0:trained,33554432,0,1,1,32,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:hot,33554432,0,1,1,32,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,32,1,120,108.971,118.627,134.49
isolated,spatial,offset-parity0:trained,33554432,0,1,1,32,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:hot,33554432,0,1,1,32,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,32,2,120,108.282,117.248,145.525
isolated,spatial,offset-parity0:trained,33554432,0,1,1,32,2,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:hot,33554432,0,1,1,32,2,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,64,0,120,106.902,117.248,161.388
isolated,spatial,offset-parity0:trained,33554432,0,1,1,64,0,120,107.592,115.179,153.112
isolated,spatial,offset-parity0:hot,33554432,0,1,1,64,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,64,1,120,106.902,117.248,155.87
isolated,spatial,offset-parity0:trained,33554432,0,1,1,64,1,120,108.971,117.248,145.525
isolated,spatial,offset-parity0:hot,33554432,0,1,1,64,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,64,2,120,107.592,120.006,162.078
isolated,spatial,offset-parity0:trained,33554432,0,1,1,64,2,120,106.902,118.627,168.974
isolated,spatial,offset-parity0:hot,33554432,0,1,1,64,2,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,128,0,120,106.902,117.248,158.629
isolated,spatial,offset-parity0:trained,33554432,0,1,1,128,0,120,107.592,116.558,143.456
isolated,spatial,offset-parity0:hot,33554432,0,1,1,128,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,128,1,120,108.282,117.248,162.078
isolated,spatial,offset-parity0:trained,33554432,0,1,1,128,1,120,107.592,115.868,131.041
isolated,spatial,offset-parity0:hot,33554432,0,1,1,128,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,128,2,120,108.971,117.937,150.353
isolated,spatial,offset-parity0:trained,33554432,0,1,1,128,2,120,108.282,116.558,144.835
isolated,spatial,offset-parity0:hot,33554432,0,1,1,128,2,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,256,0,120,108.282,117.937,150.353
isolated,spatial,offset-parity0:trained,33554432,0,1,1,256,0,120,107.592,116.558,155.181
isolated,spatial,offset-parity0:hot,33554432,0,1,1,256,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,256,1,120,108.282,116.558,144.146
isolated,spatial,offset-parity0:trained,33554432,0,1,1,256,1,120,106.902,116.558,160.698
isolated,spatial,offset-parity0:hot,33554432,0,1,1,256,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity0:cold,33554432,0,1,1,256,2,120,106.902,117.937,140.007
isolated,spatial,offset-parity0:trained,33554432,0,1,1,256,2,120,106.902,117.248,164.836
isolated,spatial,offset-parity0:hot,33554432,0,1,1,256,2,120,20.6907,21.3804,21.3804
isolated,adjacent,parity0:cold,33554432,0,1,1,-2,0,120,106.902,116.558,137.938
isolated,adjacent,parity0:trained,33554432,0,1,1,-2,0,120,108.282,118.627,173.802
isolated,adjacent,parity0:hot,33554432,0,1,1,-2,0,120,20.6907,21.3804,21.3804
isolated,adjacent,parity0:cold,33554432,0,1,1,-2,1,120,105.523,115.868,131.041
isolated,adjacent,parity0:trained,33554432,0,1,1,-2,1,120,106.902,116.558,147.594
isolated,adjacent,parity0:hot,33554432,0,1,1,-2,1,120,20.6907,21.3804,22.0701
isolated,adjacent,parity0:cold,33554432,0,1,1,-2,2,120,106.902,116.558,149.663
isolated,adjacent,parity0:trained,33554432,0,1,1,-2,2,120,107.592,116.558,141.387
isolated,adjacent,parity0:hot,33554432,0,1,1,-2,2,120,20.6907,21.3804,21.3804
isolated,adjacent,parity0:cold,33554432,0,1,1,-1,0,120,107.592,117.248,146.904
isolated,adjacent,parity0:trained,33554432,0,1,1,-1,0,120,106.902,115.868,133.11
isolated,adjacent,parity0:hot,33554432,0,1,1,-1,0,120,20.6907,21.3804,21.3804
isolated,adjacent,parity0:cold,33554432,0,1,1,-1,1,120,107.592,115.868,134.49
isolated,adjacent,parity0:trained,33554432,0,1,1,-1,1,120,106.902,115.868,134.49
isolated,adjacent,parity0:hot,33554432,0,1,1,-1,1,120,20.6907,21.3804,21.3804
isolated,adjacent,parity0:cold,33554432,0,1,1,-1,2,120,108.282,116.558,150.353
isolated,adjacent,parity0:trained,33554432,0,1,1,-1,2,120,108.282,116.558,137.938
isolated,adjacent,parity0:hot,33554432,0,1,1,-1,2,120,20.6907,21.3804,21.3804
isolated,adjacent,parity0:cold,33554432,0,1,1,1,0,120,106.902,115.868,151.042
isolated,adjacent,parity0:trained,33554432,0,1,1,1,0,120,107.592,116.558,141.387
isolated,adjacent,parity0:hot,33554432,0,1,1,1,0,120,20.6907,21.3804,22.0701
isolated,adjacent,parity0:cold,33554432,0,1,1,1,1,120,107.592,119.317,159.319
isolated,adjacent,parity0:trained,33554432,0,1,1,1,1,120,108.282,116.558,135.18
isolated,adjacent,parity0:hot,33554432,0,1,1,1,1,120,20.6907,21.3804,22.0701
isolated,adjacent,parity0:cold,33554432,0,1,1,1,2,120,106.213,117.248,148.973
isolated,adjacent,parity0:trained,33554432,0,1,1,1,2,120,108.971,119.317,140.697
isolated,adjacent,parity0:hot,33554432,0,1,1,1,2,120,20.6907,21.3804,21.3804
