input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration,counter:rows_per_call,counter:drawn_codes,counter:stride
neon,gpr/2/unit16/stride16/map0/scan/all/sum/point,1,3,"[4044.056745801519,4042.0862767816297,4049.7243775348115]",4044.056745801519,"[4044.0272148328427,4041.973364221546,4049.6305732462774]",4044.0272148328427,"[3.949274165821796,3.9473498796695603,3.95480896243634]",3.949274165821796,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/sum/simd,1,3,"[2764.7840505328068,2756.7272009455273,2760.6940386901565]",2760.6940386901565,"[2767.312672708952,2756.634425596515,2762.759178824505]",2762.759178824505,"[2.699984424348444,2.6921164071733665,2.695990272158356]",2.695990272158356,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/sum/simd_full,1,3,"[731.5151452497156,731.1656156305503,731.6674247911853]",731.5151452497156,"[731.490437301013,731.1452496665149,732.5390261563052]",731.490437301013,"[0.7143702590329254,0.7140289215142093,0.714518969522642]",0.7143702590329254,1024.0,16.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/update/gpr_compiled,1,3,"[4672.562082776364,4692.204272365481,4698.985313755358]",4692.204272365481,"[4672.516021373935,4692.081441905244,4703.665554076453]",4692.081441905244,"[4.563048908961293,4.5822307347319144,4.588852845464217]",4.5822307347319144,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/update/gpr_inline,1,3,"[3752.948331539449,3768.800322927926,3752.7443487626006]",3752.948331539449,"[3754.286329382576,3768.693756747575,3752.6318622411277]",3754.286329382576,"[3.6649886050189933,3.680469065359303,3.664789403088477]",3.6649886050189933,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/update/gpr_points,1,3,"[4469.18170266995,4455.417407880592,4453.590851336852]",4455.417407880592,"[4469.05717914363,4455.300508256628,4453.48221094157]",4455.300508256628,"[4.364435256513623,4.35099356238339,4.349209815758644]",4.35099356238339,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/update/point,1,3,"[11224.368589741911,11254.860576927811,11265.886217949072]",11254.860576927811,"[11224.019230801274,11281.89262818051,11282.123397430374]",11281.89262818051,"[10.961297450919835,10.991074782156065,11.00184200971589]",10.991074782156065,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/update/simd,1,3,"[9526.21751026084,9486.932968538145,9543.086183312334]",9526.21751026084,"[9525.945280440455,9486.622435011299,9542.860465084825]",9525.945280440455,"[9.302946787364101,9.264582977088033,9.319420100890952]",9.302946787364101,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/update/simd_full,1,3,"[4169.431818179206,4177.512559809533,4173.800239236311]",4173.800239236311,"[4169.291267947467,4177.388755990662,4173.687200947322]",4173.687200947322,"[4.071710759940632,4.079602109188997,4.07597679612921]",4.07597679612921,1024.0,16.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/word_hash/gpr_compiled,1,3,"[1109.580389671967,1109.3391414537396,1110.1405037225368]",1109.580389671967,"[1109.5477585927915,1109.3052431469757,1111.3540313680871]",1109.5477585927915,"[1.0835745992890302,1.0833390053259178,1.0841215856665398]",1.0835745992890302,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/word_hash/gpr_inline,1,3,"[573.8553464287138,573.7667461163627,576.2508424424606]",573.8553464287138,"[573.837182541874,573.746774058274,576.6885838759656]",573.837182541874,"[0.5604056117467908,0.5603190880042604,0.5627449633227154]",0.5604056117467908,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/word_hash/gpr_points,1,3,"[666.4122028076032,665.78831280468,666.5117922277769]",666.4122028076032,"[666.3930105991751,665.7718896171834,666.4930774378504]",666.3930105991751,"[0.6507931668042999,0.6501838992233203,0.6508904220974384]",0.6507931668042999,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/word_hash/point,1,3,"[3811.4849808835,3848.0573457125256,3818.876570179351]",3818.876570179351,"[3811.395412353712,4231.533588215573,3827.537411238788]",3827.537411238788,"[3.7221533016440427,3.7578685016723883,3.7293716505657724]",3.7293716505657724,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/word_hash/simd,1,3,"[2755.338328077358,2763.9917192418666,2760.0536277597903]",2760.0536277597903,"[2755.2539432263407,2775.881703470738,2761.4944794739313]",2761.4944794739313,"[2.6907600860130443,2.6992106633221353,2.69536487085917]",2.69536487085917,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/all/word_hash/simd_full,1,3,"[731.1183130783514,731.3224265088705,731.2202139812651]",731.2202139812651,"[731.5010906781415,731.3034174735359,731.1987119550402]",731.3034174735359,"[0.7139827276155776,0.7141820571375688,0.7140822402160792]",0.7140822402160792,1024.0,16.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/sum/gpr_compiled,1,3,"[1263.8454927776486,1273.211738891445,1265.9846407019654]",1265.9846407019654,"[1263.8036204058835,1273.1713293061757,1265.944413967444]",1265.944413967444,"[1.2342241140406724,1.2433708387611768,1.236313125685513]",1.236313125685513,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/sum/gpr_inline,1,3,"[822.994946527252,817.8366435538394,817.1119990595229]",817.8366435538394,"[822.9693265941302,817.8119638042855,817.0880244461836]",817.8119638042855,"[0.8037060024680194,0.7986685972205463,0.7979609365815653]",0.7986685972205463,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/sum/gpr_points,1,3,"[864.2466873071561,865.2962229101572,863.4059442726114]",864.2466873071561,"[864.2193188842789,865.2548606820324,863.3836532526149]",864.2193188842789,"[0.8439909055733946,0.8450158426857004,0.843169867453722]",0.8439909055733946,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/sum/point,1,3,"[2371.913043477585,2373.3318614139116,2377.8485054352627]",2373.3318614139116,"[2371.8515624978572,2373.261888576001,2380.1688179426114]",2373.261888576001,"[2.316321331521079,2.317706895912023,2.3221176810891238]",2.317706895912023,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/sum/simd,1,3,"[2757.06309148131,2759.0394321763342,2757.588328075801]",2757.588328075801,"[2756.9925078890624,2760.9376971551183,2757.506703481581]",2757.506703481581,"[2.692444425274717,2.694374445484701,2.6929573516365246]",2.6929573516365246,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/sum/simd_full,1,3,"[834.3028276428511,830.9489616329274,833.5529743048903]",833.5529743048903,"[834.2741992232584,830.9231491276271,833.5309163389187]",833.5309163389187,"[0.8147488551199717,0.8114735953446557,0.8140165764696196]",0.8140165764696196,1024.0,16.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/update/gpr_compiled,1,3,"[3169.034106412961,3164.378808551244,3172.680763980961]",3169.034106412961,"[3168.9417917216747,3164.292405640144,3172.6057298764185]",3168.9417917216747,"[3.094759869543907,3.090213680225824,3.0983210585751566]",3.094759869543907,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/update/gpr_inline,1,3,"[2295.005917160245,2298.649901381342,2309.0723208415093]",2298.649901381342,"[2294.9349112465534,2298.5933596266464,2309.008218267431]",2298.5933596266464,"[2.241216715976802,2.2447752943177166,2.254953438321786]",2.2447752943177166,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/update/gpr_points,1,3,"[2370.854576272585,2369.3799999998223,2370.8267796601153]",2370.8267796601153,"[2370.7776271124712,2371.5149152548743,2370.7820339033356]",2370.7820339033356,"[2.3152876721411957,2.3138476562498265,2.3152605270118314]",2.3152605270118314,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/update/point,1,3,"[5508.4525765495655,5511.17923823747,5492.2539208359585]",5508.4525765495655,"[5508.288274839497,5511.037341314248,5492.123226292894]",5508.288274839497,"[5.379348219286684,5.382010974841279,5.363529219566366]",5.379348219286684,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/update/simd,1,3,"[7682.865406003027,7701.299221361125,7672.658509452476]",7682.865406003027,"[7690.573971033419,7701.175750839962,7672.457174599595]",7690.573971033419,"[7.502798248049831,7.520800020860475,7.492830575637184]",7.502798248049831,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/update/simd_full,1,3,"[3230.460761816931,3236.6158788436715,3232.621385955868]",3232.621385955868,"[3230.3657641248974,3236.5089490619325,3232.5066544442384]",3232.5066544442384,"[3.1547468377118473,3.1607576941832733,3.1568568222225273]",3.1568568222225273,1024.0,16.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/word_hash/gpr_compiled,1,3,"[1107.088561469995,1106.220532318832,1106.179182509465]",1106.220532318832,"[1107.0557667910384,1106.1834600769216,1106.1486058304083]",1106.1834600769216,"[1.081141173310542,1.0802934885926097,1.0802531079193993]",1.0802934885926097,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/word_hash/gpr_inline,1,3,"[467.1967541704379,464.3172119487465,454.3162420795212]",464.3172119487465,"[467.1829173678202,464.3056381709898,454.74524763953707]",464.3056381709898,"[0.45624683024456825,0.45343477729369774,0.4436682051557824]",0.45343477729369774,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/word_hash/gpr_points,1,3,"[505.10206006055796,504.74836790921364,503.24307268235196]",504.74836790921364,"[505.62781082498367,504.7403162622071,503.23197446456413]",504.7403162622071,"[0.4932637305278886,0.4929183280363414,0.4914483131663593]",0.4929183280363414,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/word_hash/point,1,3,"[2124.72682777558,2131.5735698988387,2124.7858672366406]",2124.7858672366406,"[2124.6665646986344,2131.5182012843497,2124.733251766589]",2124.733251766589,"[2.07492854274959,2.0816148143543347,2.074986198473282]",2.074986198473282,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/word_hash/simd,1,3,"[2761.603155819763,2757.06508875873,2756.9877712036982]",2757.06508875873,"[2764.40118343064,2756.9960552350594,2756.9053254473174]",2756.9960552350594,"[2.6968780818552367,2.692446375740947,2.692370870316111]",2.692446375740947,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map0/scan/half/word_hash/simd_full,1,3,"[832.7933381085785,830.7367478510458,834.9866284623291]",832.7933381085785,"[832.7643266452843,830.7121537698436,835.8313037206461]",832.7643266452843,"[0.8132747442466587,0.8112663553232868,0.8154166293577434]",0.8132747442466587,1024.0,16.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/sum/gpr_compiled,1,3,"[3736.7998932740566,3736.8943436497166,3735.022411953382]",3736.7998932740566,"[3736.6862326475516,3740.4338313793064,3734.9690501408445]",3736.6862326475516,"[3.649218645775446,3.6493108824704263,3.647482824173225]",3.649218645775446,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/sum/gpr_inline,1,3,"[2666.469488939812,2665.6838291368117,2664.99427917616]",2665.6838291368117,"[2666.402745999457,2665.6285278382256,2664.9309687290133]",2665.6285278382256,"[2.603974110292785,2.6032068643914177,2.602533475757969]",2.6032068643914177,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/sum/gpr_points,1,3,"[2624.303906836909,2623.7314049592987,2623.7276483823143]",2623.7314049592987,"[2624.2392937827085,2623.663035317437,2623.6566491237504]",2623.663035317437,"[2.562796784020419,2.562237700155565,2.562234031623354]",2.562237700155565,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/sum/point,1,3,"[4049.1109826588977,4043.569942198006,4046.153757225067]",4046.153757225067,"[4052.939884379178,4043.457803450136,4046.0427745815678]",4046.0427745815678,"[3.9542099440028298,3.9487987716777404,3.9513220285401043]",3.9513220285401043,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/sum/simd,1,3,"[3326.4746168604624,3334.5387931059217,3331.7341954041212]",3331.7341954041212,"[3326.3726053594705,3334.458333329149,3335.013888889836]",3334.458333329149,"[3.248510368027795,3.2563855401425017,3.2536466751993376]",3.2536466751993376,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/update/gpr_compiled,1,3,"[11437.687290969829,11490.209030097123,11467.737458196934]",11467.737458196934,"[11437.377926377912,11489.834448114449,11467.374581871143]",11467.374581871143,"[11.169616495087721,11.220907255954222,11.198962361520444]",11.198962361520444,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/update/gpr_inline,1,3,"[10146.618421051237,10206.153508772553,10201.70321637545]",10201.70321637545,"[10146.339181277634,10205.899122776205,10211.105263168289]",10205.899122776205,"[9.908807051807848,9.966946785910697,9.96260079724165]",9.96260079724165,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/update/gpr_points,1,3,"[10874.93653250504,10962.509287931383,10888.29411764416]",10888.29411764416,"[10874.62229100947,11993.551083569175,10888.382352951077]",10888.382352951077,"[10.620055207524453,10.70557547649549,10.633099724261873]",10.633099724261873,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/update/point,1,3,"[11235.788121990288,11212.375601927804,11252.987158911536]",11235.788121990288,"[11235.486356377969,11212.091492777829,11252.69983941999]",11235.486356377969,"[10.972449337881141,10.949585548757621,10.989245272374546]",10.972449337881141,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/update/simd,1,3,"[9725.066390039387,9734.484094058202,9744.944674966826]",9734.484094058202,"[9724.825726109231,9734.206085741358,9744.648686046652]",9734.206085741358,"[9.497135146522838,9.506332123103713,9.516547534147291]",9.506332123103713,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/word_hash/gpr_compiled,1,3,"[3487.4113226438058,3498.601202405403,3495.7429859727763]",3495.7429859727763,"[3487.3171342521396,3498.5030060009326,3495.638276564854]",3495.638276564854,"[3.4056751197693416,3.4166027367240264,3.4138115097390394]",3.4138115097390394,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/word_hash/gpr_inline,1,3,"[2196.3486180898217,2197.0131909555716,2195.710427135802]",2196.3486180898217,"[2196.29177135145,2198.9868090319096,2195.671796481571]",2196.29177135145,"[2.1448716973533415,2.1455206942925504,2.1442484639998067]",2.1448716973533415,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/word_hash/gpr_points,1,3,"[2154.233066503942,2150.4864532030033,2150.8358990151914]",2150.8358990151914,"[2156.3241995090666,2150.4307266072515,2150.785714283069]",2150.785714283069,"[2.103743229007756,2.100084426956058,2.100425682632023]",2.100425682632023,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/word_hash/point,1,3,"[3810.9181669407735,3820.744135297619,3811.5226404791006]",3811.5226404791006,"[3810.793780697818,3820.631205691842,3811.3998908781095]",3811.3998908781095,"[3.7215997724030996,3.731195444626581,3.7221900785928717]",3.7221900785928717,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/all/word_hash/simd,1,3,"[3053.089332178249,3050.84084995525,3042.6851691241764]",3050.84084995525,"[3054.5706851666787,3050.7623590569747,3042.5915004383783]",3050.7623590569747,"[2.9815325509553214,2.979336767534424,2.9713722354728285]",2.979336767534424,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/half/sum/gpr_compiled,1,3,"[2307.133840051611,2306.5052875089978,2311.285525444381]",2307.133840051611,"[2307.7723066847757,2306.4401850710533,2311.207204225296]",2307.7723066847757,"[2.2530603906754014,2.252446569833006,2.2571147709417785]",2.2530603906754014,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/half/sum/gpr_inline,1,3,"[1609.7674471986975,1608.4476584025408,1610.6632231406418]",1609.7674471986975,"[1609.7348484930017,1608.4150596903203,1612.049357207469]",1609.7348484930017,"[1.5720385226549778,1.5707496664087315,1.5729133038482828]",1.5720385226549778,1024.0,2.0,4.0,16.0
neon,gpr/2/unit16/stride16/map1/random/half/sum/gpr_points,1,3,"[1609.5787292812167,1612.4820441981192,1610.068600367413]",1610.068600367413,"[1609.5407458600203,1617.3510589209372,1610.035451190128]",1610.035451190128,"[1.5718542278136884,1.5746894962872255,1.5723326175463015]",1.5723326175463015,1024.0,2.0,4.0,16.0
