case,ordinary,candidate,ratio,ordinary_min,ordinary_max,candidate_min,candidate_max,improvement_separated,loss_separated,both_edges_agree,block_medians
runtime/authored/avx2/striped/k12/h0/u32/dense/mixed/out0,4.904818956010267,4.867330244594215,0.992356759392696,4.501839652556723,5.1444215588451785,4.499590068948168,5.040826111352706,False,False,False,"[4.54438504597522, 5.014649848343006, 5.117109635722021, 4.634450699428006]"
runtime/authored/avx2/striped/k12/h0/u32/dense/mixed/out32,4.676691636918417,4.916222914152166,1.0512181037002435,4.482130485804775,4.834590425747938,4.638984604591473,4.94993237703366,False,False,True,"[4.508441449991533, 4.918151121353052, 4.834145246374862, 4.91429470695128]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o16-n16/out0,2.53849182207865,2.7237012131072262,1.0729604048426349,2.487667811558662,2.5901520450800812,2.507647364921227,2.7659818555795788,False,False,True,"[2.53821826897386, 2.5543933800384027, 2.53876537518344, 2.7387483335612224]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o16-n16/out32,2.603400306318687,2.610259351812046,1.0026346488001523,2.4489964539567675,2.7773684668271095,2.5140423559105156,2.7163501131623833,False,False,False,"[2.45333404545556, 2.5828161448879037, 2.7534988188793204, 2.7106824896514685]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o17-n16/out0,2.485347031097823,2.5587596462954156,1.0295381748621097,2.409137933723265,2.752115043186176,2.4233688750763807,2.8827468258177955,False,False,False,"[2.425830672252721, 2.427837610754661, 2.6883893354126682, 2.6733990047179135]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o17-n16/out32,2.5176702308506442,2.4999442548141557,0.9929593733844565,2.4290173396445143,2.7518157109092574,2.410476672802836,2.7098913638598408,False,False,False,"[2.448684404209902, 2.4652303892670737, 2.6412824882536423, 2.5373504123089297]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o17-n17/out0,7.186198767309975,7.2572723863385376,1.009890294066437,6.9883489985064,7.70238049721313,7.064542806711434,7.431592895178766,False,False,False,"[6.990359857773396, 7.147262295906195, 7.36849754876972, 7.354401431791098]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o17-n17/out32,7.303548115456135,7.272198157726248,0.9957075715481982,6.970577361191556,7.931652329402676,7.046874665231178,7.535283971463064,False,False,False,"[6.972218992302034, 7.24234433919315, 7.674595518497494, 7.498279691483632]"
runtime/authored/avx2/striped/k12/h0/u64/dense/mixed/out0,5.084749450134506,5.020405083706587,0.987345617112714,4.76022566533949,5.337358885797435,4.767310641297706,5.222258973207307,False,False,False,"[4.818095208470555, 5.158031215825646, 5.231394437182195, 4.781325061229979]"
runtime/authored/avx2/striped/k12/h0/u64/dense/mixed/out32,4.77735751380861,4.852326314905457,1.0156925247650306,4.601541148930932,5.021080797761052,4.778238006777558,5.076170946984289,False,False,False,"[4.680038077917048, 4.864002898193016, 4.986770922102563, 4.830488032711886]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o16-n16/out0,2.9472604723957248,2.979853845334013,1.0110588708543273,2.837304694572183,3.1528922828249346,2.9415577486431124,3.001349727948311,False,False,False,"[2.8606061257558757, 2.9498608290499977, 3.144526621905394, 2.9828241164714795]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o16-n16/out32,2.8853910378920666,2.9351540741464746,1.0172465484230389,2.765858671880431,3.146334248278861,2.7947233854194384,3.0010442935484174,False,False,False,"[2.771200276687051, 2.8199048497285903, 3.038939561582698, 2.9588172894729583]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o17-n16/out0,2.92636357654132,2.8696782173416975,0.9806294201943906,2.772121762158083,3.1819346842806335,2.8236947095107574,2.91766290594686,False,False,False,"[2.80532011470848, 2.8490561076549965, 3.1232700497896406, 2.8903003270283985]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o17-n16/out32,2.912168000670184,2.9467853913815985,1.0118871544167258,2.8184976469602647,3.0123465098384923,2.8657417271970758,3.0639992836642924,False,False,True,"[2.892995357284014, 2.906096870221292, 2.9170145520906314, 2.9812559791391844]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o17-n17/out0,8.096714108316913,7.353555760465886,0.9082148217277849,7.354112573148398,8.277817601490275,7.239862985452996,7.52249963578089,False,False,False,"[7.401736681128828, 7.419814126845357, 8.26636126485227, 7.295970829919855]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o17-n17/out32,7.603106073135008,7.483298653264624,0.9842423058789468,7.295454676541167,7.941795515538457,7.375100865199254,7.553365404031639,False,False,False,"[7.334808090508485, 7.408941139552592, 7.922567176547697, 7.54605448196484]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/mixed/out0,5.222293767479789,5.787286107817355,1.1081885404179828,5.195051522631602,5.291620516133421,5.60302444716624,5.948819161512866,False,True,True,"[5.221733449301798, 5.738139179466766, 5.222854085657779, 5.836939230249115]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/mixed/out32,5.402056611573576,5.6110943290021265,1.0386959509051978,5.178208630245375,6.002313748433821,5.462832938907786,6.143192429201598,False,False,True,"[5.190422852335793, 5.528827997561853, 5.707098479997331, 5.840447867075717]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/o16-n16/out0,3.3990353271884075,3.5241813391405867,1.0368180968732963,3.217913226881671,3.5613961041168336,3.408278745234017,4.035668902124965,False,False,True,"[3.218565230887462, 3.419976018758431, 3.5573550855177327, 3.9096108847041093]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/o16-n16/out32,3.3505942467185608,3.5865806329615912,1.0704312038003845,3.2473767609954924,3.503355578321991,3.3041016207153486,3.8788965078366213,False,False,True,"[3.2556362593265304, 3.3691232768256127, 3.3935691295314476, 3.740993861543333]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/o17-n16/out0,3.499967454522703,3.6147352509109414,1.0327911038829616,3.3423439916237023,3.679785580925912,3.50960813481262,4.144384223581385,False,False,True,"[3.3845945554123817, 3.51774182463035, 3.671700946903496, 3.8677009758087375]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/o17-n16/out32,3.3677128232570688,3.6930903224537515,1.0966167592882803,3.241591098440233,3.4432755935027823,3.562663374474498,4.003116151794238,False,True,True,"[3.349053502979177, 3.576374282499725, 3.3863721435349605, 3.904849934430139]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/o17-n17/out0,8.379881685499235,8.52257058770942,1.0170275557060786,8.197384178484464,8.898712429737868,8.169208738720656,8.713220861634667,False,False,False,"[8.20139210119462, 8.472497731511815, 8.775005078187355, 8.572643443907024]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/o17-n17/out32,8.469109439796123,8.698567456900447,1.0270935236739422,8.243961462501979,8.948349862370389,8.574016288793796,8.907332870017846,False,False,True,"[8.277476523114714, 8.699568082760077, 8.603213649611405, 8.697566831040817]"
runtime/authored/avx2/striped/k28/h16/u64/independentlygapped/mixed/out0,5.755781172036001,5.947691092115662,1.0333421154042546,5.455698162611848,6.2210814673527794,5.764527152048703,6.086420481629531,False,False,True,"[5.524944218791777, 5.869548646427316, 6.030120627693178, 6.071162301307123]"
runtime/authored/avx2/striped/k28/h16/u64/independentlygapped/mixed/out32,5.512585047124182,5.885691651249726,1.0676826934978874,5.483738104125869,5.921624067132581,5.700267459248265,5.964639223897006,False,False,False,"[5.7102861057756815, 5.704536958197763, 5.487694233129132, 5.91843961308907]"
runtime/authored/avx2/striped/k28/h16/u64/independentlygapped/o16-n16/out0,3.727605128060752,3.84764623318807,1.0322032782452384,3.490515873122906,3.983695546929019,3.655118125922695,4.039633089977463,False,False,False,"[3.5776928076723973, 3.8977610588424487, 3.8611662684415102, 3.74899630712319]"
runtime/authored/avx2/striped/k28/h16/u64/independentlygapped/o16-n16/out32,3.772778209885909,3.7043546334736166,0.9818638752119061,3.658146279993344,3.9445985609624516,3.6463367187851725,3.809416280421227,False,False,False,"[3.7286758324538876, 3.780162321581341, 3.911611318161227, 3.685940876649235]"
runtime/authored/avx2/striped/k28/h16/u64/independentlygapped/o17-n16/out0,3.961739829523309,3.878721460824294,0.9790449720902031,3.70431876995115,4.191491692884028,3.810876678382971,4.042136805906954,False,False,False,"[3.7510893380023065, 3.8937162478615166, 4.181304123962127, 3.8637266737870712]"
runtime/authored/avx2/striped/k28/h16/u64/independentlygapped/o17-n16/out32,3.902832074872889,3.9102756462237274,1.0019072230646975,3.7092516370712216,4.094862572648811,3.7852899250154874,4.084221741153439,False,False,False,"[3.7367843639308727, 4.0385717166803525, 4.041485870171391, 3.817812395813515]"
runtime/authored/avx2/striped/k28/h16/u64/independentlygapped/o17-n17/out0,8.507857136613504,8.965351536988356,1.0537731643854278,8.425017122849232,8.635553613544445,8.792305065710327,9.029927223930516,False,True,True,"[8.467039315342085, 8.857617283655133, 8.577572649932593, 8.995774642497462]"
runtime/authored/avx2/striped/k28/h16/u64/independentlygapped/o17-n17/out32,8.743993880221332,8.687945705441464,0.9935900944639672,8.686362431936399,9.036016357276363,8.587356550625934,9.102426128818124,False,False,False,"[8.745663963915613, 9.070110391766338, 8.74232379652705, 8.685792677904702]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out0,4.621668254213814,5.001280847538586,1.0821375686103518,4.563444003108185,4.685726938526469,4.746329890470371,5.257627362227459,False,True,True,"[4.575423228242847, 5.103408563920125, 4.664105862010141, 4.994348731870421]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out12,4.614474051213294,5.042353631762225,1.0927255361716528,4.543178241285683,4.691091158385255,4.643150072707009,5.234191566801696,False,False,True,"[4.556013989735028, 5.22971976288693, 4.675998657676562, 4.716292153254495]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out16,4.654299124200789,4.939211356013949,1.0612148519487525,4.572480050783037,4.768689351035968,4.733826870934795,5.215287008184856,False,False,True,"[4.582791100959869, 5.197043102001654, 4.704103689355464, 4.767664837316591]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out20,4.753080203732613,4.870423723807642,1.0246878897568106,4.696541658332456,4.993139633507062,4.675833315302174,5.176149720440569,False,False,True,"[4.846485137161877, 5.015000599892412, 4.6973593857156315, 4.721961595190711]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out24,4.8176585408328965,4.760221114166898,0.9880777298392616,4.678008284758294,5.162815420604474,4.619133352929751,5.286647979573929,False,False,False,"[5.137666781876022, 5.227342993096983, 4.689606608916034, 4.630957958028721]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out28,4.794167279950219,4.853954758692546,1.0124708787263985,4.676032285112884,5.16632309119137,4.692559802406523,5.058691134039855,False,False,True,"[4.980799633498129, 5.0249957669752785, 4.680995643188406, 4.748784880957409]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out32,4.798953392779991,4.8475423808915865,1.0101249135248318,4.692262730485546,4.9990226054063145,4.620321529112078,5.026823188947056,False,False,False,"[4.940124481232442, 5.009089922516796, 4.707642077633891, 4.6334936571039105]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out36,4.888665467945777,5.028921984522913,1.02869014406831,4.696921522718143,5.256624188940345,4.754504793718647,5.3569474931147045,False,False,True,"[5.117659342103391, 5.303113855632982, 4.705285527579955, 4.767151392746923]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out4,4.632831604024604,4.965589231807728,1.071825970858525,4.583270210791527,4.858224684469735,4.744601880705408,5.174694389795188,False,False,True,"[4.588635960834277, 4.999520975045463, 4.634290501853348, 4.7606531290752745]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out40,4.899791273345883,4.820099858948176,0.9837357532286698,4.58693452337955,5.2408179732077835,4.670438381675677,5.192611398459458,False,False,False,"[5.17752065435503, 5.189265608277206, 4.597603418597793, 4.757609036351966]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out44,4.97661580644489,4.765339363818491,0.9575461617204227,4.7163601897567204,5.214838764281065,4.608374724303466,5.06370848171951,False,False,True,"[5.182738638397827, 5.014754763024468, 4.763737001624062, 4.616358003080733]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out48,4.926406233926075,4.755439637628043,0.965295879353055,4.67325606973229,5.1779472385378735,4.60986549352766,5.142407177256425,False,False,False,"[5.161206343803438, 5.024961890244061, 4.673597760422425, 4.729514585091972]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out52,4.821187567066385,4.857632831548566,1.0075593956831588,4.668904164659696,5.3192049296947985,4.752829481361926,4.991432205685202,False,False,False,"[5.317980266921065, 4.940912815613733, 4.670750089434897, 4.756361300389432]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out56,5.0010664534192815,4.795908479842726,0.9589771550753367,4.67529314958957,5.342327553538594,4.597181398015289,4.958305346523653,False,False,False,"[5.316070997949213, 4.881957966757492, 4.678138287548767, 4.695832695336614]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out60,4.871697282436149,4.868256144742058,0.9992936470608513,4.703515467915404,5.211133685640524,4.643714655694544,5.108295507000891,False,False,False,"[5.0869918924385145, 5.089753952531315, 4.719368016459257, 4.729432959379183]"
runtime/authored/avx512/striped/k12/h0/u32/dense/mixed/out8,4.582414866091058,4.926265835550433,1.0750370665920719,4.5627426613138375,4.599843458431156,4.731486824502549,5.160538535773543,False,True,True,"[4.570667534674106, 5.006511189947728, 4.586466852151545, 4.8668922642824874]"
runtime/authored/avx512/striped/k12/h0/u32/dense/o16-n16/out0,2.683049113856651,2.888214244688658,1.0764671543925262,2.645880503587288,2.7238151050045314,2.8710174722973307,2.976818739102005,False,True,True,"[2.6868243613710363, 2.959475602114199, 2.672622644335917, 2.8807882438269257]"
runtime/authored/avx512/striped/k12/h0/u32/dense/o16-n16/out12,2.6622370435566434,2.834964857710566,1.0648807042077535,2.6443413746397364,2.687344264381027,2.8083517600321186,2.842135733371143,False,True,True,"[2.6763805715585085, 2.839312850933289, 2.6460634605089197, 2.810642751622293]"
runtime/authored/avx512/striped/k12/h0/u32/dense/o16-n16/out16,2.7247596320993397,2.8277853783951876,1.0378109485630003,2.643185737988447,2.8377414946094826,2.7580518120536106,2.902606955660948,False,False,True,"[2.7941122101301903, 2.8510790087614026, 2.65008201468072, 2.8044917480289726]"
runtime/authored/avx512/striped/k12/h0/u32/dense/o16-n16/out20,2.692731346397218,2.948058912039809,1.0948210321776848,2.648653888528895,2.8468132434668116,2.859276876833711,2.9993755537945517,False,True,True,"[2.798321406356711, 2.9957207236782466, 2.656242831068787, 2.902480358388011]"
runtime/authored/avx512/striped/k12/h0/u32/dense/o16-n16/out24,2.6668000973797823,2.9438687248511286,1.1038955367309216,2.658474239564141,2.6992082625538676,2.881119744197298,3.001192397271184,False,True,True,"[2.694799586199039, 2.889803509582852, 2.6619315192936144, 2.9634547006461847]"
runtime/authored/avx512/striped/k12/h0/u32/dense/o16-n16/out28,2.7241547857350055,2.987683042959114,1.0967376224743433,2.6517323441254033,2.892423409962862,2.92882552527003,3.0405453660279593,False,True,True,"[2.8164442617421064, 2.979142477095185, 2.6520462595988183, 3.0035558829194406]"
runtime/authored/avx512/striped/k12/h0/u32/dense/o16-n16/out32,2.6657783114803313,2.8923896807149605,1.0850075823104697,2.633485515006266,2.7831219664018945,2.8126124017555854,3.011769739522068,False,True,True,"[2.7504218802529765, 2.8132325493724535, 2.6396881787554327, 3.0108865811985197]"
runtime/authored/avx512/striped/k12/h0/u32/dense/o16-n16/out36,2.673121171103383,2.918326222003997,1.091729867523888,2.6601499102288377,2.7481375020287264,2.8575547982636076,2.9907743877343345,False,True,True,"[2.7100169018299183, 2.885282349062759, 2.671053096575633, 2.973895869474791]"
runtime/authored/avx512/striped/k12/h0/u32/dense/o16-n16/out4,2.6708851003385785,2.9100892013431583,1.0895598620001499,2.664410467073461,2.7766574833718303,2.814092335918758,2.9824750951006282,False,True,True,"[2.7012407242701615, 2.9173171111441043, 2.669371673480394, 2.9028838806693757]"
runtime/authored/avx512/striped/k12/h0/u32/dense/o16-n16/out40,2.6625557710996692,2.870183192795551,1.07798049676538,2.6532547294478546,2.699502473833877,2.8301693473343437,2.913309894156638,False,True,True,"[2.6560177932753484, 2.871168589146793, 2.6666265941454874, 2.8691977964443085]"
runtime/authored/avx512/striped/k12/h0/u32/dense/o16-n16/out44,2.671003428616131,2.873204882407123,1.0757024313876504,2.6598685339605495,2.726526986846071,2.8167373970091556,2.9541551756624633,False,True,True,"[2.716701330830813, 2.8681008740132548, 2.669220504058311, 2.889222459595906]"
runtime/authored/avx512/striped/k12/h0/u32/dense/o16-n16/out48,2.6936800176760913,2.876416352125164,1.0678389167421318,2.663814315481497,2.8063044992439012,2.7737935645390515,2.9229612937663867,False,False,True,"[2.7111784061770825, 2.8225773949396054, 2.664755457132831, 2.9060999395690037]"
