case,repetition,cpu_ns,real_ns,logical_values,selected_values,write_records
overwrite-all/local/k1/ikea2,0,70.46816463705926,70.47525331674315,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea2,1,72.27959134071425,72.28015622249251,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea2,2,71.30973792502327,71.31028101617788,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,0,34.878158893450546,34.87843192904324,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,1,34.9536876821102,34.958625560275394,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,2,34.95662551214923,34.95690767661376,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,0,28.26045523025853,28.260670069517996,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,1,28.24400217937263,28.244217018634565,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,2,28.24501239535006,28.24624418536287,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,0,39.71246768928884,39.71276957037846,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,1,39.5952812211091,39.59650666969455,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,2,39.60368672289201,39.60399709439319,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,0,38.629752064592424,38.63005434617104,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,1,38.5785024343805,38.57880471595544,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,2,38.6416313620826,38.64193364370777,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,0,43.36828053166341,43.38395455170867,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,1,43.40173181480708,43.40206064038052,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,2,43.40547504958245,43.405815249653884,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,0,43.01545121490414,43.01692774645046,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,1,42.997872480244475,42.99820926909902,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,2,42.98646478503007,42.98929668633148,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea,0,57.468516830874194,57.46896634650407,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea,1,57.436463227849615,57.436927772841216,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea,2,57.469377605380046,57.46982848728798,8192.0,8192.0,0.0
overwrite-all/local/k2/prior,0,57.34749817422357,57.34796093185347,8192.0,8192.0,0.0
overwrite-all/local/k2/prior,1,57.32287237310005,57.32330782931786,8192.0,8192.0,0.0
overwrite-all/local/k2/prior,2,57.38827271300153,57.39190242504007,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea2,0,38.531338552201596,38.53163988881472,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea2,1,38.5049729764598,38.505275234682294,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea2,2,38.513055618269895,38.517632802380625,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea,0,39.43857929867951,39.443807710810546,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea,1,39.415150004740255,39.41754268385681,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea,2,39.469827744001265,39.470128119563384,8192.0,8192.0,0.0
overwrite-all/striped/k2/prior,0,40.95719753182841,40.95750898223652,8192.0,8192.0,0.0
overwrite-all/striped/k2/prior,1,41.04177731781605,41.042088768278134,8192.0,8192.0,0.0
overwrite-all/striped/k2/prior,2,41.00382722799354,41.00413867843026,8192.0,8192.0,0.0
overwrite-all/local/k3/ikea2,0,60.02215661496796,60.03085776133092,8192.0,8192.0,0.0
overwrite-all/local/k3/ikea2,1,59.94749845583682,59.94796737137989,8192.0,8192.0,0.0
overwrite-all/local/k3/ikea2,2,59.78832216058163,59.80212187837466,8192.0,8192.0,0.0
overwrite-all/local/k3/ikea,0,57.60711722479849,57.60755498409609,8192.0,8192.0,0.0
overwrite-all/local/k3/ikea,1,57.5676502756236,57.56808803489316,8192.0,8192.0,0.0
overwrite-all/local/k3/ikea,2,57.61758776799055,57.61803925011985,8192.0,8192.0,0.0
overwrite-all/local/k3/prior,0,57.38791604357883,57.38836480353353,8192.0,8192.0,0.0
overwrite-all/local/k3/prior,1,57.45468276912284,57.455023443578305,8192.0,8192.0,0.0
overwrite-all/local/k3/prior,2,63.41045254979073,63.410934145877604,8192.0,8192.0,0.0
overwrite-all/striped/k3/ikea2,0,41.484862875811764,41.48517783148744,8192.0,8192.0,0.0
overwrite-all/striped/k3/ikea2,1,41.52613292708336,41.526448870089695,8192.0,8192.0,0.0
overwrite-all/striped/k3/ikea2,2,41.393881171872096,41.39419612749121,8192.0,8192.0,0.0
overwrite-all/striped/k3/ikea,0,41.02764141208824,41.02795214345836,8192.0,8192.0,0.0
overwrite-all/striped/k3/ikea,1,41.05969169194195,41.06232900001675,8192.0,8192.0,0.0
overwrite-all/striped/k3/ikea,2,40.88523263812891,40.88555216375176,8192.0,8192.0,0.0
overwrite-all/striped/k3/prior,0,39.350883884650166,39.351182839393246,8192.0,8192.0,0.0
overwrite-all/striped/k3/prior,1,39.32270341342642,39.324108219761,8192.0,8192.0,0.0
overwrite-all/striped/k3/prior,2,39.377171287970626,39.37748055152057,8192.0,8192.0,0.0
overwrite-all/local/k4/ikea2,0,44.49906223593901,44.49941104814776,8192.0,8192.0,0.0
overwrite-all/local/k4/ikea2,1,44.485936719744885,44.48627492976487,8192.0,8192.0,0.0
overwrite-all/local/k4/ikea2,2,44.424390983469955,44.42475039788773,8192.0,8192.0,0.0
overwrite-all/local/k4/ikea,0,57.51843956836403,57.51887612228643,8192.0,8192.0,0.0
overwrite-all/local/k4/ikea,1,57.664892360444306,57.66533029588563,8192.0,8192.0,0.0
overwrite-all/local/k4/ikea,2,58.288667142823456,58.289109222738084,8192.0,8192.0,0.0
overwrite-all/local/k4/prior,0,57.42252366543643,57.435508350110176,8192.0,8192.0,0.0
overwrite-all/local/k4/prior,1,57.392388467607084,57.392823662596896,8192.0,8192.0,0.0
overwrite-all/local/k4/prior,2,57.40255670193437,57.402991896821476,8192.0,8192.0,0.0
overwrite-all/striped/k4/ikea2,0,38.69557738495483,38.697067564937235,8192.0,8192.0,0.0
overwrite-all/striped/k4/ikea2,1,38.677023724217314,38.67731808077062,8192.0,8192.0,0.0
overwrite-all/striped/k4/ikea2,2,38.70937534782348,38.709669704367386,8192.0,8192.0,0.0
overwrite-all/striped/k4/ikea,0,39.10101894402391,39.101315425140115,8192.0,8192.0,0.0
overwrite-all/striped/k4/ikea,1,39.152781934417774,39.1530886711577,8192.0,8192.0,0.0
overwrite-all/striped/k4/ikea,2,39.10711638561553,39.10741379906688,8192.0,8192.0,0.0
overwrite-all/striped/k4/prior,0,38.472515319577504,38.47281718320139,8192.0,8192.0,0.0
overwrite-all/striped/k4/prior,1,38.4876999731981,38.48800183680452,8192.0,8192.0,0.0
overwrite-all/striped/k4/prior,2,38.44090196842505,38.44119376991565,8192.0,8192.0,0.0
overwrite-all/local/k5/ikea2,0,59.480846461029124,59.48475794017077,8192.0,8192.0,0.0
overwrite-all/local/k5/ikea2,1,59.380842507187516,59.38129296270866,8192.0,8192.0,0.0
overwrite-all/local/k5/ikea2,2,59.33458255903891,59.337193506657734,8192.0,8192.0,0.0
overwrite-all/local/k5/ikea,0,66.68174321833479,66.68226644463508,8192.0,8192.0,0.0
overwrite-all/local/k5/ikea,1,66.6954361624133,66.69595938872772,8192.0,8192.0,0.0
overwrite-all/local/k5/ikea,2,66.79868191497694,66.79918923783292,8192.0,8192.0,0.0
overwrite-all/local/k5/prior,0,59.51218371517599,59.516192989396785,8192.0,8192.0,0.0
overwrite-all/local/k5/prior,1,59.46395621402017,59.464421057384726,8192.0,8192.0,0.0
overwrite-all/local/k5/prior,2,59.64772524354649,59.648207093326775,8192.0,8192.0,0.0
overwrite-all/striped/k5/ikea2,0,43.8774310610949,43.87777498698177,8192.0,8192.0,0.0
overwrite-all/striped/k5/ikea2,1,43.857681376620555,43.85935931815846,8192.0,8192.0,0.0
overwrite-all/striped/k5/ikea2,2,43.784779507018634,43.79399255243065,8192.0,8192.0,0.0
overwrite-all/striped/k5/ikea,0,43.53021290875184,43.53054329687954,8192.0,8192.0,0.0
overwrite-all/striped/k5/ikea,1,43.56855450524095,43.56888592909493,8192.0,8192.0,0.0
overwrite-all/striped/k5/ikea,2,43.57632225169358,43.576664032531276,8192.0,8192.0,0.0
overwrite-all/striped/k5/prior,0,41.47879612505569,41.4791111049379,8192.0,8192.0,0.0
overwrite-all/striped/k5/prior,1,41.456194588467724,41.45651944236687,8192.0,8192.0,0.0
overwrite-all/striped/k5/prior,2,41.4652687746294,41.46558375455677,8192.0,8192.0,0.0
overwrite-all/local/k6/ikea2,0,51.43769192876003,51.43809508640229,8192.0,8192.0,0.0
overwrite-all/local/k6/ikea2,1,51.40260863811146,51.4042249447682,8192.0,8192.0,0.0
overwrite-all/local/k6/ikea2,2,51.4218229586619,51.422213862213404,8192.0,8192.0,0.0
overwrite-all/local/k6/ikea,0,60.99377213086643,60.994249968762595,8192.0,8192.0,0.0
overwrite-all/local/k6/ikea,1,60.97458599484726,60.97772171534081,8192.0,8192.0,0.0
overwrite-all/local/k6/ikea,2,60.98177534937281,60.982238663369536,8192.0,8192.0,0.0
overwrite-all/local/k6/prior,0,58.080804723763976,58.08124646881748,8192.0,8192.0,0.0
overwrite-all/local/k6/prior,1,58.15910022488856,58.16107907648947,8192.0,8192.0,0.0
overwrite-all/local/k6/prior,2,58.10327971462435,58.10372145963851,8192.0,8192.0,0.0
overwrite-all/striped/k6/ikea2,0,44.94470565568149,44.945046288848836,8192.0,8192.0,0.0
overwrite-all/striped/k6/ikea2,1,44.99170238879637,44.99205473123474,8192.0,8192.0,0.0
overwrite-all/striped/k6/ikea2,2,45.080788608375215,45.08475059797453,8192.0,8192.0,0.0
overwrite-all/striped/k6/ikea,0,45.37832571482869,45.37867135587452,8192.0,8192.0,0.0
overwrite-all/striped/k6/ikea,1,45.38509811884859,45.385442679808314,8192.0,8192.0,0.0
overwrite-all/striped/k6/ikea,2,45.361324496444716,45.361669057332485,8192.0,8192.0,0.0
overwrite-all/striped/k6/prior,0,43.25834635309591,43.258685552167385,8192.0,8192.0,0.0
overwrite-all/striped/k6/prior,1,43.295586300468734,43.30470356054267,8192.0,8192.0,0.0
overwrite-all/striped/k6/prior,2,43.26525367979603,43.265592878854726,8192.0,8192.0,0.0
overwrite-all/local/k7/ikea2,0,58.589918332078945,58.59298436323843,8192.0,8192.0,0.0
overwrite-all/local/k7/ikea2,1,58.55004459681763,58.550379072906466,8192.0,8192.0,0.0
overwrite-all/local/k7/ikea2,2,58.62799286450927,58.630445689446255,8192.0,8192.0,0.0
overwrite-all/local/k7/ikea,0,64.56921055230241,64.57170658337908,8192.0,8192.0,0.0
overwrite-all/local/k7/ikea,1,64.53984458674148,64.54035047745255,8192.0,8192.0,0.0
overwrite-all/local/k7/ikea,2,64.47707160707685,64.47757749773123,8192.0,8192.0,0.0
overwrite-all/local/k7/prior,0,58.59514573124966,58.59559055248324,8192.0,8192.0,0.0
overwrite-all/local/k7/prior,1,58.62677126705683,58.627230032582126,8192.0,8192.0,0.0
overwrite-all/local/k7/prior,2,58.64017168147994,58.6406304470139,8192.0,8192.0,0.0
overwrite-all/striped/k7/ikea2,0,51.766345944254965,51.768969029106685,8192.0,8192.0,0.0
overwrite-all/striped/k7/ikea2,1,51.782934185199274,51.78332826370906,8192.0,8192.0,0.0
overwrite-all/striped/k7/ikea2,2,51.799571685954184,51.80156670818906,8192.0,8192.0,0.0
overwrite-all/striped/k7/ikea,0,52.95522617213821,52.95565279329368,8192.0,8192.0,0.0
overwrite-all/striped/k7/ikea,1,52.97025229796535,52.97066633446055,8192.0,8192.0,0.0
overwrite-all/striped/k7/ikea,2,52.94116906782667,52.94157051958,8192.0,8192.0,0.0
overwrite-all/striped/k7/prior,0,49.73136581383513,49.73365143203872,8192.0,8192.0,0.0
overwrite-all/striped/k7/prior,1,49.700807964236176,49.70118593838121,8192.0,8192.0,0.0
overwrite-all/striped/k7/prior,2,49.764317104931685,49.76469507907776,8192.0,8192.0,0.0
overwrite-all/local/k8/ikea2,0,62.35871872434455,62.359192065634346,8192.0,8192.0,0.0
overwrite-all/local/k8/ikea2,1,62.345613087886264,62.35451782056832,8192.0,8192.0,0.0
overwrite-all/local/k8/ikea2,2,62.336634395638825,62.344577653797735,8192.0,8192.0,0.0
overwrite-all/local/k8/ikea,0,48.65442967421578,48.65481146653795,8192.0,8192.0,0.0
overwrite-all/local/k8/ikea,1,48.65001078209753,48.65038079067502,8192.0,8192.0,0.0
overwrite-all/local/k8/ikea,2,48.69441181010773,48.69478181867579,8192.0,8192.0,0.0
overwrite-all/local/k9/ikea2,0,405.30895844576565,405.3120422479896,8192.0,8192.0,0.0
overwrite-all/local/k9/ikea2,1,405.139638424181,405.1677781203667,8192.0,8192.0,0.0
overwrite-all/local/k9/ikea2,2,405.86693392953555,405.87001773177656,8192.0,8192.0,0.0
overwrite-all/local/k9/ikea,0,461.97061764480213,461.97412286975026,8192.0,8192.0,0.0
overwrite-all/local/k9/ikea,1,461.97237575131066,461.98764930177003,8192.0,8192.0,0.0
overwrite-all/local/k9/ikea,2,461.8782071708684,461.88160251448176,8192.0,8192.0,0.0
overwrite-all/local/k10/ikea2,0,329.18162014762663,329.1841197953508,8192.0,8192.0,0.0
overwrite-all/local/k10/ikea2,1,329.4244542305926,329.42704007280383,8192.0,8192.0,0.0
overwrite-all/local/k10/ikea2,2,329.4461596326522,329.44874547471034,8192.0,8192.0,0.0
