case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
overwrite-all/local/k1/ikea2,71.30973792502327,70.46816463705926,72.27959134071425,overwrite-all/local/k1/prior,2.524684249625711
overwrite-all/striped/k1/ikea2,39.60368672289201,39.5952812211091,39.71246768928884,overwrite-all/striped/k1/prior,0.9124909322024031
overwrite-all/local/k2/ikea2,42.997872480244475,42.98646478503007,43.01545121490414,overwrite-all/local/k2/prior,0.7497776511473183
overwrite-all/striped/k2/ikea2,38.513055618269895,38.5049729764598,38.531338552201596,overwrite-all/striped/k2/prior,0.9392551432851814
overwrite-all/local/k3/ikea2,59.94749845583682,59.78832216058163,60.02215661496796,overwrite-all/local/k3/prior,1.043387511105599
overwrite-all/striped/k3/ikea2,41.484862875811764,41.393881171872096,41.52613292708336,overwrite-all/striped/k3/prior,1.054229505934783
overwrite-all/local/k4/ikea2,44.485936719744885,44.424390983469955,44.49906223593901,overwrite-all/local/k4/prior,0.7749818000396798
overwrite-all/striped/k4/ikea2,38.69557738495483,38.677023724217314,38.70937534782348,overwrite-all/striped/k4/prior,1.0057979589721242
overwrite-all/local/k5/ikea2,59.380842507187516,59.33458255903891,59.480846461029124,overwrite-all/local/k5/prior,0.9977930366558708
overwrite-all/striped/k5/ikea2,43.857681376620555,43.784779507018634,43.8774310610949,overwrite-all/striped/k5/prior,1.0576967826976913
overwrite-all/local/k6/ikea2,51.4218229586619,51.40260863811146,51.43769192876003,overwrite-all/local/k6/prior,0.8850072355850034
overwrite-all/striped/k6/ikea2,44.99170238879637,44.94470565568149,45.080788608375215,overwrite-all/striped/k6/prior,1.0399038156987983
overwrite-all/local/k7/ikea2,58.589918332078945,58.55004459681763,58.62799286450927,overwrite-all/local/k7/prior,0.9993713975001282
overwrite-all/striped/k7/ikea2,51.782934185199274,51.766345944254965,51.799571685954184,overwrite-all/striped/k7/prior,1.0412530067853756
overwrite-all/local/k8/ikea2,62.345613087886264,62.336634395638825,62.35871872434455,overwrite-all/local/k8/ikea,1.281396442324882
overwrite-all/local/k9/ikea2,405.30895844576565,405.139638424181,405.86693392953555,overwrite-all/local/k9/ikea,0.8773479155711106
overwrite-all/local/k10/ikea2,329.4244542305926,329.18162014762663,329.4461596326522,overwrite-all/local/k10/ikea,0.9283553211466199
overwrite-all/striped/k10/ikea2,178.503463314522,178.49670771335832,179.3216606806874,overwrite-all/striped/k10/ikea,2.0967663988539673
overwrite-all/local/k11/ikea2,462.02088715440044,461.88709943384157,462.1675369647644,overwrite-all/local/k11/ikea,0.9812563583031408
overwrite-all/local/k12/ikea2,349.35010307907794,349.11692824366406,349.4524339961401,overwrite-all/local/k12/ikea,0.9914639178994294
overwrite-all/striped/k12/ikea2,186.75517102008052,186.72052729525583,186.7657417976573,overwrite-all/striped/k12/ikea,2.1884282026456043
overwrite-all/local/k13/ikea2,464.10143513075286,463.78291151875345,464.2166670363482,overwrite-all/local/k13/ikea,0.9804244753819933
overwrite-all/local/k14/ikea2,462.80830899773724,462.3853655848831,463.2832662956608,overwrite-all/local/k14/ikea,0.9968552554491836
overwrite-all/striped/k14/ikea2,186.69909076379062,186.44114826588336,186.7651524568886,overwrite-all/striped/k14/ikea,1.8162797848289713
overwrite-all/local/k15/ikea2,473.06834203729716,472.85121310219495,474.04841129297233,overwrite-all/local/k15/ikea,1.0054628910009797
overwrite-all/striped/k15/ikea2,184.86628588553913,184.8529761747336,184.9327903676415,overwrite-all/striped/k15/ikea,1.6502639222921356
overwrite-all/local/k16/ikea2,78.78273237000145,78.69620408893823,78.87436809376645,overwrite-all/local/k16/ikea,0.8417983499151813
overwrite-all/local/k17/ikea2,515.7142857143,515.5430339189232,516.8120158607555,overwrite-all/local/k17/ikea,1.1078110866552973
overwrite-all/local/k18/ikea2,414.58706820894065,414.25652555492996,414.84641402637334,overwrite-all/local/k18/ikea,1.1364855677415846
overwrite-all/local/k19/ikea2,444.998832841719,444.5468242684061,445.3860110773936,overwrite-all/local/k19/ikea,1.0576386366449797
overwrite-all/local/k20/ikea2,412.6194474725747,412.44070593088446,412.63948223878697,overwrite-all/local/k20/ikea,1.141077471440445
overwrite-all/striped/k20/ikea2,299.13538950807316,298.8895653668744,299.2898174941964,overwrite-all/striped/k20/ikea,1.227870102827717
overwrite-all/local/k21/ikea2,452.81787793833746,452.3438645676121,453.0816260513284,overwrite-all/local/k21/ikea,1.0531859195615807
overwrite-all/local/k22/ikea2,455.3423305162871,455.27181401000485,455.4156676828229,overwrite-all/local/k22/ikea,1.0668130483484746
overwrite-all/local/k23/ikea2,454.64352112066064,454.62633490422127,455.2528211336437,overwrite-all/local/k23/ikea,1.0450996524673655
overwrite-all/local/k24/ikea2,356.91116072188805,356.36334975033776,356.971914995139,overwrite-all/local/k24/ikea,0.9464330773359377
