worker,transport,window,batch,rate,wait_us,count,bytes,mtu,device,method,layout,placement,profile,key,node,role,stage,repeat,run,seed,command,started,offered,committed,batches,offered_end_ns,drained_ns,retried_packets,max_follower_lag_batches,process_cpu_seconds,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,measurement_seconds,measured_records,goodput_rps,offered_rps,backlog_start,backlog_end,queue_end,drain_seconds,below_1ms_pct,average_batch_records,max_batch_records,queue_samples,queue_min_us,queue_mean_us,queue_stddev_us,queue_max_us,queue_p01_us,queue_p05_us,queue_p25_us,queue_p50_us,queue_p75_us,queue_p90_us,queue_p95_us,queue_p99_us,queue_p999_us,queue_over_1000us_pct,queue_over_2000us_pct,queue_over_5000us_pct,queue_over_10000us_pct,post_prepare_samples,post_prepare_min_us,post_prepare_mean_us,post_prepare_stddev_us,post_prepare_max_us,post_prepare_p01_us,post_prepare_p05_us,post_prepare_p25_us,post_prepare_p50_us,post_prepare_p75_us,post_prepare_p90_us,post_prepare_p95_us,post_prepare_p99_us,post_prepare_p999_us,post_prepare_over_1000us_pct,post_prepare_over_2000us_pct,post_prepare_over_5000us_pct,post_prepare_over_10000us_pct,max_sampled_queue,max_sampled_backlog,first_quarter_mean_queue,last_quarter_mean_queue,stable_observed,file,ended,recovered_records,recorded_stable_observed,quorum_drain_seconds,all_followers_drain_seconds
use1-az4,udp,16,16,0,50,250000,4096,8900,nvme,direct-dsync,raw,good,scale,closed-496ad3e50480b800-r0,2,leader,closed,0,8426928346580980348,2338772514953129357,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '250000', '16', '16', '0', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/closed-496ad3e50480b800-r0.csv', '8426928346580980348', '2338772514953129357']",1789410611.5694416,250000,250000,15625,0,1657931314,0,16,0.784985,225008,1352.616,1509.1491301287065,65.94490110084881,1798.662,1400.955,1408.629,1450.942,1517.376,1560.473,1598.317,1628.524,1649.158,1682.891,100.0,0.0,0.0,0.0,1.493354353,225008,150822.87706700782,150672.87917832856,240,0,0,0.0,0.0,16.0,16,225008,13.845,14.743047358316149,1.4782283392150617,38.44,13.946,14.044,14.34,14.467,14.535,15.67,16.148,23.727,29.416,0.0,0.0,0.0,0.0,225008,1338.248,1494.4060827703902,65.85135503863926,1784.306,1386.226,1393.799,1436.522,1499.035,1545.694,1583.436,1613.155,1634.276,1668.898,100.0,0.0,0.0,0.0,16,256,2.56,1.28,False,closed-496ad3e50480b800-r0.csv.gz,1789410615.4995716,250000,False,0.0,0.000288533
use1-az4,tcp,64,1,0,50,128000,4096,8900,nvme,direct-dsync,raw,good,scale,closed-d965eb3e94c5cf11-r0,2,leader,closed,0,1498914434671401439,4351613970252497371,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '128000', '64', '1', '0', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/closed-d965eb3e94c5cf11-r0.csv', '1498914434671401439', '4351613970252497371']",1789410616.980698,128000,128000,128000,0,1617623758,0,64,1.19007,115200,500.269,689.9381020486112,59.2999395323888,933.335,571.68396,603.8107,647.58525,685.104,723.8824999999999,777.5634,798.39715,837.2988599999995,885.7192090000001,0.0,0.0,0.0,0.0,1.453186854,115200,79316.70981108394,79274.04496049756,63,0,0,0.0,100.0,1.0,1,115200,0.748,0.7985310937500001,0.32846092614708516,30.856,0.753,0.755,0.759,0.763,0.771,0.788,0.798,1.743,7.271841000000277,0.0,0.0,0.0,0.0,115200,499.473,689.1395709548611,59.29270645905536,932.571,570.87471,603.0158,646.812,684.299,723.07925,776.7401,797.5378999999998,836.4991399999999,884.9424330000002,0.0,0.0,0.0,0.0,1,64,0.2,0.0,False,closed-d965eb3e94c5cf11-r0.csv.gz,1789410620.7110744,128000,False,0.0,0.000183129
use1-az4,udp,4,64,128300,50,898100,4096,8900,nvme,direct-dsync,raw,good,scale,open-a6ab027918295e30-r0,2,leader,open,0,2487917766660142697,14101145200976429777,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '898100', '4', '64', '128300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-a6ab027918295e30-r0.csv', '2487917766660142697', '14101145200976429777']",1789410628.7916834,898100,898100,26492,7006400831,7007542214,0,4,2.62692,769961,573.262,1177.9299814639962,199.57016212717093,1916.374,765.619,843.927,1034.909,1178.267,1326.173,1445.787,1501.441,1584.4936000000002,1679.723400000005,79.5296125388169,0.0,0.0,0.0,6.006400831,769961,128181.42206333882,128190.0794942135,102,154,64,0.000976832,20.470387461183098,50.17995846542877,64,769961,3.739,301.20430384915596,191.97691310402212,1023.388,16.652,37.757,130.141,286.167,443.106,581.614,640.452,717.1226,806.4545600000117,0.0007792602482463398,0.0,0.0,0.0,769961,550.347,876.7256776148403,71.57295047834334,1241.525,693.032,755.191,843.117,866.841,913.935,966.515,1017.649,1068.782,1144.201,6.554877454832128,0.0,0.0,0.0,107,236,45.16,38.44,True,open-a6ab027918295e30-r0.csv.gz,1789410646.094624,898100,True,0.000976832,0.001141383
use1-az4,udp,4,64,105700,0,739900,4096,8900,nvme,direct-dsync,raw,good,scale,open-0079264b2adfb639-r0,2,leader,open,0,13613567335531151722,8340634745563114658,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '739900', '4', '64', '105700', '0', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-0079264b2adfb639-r0.csv', '13613567335531151722', '8340634745563114658']",1789410650.3386905,739900,739900,26569,6997858237,6999180433,0,4,2.18524,634172,587.553,1273.937599875113,201.83530408804637,1963.844,828.22252,983.5335,1118.25875,1252.2,1421.16225,1566.8259,1630.18445,1698.5078700000001,1788.5396030000056,94.04073342878588,0.0,0.0,0.0,5.997858237,634172,105743.57961438427,105733.07586496063,176,113,3,0.001212531,5.959266571214118,49.35655153491482,64,634172,0.97,360.91689634200185,232.83914163095037,1088.749,11.488710000000001,33.77655000000001,161.139,333.9155,549.99175,707.0286000000001,760.6008999999999,817.2781900000003,885.1740820000016,0.0050459496792668234,0.0,0.0,0.0,634172,473.444,913.0207035331108,95.20017356968785,1347.7,728.322,737.159,866.534,888.168,1008.479,1028.76,1045.399,1094.832,1183.762,30.317169474527415,0.0,0.0,0.0,99,202,37.4,32.28,True,open-0079264b2adfb639-r0.csv.gz,1789410665.725376,739900,True,0.001212531,0.001322196
use1-az4,tcp,16,64,159000,50,1113000,4096,8900,nvme,direct-dsync,raw,good,scale,open-73b63ef4f1c49d5e-r0,2,leader,open,0,1385938806070331539,1312420225416117235,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '1113000', '16', '64', '159000', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-73b63ef4f1c49d5e-r0.csv', '1385938806070331539', '1312420225416117235']",1789410670.9344776,1113000,1113000,17404,7003962302,7356355166,0,16,2.23477,953762,54134.762,199430.89078280432,84777.72811711005,348901.803,57448.765739999995,68698.9422,128122.327,197053.1485,270809.19325,318849.72239999997,335829.1786,345962.81522,348462.686202,100.0,100.0,100.0,100.0,6.003962302,953762,151430.6643293111,158855.42780345058,8216,52794,52410,0.348361181,0.0,63.999635129099296,64,953762,51811.39,196901.45522750437,84742.06817596123,346368.349,54546.73279,66343.5487,125599.471,194553.4995,268189.27125,316132.63680000004,333212.56454999995,343442.66315000004,345866.90712799993,100.0,100.0,100.0,100.0,953762,1683.367,2529.4355552999596,182.79337066214936,3747.841,2138.302,2240.435,2432.394,2529.883,2606.328,2773.886,2818.291,3033.73,3469.382,100.0,99.71816868359193,0.0,0.0,52410,52794,13064.8,46996.52,False,open-73b63ef4f1c49d5e-r0.csv.gz,1789410690.129591,1113000,False,0.348361181,0.352392864
use1-az4,tcp,16,64,106000,50,742000,4096,8900,nvme,direct-dsync,raw,good,scale,open-615055551cfab88b-r0,2,leader,open,0,8571104823702240220,12341352714775172841,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '742000', '16', '64', '106000', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-615055551cfab88b-r0.csv', '8571104823702240220', '12341352714775172841']",1789410694.6562507,742000,742000,111155,6995607738,6996508647,0,16,3.12846,635767,512.127,722.9523992358836,73.01433115019155,1071.203,585.27066,612.0509,665.6115,719.287,776.136,822.883,846.8470999999998,888.6420199999999,942.4175520000015,0.008965548699444922,0.0,0.0,0.0,5.995607738,635767,106036.62343862296,106038.79169254618,59,72,2,0.000724715,99.99103445130055,7.541089738850868,30,635767,1.631,37.72467360054863,17.664347617828323,276.242,6.261,9.853,22.656,38.454,54.037,59.252,61.147,65.261,117.43397800000093,0.0,0.0,0.0,0.0,635767,503.607,685.227725635335,70.53134026469435,966.133,557.295,579.729,628.577,682.082,737.424,782.437,804.585,843.538,892.097,0.0,0.0,0.0,0.0,13,103,4.12,3.8,True,open-615055551cfab88b-r0.csv.gz,1789410710.5751781,742000,True,0.000724715,0.000900909
use1-az4,tcp,16,1,1000,0,7000,4096,8900,nvme,direct-dsync,raw,good,scale,open-fea18991b20cfcc1-r0,2,leader,open,0,17068336550263583434,360711161248760024,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '7000', '16', '1', '1000', '0', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-fea18991b20cfcc1-r0.csv', '17068336550263583434', '360711161248760024']",1789410712.7448533,7000,7000,7000,7057098229,7057646036,0,6,0.161167,5961,449.389,467.99204361684286,25.45685906457093,722.144,453.8632,455.327,457.59,459.504,462.701,499.37,525.708,582.2434,643.2633599999998,0.0,0.0,0.0,0.0,6.057098229,5961,984.134609450462,984.134609450462,1,1,1,0.000461077,100.0,1.0,1,5961,0.78,4.592248112732763,0.9500840598910862,15.386,1.916,3.181,4.064,4.587,5.11,5.604,5.933,7.525999999999993,9.877799999999997,0.0,0.0,0.0,0.0,5961,446.935,463.39979550411005,25.477223730827745,721.039,449.8912,451.143,453.045,454.803,457.911,494.945,520.705,577.5843999999997,640.9190799999997,0.0,0.0,0.0,0.0,1,3,0.0,0.04,True,open-fea18991b20cfcc1-r0.csv.gz,1789410720.005323,7000,True,0.000461077,0.000547807
use1-az4,tcp,16,16,106000,50,742000,4096,8900,nvme,direct-dsync,raw,good,scale,open-52c44d9cb4db9ff5-r0,2,leader,open,0,6859649457258449090,12341352714775172841,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '742000', '16', '16', '106000', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-52c44d9cb4db9ff5-r0.csv', '6859649457258449090', '12341352714775172841']",1789410722.9606621,742000,742000,110619,6995607738,6996458066,0,16,3.31162,635767,557.607,757.8287515143127,70.1976610042123,1003.179,617.38764,646.529,702.1855,757.705,812.596,851.3204000000001,870.4797,902.2930399999998,934.8053820000013,0.0004718709841813117,0.0,0.0,0.0,5.995607738,635767,106037.6241712029,106038.79169254618,72,79,2,0.000754558,99.99952812901581,7.553614767674321,16,635767,1.76,37.80322036689542,17.310220176560293,162.255,6.303,9.951,22.806,38.602,54.245,59.685,61.54,64.97,74.38017000000028,0.0,0.0,0.0,0.0,635767,545.575,720.0255311474173,67.96432096636917,943.274,588.701,613.298,664.523,719.803,774.019,810.979,827.716,856.6913999999997,886.449,0.0,0.0,0.0,0.0,13,103,3.72,4.24,True,open-52c44d9cb4db9ff5-r0.csv.gz,1789410738.9511015,742000,True,0.000754558,0.000850328
use1-az4,udp,64,1,37700,50,263900,4096,8900,nvme,direct-dsync,raw,good,scale,open-e6355dc6f8033386-r0,2,leader,open,0,2144938478975791226,1615735550618644281,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '263900', '64', '1', '37700', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-e6355dc6f8033386-r0.csv', '2144938478975791226', '1615735550618644281']",1789410741.5664785,263900,263900,263900,7002601011,7003326149,100,64,2.73364,226448,471.834,645.8016133814386,77.843729954458,2421.559,514.77094,539.03435,587.4125,639.3765,697.747,744.4376000000001,767.6982999999999,814.44289,1048.5709169999561,0.10554299441814456,0.00662403730657811,0.0,0.0,6.002601011,226448,37725.312674459215,37724.979485563876,28,26,1,0.000620143,99.89445700558186,1.0,1,226448,0.828,4.233541099943475,28.282553885178316,1611.911,0.904,1.024,2.312,3.455,4.17,4.962,5.597,7.64,378.55103999999005,0.02870416166183848,0.0,0.0,0.0,226448,467.559,641.568072281495,71.92178670285554,990.478,511.53794,535.741,583.9437499999999,635.938,694.15625,740.7268000000001,763.9301999999999,806.73131,883.856364999997,0.0,0.0,0.0,0.0,1,60,0.32,0.16,True,open-e6355dc6f8033386-r0.csv.gz,1789410752.8173735,263900,True,0.000620143,0.000725138
use1-az4,tcp,16,64,106000,100,742000,4096,8900,nvme,direct-dsync,raw,good,scale,open-ccec369fcd671d68-r0,2,leader,open,0,18443231093091928191,12341352714775172841,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '742000', '16', '64', '106000', '100', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-ccec369fcd671d68-r0.csv', '18443231093091928191', '12341352714775172841']",1789410756.137055,742000,742000,62338,6995607738,6996618873,0,16,2.26907,635767,393.088,771.4439745708727,92.07083593596543,1155.042,538.07496,621.6965,707.031,772.916,841.4735000000001,892.124,916.1587,948.04034,972.8698720000004,0.02044774264785684,0.0,0.0,0.0,5.995607738,635767,106041.46031275937,106038.79169254618,78,62,13,0.000723458,99.97955225735214,12.812925175418039,30,635767,3.32,66.6906700363498,31.846665659560315,173.825,10.725,16.512,39.0685,67.19,95.26,110.164,113.211,117.532,122.24023400000006,0.0,0.0,0.0,0.0,635767,377.543,704.7533045345228,86.46825747716007,1036.886,484.6,574.933,638.063,706.178,775.778,821.014,835.012,853.604,875.648,0.004246838857631805,0.0,0.0,0.0,18,113,6.48,8.68,True,open-ccec369fcd671d68-r0.csv.gz,1789410771.6358745,742000,True,0.000723458,0.001011135
use1-az4,tcp,64,1,83300,50,583100,4096,8900,nvme,direct-dsync,raw,good,scale,open-21d2d3ed1e601b4e-r0,2,leader,open,0,14909393842600493539,7031270363871552810,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '583100', '64', '1', '83300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-21d2d3ed1e601b4e-r0.csv', '14909393842600493539', '7031270363871552810']",1789410775.1404142,583100,583100,583100,6995329368,7078887925,0,64,5.35233,499120,436.794,111639.73681773122,73754.0360631174,236370.426,1655.45666,4890.1874,41648.115999999995,113367.113,177313.23475,213719.76820000002,224049.63179999997,232851.82815000002,236124.39919199998,99.38050969706684,98.80409520756531,94.91745472030775,89.15671581984293,5.995329368,499120,83397.08618323904,83251.47283217618,7149,6276,6219,0.083379218,0.6194903029331623,1.0,1,499120,0.78,110988.40538495552,73743.54066687504,235756.576,1013.79735,4201.216350000001,41031.92325,112645.159,176710.33725,213044.2587,223357.6646,232145.86612,235491.455293,99.00965699631351,98.10947267190255,93.81351178073409,88.74539188972592,499120,409.061,651.3314327756852,88.25098232507112,2853.176,512.03519,536.391,586.176,629.7555,725.522,775.6841000000001,788.005,819.86186,919.6988199999987,0.024443019714697867,0.020435967302452316,0.0,0.0,19314,19369,12081.52,2257.92,False,open-21d2d3ed1e601b4e-r0.csv.gz,1789410791.6148295,583100,False,0.083379218,0.083558557
use1-az4,tcp,16,64,106000,0,742000,4096,8900,nvme,direct-dsync,raw,good,scale,open-228d18dabba0ccf2-r0,2,leader,open,0,2796725694002707858,12341352714775172841,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '742000', '16', '64', '106000', '0', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-228d18dabba0ccf2-r0.csv', '2796725694002707858', '12341352714775172841']",1789410795.4000256,742000,742000,101374,6995607738,6997053002,0,16,2.25374,635767,503.398,1179.5240633817107,275.1895606230556,1998.759,680.661,752.5665,964.4575,1160.231,1393.72,1564.6794000000002,1639.456,1759.2655999999986,1850.748658000002,70.70294620513491,0.0,0.0,0.0,5.995607738,635767,106028.95115551003,106038.79169254618,132,191,52,0.001122517,29.296896504537038,43.92935147624837,64,635767,0.779,320.4974142004854,252.49820701302792,1138.758,1.018,2.448,81.268,289.773,525.367,694.6504,760.1344999999998,841.6227199999997,899.9657860000016,0.0056624518101757405,0.0,0.0,0.0,635767,500.765,859.0266491812251,99.8631202885203,1247.516,650.969,713.306,775.343,852.286,955.675,978.46,1005.7000999999999,1099.0187599999995,1156.4399780000008,5.5882107753312145,0.0,0.0,0.0,104,205,29.24,35.92,True,open-228d18dabba0ccf2-r0.csv.gz,1789410811.103494,742000,True,0.001122517,0.001445264
use1-az4,tcp,16,4,106000,50,742000,4096,8900,nvme,direct-dsync,raw,good,scale,open-411a26be4bbb8c19-r0,2,leader,open,0,13306346284643848192,12341352714775172841,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '742000', '16', '4', '106000', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-411a26be4bbb8c19-r0.csv', '13306346284643848192', '12341352714775172841']",1789410815.126559,742000,742000,185500,6995607738,8442979001,0,16,2.90933,635767,167519.952,786894.1695186382,368202.33078408043,1449681.916,184508.51241999998,231568.7734,461278.24,769738.105,1093440.884,1332585.5504,1384007.6275,1437457.86704,1449346.883682,100.0,100.0,100.0,100.0,5.995607738,635767,87736.89390418223,106038.79169254618,16237,125968,125908,1.447249999,0.0,4.0,4,635767,166995.892,786307.5100960588,368195.256959479,1449145.774,183913.21964,230765.1637,460771.007,769221.934,1092800.1354999999,1332015.0176,1383345.1501,1436780.582,1448846.690042,100.0,100.0,100.0,100.0,635767,399.628,586.6594225793411,99.00555188337468,944.386,430.956,461.033,511.279,562.037,657.909,730.382,767.99,855.376,921.3999780000009,0.0,0.0,0.0,0.0,125908,125968,28257.68,109616.36,False,open-411a26be4bbb8c19-r0.csv.gz,1789410832.739456,742000,False,1.447249999,1.447371263
use1-az4,udp,4,64,158500,50,1109500,4096,8900,nvme,direct-dsync,raw,good,scale,open-5f718a1a26995ec9-r0,2,leader,open,0,7584764172788683503,5162581265740694090,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '1109500', '4', '64', '158500', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-5f718a1a26995ec9-r0.csv', '7584764172788683503', '5162581265740694090']",1789410837.8311687,1109500,1109500,17378,7004283534,7351474531,0,4,3.22504,950975,50506.864,197952.20577849154,84745.14092979519,347508.391,54200.86972,66073.24960000001,123870.5655,197648.574,268399.2625,315126.16240000003,331579.57219999994,343934.29438000004,347069.05817,100.0,100.0,100.0,100.0,6.004283534,950975,150932.24609869,158382.76034350912,7676,52411,52219,0.346826074,0.0,63.99968979205552,64,950975,49088.443,196547.59481423802,84755.43366994557,346135.39,52774.63436,64660.7501,122463.52249999999,196247.143,267018.576,313740.21619999997,330194.74689999985,342526.78318,345665.08427799994,100.0,100.0,100.0,100.0,950975,1127.068,1404.6109642535291,98.795435632117,1682.049,1170.094,1215.926,1371.704,1427.734,1451.943,1508.751,1549.647,1615.956,1659.745,100.0,0.0,0.0,0.0,52219,52411,12641.0,46452.32,False,open-5f718a1a26995ec9-r0.csv.gz,1789410856.7799242,1109500,False,0.346826074,0.347190997
use1-az4,udp,64,4,7500,50,52500,4096,8900,nvme,direct-dsync,raw,good,scale,open-b5bcded4c5ec1924-r0,2,leader,open,0,13151143941162161296,16352414316222603299,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '52500', '64', '4', '7500', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-b5bcded4c5ec1924-r0.csv', '13151143941162161296', '16352414316222603299']",1789410859.42741,52500,52500,37455,6988582803,6989242407,0,9,0.75861,44997,389.667,488.69699828877475,65.65414759717893,791.838,404.19656,422.5856,444.636,462.148,515.909,591.0527999999999,638.6048,692.32012,723.796004,0.0,0.0,0.0,0.0,5.988582803,44997,7512.9628294462445,7513.797751524552,0,5,1,0.00054261,100.0,1.688401448985488,4,44997,1.853,47.68207524946107,14.675938028922104,215.28,4.52396,11.0798,48.566,54.784,55.581,56.4594,57.089,58.483,62.11222400000005,0.0,0.0,0.0,0.0,44997,377.603,441.0149230393137,64.62198297394796,735.023,381.54996,384.064,395.952,412.381,467.907,542.5572000000001,589.622,642.378,671.366,0.0,0.0,0.0,0.0,4,10,0.72,0.36,True,open-b5bcded4c5ec1924-r0.csv.gz,1789410867.238264,52500,True,0.00054261,0.000659604
use1-az4,tcp,16,64,7600,50,53200,4096,8900,nvme,direct-dsync,raw,good,scale,open-260972529291bcbf-r0,2,leader,open,0,7642181781091535150,14231306298640789124,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '53200', '16', '64', '7600', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-260972529291bcbf-r0.csv', '7642181781091535150', '14231306298640789124']",1789410868.4426112,53200,53200,38093,7036702404,7037471696,0,12,0.664964,45723,480.383,599.8628724493143,79.20927284049402,1044.002,495.21098,519.0118,537.184,579.802,641.634,719.6696,762.6037000000001,834.9523199999999,950.0366759999999,0.04155457865844323,0.0,0.0,0.0,6.036702404,45723,7574.168302499611,7574.168302499611,7,7,1,0.000501955,99.95844542134155,1.6827635981890952,7,45723,1.596,46.83472510552676,14.110788084571647,115.951,4.17032,11.7305,48.507999999999996,53.499,54.327,55.183,55.801,57.276559999999996,60.48805799999998,0.0,0.0,0.0,0.0,45723,467.132,553.0281473437875,78.81797195321593,989.77,471.13622000000004,474.321,487.065,531.781,595.3425,672.153,715.961,786.28768,906.711,0.0,0.0,0.0,0.0,3,11,0.64,0.32,True,open-260972529291bcbf-r0.csv.gz,1789410876.3150575,53200,True,0.000501955,0.000769292
use1-az4,tcp,64,4,158400,50,1108800,4096,8900,nvme,direct-dsync,raw,good,scale,open-a1cc686ee0601e8a-r0,2,leader,open,0,16544795645019173930,6584043480120502311,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '1108800', '64', '4', '158400', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-a1cc686ee0601e8a-r0.csv', '16544795645019173930', '6584043480120502311']",1789410880.4309344,1108800,1108800,277200,6996285208,7349889436,0,64,4.30275,950406,50843.554,199746.33012453205,86817.59952652059,353536.068,54398.16885,65897.3385,124375.0475,196974.0865,273012.585,323648.13049999997,338044.448,349954.9637,353223.775595,100.0,100.0,100.0,100.0,5.996285208,950406,150895.42418576698,158499.13188452192,7730,53324,53096,0.353468642,0.0,4.0,4,950406,49304.277,198161.60742589377,86816.35572495882,351930.953,52815.9818,64304.0085,122787.15275000001,195383.0305,271431.08875,322072.29449999996,336450.59125,348359.47075,351629.14208,100.0,100.0,100.0,100.0,950406,1261.488,1584.7226986382661,78.72349838725123,1810.003,1441.192,1462.33,1499.639,1601.289,1649.873,1682.019,1693.065,1710.288,1758.567,100.0,0.0,0.0,0.0,53096,53324,12953.72,47371.36,False,open-a1cc686ee0601e8a-r0.csv.gz,1789410901.3931975,1108800,False,0.353468642,0.353604228
use1-az4,tcp,64,1,39700,50,277900,4096,8900,nvme,direct-dsync,raw,good,scale,open-b7d20256407e2c7b-r0,2,leader,open,0,6492449515847554784,91586324538465460,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '277900', '64', '1', '39700', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-b7d20256407e2c7b-r0.csv', '6492449515847554784', '91586324538465460']",1789410904.5194354,277900,277900,277900,7012224982,7012981950,0,64,3.61979,238539,356.112,647.3861450035424,101.19600686544499,911.996,427.44476000000003,461.76279999999997,584.4485,648.002,727.4155000000001,783.4936000000001,803.101,822.8977199999999,840.236386,0.0,0.0,0.0,0.0,6.012224982,238539,39674.33033762674,39675.66095982135,24,32,1,0.000584696,100.0,1.0,1,238539,0.772,4.039145301187647,2.234763029076013,157.806,0.827,0.956,2.327,4.184,5.147,6.482,7.528,10.54623999999999,15.246859999999986,0.0,0.0,0.0,0.0,238539,354.436,643.3469997023548,101.19964630950426,911.193,423.09728,457.6307,580.211,643.903,723.161,780.386,798.819,818.66648,835.975322,0.0,0.0,0.0,0.0,2,39,0.08,0.08,True,open-b7d20256407e2c7b-r0.csv.gz,1789410916.0553126,277900,True,0.000584696,0.000756968
