case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
decode/local/k1/ikea2,47.912250920403,47.8617357801307,47.931463797482785,decode/local/k1/prior,1.0815160269618946
point/local/k1/ikea2,349.58490282759226,349.5612978563685,349.8140211860871,point/local/k1/prior,0.9994931429348474
decode/striped/k1/ikea2,60.93702328396775,60.93267409138383,60.9626775544412,decode/striped/k1/prior,2.023065155007948
point/striped/k1/ikea2,350.34124512644144,350.2806335000289,350.7240334282307,point/striped/k1/prior,1.0030215665660773
decode/local/k2/ikea2,52.100557564574075,51.199178038702094,52.16433769364711,decode/local/k2/prior,1.1914937524021396
point/local/k2/ikea2,349.9962914920507,349.8529401982302,350.26287168229607,point/local/k2/prior,0.9970788095295925
decode/striped/k2/ikea2,64.56269637246513,64.54540331026709,64.58153891514884,decode/striped/k2/prior,2.0751722151581267
point/striped/k2/ikea2,349.7756641958884,349.71653202298614,350.105638377615,point/striped/k2/prior,0.9966419108395326
decode/local/k3/ikea2,57.37397600636297,54.03122753500777,57.424707596344575,decode/local/k3/prior,1.3406784267546172
point/local/k3/ikea2,351.0959169527081,350.94934816559675,351.9679803572759,point/local/k3/prior,0.9889922631863322
decode/striped/k3/ikea2,74.04071684233452,73.9543590141831,74.08787566449534,decode/striped/k3/prior,1.9555895304861401
point/striped/k3/ikea2,851.9976355482997,850.0070118222545,865.3834896045644,point/striped/k3/prior,2.264855418658411
decode/local/k4/ikea2,50.23196107748645,50.124659045853356,53.738913914750384,decode/local/k4/prior,1.2719923817577663
point/local/k4/ikea2,350.01646001317107,349.98160547666583,350.09741759570386,point/local/k4/prior,0.9977063710153316
decode/striped/k4/ikea2,58.83585050242989,58.77139547035626,58.86612237350307,decode/striped/k4/prior,1.7957422322575405
point/striped/k4/ikea2,349.9267750555666,349.75545066306756,350.0371619090438,point/striped/k4/prior,0.9962729828427845
decode/local/k5/ikea2,50.61497691376768,50.57126690144939,58.191590989431766,decode/local/k5/prior,1.1408757572515618
point/local/k5/ikea2,351.31444835091236,351.2609576427309,351.7350912439321,point/local/k5/prior,0.9784946810055751
decode/striped/k5/ikea2,87.57392892664264,87.53024777465707,87.5806867964018,decode/striped/k5/prior,2.025810705055115
point/striped/k5/ikea2,423.00528849550295,422.8902435331995,423.6061080104618,point/striped/k5/prior,1.000804126898119
decode/local/k6/ikea2,51.4995906320938,51.3557958651401,51.53584543052256,decode/local/k6/prior,1.2162076870035972
point/local/k6/ikea2,351.10633262812024,351.07841153302496,351.1614473145141,point/local/k6/prior,0.9828992998331406
decode/striped/k6/ikea2,89.87834905650166,89.8226370887223,89.89207342752158,decode/striped/k6/prior,1.6834922006262372
point/striped/k6/ikea2,362.76291043225416,362.6895781379825,362.9700401773391,point/striped/k6/prior,0.8706688796846914
decode/local/k7/ikea2,53.45847283365517,53.29335721059676,53.67128767466006,decode/local/k7/prior,1.299211074900696
point/local/k7/ikea2,351.056638159503,350.97270500506136,351.0951688277031,point/local/k7/prior,0.9731329615122002
decode/striped/k7/ikea2,99.05657939716734,98.99780509943277,99.0769724046051,decode/striped/k7/prior,1.8556009729938365
point/striped/k7/ikea2,462.4594896155597,461.6058771542234,463.2866106937625,point/striped/k7/prior,1.026311585982819
decode/local/k8/ikea2,45.88876228207924,45.72503045867681,45.91739015154772,decode/local/k8/ikea,0.9426039350276636
decode/local/k9/ikea2,228.8029296523754,228.78575827098334,229.10379666816974,decode/local/k9/ikea,0.4978519459173046
decode/local/k10/ikea2,222.53964817321082,222.43118151185013,222.75445886067465,decode/local/k10/ikea,0.47340315206341327
decode/striped/k10/ikea2,174.89649257605868,174.65805835323627,174.98300903333416,decode/striped/k10/ikea,1.9690011139174697
decode/local/k11/ikea2,386.6930501752974,386.48463824657347,386.8362149081299,decode/local/k11/ikea,0.8305829264712039
decode/local/k12/ikea2,219.2800643910227,219.19894841923534,219.4347178449871,decode/local/k12/ikea,0.47299778815282445
decode/striped/k12/ikea2,166.30309344509308,166.27857247550938,166.37958381695097,decode/striped/k12/ikea,1.8111202345517354
decode/local/k13/ikea2,378.62760736195855,378.61100685673057,379.02492782389015,decode/local/k13/ikea,0.812340578781471
decode/local/k14/ikea2,410.2179660551975,410.1154750705426,411.0135818438421,decode/local/k14/ikea,0.8784592284020004
decode/striped/k14/ikea2,184.68480330716804,184.5156188842739,184.83995866042585,decode/striped/k14/ikea,1.7454744534365016
decode/local/k15/ikea2,378.9619500916641,378.5830766868615,379.0117952006308,decode/local/k15/ikea,0.8126170123035694
decode/striped/k15/ikea2,194.97808680798204,194.91486764358362,194.991222654926,decode/striped/k15/ikea,1.6770202810090917
decode/local/k16/ikea2,99.97396041678455,99.97372230794167,100.072180315066,decode/local/k16/ikea,0.8270428976648215
decode/local/k17/ikea2,319.8000852774532,319.78309831272264,320.03497898520806,decode/local/k17/ikea,0.6850397109280898
decode/local/k18/ikea2,359.5311689872535,359.30823905093786,359.5710852061083,decode/local/k18/ikea,0.7498041359529971
decode/local/k19/ikea2,474.17702312138096,473.1224485187816,474.3968343569279,decode/local/k19/ikea,0.9839826115895202
decode/local/k20/ikea2,363.6314493758701,363.40667475728816,363.74951456311624,decode/local/k20/ikea,0.7664366200892111
decode/striped/k20/ikea2,238.27315273305481,237.9992530007355,238.36261721380907,decode/striped/k20/ikea,0.9370773340908118
decode/local/k21/ikea2,483.77976787341083,483.7620183719007,483.88557334347615,decode/local/k21/ikea,1.0051589682874373
decode/local/k22/ikea2,502.1921159727295,502.1108435475516,502.34105521708034,decode/local/k22/ikea,1.049089073655666
decode/local/k23/ikea2,508.3707413134497,508.2821968781897,508.85884115401467,decode/local/k23/ikea,1.056025319509403
decode/local/k24/ikea2,364.936395667475,364.893244595238,365.24054112835364,decode/local/k24/ikea,0.9665330685248523
decode/local/k25/ikea2,479.98233526437673,479.95491264753724,480.00277653993135,decode/local/k25/ikea,0.9860500478340952
decode/local/k26/ikea2,452.14124324268187,452.05869849043336,452.6589552963516,decode/local/k26/ikea,0.7875699958165575
decode/local/k27/ikea2,522.5234049434631,522.3624252074125,522.7325131547632,decode/local/k27/ikea,0.7540159414275015
decode/local/k28/ikea2,485.8233455286682,485.66970777569065,487.22970407074547,decode/local/k28/ikea,0.9623439708588375
decode/local/k29/ikea2,557.2200976024977,556.0797308617965,558.204380144413,decode/local/k29/ikea,0.8464338323120875
decode/local/k30/ikea2,538.1095405905971,537.7462187467905,538.2062712213277,decode/local/k30/ikea,0.8297055074467728
decode/local/k31/ikea2,527.4241348825735,526.9411972720407,528.1754736044509,decode/local/k31/ikea,0.7943789755051561
decode/local/k32/ikea2,305.65832279318,305.56632938201363,306.1363796805796,decode/local/k32/ikea,0.9719096308063271
decode/local/k33/ikea2,535.5404382241624,534.96162033317,536.6828929422467,decode/local/k33/ikea,1.0386402156492687
decode/local/k34/ikea2,550.9081083910348,550.8959399165122,550.9589935494014,decode/local/k34/ikea,1.0676394960899724
decode/local/k35/ikea2,647.4589643154549,647.0928661752519,647.5746229528785,decode/local/k35/ikea,1.0971885239941563
decode/local/k36/ikea2,516.4168458515901,516.3654259657782,517.7507229183886,decode/local/k36/ikea,0.9938962297289964
decode/local/k37/ikea2,668.5218386784175,668.4340705642874,668.9724452642071,decode/local/k37/ikea,1.0917454989690345
decode/local/k38/ikea2,656.5871703313838,656.5643049552014,657.0418154482215,decode/local/k38/ikea,1.091174815804149
decode/local/k39/ikea2,663.8881367726495,663.7657404038814,663.9205744199747,decode/local/k39/ikea,1.0826818191784418
decode/local/k40/ikea2,749.6152292430343,749.4992224506394,749.7024577710307,decode/local/k40/ikea,1.4098568954202126
decode/local/k41/ikea2,912.717235091079,912.5031804268432,912.9544971018444,decode/local/k41/ikea,1.5685693009255537
decode/local/k42/ikea2,801.0094864370698,800.7726874428263,801.6901097225945,decode/local/k42/ikea,1.123238870977182
decode/local/k43/ikea2,834.9539595577515,834.6276322342792,835.9076202809198,decode/local/k43/ikea,1.0394764069537674
decode/local/k44/ikea2,875.6252138714076,875.004465217243,876.0850895129697,decode/local/k44/ikea,1.5370201079990202
decode/local/k45/ikea2,860.1147678633263,859.6853099592573,860.6849208462122,decode/local/k45/ikea,1.0714767497889803
decode/local/k46/ikea2,843.0278095696633,842.8372587996282,843.4918378411394,decode/local/k46/ikea,1.0517719662665346
decode/local/k47/ikea2,858.3801758132853,858.256510844561,859.3177785080061,decode/local/k47/ikea,1.0555893828296634
decode/local/k48/ikea2,705.5838303734942,705.323913372243,705.99445555202,decode/local/k48/ikea,1.2505048268473187
decode/local/k49/ikea2,916.4237780252403,916.1716331564752,916.700133167376,decode/local/k49/ikea,1.5711124959174452
decode/local/k50/ikea2,792.0928086530457,791.9330219541876,792.6739027665117,decode/local/k50/ikea,1.103396408697666
decode/local/k51/ikea2,864.7839819864707,864.6755494959552,866.6853412658974,decode/local/k51/ikea,1.0598313179812369
decode/local/k52/ikea2,862.0218345988629,861.9596347219474,862.135317053115,decode/local/k52/ikea,1.5236837627065363
decode/local/k53/ikea2,850.6174627319716,849.8364060440181,852.2410303214881,decode/local/k53/ikea,1.0649049468878005
decode/local/k54/ikea2,843.8141703673842,843.4161081954546,843.8731126362582,decode/local/k54/ikea,1.0513631951149807
decode/local/k55/ikea2,854.1597881441951,853.4810348340211,855.8805051945291,decode/local/k55/ikea,1.0413572741017356
decode/local/k56/ikea2,743.3066265593304,743.1095107493406,743.6546757497542,decode/local/k56/prior,1.236347709579111
point/local/k56/ikea2,350.2534770485851,350.2038703233543,350.32555661909475,point/local/k56/prior,0.9971566734448742
decode/local/k57/ikea2,892.0483110261014,892.0315275122314,892.3246866368918,decode/local/k57/ikea,1.5320398496754921
decode/local/k58/ikea2,786.8440538869386,785.6535197017199,787.5142680481911,decode/local/k58/ikea,1.0958310345492037
decode/local/k59/ikea2,844.8870726884093,844.4039633530994,845.2246841829138,decode/local/k59/ikea,1.0357566067042256
decode/local/k60/ikea2,921.0595162526058,920.9045200831139,921.3210900733587,decode/local/k60/ikea,1.5947345390450418
decode/local/k61/ikea2,816.4302067515816,815.9684226920577,816.6673285831201,decode/local/k61/ikea,1.043886465021513
decode/local/k62/ikea2,841.304654047825,840.0372964104541,841.8815078634635,decode/local/k62/ikea,1.1238151165170416
decode/local/k63/ikea2,838.6441343130667,837.8376148809784,839.0584065835158,decode/local/k63/ikea,1.0853217112220146
decode/local/k64/ikea2,627.9143509821447,627.6080794722238,627.9985271795331,decode/local/k64/ikea,1.0002242427122532
get16/local/k1/ikea2-range,934.1207823961006,933.0541009113535,934.1232051566776,get16/local/k1/prior,1.0199109658811973
get16/local/k1/ikea2-region,914.1802115526573,913.8602707526376,914.6810168458187,get16/local/k1/prior,0.9981390416799276
get16/striped/k1/ikea2-range,917.9945364744752,917.9217623148,918.3254075790281,get16/striped/k1/prior,1.0013070154319959
get16/striped/k1/ikea2-region,915.2668902730604,915.2250729625355,916.1028008886243,get16/striped/k1/prior,0.9983318220418672
get16/local/k2/ikea2-range,923.5348607544762,922.1997059275258,924.4651611912159,get16/local/k2/prior,1.0095700725814818
get16/local/k2/ikea2-region,914.0517774006772,913.72849497453,914.1185658964832,get16/local/k2/prior,0.9992035584880453
get16/striped/k2/ikea2-range,918.0330328354459,917.2767432168795,919.4969182514529,get16/striped/k2/prior,1.001718064689064
get16/striped/k2/ikea2-region,915.3735144682411,915.2485444514914,915.434135066141,get16/striped/k2/prior,0.9988161129111709
get16/local/k3/ikea2-range,981.2048226750699,980.8071635055536,981.8215234201027,get16/local/k3/prior,1.0681057107536307
get16/local/k3/ikea2-region,923.2290301297238,922.9747745766705,923.3774796569004,get16/local/k3/prior,1.0049952636052697
get16/striped/k3/ikea2-range,996.2998224482676,995.5301118096362,999.8993233840871,get16/striped/k3/prior,1.01682503804885
get16/striped/k3/ikea2-region,999.3576248313791,999.309186427608,1003.1693175246229,get16/striped/k3/prior,1.0199458355783655
get16/local/k4/ikea2-range,922.9500724542061,922.6624511482665,924.6674570763223,get16/local/k4/prior,1.0083987280581639
get16/local/k4/ikea2-region,913.1457635960238,912.9742424901757,913.7100378211707,get16/local/k4/prior,0.9976867157000188
get16/striped/k4/ikea2-range,919.5089516305848,918.9919676077357,921.1289997811551,get16/striped/k4/prior,1.004430965400696
get16/striped/k4/ikea2-region,916.1795929053127,916.0179331107792,916.4824050439205,get16/striped/k4/prior,1.000794120982096
get16/local/k5/ikea2-range,934.5186529766406,933.8079689971892,935.1745918617645,get16/local/k5/prior,1.0186342307725222
get16/local/k5/ikea2-region,914.4251742161024,914.0712979094473,914.5092334493893,get16/local/k5/prior,0.9967321475817905
get16/striped/k5/ikea2-range,1031.6601859256284,1029.4883046781206,1039.2199120351188,get16/striped/k5/prior,1.028826866641539
get16/striped/k5/ikea2-region,1040.8625981260514,1036.1211445936285,1041.5359331475095,get16/striped/k5/prior,1.0380040056247697
get16/local/k6/ikea2-range,946.0437277448463,945.9477897984464,946.2752942778426,get16/local/k6/prior,1.0269808546883517
get16/local/k6/ikea2-region,915.6192472273441,915.581019125012,915.7257881407744,get16/local/k6/prior,0.993953460616626
get16/striped/k6/ikea2-range,1717.7154780899739,1714.6714127900484,1839.4649564256465,get16/striped/k6/prior,1.0814448506784515
get16/striped/k6/ikea2-region,1702.8076142543857,1702.7702735612304,1706.7202695022459,get16/striped/k6/prior,1.0720591096839422
get16/local/k7/ikea2-range,939.1680035750603,939.1054407328237,939.411551781953,get16/local/k7/prior,1.0138290655980076
