key,second,records,latency_p50_ms,latency_p90_ms,latency_p99_ms,latency_p999_ms,latency_max_ms,queue_prepare_p50_ms,queue_prepare_p90_ms,queue_prepare_p99_ms,queue_prepare_p999_ms,queue_prepare_max_ms,post_prepare_p50_ms,post_prepare_p90_ms,post_prepare_p99_ms,post_prepare_p999_ms,post_prepare_max_ms
tail-c6227eee8b96402b-r0,7,104622,0.549519,0.5923368,0.6467430699999999,0.7399002950000005,0.833731,0.016651,0.04207180000000002,0.055956,0.059794032000000004,0.108242,0.528971,0.569623,0.623082,0.714985,0.797029
tail-c6227eee8b96402b-r0,8,104296,0.55287,0.592819,0.63910345,0.7293076450000016,0.812782,0.016614,0.041833,0.05590010000000001,0.05994305000000002,0.127814,0.532763,0.569514,0.613744,0.700916,0.761768
tail-c6227eee8b96402b-r0,9,104470,0.5453195,0.5909861999999999,0.6324354599999998,0.7207128630000005,0.801316,0.016762,0.0424,0.056121,0.06009871700000002,0.133968,0.524295,0.569879,0.601622,0.695346,0.746015
tail-c6227eee8b96402b-r0,10,104407,0.550836,0.5941698000000001,0.64594902,0.7462883179999996,0.835424,0.016651,0.04210160000000004,0.05609194,0.06001678199999999,0.182077,0.530239,0.572743,0.621683,0.726509,0.773897
tail-c6227eee8b96402b-r0,11,104444,0.549267,0.5906354,0.6426629599999998,0.7375068790000001,0.826174,0.016623,0.041875699999999995,0.05603313999999999,0.059807342000000006,0.101684,0.528445,0.567995,0.616049,0.718607,0.775575
tail-c6227eee8b96402b-r0,12,103750,0.550747,0.5926954,0.6377906299999999,0.7352553680000015,0.811689,0.0167205,0.042286,0.056013509999999996,0.06000926300000005,0.098171,0.530105,0.571371,0.6101620499999997,0.7130078820000015,0.765059
tail-c6227eee8b96402b-r0,13,104449,0.561062,2.3694957999999997,5.5446177200000015,5.965340599999999,6.072263,0.018919,0.056468,3.00871304,3.4301058159999984,3.53348,0.540564,2.348403,2.538842,2.546817,2.575563
tail-c6227eee8b96402b-r0,14,103471,19.396135,29.580883,31.7589467,32.20674828,32.347618,16.860368,27.04526,29.222646,29.672027800000002,29.814146,2.535603,2.53889,2.549645,2.56566415,2.64764
tail-c6227eee8b96402b-r0,15,104248,52.0362365,63.2486895,66.27167685,66.592495757,66.685243,49.502701,60.7123589,63.737678380000006,64.055535506,64.148652,2.535622,2.5389,2.548168,2.565484,2.580907
tail-e9076b12f7079c5f-r0,0,104444,0.6422525,0.6979051,0.7624837099999999,1.9310571530000027,2.16197,0.018402,0.044134,0.05983370999999998,0.11246295700000224,0.51077,0.6215755,0.675213,0.732092,1.879589,2.12158
tail-e9076b12f7079c5f-r0,1,104521,0.696461,0.765895,0.8159586,0.8502331599999997,0.91311,0.017973,0.04351,0.058208800000000005,0.06646043999999998,0.137969,0.67531,0.743348,0.7892708,0.82519,0.857311
tail-e9076b12f7079c5f-r0,2,104450,0.704665,0.775975,0.8253466299999999,0.861247551,0.900745,0.018241,0.043575100000000005,0.05824550999999999,0.06707140800000005,0.085078,0.683726,0.753858,0.7996507099999999,0.834666,0.869537
tail-e9076b12f7079c5f-r0,3,104665,0.70377,0.7743046,0.8250244,0.8609946479999995,0.902968,0.017932,0.043258,0.05801936,0.06641737599999993,0.181204,0.683144,0.7526674000000001,0.798086,0.833568,0.854195
tail-e9076b12f7079c5f-r0,4,103917,0.696771,0.7684422000000001,0.81667376,0.8489589720000001,0.909753,0.018216,0.043608400000000005,0.058629359999999985,0.06744805600000021,0.090386,0.675571,0.74586,0.788361,0.823848,0.860659
tail-e9076b12f7079c5f-r0,5,105389,0.697572,0.7684724,0.8174957199999999,0.8492307359999995,0.880715,0.018177,0.043497,0.05862647999999998,0.06763864399999976,0.109854,0.676175,0.746231,0.789096,0.825459,0.849765
tail-e9076b12f7079c5f-r0,6,104119,0.696531,0.7688234,0.8172435399999997,0.8475227279999997,0.888032,0.018367,0.0439552,0.05875555999999994,0.06801700799999968,0.173526,0.675482,0.746272,0.7880730399999994,0.821438,0.84809
tail-e9076b12f7079c5f-r0,7,104671,0.691255,0.76242,0.8134162000000001,0.8477614700000001,0.927406,0.018249,0.04366,0.05877,0.0684324700000001,0.144234,0.670226,0.739876,0.784287,0.819593,0.876825
tail-e9076b12f7079c5f-r0,8,104431,0.693865,0.76574,0.8153401,0.8478522000000004,0.959978,0.018184,0.043863,0.0586557,0.06747141000000009,0.147341,0.672502,0.743109,0.7885462999999998,0.819608,0.857773
tail-e9076b12f7079c5f-r0,9,104377,0.694873,0.7644644,0.8139914,0.8494296079999999,0.905818,0.018247,0.04376640000000001,0.058523240000000004,0.06734949599999998,0.139864,0.673976,0.742001,0.786258,0.820974,0.871872
tail-e9076b12f7079c5f-r0,10,104098,0.69331,0.7639115,0.81320426,0.8423334500000009,0.884446,0.017262,0.042844600000000004,0.05659403,0.06407183600000006,0.137729,0.672834,0.742389,0.788646,0.8198,0.850711
tail-e9076b12f7079c5f-r0,11,104283,0.677962,0.7467895999999999,0.7978338999999999,0.835659389999996,0.891917,0.017497,0.04285720000000001,0.05694717999999999,0.06435294999999984,0.076488,0.656817,0.724718,0.772815,0.808943,0.835953
tail-e9076b12f7079c5f-r0,12,104013,0.691596,0.7629762000000001,0.8124067200000001,0.8417407119999999,0.897107,0.017285,0.042804800000000004,0.05662676000000001,0.064025,0.194451,0.670695,0.740622,0.788159,0.816031,0.855747
tail-e9076b12f7079c5f-r0,13,104647,0.775584,15.403072800000025,19.42304974,19.862993252,19.934937,0.037715,12.865102600000027,16.886314199999997,17.325696306,17.399417,0.753409,2.538017,2.546944,2.563451,2.579439
tail-e9076b12f7079c5f-r0,14,104987,39.891578,56.420818200000014,60.61086206,61.275123990000004,61.377742,37.355165,53.8855324,58.0759865,58.738553128,58.845071,2.535812,2.539678,2.54938,2.572175,2.677739
tail-e9076b12f7079c5f-r0,15,103388,79.2263715,94.50947409999999,97.20622207,97.55047095,97.631972,76.689657,91.9748067,94.67106165999999,95.013660024,95.097285,2.535849,2.539761,2.549769,2.5679378109999997,2.583392
tail-3d3768060737d448-r0,0,104671,0.703313,0.812807,0.862431,1.2870822200000245,1.901216,0.038924,0.058921,0.078067,0.10697761000000003,0.583077,0.664587,0.768035,0.817224,1.248462,1.538741
tail-3d3768060737d448-r0,1,104863,0.709965,0.8146568000000001,0.8617351400000001,0.9234203800000064,1.106647,0.038688,0.058799,0.07653638,0.08875076000000012,0.166238,0.671604,0.7686916,0.813263,0.881134,1.026918
tail-3d3768060737d448-r0,2,104922,0.708643,0.8130075,0.85779911,0.8993623749999987,1.022895,0.0386435,0.05877990000000001,0.07572878999999999,0.08524402899999989,0.184661,0.669922,0.767826,0.809785,0.858158,0.965804
tail-3d3768060737d448-r0,3,105072,0.7041475,0.8120488,0.86164748,1.078003284000026,1.619643,0.0386365,0.058837,0.076562,0.09930838600000087,0.712615,0.666049,0.767293,0.815408,0.907028,1.423837
tail-3d3768060737d448-r0,4,105098,0.7081835,0.8105502,0.8584174199999999,0.8944633140000002,1.055372,0.03819,0.0584003,0.07237406,0.08344503000000006,0.106069,0.670069,0.76721,0.812172,0.848228,0.994094
tail-3d3768060737d448-r0,5,105256,0.688999,0.7952975,0.8525779499999999,0.8877852499999997,1.050995,0.0377635,0.058043,0.06246445,0.06711149,0.1825,0.651896,0.757179,0.8107656499999998,0.839329,0.995053
tail-3d3768060737d448-r0,6,105376,0.684751,0.7950555,0.84873075,0.884749625,1.0453,0.037659,0.0579625,0.06246675,0.06764825,0.079443,0.647638,0.757485,0.805222,0.836618,0.987903
tail-3d3768060737d448-r0,7,105215,0.692494,0.7961032000000001,0.848323,0.8808645719999999,0.970447,0.037614,0.05793260000000001,0.06229986,0.0673010039999999,0.19042,0.656307,0.757661,0.8043575,0.830483,0.911049
tail-3d3768060737d448-r0,8,105945,0.692305,0.7945014,0.8425433599999999,0.8776957439999998,0.918264,0.037695,0.057967,0.06252156,0.06711578399999996,0.081937,0.655703,0.756589,0.797172,0.831963,0.859238
tail-3d3768060737d448-r0,9,105124,0.6934745,0.7977734000000001,0.85076454,0.8931511909999981,1.037363,0.037536,0.057950699999999994,0.06247908000000001,0.06697149699999957,0.180769,0.656636,0.760328,0.805333,0.848903,0.975026
tail-3d3768060737d448-r0,10,105603,0.690434,0.7956584,0.8482176599999999,0.8834112180000001,0.967078,0.03755,0.057983,0.06242498,0.06759198000000001,0.099438,0.654257,0.758095,0.803311,0.837345,0.908124
tail-3d3768060737d448-r0,11,105155,15.753638,33.536089000000004,36.96842984,37.480914612000014,37.751133,0.171503,0.8344668000000001,1.479417219999999,2.1232427100000044,2.470193,15.252712,32.477412,36.268626,36.433562,36.442656
tail-3d3768060737d448-r0,12,105189,59.809864,77.06249840000001,81.05392968,82.53101960800001,83.01478,19.86943,37.2192632,41.258977,41.86002027600003,42.161599,40.429629,42.471419,42.488406,42.498195,42.498766
tail-3d3768060737d448-r0,13,105138,103.8980485,121.63964,124.08931457,124.890233006,125.220858,62.8637105,81.354348,84.37102779000001,85.077991696,85.484604,40.445294,42.477653,42.489411,42.494533,42.495861
tail-3d3768060737d448-r0,14,105577,146.577352,166.3214274,170.67463764,171.24682804,171.651297,105.42694,125.746697,130.88373908000003,132.164991664,132.810039,40.564781,42.474479,42.48699,42.493726,42.494566
tail-3d3768060737d448-r0,15,105349,197.003566,212.3212844,216.51227564,217.266630496,217.539043,155.861523,171.2818556,175.80943972,177.44416453600002,177.97549,40.559159,42.472831,42.486755,42.495955,42.507848
tail-3d3768060737d448-r1,0,104988,0.6525735,0.7465106,0.79966482,1.178580834000014,1.74133,0.0388185,0.059196,0.0687936000000001,0.1015158320000004,0.542503,0.616087,0.705635,0.7558157700000016,1.102388,1.239081
tail-3d3768060737d448-r1,1,105340,0.669214,0.751534,0.79570844,0.8261802529999994,0.970552,0.038121,0.058368,0.06473261,0.07549328799999994,0.266454,0.632651,0.709192,0.749427,0.770337,0.793959
tail-3d3768060737d448-r1,2,105163,0.655192,0.735926,0.7851925400000002,0.8182328160000001,0.856938,0.037571,0.058067,0.06266614000000001,0.06889836400000027,0.213047,0.618528,0.696201,0.740441,0.767408,0.798946
tail-3d3768060737d448-r1,3,105357,0.667741,0.7482284,0.79816524,2.067015452000001,2.525982,0.037835,0.058286,0.063212,0.41960662000000165,1.308134,0.63009,0.707469,0.751368,1.217848,2.254936
tail-3d3768060737d448-r1,4,105911,0.670527,0.753026,0.7993112,0.8269274099999995,0.888545,0.037859,0.058221,0.06286939999999996,0.06771795999999984,0.089646,0.633263,0.712597,0.753864,0.777302,0.833397
tail-3d3768060737d448-r1,5,105211,0.671767,0.753691,0.8040192999999999,0.8414051299999996,0.888007,0.037703,0.058186,0.0628369,0.06722590999999982,0.108438,0.634245,0.714382,0.757356,0.793956,0.826566
tail-3d3768060737d448-r1,6,105029,0.678134,0.7580956,0.80565252,0.8454476999999987,0.890078,0.037766,0.058182,0.06283244,0.067831,0.085648,0.640895,0.717862,0.760297,0.798522,0.830282
tail-3d3768060737d448-r1,7,105662,0.6763355,0.7597002,0.80964778,0.8441656469999987,0.89493,0.0377245,0.058195,0.06283934,0.06795669499999997,0.170036,0.639412,0.720422,0.764646,0.797072,0.832256
tail-3d3768060737d448-r1,8,105346,0.6749795,0.752124,0.8097579500000001,0.8436772949999999,0.891918,0.037667,0.058064,0.06263155000000001,0.066687,0.105776,0.638044,0.711457,0.767299,0.798995,0.826287
tail-3d3768060737d448-r1,9,105309,0.676145,0.7556754,0.802214,0.8336566599999996,0.872142,0.037662,0.058062,0.06259276,0.06753584399999997,0.154264,0.639036,0.71585,0.757688,0.788619,0.811911
tail-3d3768060737d448-r1,10,105648,0.7011405,5.236906500000001,11.05629108,11.526099902,11.811934,0.039766,0.0601343,0.3440946199999998,0.7571338600000074,1.095691,0.664285,5.18751,10.878377,11.14117,11.296386
tail-3d3768060737d448-r1,11,105219,34.077194,52.6669214,55.621978819999995,56.482260392000015,56.995215,0.803205,11.6586296,14.766059219999999,16.569576416000004,16.970611,33.503356,41.220257,42.4798,42.493022,42.493938
tail-3d3768060737d448-r1,12,105497,79.796318,98.36136280000001,102.50325124,103.499135328,103.763284,39.255156,57.244887,60.9677404,61.346002632,63.351865,40.567795,42.471952,42.48614,42.490706,42.493261
tail-3d3768060737d448-r1,13,105179,121.569338,141.7014226,145.5531039,146.606435006,146.938393,81.547276,101.217935,104.40459206,105.08387495999999,105.478995,40.435082,42.473674,42.486062,42.49409,42.495455
tail-3d3768060737d448-r1,14,104826,167.3141795,182.917201,185.69730525,186.84477792500002,187.207987,127.4197635,142.8621995,145.19839025,146.01514584999998,146.462842,40.432823,42.471652,42.483321,42.493341,42.502254
tail-3d3768060737d448-r1,15,105115,209.929343,228.8139662,233.17658686000001,233.673640302,233.961719,169.473854,189.0488118,193.76395486,194.72864514199998,195.145667,40.436378,42.473442,42.486046,42.495827,42.49673
tail-e9076b12f7079c5f-r1,0,104369,0.566919,0.6171905999999999,0.67929756,1.1792148959999962,1.581404,0.017642,0.0430322,0.057514159999999905,0.0692635839999997,0.452919,0.546984,0.590955,0.6500661199999993,1.125993247999999,1.449044
tail-e9076b12f7079c5f-r1,1,104207,0.572548,0.6164568,0.65995616,0.6904977879999983,0.738507,0.017324,0.04273740000000001,0.05683770000000001,0.06432596999999997,0.161777,0.552781,0.590599,0.6367206999999999,0.659135,0.705071
tail-e9076b12f7079c5f-r1,2,104785,0.565115,0.6116278,0.6870792400000001,0.7938579360000002,0.876557,0.017481,0.04266960000000001,0.057039120000000026,0.064622728,0.078905,0.545384,0.583612,0.6609220400000009,0.773652,0.843286
tail-e9076b12f7079c5f-r1,3,104036,0.556686,0.611373,0.6626914999999998,0.7347836199999991,0.835423,0.0174045,0.0427305,0.05692424999999997,0.06457054499999995,0.173739,0.535732,0.585378,0.639095,0.7135595999999998,0.78812
tail-e9076b12f7079c5f-r1,4,104478,0.5655105,0.6160423,0.66431022,0.7166730300000006,0.842156,0.017419,0.042632,0.056454229999999994,0.06436632200000002,0.075603,0.545916,0.589912,0.640108,0.688774,0.779047
tail-e9076b12f7079c5f-r1,5,104778,0.573006,0.6166210999999999,0.66477584,0.7317945019999998,0.830834,0.017542,0.042932,0.05683645999999999,0.06510956099999998,0.112452,0.553439,0.588756,0.640158,0.712054,0.797463
tail-e9076b12f7079c5f-r1,6,104098,0.568023,0.6129139,0.65591224,0.6896808120000081,0.790126,0.0175915,0.043117600000000006,0.05717506,0.06482554500000008,0.093316,0.548385,0.585544,0.631692,0.657413,0.762989
tail-e9076b12f7079c5f-r1,7,104181,0.569572,0.617713,0.6685834,0.7550052800000032,0.850971,0.017658,0.04305,0.057237399999999994,0.06508328000000002,0.159331,0.549677,0.591596,0.642506,0.731003,0.791268
tail-e9076b12f7079c5f-r1,8,104972,0.573189,0.6218127000000001,0.66832187,0.7533082419999965,0.844016,0.017515,0.04266080000000002,0.05695257999999999,0.06437814499999997,0.085843,0.5533325,0.597157,0.641473,0.732698,0.800357
tail-e9076b12f7079c5f-r1,9,104544,0.568372,0.6149234,0.6715818299999998,0.7923733249999962,0.866678,0.016236,0.0413934,0.05554613999999999,0.05974356999999995,0.130179,0.549146,0.590402,0.645809,0.766663,0.837376
tail-e9076b12f7079c5f-r1,10,104639,0.564782,0.615845,0.6854154199999998,0.7886796819999977,0.868597,0.016134,0.0415182,0.055385619999999997,0.059321877999999884,0.069685,0.545022,0.591823,0.662594,0.766172,0.833103
tail-e9076b12f7079c5f-r1,11,103992,0.562454,0.6131128,0.67661954,0.7738303050000007,0.851933,0.016191,0.041701,0.05538426999999999,0.05935014400000009,0.159762,0.542813,0.589006,0.653198,0.753277,0.805893
tail-e9076b12f7079c5f-r1,12,104070,0.569609,0.6145421,0.6572065500000001,0.6915530609999992,0.791545,0.0162745,0.04144110000000001,0.055341,0.05914968899999994,0.081394,0.550191,0.5903789,0.63344703,0.667983,0.736204
tail-e9076b12f7079c5f-r1,13,104530,0.6076635,14.5992092,15.869287849999997,16.100484085,16.2743,0.0341025,12.0635404,13.335010679999996,13.563480196000002,13.738898,0.583514,2.537607,2.543513,2.560997,2.668892
tail-e9076b12f7079c5f-r1,14,104848,39.661767,53.9443056,56.8066263,56.97073057200001,57.023994,37.1247985,51.4077222,54.27092826,54.435073216000006,54.488254,2.535975,2.539395,2.549522,2.566822,2.620729
tail-e9076b12f7079c5f-r1,15,103873,73.979102,86.72717779999999,89.18522764,89.621127272,89.755075,71.443529,84.1905318,86.64920136,87.088459784,87.234551,2.535965,2.5394457999999998,2.549358,2.569005496,2.648871
tail-c7e9891b91f7c829-r1,0,104369,1.020727,1.3693552,1.5492625199999996,1.706759647999995,2.041215,0.212497,0.5438402,0.6826055199999997,0.7862848959999977,0.979309,0.817459,0.880359,0.950978,1.132437,1.159829
tail-c7e9891b91f7c829-r1,1,104207,1.133228,1.4655774000000001,1.6002358799999998,1.6929610139999853,1.987064,0.252466,0.6034844,0.72721426,0.7807420479999967,1.131771,0.865145,0.9528448000000004,1.033875,1.093718,1.358531
tail-c7e9891b91f7c829-r1,2,104785,1.170969,1.5097910000000003,1.6619959199999998,1.767858072,2.038217,0.24747,0.5921016,0.7244328000000001,0.8207574640000009,1.012499,0.920595,0.988079,1.051901,1.186372,1.24516
tail-c7e9891b91f7c829-r1,3,104036,1.1713485,1.517713,1.6661215,1.7964601399999987,1.986841,0.244567,0.584622,0.7161377999999999,0.8176980449999954,0.967436,0.924641,0.97997,1.041175,1.16426,1.204125
tail-c7e9891b91f7c829-r1,4,104478,1.186543,1.5290085,1.67827522,1.738308012,1.888895,0.2536795,0.6003504000000001,0.7302144299999999,0.7715938230000001,0.948168,0.930581,0.990191,1.05470846,1.103428,1.198053
tail-c7e9891b91f7c829-r1,5,104778,1.2157755,1.5554313,1.69428557,1.7603010079999994,1.93983,0.269896,0.6290200000000001,0.74258253,0.7928303069999998,0.9672,0.944558,1.010092,1.062277,1.131147,1.18267
tail-c7e9891b91f7c829-r1,6,104098,1.203865,1.5495938999999999,1.6922685,1.7590986940000028,1.965684,0.2602225,0.6126956,0.73925681,0.7875680470000037,0.982646,0.937162,1.00444,1.057551,1.149157,1.204225
tail-c7e9891b91f7c829-r1,7,104181,1.179572,1.523503,1.6699891999999996,1.7573284000000051,1.958371,0.249016,0.588217,0.7199192,0.7908574600000005,0.952176,0.9293,0.981115,1.040204,1.141194940000012,1.189305
tail-c7e9891b91f7c829-r1,8,104972,1.2188875,1.5659092000000001,1.70181864,1.7852895409999934,2.0775,0.269077,0.6344330000000002,0.74410006,0.7903958069999966,1.068064,0.949999,1.010383,1.069127,1.312316,1.491759
tail-c7e9891b91f7c829-r1,9,104544,1.232993,1.5734525,1.69882928,1.7525170069999993,1.919416,0.2784165,0.6440596999999999,0.7453991199999999,0.791837656,0.917645,0.955007,1.015941,1.07268,1.161254,1.205836
tail-c7e9891b91f7c829-r1,10,104639,1.216673,1.5613242,1.69363858,1.757203991999999,1.895267,0.270594,0.6351095999999999,0.74341682,0.7945445119999995,0.976025,0.943449,1.007889,1.062957,1.129845,1.186939
tail-c7e9891b91f7c829-r1,11,103992,1.185372,1.5305635,1.65367299,1.7140866570000004,1.856839,0.262487,0.6217112,0.7252512399999999,0.7644430930000037,0.891511,0.921314,0.984082,1.033694,1.085,1.15453
tail-c7e9891b91f7c829-r1,12,104070,1.127564,1.4638913,1.6043484399999999,1.6748493899999979,2.019065,0.2464675,0.5993812,0.70741499,0.7630397139999991,1.021432,0.867475,0.947375,1.0004121199999998,1.104914,1.173884
tail-c7e9891b91f7c829-r1,13,104530,1.472831,15.583340500000004,16.900958460000002,17.38919952400002,17.625753,0.5662655,13.103119699999999,14.417737749999999,14.895657636,15.144704,0.947964,2.484481,2.493629,2.498814,2.596645
tail-c7e9891b91f7c829-r1,14,104848,40.6724205,55.002771700000004,57.95507112,58.237137715,58.382467,38.19188,52.5209089,55.473234829999996,55.754119954000004,55.910643,2.482371,2.488123,2.496634,2.500964,2.501474
