input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:body_bytes_per_block,counter:population_per_block,counter:blocks_per_call
neoverse-v2,codec/population1/spike_encode_wide,1,5,"[25.919673399576347,25.899933732174308,25.90481496838419,25.897162700469483,25.92863251343917]",25.90481496838419,"[25.931681203705395,25.89943209604786,25.904143034895796,25.896525936800955,25.938774452434792]",25.904143034895796,,,1.0,1.0,1.0
neoverse-v2,codec/population1/spike_pair_materialized,1,5,"[166.76595897375338,166.9330901261931,166.66729262604207,166.9025895580394,166.96203576340983]",166.9025895580394,"[166.8478799111249,166.92963339503095,166.69947969871845,166.89778123269562,167.02760600711918]",166.89778123269562,,,1.0,1.0,2.0
neoverse-v2,codec/population128/decode_exact,1,5,"[87.71997215463998,87.64275142363046,87.41305220379151,87.69033941248607,87.83511025261598]",87.69033941248607,"[87.73801520144252,87.67708777480075,87.41140280434027,87.68839525311361,87.83287133443636]",87.68839525311361,,,39.4609375,128.0,1.0
neoverse-v2,codec/population128/decode_padded,1,5,"[85.00865551067912,85.03618307164834,85.06971178667509,85.1903301242092,85.10471649406274]",85.06971178667509,"[85.04525161758076,85.03409967456925,85.06744009525309,85.38681325191297,85.13785039799396]",85.06744009525309,,,39.4609375,128.0,1.0
neoverse-v2,codec/population128/encode_bound_exact,1,5,"[36.413379082699336,36.394124195973426,36.44567306063024,36.42400120978309,36.41052670002137]",36.413379082699336,"[36.41256299925816,36.393188176657354,36.4742490335536,36.4232424853845,36.40965325599532]",36.41256299925816,,,39.4609375,128.0,1.0
neoverse-v2,codec/population128/encode_checked_exact,1,5,"[37.20126387847993,37.224484589504605,37.24474225489071,37.20189103432812,37.228383054037316]",37.224484589504605,"[37.2003922384493,37.22356245718863,37.26190134516638,37.20107785797837,37.22747420984784]",37.22356245718863,,,39.4609375,128.0,1.0
neoverse-v2,codec/population128/encode_staged_exact,1,5,"[46.436962289274106,46.14880080754624,46.264187594013634,46.25551781273021,46.25011206630322]",46.25551781273021,"[46.459817174188615,46.14763531709221,46.2630254238129,46.254362284516574,46.269553493938645]",46.2630254238129,,,39.4609375,128.0,1.0
neoverse-v2,codec/population128/native_encode_admitted_exact,1,5,"[32.949485478540346,32.79312486814665,32.7876139799797,32.7861653500886,32.789168092634796]",32.789168092634796,"[32.95773657397661,32.811518716528205,32.78690372882029,32.79161998148705,32.78835704745901]",32.79161998148705,,,39.4609375,128.0,1.0
neoverse-v2,codec/population128/native_encode_checked_exact,1,5,"[38.157678835058135,38.17234954756979,38.17456949385023,38.12231495453886,38.14505374176644]",38.157678835058135,"[38.17476561258017,38.171614104658666,38.22003072534927,38.13939900813728,38.14420662181503]",38.171614104658666,,,39.4609375,128.0,1.0
neoverse-v2,codec/population128/native_encode_wide,1,5,"[24.86890580768611,24.880497694967804,24.865091071488713,24.883392553079933,24.8701601868956]",24.8701601868956,"[24.868307976486054,24.88390320098493,24.86446832997118,24.894299424776094,24.869567692291458]",24.869567692291458,,,39.4609375,128.0,1.0
neoverse-v2,codec/population128/native_pair_exact_materialized,1,5,"[169.7408455837695,169.9136435426942,169.80666990645986,169.93553638681865,169.73975215647826]",169.80666990645986,"[169.73684849820896,169.990304948011,169.80297655301408,170.19733932857895,169.73547564297297]",169.80297655301408,,,39.4609375,128.0,2.0
neoverse-v2,codec/population128/native_pair_materialized,1,5,"[165.67741858863067,165.67840431343245,165.57846606968616,165.88917127860103,165.72973326049498]",165.67840431343245,"[165.74823638810423,165.67440203510665,165.5745112940223,165.95027434108025,165.72614664749665]",165.72614664749665,,,39.4609375,128.0,2.0
neoverse-v2,codec/population128/prepare_checked,1,5,"[33.77680735982966,33.79031004008473,33.77617230887963,33.765530979863584,33.785669097406085]",33.77680735982966,"[33.775986382120706,33.80551987272901,33.77536823251929,33.76470758600222,33.799934804647066]",33.775986382120706,,,39.4609375,128.0,1.0
neoverse-v2,codec/population128/spike_decode_padded,1,5,"[84.02828370173732,84.00242002798284,84.01285677397549,84.0373933356069,83.98768367891908]",84.01285677397549,"[84.02643415382687,84.00028824151876,84.01059888202708,84.07318332678399,83.98533571104262]",84.01059888202708,,,39.4609375,128.0,1.0
neoverse-v2,codec/population128/spike_encode_wide,1,5,"[25.921879175700507,25.9195240817158,25.908019568250488,25.910473023129278,25.903977492057873]",25.910473023129278,"[25.921379947274197,25.933892196168067,25.90740713292047,25.90977150570199,25.90329082173141]",25.90977150570199,,,39.4609375,128.0,1.0
neoverse-v2,codec/population128/spike_pair_materialized,1,5,"[166.99457429049752,166.89085380394818,166.86317672309684,167.0040424516971,166.86861435727528]",166.89085380394818,"[167.07394466764686,166.88675173281027,166.85909849542952,167.07517290846462,166.8645003581956]",166.88675173281027,,,39.4609375,128.0,2.0
neoverse-v2,codec/population16/decode_exact,1,5,"[88.02864484920978,88.06178041467528,88.1849444486454,88.04560627818198,87.96326808253121]",88.04560627818198,"[88.02646562422292,88.10706547924337,88.225285315043,88.04351523008211,88.01951225619715]",88.04351523008211,,,12.26953125,16.0,1.0
neoverse-v2,codec/population16/decode_padded,1,5,"[85.00134919139775,85.01210625793362,85.06747780215412,85.10140814255199,85.08391119646387]",85.06747780215412,"[84.99928893957534,85.00997915454963,85.0652960027239,85.13515615996738,85.08182055797431]",85.0652960027239,,,12.26953125,16.0,1.0
neoverse-v2,codec/population16/encode_bound_exact,1,5,"[37.604100361274774,37.533555008384766,37.55445733516734,37.513515547717624,37.55393316416355]",37.55393316416355,"[37.60309771641407,37.55073437600266,37.55366704633315,37.512582792427715,37.56877392260569]",37.55366704633315,,,12.26953125,16.0,1.0
neoverse-v2,codec/population16/encode_checked_exact,1,5,"[38.52958648420688,38.487630930121696,38.47543560637488,38.50173746132031,38.47524807086642]",38.487630930121696,"[38.52860192250944,38.50550471814882,38.47980132303166,38.59362434491683,38.474428981437114]",38.50550471814882,,,12.26953125,16.0,1.0
neoverse-v2,codec/population16/encode_staged_exact,1,5,"[44.40439344637494,44.41867707247686,44.441988458701886,44.423338714187274,44.347672039046074]",44.41867707247686,"[44.410472328999354,44.41746320249706,44.44984366003874,44.44124806143763,44.34671556142866]",44.41746320249706,,,12.26953125,16.0,1.0
neoverse-v2,codec/population16/native_encode_admitted_exact,1,5,"[33.431643287770044,33.44191249328265,33.411845042678635,33.41472930221537,33.42888796036281]",33.42888796036281,"[33.44683817777693,33.45496567715347,33.41095206840296,33.41396525969173,33.443166000492404]",33.443166000492404,,,12.26953125,16.0,1.0
neoverse-v2,codec/population16/native_encode_checked_exact,1,5,"[38.143490046104226,38.12450762817787,38.08051831772988,38.10733773908859,38.067292862620214]",38.10733773908859,"[38.142537376421025,38.12359044527128,38.097969366628384,38.106415097157395,38.06630743569089]",38.106415097157395,,,12.26953125,16.0,1.0
neoverse-v2,codec/population16/native_encode_wide,1,5,"[24.870996480832805,24.878758564522048,24.876944744277136,24.862967658874116,24.87721148254817]",24.876944744277136,"[24.87040432139243,24.89270008549373,24.882983698652684,24.862299035269764,24.876471728459073]",24.876471728459073,,,12.26953125,16.0,1.0
neoverse-v2,codec/population16/native_pair_exact_materialized,1,5,"[169.6363150478575,169.64300811427074,169.57555512365585,169.55700646226643,169.66854137309974]",169.6363150478575,"[169.63179631484599,169.7204703358681,169.57120645592454,169.5523419643783,169.739808560318]",169.63179631484599,,,12.26953125,16.0,2.0
neoverse-v2,codec/population16/native_pair_materialized,1,5,"[165.7585873816068,165.64002497290312,165.86048155304354,165.83868915797592,165.920157376442]",165.83868915797592,"[165.75361635693116,165.73421523712346,165.93814493817712,165.8346605071552,165.91581067867182]",165.8346605071552,,,12.26953125,16.0,2.0
neoverse-v2,codec/population16/prepare_checked,1,5,"[32.10372894579808,32.05222818853579,32.05899765936932,32.075489926110485,32.06549176189738]",32.06549176189738,"[32.103265408874336,32.05134471513417,32.05810730120309,32.0893248887178,32.06465877276053]",32.06465877276053,,,12.26953125,16.0,1.0
neoverse-v2,codec/population16/spike_decode_padded,1,5,"[84.07115630495949,84.00097844420483,84.06433120636515,84.10817511150033,84.02123764189339]",84.06433120636515,"[84.06855712625216,83.99889549954808,84.10593609408714,84.2838568693154,84.01917870654015]",84.06855712625216,,,12.26953125,16.0,1.0
neoverse-v2,codec/population16/spike_encode_wide,1,5,"[25.92672921391758,25.908653070458236,25.936011156876237,26.008733000876507,25.944102488970238]",25.936011156876237,"[25.938898666807535,25.907987292818127,25.991192817522492,27.004417500164767,26.054729154558853]",25.991192817522492,,,12.26953125,16.0,1.0
neoverse-v2,codec/population16/spike_pair_materialized,1,5,"[166.94317653093256,166.91429355411785,167.18578876416973,167.0151632645897,168.26683050787875]",167.0151632645897,"[166.93803462185184,167.26007801973807,167.33121771746914,167.06404123320777,176.13460826788568]",167.26007801973807,,,12.26953125,16.0,2.0
neoverse-v2,codec/population192/decode_exact,1,5,"[88.35032317054701,88.26607182268562,88.21672289308361,88.26321531040401,88.22213324084626]",88.26321531040401,"[88.34821704560862,88.30447394060174,88.21483116400414,88.26119746599284,88.21990730406944]",88.26119746599284,,,31.21875,192.0,1.0
neoverse-v2,codec/population192/decode_padded,1,5,"[85.10186608656049,85.05792099362229,85.08006368148892,85.06596017476276,85.11237231799501]",85.08006368148892,"[85.13877461661545,85.05575776575938,85.07793691282421,85.06385163802864,85.14800478664823]",85.07793691282421,,,31.21875,192.0,1.0
neoverse-v2,codec/population192/encode_bound_exact,1,5,"[36.41434203926006,36.44546298052826,36.388258043389826,36.36416751352413,36.357274851399886]",36.388258043389826,"[36.45454403611574,36.45621782103817,36.40657609815225,36.36349176240446,36.3564977371088]",36.40657609815225,,,31.21875,192.0,1.0
neoverse-v2,codec/population192/encode_checked_exact,1,5,"[37.11565665559762,37.12988514607146,37.15886044490049,37.12324270301616,37.12356698394827]",37.12356698394827,"[37.11472102455839,37.12904520530337,37.176281241620735,37.182041214775786,37.12277222972502]",37.12904520530337,,,31.21875,192.0,1.0
neoverse-v2,codec/population192/encode_staged_exact,1,5,"[46.71316122068003,46.81601981944107,46.7148340725419,46.718578712878916,46.95640192696313]",46.718578712878916,"[46.736071579635535,46.81492693476279,46.713764654356105,46.717556227952045,46.976714170325444]",46.736071579635535,,,31.21875,192.0,1.0
neoverse-v2,codec/population192/native_encode_admitted_exact,1,5,"[32.77993598086356,32.796088501176634,32.78516772778831,32.800154771537564,32.769045692780324]",32.78516772778831,"[32.779119912850696,32.811441369140994,32.784443115907315,32.81437733709044,32.768267144738886]",32.784443115907315,,,31.21875,192.0,1.0
neoverse-v2,codec/population192/native_encode_checked_exact,1,5,"[38.225198079654014,38.19183499684704,38.24691519761994,38.18455046902974,38.159896613744436]",38.19183499684704,"[38.242499174667486,38.19103257947119,38.2524884483369,38.2031889257739,38.16547532235418]",38.2031889257739,,,31.21875,192.0,1.0
neoverse-v2,codec/population192/native_encode_wide,1,5,"[24.865175574498966,24.868155031369437,24.866536341368697,24.871289242112827,24.86895370368761]",24.868155031369437,"[24.864519204082434,24.867578706059913,24.865846174652876,24.882241191653506,24.868320457655976]",24.867578706059913,,,31.21875,192.0,1.0
neoverse-v2,codec/population192/native_pair_exact_materialized,1,5,"[169.63705894472525,169.77892389182017,169.5892171004088,169.6969612489439,169.5372662149513]",169.63705894472525,"[169.6330347510476,169.85420782584112,169.58588380446875,169.69276735702357,169.55783566408098]",169.6330347510476,,,31.21875,192.0,2.0
neoverse-v2,codec/population192/native_pair_materialized,1,5,"[165.99659426503518,165.77482852243284,165.68963751547375,165.81493521958183,165.97952986566716]",165.81493521958183,"[166.07115128284073,165.97196818125843,165.685350574809,165.9158569145135,165.97562398692415]",165.97196818125843,,,31.21875,192.0,2.0
neoverse-v2,codec/population192/prepare_checked,1,5,"[34.10706742565274,34.14253869304572,34.108060055311995,34.10918682412177,34.13301237494599]",34.10918682412177,"[34.106126013047636,34.157791533827385,34.10729424289043,34.10826979996436,34.1475189142566]",34.10826979996436,,,31.21875,192.0,1.0
neoverse-v2,codec/population192/spike_decode_padded,1,5,"[84.04034571754417,83.98546905948182,84.18501290438435,84.03517796050566,84.06419182522139]",84.04034571754417,"[84.0384790825527,83.98342236415021,84.35826180859071,84.0571094190902,84.08982053884431]",84.0571094190902,,,31.21875,192.0,1.0
neoverse-v2,codec/population192/spike_encode_wide,1,5,"[25.91194968553671,25.925469105346675,25.905573334519502,25.908717988604558,25.915505478143235]",25.91194968553671,"[25.915494366264095,25.937405086123118,25.904986258275738,25.90808276110385,25.91479987528516]",25.91479987528516,,,31.21875,192.0,1.0
neoverse-v2,codec/population192/spike_pair_materialized,1,5,"[167.07568183179166,166.92417430917104,166.88084876821534,166.9784810885273,166.85433075586675]",166.92417430917104,"[167.07071869504145,166.92006233964776,166.8767128172252,167.0526883646362,166.85023077710883]",166.92006233964776,,,31.21875,192.0,2.0
neoverse-v2,codec/population2/decode_exact,1,5,"[88.02776869482064,88.05286490429201,88.05621022712579,87.99578690545134,88.04128832657962]",88.04128832657962,"[88.06613929454555,88.05072062905917,88.05378298192784,87.99340367851171,88.07920617777955]",88.05378298192784,,,2.0,2.0,1.0
neoverse-v2,codec/population2/decode_padded,1,5,"[85.0262577536899,85.03330518411207,85.125286301861,85.07657397675608,85.0814707258255]",85.07657397675608,"[85.02403416940555,85.0310755218229,85.16040802062794,85.07450227347448,85.07944762570519]",85.07450227347448,,,2.0,2.0,1.0
neoverse-v2,codec/population2/encode_bound_exact,1,5,"[33.57455173075182,33.55725620864971,33.55792741394069,33.56014718573145,33.5462843992712]",33.55792741394069,"[33.58900661664385,33.55650110245809,33.55710998164673,33.573811007608604,33.54563476865289]",33.55710998164673,,,2.0,2.0,1.0
neoverse-v2,codec/population2/encode_checked_exact,1,5,"[35.59137571246974,35.50852670119993,35.544676958669235,35.60732330631712,35.55799252432788]",35.55799252432788,"[35.60680097675645,35.507777605379346,35.54381575331159,35.70570204802022,35.56911940482987]",35.56911940482987,,,2.0,2.0,1.0
neoverse-v2,codec/population2/encode_staged_exact,1,5,"[44.62647315547793,44.95924283271134,44.83126391022707,44.66125556811645,44.76437242530012]",44.76437242530012,"[44.62549400441388,44.95810907948534,44.84949737939038,44.660234544237206,44.76326765980694]",44.76326765980694,,,2.0,2.0,1.0
neoverse-v2,codec/population2/native_encode_admitted_exact,1,5,"[31.624631211793968,31.610905287507887,31.600861597682698,31.626673383544656,31.6022825335588]",31.610905287507887,"[31.639920391106237,31.615635715975817,31.600179368541887,31.639599607801138,31.601559640462803]",31.615635715975817,,,2.0,2.0,1.0
neoverse-v2,codec/population2/native_encode_checked_exact,1,5,"[36.52472302948125,36.51882459534839,36.5569907802697,36.57644856299161,36.546021624982316]",36.546021624982316,"[36.5238143733638,36.51799688254862,36.57351631756387,36.634393694268184,36.54528007788952]",36.54528007788952,,,2.0,2.0,1.0
neoverse-v2,codec/population2/native_encode_wide,1,5,"[24.889299936002555,24.870584157006828,24.869574415132696,24.86554078077244,24.87994915736356]",24.870584157006828,"[24.90265768294,24.870043731958575,24.86890066145223,24.864943468630607,24.889648368672916]",24.870043731958575,,,2.0,2.0,1.0
neoverse-v2,codec/population2/native_pair_exact_materialized,1,5,"[169.84600186663835,169.55722960933903,169.55342359486377,169.50161816220069,169.57705967199854]",169.55722960933903,"[169.9292978243746,169.55276905728886,169.5488781979232,169.4978606338527,169.65167695060805]",169.55276905728886,,,2.0,2.0,2.0
neoverse-v2,codec/population2/native_pair_materialized,1,5,"[165.5783877232066,165.7997797565485,165.9195519348198,165.9642755648198,165.7771515180222]",165.7997797565485,"[165.57380523691396,165.7951499076042,165.99539383705357,166.2565244155044,165.773291336677]",165.7951499076042,,,2.0,2.0,2.0
neoverse-v2,codec/population2/prepare_checked,1,5,"[32.19887545464424,32.17685905867078,32.21663276752936,32.19105523447972,32.200126229179176]",32.19887545464424,"[32.19795407363515,32.17597913965304,32.230218528645274,32.1902282950098,32.19938221459828]",32.19795407363515,,,2.0,2.0,1.0
neoverse-v2,codec/population2/spike_decode_padded,1,5,"[84.02394059275586,84.05975543135978,84.04124169312657,83.98539431741416,84.03321547134162]",84.03321547134162,"[84.0218695028289,84.09881797748194,84.03914059040534,83.98350932429173,84.03095828568719]",84.03095828568719,,,2.0,2.0,1.0
neoverse-v2,codec/population2/spike_encode_wide,1,5,"[25.928725226101157,25.96809316189482,25.924052320253335,25.92105492145518,25.9059105593975]",25.924052320253335,"[25.965199441349924,26.19323502472133,25.942743943327272,25.925857424312195,25.905249613182054]",25.942743943327272,,,2.0,2.0,1.0
neoverse-v2,codec/population2/spike_pair_materialized,1,5,"[167.03803439217137,166.942596130881,166.9946381657506,167.30352280868888,166.89506806783115]",166.9946381657506,"[167.24468593463814,166.93919274100577,167.07667780982538,168.99405301916025,166.91803200652964]",167.07667780982538,,,2.0,2.0,2.0
neoverse-v2,codec/population224/decode_exact,1,5,"[88.27101691178723,88.15332094604757,88.17812490158411,88.15708751929431,88.14684596730672]",88.15708751929431,"[88.53028060442811,88.15132428296361,88.22629672705409,88.17983812624382,88.14463515322558]",88.17983812624382,,,20.26953125,224.0,1.0
neoverse-v2,codec/population224/decode_padded,1,5,"[85.09906763446081,85.00148814043625,85.097099644675,85.1016794727701,85.11896619794534]",85.09906763446081,"[85.17299480405663,84.99995748045757,85.09491906330581,85.09948067076064,85.15517356376998]",85.09948067076064,,,20.26953125,224.0,1.0
neoverse-v2,codec/population224/encode_bound_exact,1,5,"[36.744899753547905,36.749358942395524,36.753479558331684,36.744605798783844,36.735451207449074]",36.744899753547905,"[36.74394440035258,36.75556086295406,36.77008275378849,36.74383941642369,36.734487980208264]",36.74394440035258,,,20.26953125,224.0,1.0
neoverse-v2,codec/population224/encode_checked_exact,1,5,"[37.44487864136562,37.47031409996361,37.528476479458334,37.50808027327399,37.47875585560895]",37.47875585560895,"[37.44398635875712,37.469491692917664,37.54518529687993,37.507190677168964,37.5290677525165]",37.507190677168964,,,20.26953125,224.0,1.0
neoverse-v2,codec/population224/encode_staged_exact,1,5,"[44.49887288646761,44.424958470569415,44.428443435480126,44.51283187674632,44.41639113231012]",44.428443435480126,"[44.52199226566348,44.43699801923645,44.42728603223366,44.511747806113505,44.436822655441496]",44.43699801923645,,,20.26953125,224.0,1.0
neoverse-v2,codec/population224/native_encode_admitted_exact,1,5,"[32.98585523834657,32.999215096545434,32.93725250791777,33.28197126263645,32.94665484990333]",32.98585523834657,"[32.985072692099905,33.0748298203312,32.948262369153376,34.93570155715011,32.94622822110684]",32.985072692099905,,,20.26953125,224.0,1.0
neoverse-v2,codec/population224/native_encode_checked_exact,1,5,"[38.299167193500175,38.24698200010381,38.26688670492574,38.232668566003625,38.22672424881444]",38.24698200010381,"[38.32703323294349,38.24602412136421,38.26593703755655,38.23168879391914,38.242980807191614]",38.24602412136421,,,20.26953125,224.0,1.0
neoverse-v2,codec/population224/native_encode_wide,1,5,"[24.87134758968006,24.867179254433143,24.874430235560574,24.874553043044006,24.8660989045231]",24.87134758968006,"[24.87062498350995,24.866577675835995,24.873757464366992,24.88465351375967,24.865515124015776]",24.87062498350995,,,20.26953125,224.0,1.0
neoverse-v2,codec/population224/native_pair_exact_materialized,1,5,"[169.8178041759364,169.44512869098912,169.50131788312146,169.57811949617297,169.5219545967976]",169.5219545967976,"[169.8131642536146,169.440998920016,169.49712737765594,169.57402616605066,169.5175576020887]",169.5175576020887,,,20.26953125,224.0,2.0
neoverse-v2,codec/population224/native_pair_materialized,1,5,"[165.70638453637065,165.76241306427897,165.80663368325875,165.9934348026249,165.81404905005573]",165.80663368325875,"[165.78500159508525,165.75805594726148,165.80209944360726,166.10374429022832,165.8096801215206]",165.80209944360726,,,20.26953125,224.0,2.0
neoverse-v2,codec/population224/prepare_checked,1,5,"[32.11553271659196,32.12600083120357,32.153056280753205,32.12646465203263,32.12767471923888]",32.12646465203263,"[32.11469692094758,32.13995449095333,32.199284522537646,32.14441819111912,32.141963615460455]",32.141963615460455,,,20.26953125,224.0,1.0
neoverse-v2,codec/population224/spike_decode_padded,1,5,"[84.01523803798821,84.0278071651758,83.99604472227958,84.02090045684827,83.9784323154566]",84.01523803798821,"[84.01375330369497,84.02569127177851,83.99412719418926,84.06365111828131,83.97653883172715]",84.01375330369497,,,20.26953125,224.0,1.0
neoverse-v2,codec/population224/spike_encode_wide,1,5,"[25.902866277473535,25.917234754355285,25.9013641522454,25.909800161710272,25.90682001943539]",25.90682001943539,"[25.90216714004526,25.928884570697726,25.900761447233023,25.90909916986555,25.90609862804452]",25.90609862804452,,,20.26953125,224.0,1.0
neoverse-v2,codec/population224/spike_pair_materialized,1,5,"[166.9053895933371,166.91041621892282,166.85101607087594,166.9666523389969,166.84935644866007]",166.9053895933371,"[166.97998901261272,166.90646416716586,166.84670582940515,167.03644004804642,166.8454043965002]",166.90646416716586,,,20.26953125,224.0,2.0
neoverse-v2,codec/population240/decode_exact,1,5,"[88.02348902567363,88.01495099117915,88.0865183303591,88.00965715831455,88.05535261830208]",88.02348902567363,"[88.02112503297569,88.01289507029678,88.13655196628306,88.00751321904181,88.05308922321163]",88.02112503297569,,,12.390625,240.0,1.0
neoverse-v2,codec/population240/decode_padded,1,5,"[85.05095820138857,85.01236271249388,85.0813240380066,85.0739939341312,85.08521397703112]",85.0739939341312,"[85.0488126571858,85.05380879731612,85.07948239432298,85.07214013464619,85.08325077437283]",85.07214013464619,,,12.390625,240.0,1.0
neoverse-v2,codec/population240/encode_bound_exact,1,5,"[37.60443915652363,37.62195674695998,37.666785375116916,37.5210680523174,37.544483294483875]",37.60443915652363,"[37.60345711430167,37.62095312161136,37.68404936071423,37.52022630243639,37.56450994878062]",37.60345711430167,,,12.390625,240.0,1.0
neoverse-v2,codec/population240/encode_checked_exact,1,5,"[38.66142390543621,38.574991945605575,38.60515147811655,38.474675880151445,38.46219712708107]",38.574991945605575,"[38.660526813257576,38.574125403886306,38.618021841630906,38.492676057671055,38.46128059368397]",38.574125403886306,,,12.390625,240.0,1.0
neoverse-v2,codec/population240/encode_staged_exact,1,5,"[44.53074176409562,44.29257854355792,44.40272553552004,44.44457834006876,44.34443430511858]",44.40272553552004,"[44.52969568287781,44.32951571885778,44.40167309422212,44.44345276905265,44.36361670805967]",44.40167309422212,,,12.390625,240.0,1.0
neoverse-v2,codec/population240/native_encode_admitted_exact,1,5,"[33.445551846384895,33.45257974377228,33.471795748123306,33.4419079297301,33.44193440468819]",33.445551846384895,"[33.444649291188,33.4517253255426,33.488600124055175,33.44129419268959,33.441142562811294]",33.444649291188,,,12.390625,240.0,1.0
neoverse-v2,codec/population240/native_encode_checked_exact,1,5,"[38.19420862161742,38.136251203357496,38.10267997152869,38.13308498076157,38.08649160174035]",38.13308498076157,"[38.234314107968,38.147667058454765,38.11314405132947,38.132245018796496,38.09764292264115]",38.132245018796496,,,12.390625,240.0,1.0
neoverse-v2,codec/population240/native_encode_wide,1,5,"[24.884297623646134,24.87311813409146,24.861151807856142,24.872877810668626,24.882056385216167]",24.87311813409146,"[24.952294910753956,24.872617905329395,24.860553669227492,24.884602032852104,24.895877652340058]",24.884602032852104,,,12.390625,240.0,1.0
neoverse-v2,codec/population240/native_pair_exact_materialized,1,5,"[169.5834445765941,169.76740855805272,169.62571296812146,169.52848231839744,169.5630809931825]",169.5834445765941,"[169.57891798324346,169.76261498630134,169.70271352643667,169.52472027433788,169.5587000314731]",169.57891798324346,,,12.390625,240.0,2.0
neoverse-v2,codec/population240/native_pair_materialized,1,5,"[165.73396472119393,165.8950159820104,165.83843968271992,165.6837457085354,165.86262578429782]",165.83843968271992,"[165.7295134341799,165.89076595113713,165.83418965260375,165.67931810180696,165.9264235862023]",165.83418965260375,,,12.390625,240.0,2.0
neoverse-v2,codec/population240/prepare_checked,1,5,"[32.07989479554867,32.07065039027031,32.09187258878006,32.097754766215964,32.08138197891642]",32.08138197891642,"[32.0790180917558,32.08466158629347,32.09118407765447,32.14608134008024,32.08066592796726]",32.08466158629347,,,12.390625,240.0,1.0
neoverse-v2,codec/population240/spike_decode_padded,1,5,"[84.0923423153187,84.04202724599796,84.0009662125739,84.08371241674122,84.01350897197402]",84.04202724599796,"[84.13266518582756,84.05540418947787,83.99853567941413,84.1202844620034,84.01161855574489]",84.05540418947787,,,12.390625,240.0,1.0
neoverse-v2,codec/population240/spike_encode_wide,1,5,"[25.904493819281985,25.92052250433824,25.907749269148656,25.914295413061602,25.912459005445516]",25.912459005445516,"[25.903814904545875,25.933164037210624,25.907190927196584,25.913716665896697,25.91172629763848]",25.91172629763848,,,12.390625,240.0,1.0
neoverse-v2,codec/population240/spike_pair_materialized,1,5,"[166.92432722077223,166.92198142412914,166.92040962133694,166.85834722551218,166.95718028101433]",166.92198142412914,"[166.92010002292088,166.99585615559423,166.91602762989345,166.85442962658453,167.0277327915074]",166.92010002292088,,,12.390625,240.0,2.0
neoverse-v2,codec/population248/decode_exact,1,5,"[88.01258767654089,88.03288145189201,88.00267983518812,88.03504545026786,88.03919101688744]",88.03288145189201,"[88.05575441086083,88.03084955778786,88.00071084920287,88.07254427292695,88.03724719062532]",88.03724719062532,,,7.10546875,248.0,1.0
neoverse-v2,codec/population248/decode_padded,1,5,"[85.06227947116236,85.04531734897225,85.10516758673383,85.09555389558807,85.09999331960657]",85.09555389558807,"[85.07748039994493,85.04323428254482,85.14468514085313,85.10442667086473,85.0978130810844]",85.0978130810844,,,7.10546875,248.0,1.0
neoverse-v2,codec/population248/encode_bound_exact,1,5,"[36.77608159193514,36.76946340438722,36.71115719836198,36.736125695684294,36.750315026776306]",36.750315026776306,"[36.79078809153965,36.78267352666187,36.710196366150114,36.74932006716906,36.757211488051816]",36.757211488051816,,,7.10546875,248.0,1.0
neoverse-v2,codec/population248/encode_checked_exact,1,5,"[38.81989357574613,38.81653178870303,38.76675904883516,38.77656172052619,38.81325037415149]",38.81325037415149,"[38.84406352173952,38.81567263460614,38.76579180703816,38.77555290687387,38.82841860218471]",38.81567263460614,,,7.10546875,248.0,1.0
neoverse-v2,codec/population248/encode_staged_exact,1,5,"[44.645470497008866,44.544253691653736,44.613937373215734,44.7331053216521,44.69684000012449]",44.645470497008866,"[44.644244456744715,44.54299262225881,44.634022144849524,44.73209264351064,44.78050372759575]",44.644244456744715,,,7.10546875,248.0,1.0
neoverse-v2,codec/population248/native_encode_admitted_exact,1,5,"[33.96348808426581,33.96176169507361,33.95976540559358,33.96414703000395,33.951493326654266]",33.96176169507361,"[33.962598142442765,33.960866890795344,33.95882197014594,33.97810403493316,33.950698214452196]",33.960866890795344,,,7.10546875,248.0,1.0
