condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,mlp,base,16384,1,0,0,0,0,3,1.59387,1.66927,1.66927
isolated,mlp,base,16384,1,0,0,0,1,3,1.5905,1.59377,1.59377
isolated,mlp,base,16384,2,0,0,0,0,3,0.795017,0.823654,0.823654
isolated,mlp,base,16384,2,0,0,0,1,3,0.795607,0.796551,0.796551
isolated,mlp,base,16384,4,0,0,0,0,3,0.397413,0.410815,0.410815
isolated,mlp,base,16384,4,0,0,0,1,3,0.397393,0.397409,0.397409
isolated,mlp,base,16384,8,0,0,0,0,3,0.203488,0.205306,0.205306
isolated,mlp,base,16384,8,0,0,0,1,3,0.202118,0.202119,0.202119
isolated,mlp,base,16384,12,0,0,0,0,3,0.159373,0.166019,0.166019
isolated,mlp,base,16384,12,0,0,0,1,3,0.159534,0.160245,0.160245
isolated,mlp,base,16384,16,0,0,0,0,3,0.232002,0.235194,0.235194
isolated,mlp,base,16384,16,0,0,0,1,3,0.233439,0.236071,0.236071
isolated,mlp,base,16384,24,0,0,0,0,3,0.331472,0.34156,0.34156
isolated,mlp,base,16384,24,0,0,0,1,3,0.336551,0.337775,0.337775
isolated,mlp,base,16384,32,0,0,0,0,3,0.372423,0.386386,0.386386
isolated,mlp,base,16384,32,0,0,0,1,3,0.372884,0.372896,0.372896
isolated,mlp,base,16384,48,0,0,0,0,3,0.443053,0.463709,0.463709
isolated,mlp,base,16384,48,0,0,0,1,3,0.441476,0.4416,0.4416
isolated,mlp,base,16384,64,0,0,0,0,3,0.455218,0.466872,0.466872
isolated,mlp,base,16384,64,0,0,0,1,3,0.455296,0.455697,0.455697
isolated,mlp,base,524288,1,0,0,0,0,3,4.98572,5.11547,5.11547
isolated,mlp,base,524288,1,0,0,0,1,3,4.98696,5.008,5.008
isolated,mlp,base,524288,2,0,0,0,0,3,2.48842,2.61263,2.61263
isolated,mlp,base,524288,2,0,0,0,1,3,2.48976,2.49128,2.49128
isolated,mlp,base,524288,4,0,0,0,0,3,1.25853,1.27828,1.27828
isolated,mlp,base,524288,4,0,0,0,1,3,1.25844,1.25876,1.25876
isolated,mlp,base,524288,8,0,0,0,0,3,0.660082,0.691944,0.691944
isolated,mlp,base,524288,8,0,0,0,1,3,0.660261,0.675445,0.675445
isolated,mlp,base,524288,12,0,0,0,0,3,0.475528,0.48409,0.48409
isolated,mlp,base,524288,12,0,0,0,1,3,0.477405,0.481046,0.481046
isolated,mlp,base,524288,16,0,0,0,0,3,0.504533,0.511174,0.511174
isolated,mlp,base,524288,16,0,0,0,1,3,0.504391,0.504489,0.504489
isolated,mlp,base,524288,24,0,0,0,0,3,0.603471,0.631169,0.631169
isolated,mlp,base,524288,24,0,0,0,1,3,0.604022,0.611455,0.611455
isolated,mlp,base,524288,32,0,0,0,0,3,0.644566,0.670259,0.670259
isolated,mlp,base,524288,32,0,0,0,1,3,0.64536,0.645658,0.645658
isolated,mlp,base,524288,48,0,0,0,0,3,0.721305,0.734302,0.734302
isolated,mlp,base,524288,48,0,0,0,1,3,0.714819,0.715055,0.715055
isolated,mlp,base,524288,64,0,0,0,0,3,0.728902,0.749256,0.749256
isolated,mlp,base,524288,64,0,0,0,1,3,0.728433,0.729152,0.729152
isolated,mlp,base,8388608,1,0,0,0,0,3,39.4535,39.9836,39.9836
isolated,mlp,base,8388608,1,0,0,0,1,3,39.4736,39.5026,39.5026
isolated,mlp,base,8388608,2,0,0,0,0,3,19.8586,19.8936,19.8936
isolated,mlp,base,8388608,2,0,0,0,1,3,19.8863,20.152,20.152
isolated,mlp,base,8388608,4,0,0,0,0,3,10.0097,10.0833,10.0833
isolated,mlp,base,8388608,4,0,0,0,1,3,9.98584,10.0147,10.0147
isolated,mlp,base,8388608,8,0,0,0,0,3,5.06432,5.07794,5.07794
isolated,mlp,base,8388608,8,0,0,0,1,3,5.07552,5.11045,5.11045
isolated,mlp,base,8388608,12,0,0,0,0,3,3.53938,3.56438,3.56438
isolated,mlp,base,8388608,12,0,0,0,1,3,3.53459,3.55723,3.55723
isolated,mlp,base,8388608,16,0,0,0,0,3,3.05165,3.05217,3.05217
isolated,mlp,base,8388608,16,0,0,0,1,3,3.03833,3.04415,3.04415
isolated,mlp,base,8388608,24,0,0,0,0,3,2.85977,2.87043,2.87043
isolated,mlp,base,8388608,24,0,0,0,1,3,2.87879,2.88354,2.88354
isolated,mlp,base,8388608,32,0,0,0,0,3,2.83148,2.86728,2.86728
isolated,mlp,base,8388608,32,0,0,0,1,3,2.82517,2.8366,2.8366
isolated,mlp,base,8388608,48,0,0,0,0,3,2.82235,2.82393,2.82393
isolated,mlp,base,8388608,48,0,0,0,1,3,2.81984,2.8457,2.8457
isolated,mlp,base,8388608,64,0,0,0,0,3,2.8637,2.86508,2.86508
isolated,mlp,base,8388608,64,0,0,0,1,3,2.84637,2.87885,2.87885
isolated,mlp,base,268435456,1,0,0,0,0,3,149.761,151.153,151.153
isolated,mlp,base,268435456,1,0,0,0,1,3,149.98,150.833,150.833
isolated,mlp,base,268435456,2,0,0,0,0,3,74.9389,75.4435,75.4435
isolated,mlp,base,268435456,2,0,0,0,1,3,75.1475,75.3657,75.3657
isolated,mlp,base,268435456,4,0,0,0,0,3,37.8049,38.0449,38.0449
isolated,mlp,base,268435456,4,0,0,0,1,3,37.3813,37.4589,37.4589
isolated,mlp,base,268435456,8,0,0,0,0,3,19.1085,19.2223,19.2223
isolated,mlp,base,268435456,8,0,0,0,1,3,19.212,19.3152,19.3152
isolated,mlp,base,268435456,12,0,0,0,0,3,13.7419,13.7663,13.7663
isolated,mlp,base,268435456,12,0,0,0,1,3,13.6355,13.8171,13.8171
isolated,mlp,base,268435456,16,0,0,0,0,3,12.0521,12.0687,12.0687
isolated,mlp,base,268435456,16,0,0,0,1,3,12.0376,12.1312,12.1312
isolated,mlp,base,268435456,24,0,0,0,0,3,11.2148,11.2149,11.2149
isolated,mlp,base,268435456,24,0,0,0,1,3,11.2934,11.3862,11.3862
isolated,mlp,base,268435456,32,0,0,0,0,3,11.1025,11.1812,11.1812
isolated,mlp,base,268435456,32,0,0,0,1,3,11.1908,11.2186,11.2186
isolated,mlp,base,268435456,48,0,0,0,0,3,11.1967,11.2068,11.2068
isolated,mlp,base,268435456,48,0,0,0,1,3,11.2301,11.3429,11.3429
isolated,mlp,base,268435456,64,0,0,0,0,3,11.1808,11.3192,11.3192
isolated,mlp,base,268435456,64,0,0,0,1,3,11.1682,11.1915,11.1915
isolated,tlb,packed-base,4096,1,0,0,0,0,3,1.61285,1.62018,1.62018
isolated,tlb,packed-base,4096,1,0,0,0,1,3,1.59193,1.59261,1.59261
isolated,tlb,sparse-base,65536,1,0,0,0,0,3,1.58979,1.67167,1.67167
isolated,tlb,sparse-base,65536,1,0,0,0,1,3,1.58955,1.58991,1.58991
isolated,tlb,packed-base,4096,1,0,0,0,0,3,1.59104,1.6575,1.6575
isolated,tlb,packed-base,4096,1,0,0,0,1,3,1.59083,1.59105,1.59105
isolated,tlb,sparse-base,131072,1,0,0,0,0,3,1.59203,1.60804,1.60804
isolated,tlb,sparse-base,131072,1,0,0,0,1,3,1.58928,1.59075,1.59075
isolated,tlb,packed-base,4096,1,0,0,0,0,3,1.58932,1.66107,1.66107
isolated,tlb,packed-base,4096,1,0,0,0,1,3,1.58943,1.59478,1.59478
isolated,tlb,sparse-base,262144,1,0,0,0,0,3,1.5894,1.68568,1.68568
isolated,tlb,sparse-base,262144,1,0,0,0,1,3,1.58936,1.61162,1.61162
isolated,tlb,packed-base,8192,1,0,0,0,0,3,1.59102,1.65334,1.65334
isolated,tlb,packed-base,8192,1,0,0,0,1,3,1.58508,1.62176,1.62176
isolated,tlb,sparse-base,524288,1,0,0,0,0,3,3.44329,3.58724,3.58724
isolated,tlb,sparse-base,524288,1,0,0,0,1,3,3.44306,3.4431,3.4431
