dataset,mask,operation,configuration,policy,repetition,pairs,passes,calls,selected_slices,bec_decodes,plain_loads,metadata_frames,left_bytes,right_bytes,output_bytes,checksum,elapsed_ns,ns_per_call,cycles_raw,instructions_raw,enabled_ns,running_ns,pmu_status,major_faults,minor_faults,residence
random_dense,none,union,mixed-frame-point,complete,2,8,16384,131072,0,0,0,0,84731,84808,65536,0,6822139,52.0488,30547489,13795617,6827453,6827453,available,0,0,unestablished
random_dense,none,union,mixed-frame-point,complete,3,8,16384,131072,0,0,0,0,84731,84808,65536,0,6833230,52.1334,30546849,13795616,6839632,6839632,available,0,0,unestablished
random_dense,none,union,mixed-frame-point,complete,4,8,16384,131072,0,0,0,0,84731,84808,65536,0,6827910,52.0928,30547171,13795616,6846573,6846573,available,0,0,unestablished
random_dense,none,union,bec-plain-frame,complete,0,8,16384,131072,0,0,0,0,84731,65536,65536,0,6508257,49.6541,29215474,12222751,6520522,6520522,available,0,0,unestablished
random_dense,none,union,bec-plain-frame,complete,1,8,16384,131072,0,0,0,0,84731,65536,65536,0,6529507,49.8162,29217020,12222752,6534673,6534673,available,0,0,unestablished
random_dense,none,union,bec-plain-frame,complete,2,8,16384,131072,0,0,0,0,84731,65536,65536,0,6524808,49.7803,29207646,12222753,6530102,6530102,available,0,0,unestablished
random_dense,none,union,bec-plain-frame,complete,3,8,16384,131072,0,0,0,0,84731,65536,65536,0,6520498,49.7475,29212322,12222751,6525683,6525683,available,0,0,unestablished
random_dense,none,union,bec-plain-frame,complete,4,8,16384,131072,0,0,0,0,84731,65536,65536,0,6523998,49.7742,29203707,12222753,6529122,6529122,available,0,0,unestablished
random_dense,all,intersection,plain,complete,0,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,9346688899419887118,5849482,178.512,26236759,141533471,5862853,5862853,available,0,0,unestablished
random_dense,all,intersection,plain,complete,1,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,9346688899419887118,5918813,180.628,26230734,141533471,5887482,5887482,available,0,0,unestablished
random_dense,all,intersection,plain,complete,2,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,9346688899419887118,5870872,179.165,26249761,141533471,5876202,5876202,available,0,0,unestablished
random_dense,all,intersection,plain,complete,3,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,9346688899419887118,5875202,179.297,26269580,141533470,5880812,5880812,available,0,0,unestablished
random_dense,all,intersection,plain,complete,4,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,9346688899419887118,5863203,178.931,26271967,141533471,5891333,5891333,available,0,0,unestablished
random_dense,all,intersection,plain,selected,0,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,9346688899419887118,6111224,186.5,27430219,141148447,6125362,6125362,available,0,0,unestablished
random_dense,all,intersection,plain,selected,1,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,9346688899419887118,6140745,187.401,27451831,141148448,6145763,6145763,available,0,0,unestablished
random_dense,all,intersection,plain,selected,2,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,9346688899419887118,6133395,187.176,27454507,141148448,6138452,6138452,available,0,0,unestablished
random_dense,all,intersection,plain,selected,3,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,9346688899419887118,6185655,188.771,27403775,141148447,6159162,6159162,available,0,0,unestablished
random_dense,all,intersection,plain,selected,4,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,9346688899419887118,6128574,187.029,27419708,141148448,6133763,6133763,available,0,0,unestablished
random_dense,all,intersection,local-point,complete,0,8,64,512,131072,262144,0,0,84731,84808,65536,9346688899419887118,7430964,14513.6,33224083,50732449,7426082,7426082,available,0,0,unestablished
random_dense,all,intersection,local-point,complete,1,8,64,512,131072,262144,0,0,84731,84808,65536,9346688899419887118,7415934,14484.2,33221980,50732448,7421413,7421413,available,0,0,unestablished
random_dense,all,intersection,local-point,complete,2,8,64,512,131072,262144,0,0,84731,84808,65536,9346688899419887118,7414694,14481.8,33222816,50732450,7420183,7420183,available,0,0,unestablished
random_dense,all,intersection,local-point,complete,3,8,64,512,131072,262144,0,0,84731,84808,65536,9346688899419887118,7425224,14502.4,33221120,50732449,7431073,7431073,available,0,0,unestablished
random_dense,all,intersection,local-point,complete,4,8,64,512,131072,262144,0,0,84731,84808,65536,9346688899419887118,7420484,14493.1,33224978,50732450,7426813,7426813,available,0,0,unestablished
random_dense,all,intersection,local-frame,complete,0,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7056281,13781.8,31711139,39452065,7070752,7070752,available,0,0,unestablished
random_dense,all,intersection,local-frame,complete,1,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7081391,13830.8,31708704,39452065,7086723,7086723,available,0,0,unestablished
random_dense,all,intersection,local-frame,complete,2,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7075582,13819.5,31711693,39452065,7081153,7081153,available,0,0,unestablished
random_dense,all,intersection,local-frame,complete,3,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7077652,13823.5,31709447,39452065,7083043,7083043,available,0,0,unestablished
random_dense,all,intersection,local-frame,complete,4,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7077672,13823.6,31711272,39452065,7083062,7083062,available,0,0,unestablished
random_dense,all,intersection,local-frame,selected,0,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7056451,13782.1,31733709,39446049,7069863,7069863,available,0,0,unestablished
random_dense,all,intersection,local-frame,selected,1,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7078981,13826.1,31748785,39446049,7084152,7084152,available,0,0,unestablished
random_dense,all,intersection,local-frame,selected,2,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7078481,13825.2,31741808,39446049,7083712,7083712,available,0,0,unestablished
random_dense,all,intersection,local-frame,selected,3,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7082961,13833.9,31690327,39446049,7088283,7088283,available,0,0,unestablished
random_dense,all,intersection,local-frame,selected,4,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7113762,13894.1,31707371,39446049,7086733,7086733,available,0,0,unestablished
random_dense,all,intersection,local-inline,complete,0,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7082251,13832.5,31765511,36784033,7096943,7096943,available,0,0,unestablished
random_dense,all,intersection,local-inline,complete,1,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7100821,13868.8,31761337,36784033,7106503,7106503,available,0,0,unestablished
random_dense,all,intersection,local-inline,complete,2,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7076701,13821.7,31763386,36784032,7081883,7081883,available,0,0,unestablished
random_dense,all,intersection,local-inline,complete,3,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7081901,13831.8,31765244,36784033,7087132,7087132,available,0,0,unestablished
random_dense,all,intersection,local-inline,complete,4,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7090891,13849.4,31766066,36784033,7096143,7096143,available,0,0,unestablished
random_dense,all,intersection,mixed-frame,complete,0,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7065682,13800.2,31711968,39624097,7080463,7080463,available,0,0,unestablished
random_dense,all,intersection,mixed-frame,complete,1,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7131412,13928.5,31709106,39624098,7091773,7091773,available,0,0,unestablished
random_dense,all,intersection,mixed-frame,complete,2,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7077841,13823.9,31708235,39624096,7083113,7083113,available,0,0,unestablished
random_dense,all,intersection,mixed-frame,complete,3,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7152352,13969.4,31711962,39624100,7115512,7115512,available,0,0,unestablished
random_dense,all,intersection,mixed-frame,complete,4,8,64,512,131072,262144,0,16384,84731,84808,65536,9346688899419887118,7129902,13925.6,31710359,39624099,7118383,7118383,available,0,0,unestablished
random_dense,all,intersection,mixed-point-frame,complete,0,8,64,512,131072,262144,0,8192,84731,84808,65536,9346688899419887118,7366874,14388.4,32965742,45350307,7374153,7374153,available,0,0,unestablished
random_dense,all,intersection,mixed-point-frame,complete,1,8,64,512,131072,262144,0,8192,84731,84808,65536,9346688899419887118,7350974,14357.4,32970540,45350304,7356123,7356123,available,0,0,unestablished
random_dense,all,intersection,mixed-point-frame,complete,2,8,64,512,131072,262144,0,8192,84731,84808,65536,9346688899419887118,7361564,14378.1,32974029,45350305,7366673,7366673,available,0,0,unestablished
random_dense,all,intersection,mixed-point-frame,complete,3,8,64,512,131072,262144,0,8192,84731,84808,65536,9346688899419887118,7349194,14353.9,32967974,45350305,7354342,7354342,available,0,0,unestablished
random_dense,all,intersection,mixed-point-frame,complete,4,8,64,512,131072,262144,0,8192,84731,84808,65536,9346688899419887118,7346243,14348.1,32968643,45350305,7351483,7351483,available,0,0,unestablished
random_dense,all,intersection,mixed-frame-point,complete,0,8,64,512,131072,262144,0,8192,84731,84808,65536,9346688899419887118,7141212,13947.7,32125860,45923745,7155083,7155083,available,0,0,unestablished
random_dense,all,intersection,mixed-frame-point,complete,1,8,64,512,131072,262144,0,8192,84731,84808,65536,9346688899419887118,7173213,14010.2,32125527,45923744,7178253,7178253,available,0,0,unestablished
random_dense,all,intersection,mixed-frame-point,complete,2,8,64,512,131072,262144,0,8192,84731,84808,65536,9346688899419887118,7174612,14012.9,32128085,45923745,7180012,7180012,available,0,0,unestablished
random_dense,all,intersection,mixed-frame-point,complete,3,8,64,512,131072,262144,0,8192,84731,84808,65536,9346688899419887118,7162302,13988.9,32127154,45923745,7167513,7167513,available,0,0,unestablished
random_dense,all,intersection,mixed-frame-point,complete,4,8,64,512,131072,262144,0,8192,84731,84808,65536,9346688899419887118,7202943,14068.2,32129185,45923747,7195713,7195713,available,0,0,unestablished
random_dense,all,intersection,bec-plain-frame,complete,0,8,128,1024,262144,262144,262144,16384,84731,65536,65536,9346688899419887118,7380883,7207.89,33168446,42539553,7393693,7393693,available,0,0,unestablished
random_dense,all,intersection,bec-plain-frame,complete,1,8,128,1024,262144,262144,262144,16384,84731,65536,65536,9346688899419887118,7397014,7223.65,33165651,42539554,7402342,7402342,available,0,0,unestablished
random_dense,all,intersection,bec-plain-frame,complete,2,8,128,1024,262144,262144,262144,16384,84731,65536,65536,9346688899419887118,7410694,7237.01,33164485,42539553,7417782,7417782,available,0,0,unestablished
random_dense,all,intersection,bec-plain-frame,complete,3,8,128,1024,262144,262144,262144,16384,84731,65536,65536,9346688899419887118,7442714,7268.28,33165430,42539554,7432343,7432343,available,0,0,unestablished
random_dense,all,intersection,bec-plain-frame,complete,4,8,128,1024,262144,262144,262144,16384,84731,65536,65536,9346688899419887118,7401654,7228.18,33164928,42539553,7407033,7407033,available,0,0,unestablished
random_dense,all,union,plain,complete,0,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,5804181352568843949,5918963,180.632,26541670,141533471,5936002,5936002,available,0,0,unestablished
random_dense,all,union,plain,complete,1,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,5804181352568843949,5918273,180.611,26477441,141533471,5923983,5923983,available,0,0,unestablished
random_dense,all,union,plain,complete,2,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,5804181352568843949,5919853,180.66,26488634,141533471,5925122,5925122,available,0,0,unestablished
random_dense,all,union,plain,complete,3,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,5804181352568843949,5924603,180.805,26499225,141533471,5931972,5931972,available,0,0,unestablished
random_dense,all,union,plain,complete,4,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,5804181352568843949,5954053,181.703,26474457,141533472,5940423,5940423,available,0,0,unestablished
random_dense,all,union,plain,selected,0,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,5804181352568843949,6096424,186.048,27324129,141148449,6111572,6111572,available,0,0,unestablished
random_dense,all,union,plain,selected,1,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,5804181352568843949,6113534,186.57,27311173,141148447,6119192,6119192,available,0,0,unestablished
random_dense,all,union,plain,selected,2,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,5804181352568843949,6119174,186.742,27343216,141148448,6124483,6124483,available,0,0,unestablished
random_dense,all,union,plain,selected,3,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,5804181352568843949,6183665,188.71,27308657,141148449,6144632,6144632,available,0,0,unestablished
random_dense,all,union,plain,selected,4,8,4096,32768,8388608,0,16777216,0,65536,65536,65536,5804181352568843949,6124365,186.901,27343462,141148447,6129573,6129573,available,0,0,unestablished
random_dense,all,union,local-point,complete,0,8,64,512,131072,262144,0,0,84731,84808,65536,5804181352568843949,7394394,14442.2,33224060,50668961,7408923,7408923,available,0,0,unestablished
random_dense,all,union,local-point,complete,1,8,64,512,131072,262144,0,0,84731,84808,65536,5804181352568843949,7443404,14537.9,33223591,50668962,7437993,7437993,available,0,0,unestablished
random_dense,all,union,local-point,complete,2,8,64,512,131072,262144,0,0,84731,84808,65536,5804181352568843949,7414874,14482.2,33221182,50668961,7420173,7420173,available,0,0,unestablished
random_dense,all,union,local-point,complete,3,8,64,512,131072,262144,0,0,84731,84808,65536,5804181352568843949,7421324,14494.8,33221660,50668963,7426223,7426223,available,0,0,unestablished
random_dense,all,union,local-point,complete,4,8,64,512,131072,262144,0,0,84731,84808,65536,5804181352568843949,7425193,14502.3,33219776,50668960,7430683,7430683,available,0,0,unestablished
random_dense,all,union,local-frame,complete,0,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7107721,13882.3,31713341,39388577,7110223,7110223,available,0,0,unestablished
random_dense,all,union,local-frame,complete,1,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7077572,13823.4,31711666,39388577,7082933,7082933,available,0,0,unestablished
random_dense,all,union,local-frame,complete,2,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7075781,13819.9,31713060,39388577,7081053,7081053,available,0,0,unestablished
random_dense,all,union,local-frame,complete,3,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7071131,13810.8,31712096,39388577,7076402,7076402,available,0,0,unestablished
random_dense,all,union,local-frame,complete,4,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7066331,13801.4,31711625,39388577,7071563,7071563,available,0,0,unestablished
random_dense,all,union,local-frame,selected,0,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7134102,13933.8,31737734,39382563,7097743,7097743,available,0,0,unestablished
random_dense,all,union,local-frame,selected,1,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7076561,13821.4,31704142,39382560,7082632,7082632,available,0,0,unestablished
random_dense,all,union,local-frame,selected,2,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7078601,13825.4,31716341,39382561,7084953,7084953,available,0,0,unestablished
random_dense,all,union,local-frame,selected,3,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7063451,13795.8,31681399,39382561,7068753,7068753,available,0,0,unestablished
random_dense,all,union,local-frame,selected,4,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7079322,13826.8,31723145,39382561,7084653,7084653,available,0,0,unestablished
random_dense,all,union,local-inline,complete,0,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7084792,13837.5,31842167,36586913,7097743,7097743,available,0,0,unestablished
random_dense,all,union,local-inline,complete,1,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7108522,13883.8,31839478,36586913,7113843,7113843,available,0,0,unestablished
random_dense,all,union,local-inline,complete,2,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7105632,13878.2,31840677,36586914,7110953,7110953,available,0,0,unestablished
random_dense,all,union,local-inline,complete,3,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7100821,13868.8,31845538,36586913,7106052,7106052,available,0,0,unestablished
random_dense,all,union,local-inline,complete,4,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7132041,13929.8,31844842,36586913,7125693,7125693,available,0,0,unestablished
random_dense,all,union,mixed-frame,complete,0,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7058331,13785.8,31708802,39560609,7071092,7071092,available,0,0,unestablished
random_dense,all,union,mixed-frame,complete,1,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7077111,13822.5,31708602,39560609,7082253,7082253,available,0,0,unestablished
random_dense,all,union,mixed-frame,complete,2,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7074571,13817.5,31709785,39560608,7079903,7079903,available,0,0,unestablished
random_dense,all,union,mixed-frame,complete,3,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7079412,13827,31706727,39560609,7084583,7084583,available,0,0,unestablished
random_dense,all,union,mixed-frame,complete,4,8,64,512,131072,262144,0,16384,84731,84808,65536,5804181352568843949,7103092,13873.2,31708224,39560610,7093352,7093352,available,0,0,unestablished
random_dense,all,union,mixed-point-frame,complete,0,8,64,512,131072,262144,0,8192,84731,84808,65536,5804181352568843949,7385683,14425.2,32926325,45286818,7365883,7365883,available,0,0,unestablished
random_dense,all,union,mixed-point-frame,complete,1,8,64,512,131072,262144,0,8192,84731,84808,65536,5804181352568843949,7336883,14329.8,32924172,45286816,7343003,7343003,available,0,0,unestablished
random_dense,all,union,mixed-point-frame,complete,2,8,64,512,131072,262144,0,8192,84731,84808,65536,5804181352568843949,7352333,14360,32924274,45286817,7358563,7358563,available,0,0,unestablished
random_dense,all,union,mixed-point-frame,complete,3,8,64,512,131072,262144,0,8192,84731,84808,65536,5804181352568843949,7378573,14411.3,32924664,45286818,7367783,7367783,available,0,0,unestablished
random_dense,all,union,mixed-point-frame,complete,4,8,64,512,131072,262144,0,8192,84731,84808,65536,5804181352568843949,7345683,14347,32926032,45286817,7350952,7350952,available,0,0,unestablished
random_dense,all,union,mixed-frame-point,complete,0,8,64,512,131072,262144,0,8192,84731,84808,65536,5804181352568843949,7159372,13983.1,32119660,45860258,7173713,7173713,available,0,0,unestablished
random_dense,all,union,mixed-frame-point,complete,1,8,64,512,131072,262144,0,8192,84731,84808,65536,5804181352568843949,7157942,13980.4,32116141,45860256,7163133,7163133,available,0,0,unestablished
random_dense,all,union,mixed-frame-point,complete,2,8,64,512,131072,262144,0,8192,84731,84808,65536,5804181352568843949,7160652,13985.6,32116264,45860257,7165863,7165863,available,0,0,unestablished
random_dense,all,union,mixed-frame-point,complete,3,8,64,512,131072,262144,0,8192,84731,84808,65536,5804181352568843949,7190413,14043.8,32115373,45860258,7180821,7180821,available,0,0,unestablished
random_dense,all,union,mixed-frame-point,complete,4,8,64,512,131072,262144,0,8192,84731,84808,65536,5804181352568843949,7177022,14017.6,32116419,45860258,7182383,7182383,available,0,0,unestablished
random_dense,all,union,bec-plain-frame,complete,0,8,128,1024,262144,262144,262144,16384,84731,65536,65536,5804181352568843949,7374543,7201.7,33155413,42539553,7387453,7387453,available,0,0,unestablished
random_dense,all,union,bec-plain-frame,complete,1,8,128,1024,262144,262144,262144,16384,84731,65536,65536,5804181352568843949,7401403,7227.93,33155917,42539554,7407023,7407023,available,0,0,unestablished
random_dense,all,union,bec-plain-frame,complete,2,8,128,1024,262144,262144,262144,16384,84731,65536,65536,5804181352568843949,7423094,7249.12,33155234,42539554,7413633,7413633,available,0,0,unestablished
random_dense,all,union,bec-plain-frame,complete,3,8,128,1024,262144,262144,262144,16384,84731,65536,65536,5804181352568843949,7408774,7235.13,33154219,42539553,7413972,7413972,available,0,0,unestablished
random_dense,all,union,bec-plain-frame,complete,4,8,128,1024,262144,262144,262144,16384,84731,65536,65536,5804181352568843949,7399983,7226.55,33156541,42539553,7405283,7405283,available,0,0,unestablished
random_dense,single255,intersection,plain,complete,0,8,16384,131072,131072,0,262144,0,65536,65536,65536,6274466002564952805,7427854,56.67,32910205,13926693,7389843,7389843,available,0,0,unestablished
random_dense,single255,intersection,plain,complete,1,8,16384,131072,131072,0,262144,0,65536,65536,65536,6274466002564952805,7377503,56.2859,32907851,13926690,7374553,7374553,available,0,0,unestablished
random_dense,single255,intersection,plain,complete,2,8,16384,131072,131072,0,262144,0,65536,65536,65536,6274466002564952805,7380903,56.3118,32908247,13926691,7377973,7377973,available,0,0,unestablished
random_dense,single255,intersection,plain,complete,3,8,16384,131072,131072,0,262144,0,65536,65536,65536,6274466002564952805,7359293,56.1469,32907219,13926689,7364473,7364473,available,0,0,unestablished
random_dense,single255,intersection,plain,complete,4,8,16384,131072,131072,0,262144,0,65536,65536,65536,6274466002564952805,7370083,56.2293,32907722,13926690,7366913,7366913,available,0,0,unestablished
random_dense,single255,intersection,plain,selected,0,8,524288,4194304,4194304,0,8388608,0,65536,65536,65536,6702057712203285029,9486098,2.26166,42477551,283115812,9489353,9489353,available,0,0,unestablished
random_dense,single255,intersection,plain,selected,1,8,524288,4194304,4194304,0,8388608,0,65536,65536,65536,6702057712203285029,9495229,2.26384,42477477,283115812,9500394,9500394,available,0,0,unestablished
random_dense,single255,intersection,plain,selected,2,8,524288,4194304,4194304,0,8388608,0,65536,65536,65536,6702057712203285029,9485978,2.26163,42476954,283115812,9491144,9491144,available,0,0,unestablished
random_dense,single255,intersection,plain,selected,3,8,524288,4194304,4194304,0,8388608,0,65536,65536,65536,6702057712203285029,9506339,2.26649,42477337,283115812,9511543,9511543,available,0,0,unestablished
random_dense,single255,intersection,plain,selected,4,8,524288,4194304,4194304,0,8388608,0,65536,65536,65536,6702057712203285029,9488188,2.26216,42478218,283115813,9494054,9494054,available,0,0,unestablished
random_dense,single255,intersection,local-point,complete,0,8,8192,65536,65536,131072,0,0,84731,84808,65536,6274466002564952805,7851797,119.809,35219996,34488610,7867313,7867313,available,0,0,unestablished
random_dense,single255,intersection,local-point,complete,1,8,8192,65536,65536,131072,0,0,84731,84808,65536,6274466002564952805,7813927,119.231,35009169,34488610,7820003,7820003,available,0,0,unestablished
random_dense,single255,intersection,local-point,complete,2,8,8192,65536,65536,131072,0,0,84731,84808,65536,6274466002564952805,7881937,120.269,35319189,34488610,7887753,7887753,available,0,0,unestablished
random_dense,single255,intersection,local-point,complete,3,8,8192,65536,65536,131072,0,0,84731,84808,65536,6274466002564952805,7829107,119.463,35072329,34488610,7834923,7834923,available,0,0,unestablished
random_dense,single255,intersection,local-point,complete,4,8,8192,65536,65536,131072,0,0,84731,84808,65536,6274466002564952805,7901798,120.572,35135301,34488611,7877303,7877303,available,0,0,unestablished
random_dense,single255,intersection,local-frame,complete,0,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8392411,128.058,37719543,33767714,8407703,8407703,available,0,0,unestablished
random_dense,single255,intersection,local-frame,complete,1,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8404481,128.242,37662435,33767715,8410103,8410103,available,0,0,unestablished
random_dense,single255,intersection,local-frame,complete,2,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8403241,128.223,37696866,33767714,8408684,8408684,available,0,0,unestablished
random_dense,single255,intersection,local-frame,complete,3,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8432371,128.668,37701779,33767716,8428223,8428223,available,0,0,unestablished
random_dense,single255,intersection,local-frame,complete,4,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8402671,128.215,37636620,33767714,8408033,8408033,available,0,0,unestablished
random_dense,single255,intersection,local-frame,selected,0,8,16384,131072,131072,262144,0,262144,84731,84808,65536,6702057712203285029,9493649,72.4308,42459376,62456101,9480153,9480153,available,0,0,unestablished
random_dense,single255,intersection,local-frame,selected,1,8,16384,131072,131072,262144,0,262144,84731,84808,65536,6702057712203285029,9468639,72.24,42446608,62456100,9474564,9474564,available,0,0,unestablished
random_dense,single255,intersection,local-frame,selected,2,8,16384,131072,131072,262144,0,262144,84731,84808,65536,6702057712203285029,9474139,72.2819,42485477,62456100,9467754,9467754,available,0,0,unestablished
random_dense,single255,intersection,local-frame,selected,3,8,16384,131072,131072,262144,0,262144,84731,84808,65536,6702057712203285029,9499589,72.4761,42511195,62456100,9494893,9494893,available,0,0,unestablished
random_dense,single255,intersection,local-frame,selected,4,8,16384,131072,131072,262144,0,262144,84731,84808,65536,6702057712203285029,9458719,72.1643,42444463,62456100,9463994,9463994,available,0,0,unestablished
random_dense,single255,intersection,local-inline,complete,0,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8025719,122.463,35972710,32063779,8027443,8027443,available,0,0,unestablished
random_dense,single255,intersection,local-inline,complete,1,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8034108,122.591,36010263,32063778,8039293,8039293,available,0,0,unestablished
random_dense,single255,intersection,local-inline,complete,2,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8019958,122.375,35967475,32063778,8025103,8025103,available,0,0,unestablished
random_dense,single255,intersection,local-inline,complete,3,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8051738,122.86,35958441,32063778,8046883,8046883,available,0,0,unestablished
random_dense,single255,intersection,local-inline,complete,4,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8043368,122.732,35967246,32063778,8039263,8039263,available,0,0,unestablished
random_dense,single255,intersection,mixed-frame,complete,0,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8292660,126.536,37281496,34947362,8306403,8306403,available,0,0,unestablished
random_dense,single255,intersection,mixed-frame,complete,1,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8341720,127.285,37380862,34947363,8347663,8347663,available,0,0,unestablished
random_dense,single255,intersection,mixed-frame,complete,2,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8322320,126.989,37286750,34947362,8327593,8327593,available,0,0,unestablished
random_dense,single255,intersection,mixed-frame,complete,3,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8336720,127.208,37256310,34947364,8332603,8332603,available,0,0,unestablished
random_dense,single255,intersection,mixed-frame,complete,4,8,8192,65536,65536,131072,0,131072,84731,84808,65536,6274466002564952805,8363691,127.62,37280129,34947363,8342743,8342743,available,0,0,unestablished
random_dense,single255,intersection,mixed-point-frame,complete,0,8,8192,65536,65536,131072,0,65536,84731,84808,65536,6274466002564952805,8159619,124.506,36697424,35143970,8171983,8171983,available,0,0,unestablished
random_dense,single255,intersection,mixed-point-frame,complete,1,8,8192,65536,65536,131072,0,65536,84731,84808,65536,6274466002564952805,8193549,125.024,36740291,35143971,8198693,8198693,available,0,0,unestablished
random_dense,single255,intersection,mixed-point-frame,complete,2,8,8192,65536,65536,131072,0,65536,84731,84808,65536,6274466002564952805,8214359,125.341,36739200,35143971,8207264,8207264,available,0,0,unestablished
random_dense,single255,intersection,mixed-point-frame,complete,3,8,8192,65536,65536,131072,0,65536,84731,84808,65536,6274466002564952805,8202339,125.158,36750093,35143970,8207503,8207503,available,0,0,unestablished
random_dense,single255,intersection,mixed-point-frame,complete,4,8,8192,65536,65536,131072,0,65536,84731,84808,65536,6274466002564952805,8220190,125.43,36836905,35143971,8225483,8225483,available,0,0,unestablished
random_dense,single255,intersection,mixed-frame-point,complete,0,8,8192,65536,65536,131072,0,65536,84731,84808,65536,6274466002564952805,8365301,127.644,37538005,34554147,8377353,8377353,available,0,0,unestablished
random_dense,single255,intersection,mixed-frame-point,complete,1,8,8192,65536,65536,131072,0,65536,84731,84808,65536,6274466002564952805,8360251,127.567,37426955,34554147,8356413,8356413,available,0,0,unestablished
random_dense,single255,intersection,mixed-frame-point,complete,2,8,8192,65536,65536,131072,0,65536,84731,84808,65536,6274466002564952805,8335610,127.191,37414342,34554146,8340914,8340914,available,0,0,unestablished
