node_a,node_b,host_a,host_b,same_az,az_a,az_b,budget,src,dst,host_src,host_dst,holdout_round,sequential_port_a,sequential_flow,sequential_train_worst_us,sequential_holdout_us,sequential_holdout_lo_us,sequential_holdout_hi_us,scattered_port_a,scattered_flow,scattered_train_worst_us,scattered_holdout_us,scattered_holdout_lo_us,scattered_holdout_hi_us,gain_us,gain_lo_us,gain_hi_us
1,6,az1b,az4a,False,1,4,4,1,6,az1b,az4a,4,56527,2,228.42646485785522,234.484333546113,162.74280021166197,276.3301011107608,63440,32,229.4689850579138,231.9106677379287,163.53863692042023,276.6189270819822,2.573665808184302,-113.8761268703202,112.79146419034055
1,6,az1b,az4a,False,1,4,4,6,1,az4a,az1b,3,56528,3,199.08196164835664,227.57313982987824,170.24453665560577,255.18968961926922,58813,34,206.46076168034458,234.9467580083865,181.35808439314366,257.2947733119121,-7.373618178508252,-87.05023665630631,73.83160522612556
1,6,az1b,az4a,False,1,4,16,1,6,az1b,az4a,4,56527,2,228.42646485785522,234.484333546113,162.74280021166197,276.3301011107608,62584,36,222.80407428822372,225.81939336412375,173.74323542547575,255.8208070168658,8.664940181989238,-93.07800680520384,102.58686568528503
1,6,az1b,az4a,False,1,4,16,6,1,az4a,az1b,3,56528,3,199.08196164835664,227.57313982987824,170.24453665560577,255.18968961926922,58813,34,206.46076168034458,234.9467580083865,181.35808439314366,257.2947733119121,-7.373618178508252,-87.05023665630631,73.83160522612556
1,6,az1b,az4a,False,1,4,32,1,6,az1b,az4a,4,56556,31,221.0503352538962,217.18529998800042,165.15259612652682,262.02595806316356,62584,36,222.80407428822372,225.81939336412375,173.74323542547575,255.8208070168658,-8.634093376123332,-90.668210890339,88.28272263768781
1,6,az1b,az4a,False,1,4,32,6,1,az4a,az1b,3,56528,3,199.08196164835664,227.57313982987824,170.24453665560577,255.18968961926922,54088,49,198.78273128050765,225.09277526681637,166.08631820350422,259.0977698437432,2.480364563061869,-88.85323318813744,89.103371415765
1,7,az1b,az4b,False,1,4,4,1,7,az1b,az4b,4,58142,1,182.87059195978543,162.35285043287206,131.058512692943,221.97164093683682,49510,33,182.08150309495244,161.7820151716366,123.49977757031982,227.54346008073074,0.5708352612354588,-96.48494738778774,98.471863366517
1,7,az1b,az4b,False,1,4,4,7,1,az4b,az1b,3,58143,2,161.5330760484822,178.19215990679572,122.93277782582585,221.5130238074076,51933,35,160.75638731021317,171.47144785687607,125.28630519624647,220.56898682602622,6.720712049919655,-97.63620900020037,96.22671861116112
1,7,az1b,az4b,False,1,4,16,1,7,az1b,az4b,4,58147,6,181.84911629684268,161.6559642196868,120.79593050465408,230.80128357692737,53535,38,180.58153543464908,158.12052254367552,118.71834603508515,230.74155175660712,3.5354416760112883,-109.94562125195304,112.08293754184223
1,7,az1b,az4b,False,1,4,16,7,1,az4b,az1b,3,58148,7,160.87028444913776,179.65353837449103,116.10988085405413,228.03615686476485,57762,37,159.63448646269342,179.0643319741222,137.6690221553552,208.10676010825836,0.5892064003688233,-91.99687925420423,90.36713470940964
1,7,az1b,az4b,False,1,4,32,1,7,az1b,az4b,4,58167,26,181.8196228388316,161.9380703021125,136.90004115275246,211.37490536016017,53535,38,180.58153543464908,158.12052254367552,118.71834603508515,230.74155175660712,3.817547758436973,-93.84151060385466,92.65655932507502
1,7,az1b,az4b,False,1,4,32,7,1,az4b,az1b,3,58164,23,160.0208522392366,169.60238117631326,119.956400146747,228.64608971531516,64210,55,159.27037156290373,167.63972033594655,134.23487274504487,209.8465463199201,1.9626608403667092,-89.8901461731731,94.41121697027029
1,8,az1b,az5a,False,1,5,4,1,8,az1b,az5a,4,62690,0,121.77640204985917,107.32436378829577,60.95626688043028,166.54647495995977,49453,32,137.0474941262512,123.91540705207223,71.78083852702704,188.89788640615575,-16.591043263776456,-127.94161952572547,94.76563643293272
1,8,az1b,az5a,False,1,5,4,8,1,az5a,az1b,3,62691,1,106.84019509324524,112.91222712429357,54.453918597147336,173.49364139534532,49453,32,116.80128470744168,126.94138431794849,77.63782894959976,175.09274925685696,-14.029157193654925,-120.63883065970963,95.85581244574556
1,8,az1b,az5a,False,1,5,16,1,8,az1b,az5a,4,62703,13,121.2609480720876,107.17471821535028,56.70346332902881,172.33845731926965,64325,44,122.3092132089017,109.94794985615997,78.34457615200174,153.2380359181685,-2.7732316408096835,-96.53457258913969,93.99388116726792
1,8,az1b,az5a,False,1,5,16,8,1,az5a,az1b,3,62697,7,105.27493529795308,113.86529387127328,57.64671171551524,168.45650748503488,60427,41,107.13369150768185,116.01660474566417,78.45006857037077,150.108619309559,-2.1513108743908873,-92.46190759404377,90.0064389146641
1,8,az1b,az5a,False,1,5,32,1,8,az1b,az5a,4,62714,24,120.6300517805217,108.73570309417927,60.659482757457766,167.3037837471969,52890,55,118.54591387833003,106.36303125042912,71.20745562337339,153.10342758858832,2.3726718437501546,-92.44394483113055,96.0963281238235
1,8,az1b,az5a,False,1,5,32,8,1,az5a,az1b,3,62697,7,105.27493529795308,113.86529387127328,57.64671171551524,168.45650748503488,52890,55,106.62561234320002,112.0582818549138,63.211029571521564,162.13620799284288,1.8070120163594794,-104.48949627732765,105.24547791351331
1,9,az1b,az5b,False,1,5,4,1,9,az1b,az5b,4,58302,0,124.90522637260904,107.36464556410698,73.72196926386398,158.63481412817816,62673,34,136.88837776052847,117.4628766484973,87.34086571541567,172.17515421746788,-10.09823108439032,-98.4531849536039,71.29394841276249
1,9,az1b,az5b,False,1,5,4,9,1,az5b,az1b,3,58304,2,107.22865808030768,114.74725481036141,80.67133050925932,151.7851404814315,57058,35,106.07383553086042,114.74237331969204,69.86739318458461,163.44698066536532,0.004881490669376376,-82.775650156106,81.9177472968469
1,9,az1b,az5b,False,1,5,16,1,9,az1b,az5b,4,58302,0,124.90522637260904,107.36464556410698,73.72196926386398,158.63481412817816,57186,37,123.61504201791529,107.86922256110353,63.3446695337838,168.99584245825815,-0.5045769969965477,-95.27387319439417,95.29014459439436
1,9,az1b,az5b,False,1,5,16,9,1,az5b,az1b,3,58315,13,104.17493116107097,112.71185404240474,53.863787553053214,172.21562425720748,57058,35,106.07383553086042,114.74237331969204,69.86739318458461,163.44698066536532,-2.030519277287297,-109.5831931123121,102.34823107262287
1,9,az1b,az5b,False,1,5,32,1,9,az1b,az5b,4,58302,0,124.90522637260904,107.36464556410698,73.72196926386398,158.63481412817816,57186,37,123.61504201791529,107.86922256110353,63.3446695337838,168.99584245825815,-0.5045769969965477,-95.27387319439417,95.29014459439436
1,9,az1b,az5b,False,1,5,32,9,1,az5b,az1b,3,58327,25,103.6345671464147,116.10865260889261,56.9585655985985,169.8231731125627,57058,35,106.07383553086042,114.74237331969204,69.86739318458461,163.44698066536532,1.3662792892005768,-106.48841506676682,99.95577992797809
1,10,az1b,az6a,False,1,6,4,1,10,az1b,az6a,4,61039,2,268.42855282453786,244.19909546434087,222.57888003533543,293.70557826316286,55789,34,266.77618116435247,242.48612491977144,214.50373497347323,299.59428991721666,1.7129705445694299,-77.01540988188123,79.20184328968963
1,10,az1b,az6a,False,1,6,4,10,1,az6a,az1b,3,61037,0,242.17879492801103,247.49069639707847,197.2345383121625,312.6455068956453,55789,34,245.6366459391514,253.6251383350077,214.44992360135168,302.15199738463457,-6.134441937929239,-104.91745907247207,98.19558329429364
1,10,az1b,az6a,False,1,6,16,1,10,az1b,az6a,4,61044,7,265.59211683186425,247.27614748036325,218.50289118318375,294.16547411916895,57110,42,264.6174062624895,246.20265045019357,204.71973000965943,307.25587274874886,1.0734970301696762,-88.75298156556511,89.44574410950952
1,10,az1b,az6a,False,1,6,16,10,1,az6a,az1b,3,61041,4,241.6990957150578,251.5613939429396,209.9145645660162,300.0381013415414,55755,36,242.1863374382737,252.46506689348328,204.46341361006,306.6644150153654,-0.9036729505436938,-96.74985044934922,95.57468773148139
1,10,az1b,az6a,False,1,6,32,1,10,az1b,az6a,4,61063,26,264.4370110559114,240.52749068951562,196.54492609739793,315.13466599013987,53007,56,264.61599533910083,244.38869929302996,200.15532923133088,309.99535016982,-3.861208603514342,-113.45042407242204,114.97933675880898
1,10,az1b,az6a,False,1,6,32,10,1,az6a,az1b,3,61055,18,240.86261056641885,254.75514621372056,207.9081143152651,302.45236048233255,63028,63,241.0093591430207,253.5463055605935,194.2572764824822,312.9859484746249,1.208840653127055,-105.07783415935978,108.19508399985034
1,11,az1b,az6b,False,1,6,4,1,11,az1b,az6b,4,58414,1,344.97638476635007,321.11079188825494,295.78112671041026,372.11794471701745,52019,33,343.6033354084169,320.49664436580497,288.1078568301306,378.08538135770755,0.6141475224499686,-82.30425464729728,84.01008788688688
1,11,az1b,az6b,False,1,6,4,11,1,az6b,az1b,3,58415,2,327.65582599911977,339.81172288476625,293.55610375935953,375.90694447777764,52019,33,321.6404518659648,329.09249324802965,275.1695149932433,392.15953369769767,10.7192296367366,-98.60342993833814,100.73742948453435
1,11,az1b,az6b,False,1,6,16,1,11,az1b,az6b,4,58427,14,342.802394666919,319.7278316846092,274.8325121951953,390.4832845054556,60698,40,342.59266493736,323.5016635378343,298.1956359287291,373.7755094808813,-3.77383185322509,-98.94299728568598,92.2876485767265
1,11,az1b,az6b,False,1,6,16,11,1,az6b,az1b,3,58418,5,321.18589394361754,330.55017264119897,278.36279342262253,390.57207768213215,56520,38,320.93307903707176,330.7202568120916,295.16785751196153,370.7003646948949,-0.17008417089260774,-92.33757127227238,95.40422017017062
1,11,az1b,az6b,False,1,6,32,1,11,az1b,az6b,4,58438,25,342.5451978978873,315.255078199653,293.57585226456445,371.36795483688707,62379,63,341.7809117666379,314.6870367311635,283.4440789033531,382.0738343579075,0.5680414684894686,-88.49798209334307,87.92387593353396
1,11,az1b,az6b,False,1,6,32,11,1,az6b,az1b,3,58418,5,321.18589394361754,330.55017264119897,278.36279342262253,390.57207768213215,56520,38,320.93307903707176,330.7202568120916,295.16785751196153,370.7003646948949,-0.17008417089260774,-92.33757127227238,95.40422017017062
2,3,az2a,az2b,True,2,2,4,2,3,az2a,az2b,4,54964,1,17.222991106461386,25.926573754290587,0.0,40.15479529294295,57833,33,16.45012219401356,26.206038184096105,0.0,40.848965390690694,-0.2794644298055182,-40.848965390690694,40.15479529294295
2,3,az2a,az2b,True,2,2,4,3,2,az2b,az2a,3,54966,3,26.296053440746967,20.24400175598124,0.0,40.28031645760761,51653,34,26.573680082010107,25.61903312693583,0.0,41.32750589164164,-5.375031370954588,-41.32750589164164,40.28031645760761
2,3,az2a,az2b,True,2,2,16,2,3,az2a,az2b,4,54971,8,15.381619128722349,25.43125461626309,0.0,39.85647961986987,63699,40,15.318736210149712,25.873773001238703,0.0,40.3736266997998,-0.4425183849756138,-40.3736266997998,39.85647961986987
2,3,az2a,az2b,True,2,2,16,3,2,az2b,az2a,3,54967,4,25.5848439064736,23.714376829752,0.0,39.853980600950955,60030,42,25.68785298760433,22.791657222787848,0.0,40.35366604754755,0.9227196069641508,-40.35366604754755,39.853980600950955
2,3,az2a,az2b,True,2,2,32,2,3,az2a,az2b,4,54988,25,15.087123574029071,34.963633402648846,0.0,45.98653217197197,63449,52,14.338926677711541,24.743087805377783,0.0,41.56993537582582,10.220545597271062,-41.56993537582582,45.98653217197197
2,3,az2a,az2b,True,2,2,32,3,2,az2b,az2a,3,54967,4,25.5848439064736,23.714376829752,0.0,39.853980600950955,60030,42,25.68785298760433,22.791657222787848,0.0,40.35366604754755,0.9227196069641508,-40.35366604754755,39.853980600950955
2,4,az2a,az3a,False,2,3,4,2,4,az2a,az3a,4,55012,2,351.67860110514704,349.183224916074,0.0,742.4973697911366,59828,33,328.5546943125287,324.53353369982517,0.0,650.1021130326326,24.64969121624881,-650.1021130326326,742.4973697911366
2,4,az2a,az3a,False,2,3,4,4,2,az3a,az2a,3,55010,0,329.6299250551634,322.8044408884179,0.0,739.8373098668668,59828,33,325.4306804303038,325.2860539096911,0.0,648.9209943444445,-2.4816130212731764,-648.9209943444445,739.8373098668668
2,4,az2a,az3a,False,2,3,16,2,4,az2a,az3a,4,55019,9,320.864435593022,320.02784615247884,0.0,726.5591224128128,58704,42,326.6286627182043,324.0760793759997,0.0,674.214760014449,-4.048233223520867,-674.214760014449,726.5591224128128
2,4,az2a,az3a,False,2,3,16,4,2,az3a,az2a,3,55021,11,304.9147762667378,305.51722148330134,0.0,688.1908702490264,59828,33,325.4306804303038,325.2860539096911,0.0,648.9209943444445,-19.768832426389736,-648.9209943444445,688.1908702490264
2,4,az2a,az3a,False,2,3,32,2,4,az2a,az3a,4,55019,9,320.864435593022,320.02784615247884,0.0,726.5591224128128,56100,62,321.7737675688172,317.6860351168434,0.0,749.3569372188689,2.3418110356354305,-749.3569372188689,726.5591224128128
2,4,az2a,az3a,False,2,3,32,4,2,az3a,az2a,3,55021,11,304.9147762667378,305.51722148330134,0.0,688.1908702490264,49655,63,320.88540819510723,324.72297538358714,0.0,674.88518522002,-19.2057539002858,-674.88518522002,688.1908702490264
2,5,az2a,az3b,False,2,3,4,2,5,az2a,az3b,4,61145,3,414.3516171087583,409.5184642098197,0.0,809.7414088758258,53908,35,440.6836831917186,438.811796836246,0.0,841.6220031874375,-29.29333262642632,-841.6220031874375,809.7414088758258
2,5,az2a,az3b,False,2,3,4,5,2,az3b,az2a,3,61145,3,403.9373626196432,398.48057483546063,0.0,810.089150743944,60009,34,399.6004530557101,401.83934546419096,0.0,810.095344459331,-3.3587706287303263,-810.095344459331,810.089150743944
2,5,az2a,az3b,False,2,3,16,2,5,az2a,az3b,4,61145,3,414.3516171087583,409.5184642098197,0.0,809.7414088758258,58523,42,414.7134554873115,408.92642762189894,0.0,841.2390990040041,0.5920365879207452,-841.2390990040041,809.7414088758258
2,5,az2a,az3b,False,2,3,16,5,2,az3b,az2a,3,61152,10,395.01880504355165,399.3376974029942,0.0,784.3755799431331,63317,45,397.7536893742627,402.8245764545859,0.0,839.1527497965416,-3.4868790515917,-839.1527497965416,784.3755799431331
2,5,az2a,az3b,False,2,3,32,2,5,az2a,az3b,4,61170,28,409.1851539491414,405.8143113742319,0.0,837.363258931982,65429,53,412.0899213536982,405.6690192077251,0.0,828.3668355828829,0.1452921665068061,-828.3668355828829,837.363258931982
2,5,az2a,az3b,False,2,3,32,5,2,az3b,az2a,3,61163,21,394.9533353111316,398.04395856582465,10.524447528738062,761.1064460077486,50110,63,394.1289638822002,397.81665172498765,0.0,835.7774125123124,0.22730684083700226,-825.2529649835743,761.1064460077486
2,6,az2a,az4a,False,2,4,4,2,6,az2a,az4a,4,54095,3,123.53362695465877,141.29672557691066,64.10196070405351,182.29106945009994,59259,35,123.71269622497185,134.29094633139601,88.23456849369313,159.94490507382434,7.0057792455146455,-95.84294436977083,94.05650095640681
2,6,az2a,az4a,False,2,4,4,6,2,az4a,az2a,3,54093,1,110.72728044684021,130.53737492184246,60.4670787012009,180.63315164574516,53490,32,121.34000529277348,136.38634126264833,73.95894032202241,158.26051658793773,-5.848966340805873,-97.79343788673683,106.67421132372274
2,6,az2a,az4a,False,2,4,16,2,6,az2a,az4a,4,54095,3,123.53362695465877,141.29672557691066,64.10196070405351,182.29106945009994,62039,41,121.79981751466258,145.08923176299479,62.13037045020074,179.5322653528019,-3.7925061860841254,-115.43030464874838,120.1606989998992
2,6,az2a,az4a,False,2,4,16,6,2,az4a,az2a,3,54093,1,110.72728044684021,130.53737492184246,60.4670787012009,180.63315164574516,50512,44,117.85363036347087,143.67500200050975,65.85657831146196,184.66046806141082,-13.137627078667293,-124.19338936020992,114.7765733342832
2,6,az2a,az4a,False,2,4,32,2,6,az2a,az4a,4,54111,19,120.4775039597695,134.13970149600317,80.81750725881079,158.2675633062555,62039,41,121.79981751466258,145.08923176299479,62.13037045020074,179.5322653528019,-10.949530266991616,-98.7147580939911,96.13719285605477
2,6,az2a,az4a,False,2,4,32,6,2,az4a,az2a,3,54112,20,110.48138001645893,137.4712263857117,63.39993974174187,178.52211559579476,62708,58,112.06858698000596,132.91940538877947,83.43016441456415,159.76600794169212,4.551820996932236,-96.36606819995026,95.09195118123061
2,7,az2a,az4b,False,2,4,4,2,7,az2a,az4b,4,62056,2,158.42497740831647,145.68234420704397,89.70938286361354,205.6958602844847,62534,35,159.1547950932785,145.49930737471232,94.8830605586588,214.6379644614612,0.18303683233165202,-124.92858159784765,110.8127997258259
2,7,az2a,az4b,False,2,4,4,7,2,az4b,az2a,3,62054,0,142.28116200217266,154.3934533607876,109.47435707047069,198.78611837157166,59984,32,143.16840645439225,153.80987662599003,103.07707406241238,203.4806093184687,0.5835767347975604,-94.00625224799802,95.70904430915928
2,7,az2a,az4b,False,2,4,16,2,7,az2a,az4b,4,62067,13,157.68831007602716,146.46812114147724,95.7674267480981,216.62547359544527,56149,38,157.12337648945686,145.74315490376205,103.03466599369328,191.3804209058059,0.7249662377151935,-95.61299415770779,113.59080760175199
2,7,az2a,az4b,False,2,4,16,7,2,az4b,az2a,3,62054,0,142.28116200217266,154.3934533607876,109.47435707047069,198.78611837157166,59984,32,143.16840645439225,153.80987662599003,103.07707406241238,203.4806093184687,0.5835767347975604,-94.00625224799802,95.70904430915928
2,7,az2a,az4b,False,2,4,32,2,7,az2a,az4b,4,62067,13,157.68831007602716,146.46812114147724,95.7674267480981,216.62547359544527,56149,38,157.12337648945686,145.74315490376205,103.03466599369328,191.3804209058059,0.7249662377151935,-95.61299415770779,113.59080760175199
2,7,az2a,az4b,False,2,4,32,7,2,az4b,az2a,3,62054,0,142.28116200217266,154.3934533607876,109.47435707047069,198.78611837157166,59984,32,143.16840645439225,153.80987662599003,103.07707406241238,203.4806093184687,0.5835767347975604,-94.00625224799802,95.70904430915928
2,8,az2a,az5a,False,2,5,4,2,8,az2a,az5a,4,55471,2,138.20718167124375,136.64672689543804,103.29190529019013,175.6900230672166,53500,33,141.44684071209136,134.89250231609657,89.53635166971968,176.85340798093077,1.754224579341468,-73.56150269074064,86.15367139749692
2,8,az2a,az5a,False,2,5,4,8,2,az5a,az2a,3,55469,0,133.8123182531096,133.8925559340101,85.57658144249231,188.8579013537541,53500,33,135.87187346547947,137.0378898258698,88.26525736306257,198.9423025725726,-3.145333891859707,-113.36572113008029,100.59264399069153
2,8,az2a,az5a,False,2,5,16,2,8,az2a,az5a,4,55483,14,136.5137768155227,136.93784898363356,77.15386599929957,195.52911215325236,53546,43,137.82939232454913,136.0560610193063,81.79786164924897,187.24553513118113,0.881787964327259,-110.09166913188156,113.73125050400338
2,8,az2a,az5a,False,2,5,16,8,2,az5a,az2a,3,55469,0,133.8123182531096,133.8925559340101,85.57658144249231,188.8579013537541,53546,43,133.8105244291952,141.17137272639596,94.98539453608589,181.44317932842858,-7.278816792385868,-95.86659788593627,93.87250681766821
2,8,az2a,az5a,False,2,5,32,2,8,az2a,az5a,4,55491,22,136.09448087770284,134.50986848119857,79.80768033458455,187.31789075580565,50175,54,137.57624250158216,135.29009527566075,75.43926366176154,194.32104908943944,-0.7802267944621804,-114.5133687548549,111.8786270940441
2,8,az2a,az5a,False,2,5,32,8,2,az5a,az2a,3,55487,18,131.88022486316856,139.83703180279235,90.83579804919964,192.88055988738734,64569,56,132.6067833474907,139.7521744092484,94.17674732507487,176.5999166589596,0.08485739354395605,-85.76411860975995,98.70381256231246
2,9,az2a,az5b,False,2,5,4,2,9,az2a,az5b,4,64318,1,143.59283396537347,135.18776411396567,96.4303894237238,181.5025927441439,49856,33,150.08134676299312,143.76079412355995,110.50929706616654,184.1601152313815,-8.573030009594277,-87.7297258076577,70.99329567797736
2,9,az2a,az5b,False,2,5,4,9,2,az5b,az2a,3,64320,3,131.45437129441675,143.07917854557115,92.7423506164165,187.53444436406423,62390,35,131.67692526328133,139.25639595776937,91.85829568978998,176.80913806431437,3.8227825878017825,-84.06678744789787,95.67614867427424
2,9,az2a,az5b,False,2,5,16,2,9,az2a,az5b,4,64318,1,143.59283396537347,135.18776411396567,96.4303894237238,181.5025927441439,57727,46,142.44752660407906,134.5280851013393,79.22537424079118,187.4192681884386,0.6596790126263841,-90.9888787647148,102.27721850335271
2,9,az2a,az5b,False,2,5,16,9,2,az5b,az2a,3,64327,10,130.08659520889404,136.55237177907452,73.76721242507502,193.09356244924942,61674,41,130.29563354826558,142.13333791313966,87.0600393675176,192.7721849523024,-5.580966134065136,-119.0049725272274,106.03352308173181
2,9,az2a,az5b,False,2,5,32,2,9,az2a,az5b,4,64348,31,142.32241324701988,134.13862953464664,84.11299366591592,197.7189845778779,52957,60,140.7331922464257,133.29657438281646,86.13292735830856,182.64018064019012,0.8420551518301806,-98.5271869742742,111.58605721956934
2,9,az2a,az5b,False,2,5,32,9,2,az5b,az2a,3,64327,10,130.08659520889404,136.55237177907452,73.76721242507502,193.09356244924942,61674,41,130.29563354826558,142.13333791313966,87.0600393675176,192.7721849523024,-5.580966134065136,-119.0049725272274,106.03352308173181
2,10,az2a,az6a,False,2,6,4,2,10,az2a,az6a,4,52689,0,413.3273918585413,400.3432633666629,365.29691756506475,448.2341792896399,61264,33,410.73803453755926,396.5184518604882,356.1895647528027,448.30956787602605,3.824811506174683,-83.0126503109613,92.04461453683717
2,10,az2a,az6a,False,2,6,4,10,2,az6a,az2a,3,52690,1,397.12625585182434,404.3280102677005,351.1507571208209,459.0127772751255,61264,33,395.3002560267322,402.761548641511,342.9046642189692,462.3773874244746,1.5664616261894935,-111.22663030365368,116.1081130561563
2,10,az2a,az6a,False,2,6,16,2,10,az2a,az6a,4,52695,6,411.05327237807194,398.4377041898216,350.80835912862835,450.08797701281287,51622,38,409.9263293959163,398.80933506666804,357.9664414354854,442.88580010630653,-0.3716308768464387,-92.07744097767818,92.12153557732745
2,10,az2a,az6a,False,2,6,16,10,2,az6a,az2a,3,52697,8,394.0383835700736,408.6803419967233,350.7480334420924,458.6274510792794,53251,45,393.75482160270974,406.79691176930066,347.0409824718223,457.930831584885,1.8834302274226502,-107.18279814279265,111.5864686074571
2,10,az2a,az6a,False,2,6,32,2,10,az2a,az6a,4,52712,23,410.4227842727109,397.72207546995605,368.61243554589595,442.2463383183181,50809,55,408.72067786785476,398.2975280806345,362.65406771611606,447.4071261169669,-0.5754526106784397,-78.79469057107093,79.59227060220206
2,10,az2a,az6a,False,2,6,32,10,2,az6a,az2a,3,52716,27,393.6348219452251,394.0825873503273,364.76513727467415,440.1979261600601,53251,45,393.75482160270974,406.79691176930066,347.0409824718223,457.930831584885,-12.714324418973376,-93.16569431021088,93.15694368823779
2,11,az2a,az6b,False,2,6,4,2,11,az2a,az6b,4,60075,1,305.2273951325417,290.66560848871455,248.470154624925,352.6296293939443,62302,35,303.88495657201577,291.42314464884765,249.0001990356352,339.98185883623637,-0.7575361601330997,-91.51170421131138,103.6294303583091
2,11,az2a,az6b,False,2,6,4,11,2,az6b,az2a,3,60074,0,289.0138748707095,298.4674727586079,238.28834842487493,352.28915157512506,61078,34,294.78905567474953,305.5921661932026,244.82850738213187,365.38333013183205,-7.12469343459469,-127.09498170695713,107.46064419299319
2,11,az2a,az6b,False,2,6,16,2,11,az2a,az6b,4,60075,1,305.2273951325417,290.66560848871455,248.470154624925,352.6296293939443,62302,35,303.88495657201577,291.42314464884765,249.0001990356352,339.98185883623637,-0.7575361601330997,-91.51170421131138,103.6294303583091
2,11,az2a,az6b,False,2,6,16,11,2,az6b,az2a,3,60074,0,289.0138748707095,298.4674727586079,238.28834842487493,352.28915157512506,55224,41,289.69599097897014,287.7879931164201,246.59453537407435,351.8925945408906,10.6794796421878,-113.6042461160157,105.6946162010507
2,11,az2a,az6b,False,2,6,32,2,11,az2a,az6b,4,60098,24,302.3693605180612,289.154312374376,260.8461034847346,334.4026782862362,53279,55,303.0353560123584,289.46855460459835,242.23023706651665,353.8566120190688,-0.3142422302223622,-93.01050853433418,92.17244121971956
2,11,az2a,az6b,False,2,6,32,11,2,az6b,az2a,3,60074,0,289.0138748707095,298.4674727586079,238.28834842487493,352.28915157512506,53114,63,289.449845888516,299.5229303727323,236.02216287867842,351.16674996186225,-1.0554576141243501,-112.87840153698733,116.26698869644665
3,4,az2b,az3a,False,2,3,4,3,4,az2b,az3a,4,50848,1,329.6668602934638,315.22463845937887,0.0,756.4176290836336,54864,34,338.08819785190826,320.07742832353733,0.0,667.1566437373373,-4.852789864158467,-667.1566437373373,756.4176290836336
3,4,az2b,az3a,False,2,3,4,4,3,az3a,az2b,3,50847,0,377.7838375472161,384.5496068039415,0.0,783.2926025568569,54864,34,331.7780612852187,333.7614176691649,0.0,668.3790785516517,50.78818913477659,-668.3790785516517,783.2926025568569
3,4,az2b,az3a,False,2,3,16,3,4,az2b,az3a,4,50848,1,329.6668602934638,315.22463845937887,0.0,756.4176290836336,56455,42,328.29267593552834,316.1337765825565,0.0,749.5717675776277,-0.9091381231776268,-749.5717675776277,756.4176290836336
3,4,az2b,az3a,False,2,3,16,4,3,az3a,az2b,3,50857,10,317.2800954767391,321.72275228356295,0.0,674.4029328209209,53735,37,302.8241687894268,310.8905944501497,0.0,659.6539070787287,10.832157833413248,-659.6539070787287,674.4029328209209
3,4,az2b,az3a,False,2,3,32,3,4,az2b,az3a,4,50848,1,329.6668602934638,315.22463845937887,0.0,756.4176290836336,50566,52,323.9862229157713,305.4342408635323,0.0,723.6034201610473,9.79039759584657,-723.6034201610473,756.4176290836336
3,4,az2b,az3a,False,2,3,32,4,3,az3a,az2b,3,50869,22,315.47082357878423,315.3933471692661,0.0,648.0375326635635,53735,37,302.8241687894268,310.8905944501497,0.0,659.6539070787287,4.502752719116415,-659.6539070787287,648.0375326635635
3,5,az2b,az3b,False,2,3,4,3,5,az2b,az3b,4,50106,3,422.37520133162593,403.2732694508312,0.0,818.4652200491336,57398,35,415.9699464349805,395.909045268157,0.0,824.3226461667005,7.3642241826742065,-824.3226461667005,818.4652200491336
3,5,az2b,az3b,False,2,3,4,5,3,az3b,az2b,3,50103,0,393.59502045569104,397.3363440049011,0.0,838.9807788183683,50541,34,392.866325490098,403.3040687399912,0.0,816.1937925795296,-5.967724735090087,-816.1937925795296,838.9807788183683
3,5,az2b,az3b,False,2,3,16,3,5,az2b,az3b,4,50117,14,414.5301249593786,398.061417415797,0.0,806.6337153469971,57563,36,415.2017737725789,399.2855292120869,6.47169497522246,808.3157898886386,-1.2241117962898898,-808.3157898886386,800.1620203717746
3,5,az2b,az3b,False,2,3,16,5,3,az3b,az2b,3,50110,7,389.3805160027961,400.0310650503752,0.0,805.2487672894895,62154,46,392.2010251908374,402.8646021330422,0.0,809.8302451986486,-2.8335370826669646,-809.8302451986486,805.2487672894895
3,5,az2b,az3b,False,2,3,32,3,5,az2b,az3b,4,50117,14,414.5301249593786,398.061417415797,0.0,806.6337153469971,57563,36,415.2017737725789,399.2855292120869,6.47169497522246,808.3157898886386,-1.2241117962898898,-808.3157898886386,800.1620203717746
3,5,az2b,az3b,False,2,3,32,5,3,az3b,az2b,3,50119,16,388.4829427344825,393.9504563419493,0.0,806.9772600634133,58215,52,390.03007673694174,394.33510550060635,0.0,806.1847664325112,-0.38464915865705507,-806.1847664325112,806.9772600634133
3,6,az2b,az4a,False,2,4,4,3,6,az2b,az4a,4,64751,2,132.9080837368964,129.33146903355072,69.08054183573532,183.5706551616115,62477,32,137.09966233549835,135.65638469066403,68.14012399159023,187.9595621050056,-6.3249156571133085,-118.87902026927028,115.43053117002128
3,6,az2b,az4a,False,2,4,4,6,3,az4a,az2b,3,64752,3,109.47127769195009,139.68072932950827,68.62270306396391,184.3666599793788,54539,34,112.55648644213704,140.76086019825283,81.51349688523449,174.03509964444487,-1.0801308687445612,-105.41239658048096,102.8531630941443
