family,case,rows,seed,repetitions,median_ns,min_ns,max_ns,allocated_bytes,queries,conditional_visits
bucket,n8b7stride64_combined/load90_uniform/hit/seriespack_tuplepack,4096,918273,3,41.164073944,41.060405731,41.238208771,48128,32768,36418
bucket,n8b7stride64_combined/load90_uniform/miss/raw,4096,918273,3,35.582034641,35.534200033,35.622738308,48128,32768,43021
bucket,n8b7stride64_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,35.034166124,35.018693712,35.053171794,48128,32768,43021
bucket,n8b7stride64_combined/load90_uniform/miss/seriespack_tuplepack,4096,918273,3,37.306260851,37.264614529,37.361612956,48128,32768,43021
bucket,n8b7stride64_combined/load90_uniform/mixed/raw,4096,918273,3,37.662990994,37.470404731,37.767018636,48128,32768,39648
bucket,n8b7stride64_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,39.098201752,39.079574585,39.098876953,48128,32768,39648
bucket,n8b7stride64_combined/load90_uniform/mixed/seriespack_tuplepack,4096,918273,3,39.039447784,38.920959473,39.103809357,48128,32768,39648
bucket,n8b7stride64_combined/load90_uniform/update/raw,4096,918273,3,38.475696564,38.429363251,38.56829071,48128,32768,36418
bucket,n8b7stride64_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,45.733952114,45.585719517,45.78654698,48128,32768,36418
bucket,n8b7stride64_combined/load90_uniform/update/seriespack_tuplepack,4096,918273,3,45.572060721,45.136095319,45.813188825,48128,32768,36418
bucket,n9b7stride76_combined/load90_uniform/hit/raw,4096,918273,3,40.768627167,40.686935425,40.925197601,50688,32768,36387
bucket,n9b7stride76_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,45.00479126,44.955426897,45.031106131,50688,32768,36387
bucket,n9b7stride76_combined/load90_uniform/miss/raw,4096,918273,3,38.588310242,38.563232422,38.606281281,50688,32768,43128
bucket,n9b7stride76_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,38.189842224,38.103800456,38.19468689,50688,32768,43128
bucket,n9b7stride76_combined/load90_uniform/mixed/raw,4096,918273,3,39.834133148,39.793190002,40.032657623,50688,32768,39776
bucket,n9b7stride76_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,41.751094818,41.721328735,41.796916962,50688,32768,39776
bucket,n9b7stride76_combined/load90_uniform/update/raw,4096,918273,3,40.128353119,40.060085297,40.195209503,50688,32768,36387
bucket,n9b7stride76_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,48.247166225,48.128243583,48.359671456,50688,32768,36387
bucket,n9b7stride96_combined/load90_uniform/hit/raw,4096,918273,3,41.27696991,41.195362091,41.31407547,64000,32768,36387
bucket,n9b7stride96_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,45.372392927,45.182856968,45.472067697,64000,32768,36387
bucket,n9b7stride96_combined/load90_uniform/miss/raw,4096,918273,3,39.298156738,39.287403107,39.30815506,64000,32768,43128
bucket,n9b7stride96_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,38.739883423,38.695365906,38.936813354,64000,32768,43128
bucket,n9b7stride96_combined/load90_uniform/mixed/raw,4096,918273,3,40.405567169,40.323543549,40.660404205,64000,32768,39776
bucket,n9b7stride96_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,42.108177185,42.048454285,42.17345047,64000,32768,39776
bucket,n9b7stride96_combined/load90_uniform/update/raw,4096,918273,3,40.805137634,40.759063721,40.812068939,64000,32768,36387
bucket,n9b7stride96_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,48.15561785,48.11882673,48.259469169,64000,32768,36387
bucket,n9b7stride62_split/load90_uniform/hit/raw,4096,918273,3,40.494564056,40.346061707,40.665374756,50688,32768,36387
bucket,n9b7stride62_split/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,44.626944406,44.543622698,44.636914934,50688,32768,36387
bucket,n9b7stride62_split/load90_uniform/hit/seriespack_tuplepack,4096,918273,3,37.014472114,37.008070204,37.131791857,50688,32768,36387
bucket,n9b7stride62_split/load90_uniform/miss/raw,4096,918273,3,38.96685791,38.947547913,39.174568176,50688,32768,43128
bucket,n9b7stride62_split/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,37.942267524,37.905819363,37.949856228,50688,32768,43128
bucket,n9b7stride62_split/load90_uniform/miss/seriespack_tuplepack,4096,918273,3,32.468536377,32.361654663,32.764666748,50688,32768,43128
bucket,n9b7stride62_split/load90_uniform/mixed/raw,4096,918273,3,40.125751495,40.057872772,40.160202026,50688,32768,39776
bucket,n9b7stride62_split/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,41.404941559,41.314537048,41.432136536,50688,32768,39776
bucket,n9b7stride62_split/load90_uniform/mixed/seriespack_tuplepack,4096,918273,3,34.509070502,34.502526177,34.574588352,50688,32768,39776
bucket,n9b7stride62_split/load90_uniform/update/raw,4096,918273,3,40.351398468,40.333839417,40.356452942,50688,32768,36387
bucket,n9b7stride62_split/load90_uniform/update/rawfp_tuplepack,4096,918273,3,47.190429688,47.165553502,47.253330776,50688,32768,36387
bucket,n9b7stride62_split/load90_uniform/update/seriespack_tuplepack,4096,918273,3,40.13722229,40.09910965,40.152839661,50688,32768,36387
bucket,n16b8stride120_combined/load90_uniform/hit/raw,4096,918273,3,32.546112061,32.461273193,32.646209717,42880,32768,34841
bucket,n16b8stride120_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,36.266011556,36.084659153,36.356648763,42880,32768,34841
bucket,n16b8stride120_combined/load90_uniform/miss/raw,4096,918273,3,36.204416911,36.056722005,36.225006104,42880,32768,40779
bucket,n16b8stride120_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,35.015038384,34.620001899,35.213941786,42880,32768,40779
bucket,n16b8stride120_combined/load90_uniform/mixed/raw,4096,918273,3,34.622890896,34.539028592,34.734351264,42880,32768,37755
bucket,n16b8stride120_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,35.308709039,34.888315837,35.524827745,42880,32768,37755
bucket,n16b8stride120_combined/load90_uniform/update/raw,4096,918273,3,31.377157593,31.138772583,31.574490356,42880,32768,34841
bucket,n16b8stride120_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,38.792842865,38.72309494,38.808078766,42880,32768,34841
bucket,n16b8stride128_combined/load90_uniform/hit/raw,4096,918273,3,32.603970337,32.492816162,32.621386719,45696,32768,34841
bucket,n16b8stride128_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,36.440171984,36.407613118,36.91092258,45696,32768,34841
bucket,n16b8stride128_combined/load90_uniform/miss/raw,4096,918273,3,36.272474501,36.262183295,36.448550754,45696,32768,40779
bucket,n16b8stride128_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,34.717987061,34.332417806,35.310913086,45696,32768,40779
bucket,n16b8stride128_combined/load90_uniform/mixed/raw,4096,918273,3,34.957489014,34.874291314,35.04784139,45696,32768,37755
bucket,n16b8stride128_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,35.294009738,35.205488417,36.055477566,45696,32768,37755
bucket,n16b8stride128_combined/load90_uniform/update/raw,4096,918273,3,31.824221802,31.62961731,31.917016602,45696,32768,34841
bucket,n16b8stride128_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,39.395168304,39.22908783,39.447753906,45696,32768,34841
bucket,n16b12stride128_combined/load90_uniform/hit/raw,4096,918273,3,43.078582764,42.994354248,43.090423584,45696,32768,34841
bucket,n16b12stride128_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,46.995095389,46.963025774,47.053506034,45696,32768,34841
bucket,n16b12stride128_combined/load90_uniform/miss/raw,4096,918273,3,45.901114328,45.740661621,45.945831299,45696,32768,40779
bucket,n16b12stride128_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,45.268463135,45.195046561,45.288404192,45696,32768,40779
bucket,n16b12stride128_combined/load90_uniform/mixed/raw,4096,918273,3,44.528193883,44.504272461,44.561022077,45696,32768,37755
bucket,n16b12stride128_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,46.291591099,46.23488072,46.371564593,45696,32768,37755
bucket,n16b12stride128_combined/load90_uniform/update/raw,4096,918273,3,42.204353333,42.098064423,42.611343384,45696,32768,34841
bucket,n16b12stride128_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,50.126347133,50.118639265,50.149030413,45696,32768,34841
bucket,n16b8stride104_split/load90_uniform/hit/raw,4096,918273,3,32.46038208,32.269970703,32.467605591,42880,32768,34841
bucket,n16b8stride104_split/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,36.055040148,35.95509847,36.344746908,42880,32768,34841
bucket,n16b8stride104_split/load90_uniform/hit/seriespack_tuplepack,4096,918273,3,33.759100342,33.694320679,33.830004883,42880,32768,34841
bucket,n16b8stride104_split/load90_uniform/miss/raw,4096,918273,3,36.027686225,36.015157064,36.238386366,42880,32768,40779
bucket,n16b8stride104_split/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,34.041859945,33.86317749,34.540690104,42880,32768,40779
bucket,n16b8stride104_split/load90_uniform/miss/seriespack_tuplepack,4096,918273,3,29.350538774,29.227516868,29.392544833,42880,32768,40779
bucket,n16b8stride104_split/load90_uniform/mixed/raw,4096,918273,3,34.778137207,34.687194824,34.880174425,42880,32768,37755
bucket,n16b8stride104_split/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,35.258700901,35.067691379,35.784372965,42880,32768,37755
bucket,n16b8stride104_split/load90_uniform/mixed/seriespack_tuplepack,4096,918273,3,31.441738892,31.380255127,31.500762939,42880,32768,37755
bucket,n16b8stride104_split/load90_uniform/update/raw,4096,918273,3,31.621810913,31.485836792,31.727493286,42880,32768,34841
bucket,n16b8stride104_split/load90_uniform/update/rawfp_tuplepack,4096,918273,3,38.936813354,38.759174347,39.231563568,42880,32768,34841
bucket,n16b8stride104_split/load90_uniform/update/seriespack_tuplepack,4096,918273,3,36.38393826,36.327874078,36.391326904,42880,32768,34841
bucket,n16b12stride104_split/load90_uniform/hit/raw,4096,918273,3,42.974941254,42.911724091,43.075122833,45696,32768,34841
bucket,n16b12stride104_split/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,47.080697196,46.961077009,47.139426095,45696,32768,34841
bucket,n16b12stride104_split/load90_uniform/hit/seriespack_tuplepack,4096,918273,3,40.286670685,40.23972702,40.309803009,45696,32768,34841
bucket,n16b12stride104_split/load90_uniform/miss/raw,4096,918273,3,45.547036307,45.345537458,45.554709298,45696,32768,40779
bucket,n16b12stride104_split/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,45.169699533,45.047733852,45.396680559,45696,32768,40779
bucket,n16b12stride104_split/load90_uniform/miss/seriespack_tuplepack,4096,918273,3,30.200114857,30.062347412,30.264201771,45696,32768,40779
bucket,n16b12stride104_split/load90_uniform/mixed/raw,4096,918273,3,44.326699393,44.287152972,44.381600516,45696,32768,37755
bucket,n16b12stride104_split/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,46.474116734,46.072745187,46.594342913,45696,32768,37755
bucket,n16b12stride104_split/load90_uniform/mixed/seriespack_tuplepack,4096,918273,3,34.895877414,34.863410102,34.916466607,45696,32768,37755
bucket,n16b12stride104_split/load90_uniform/update/raw,4096,918273,3,42.08953476,42.07541275,42.089569092,45696,32768,34841
bucket,n16b12stride104_split/load90_uniform/update/rawfp_tuplepack,4096,918273,3,49.608437674,49.595938546,49.758261544,45696,32768,34841
bucket,n16b12stride104_split/load90_uniform/update/seriespack_tuplepack,4096,918273,3,43.442508698,43.424755096,43.523994446,45696,32768,34841
bucket,n8b7stride63_combined/load90_skew/hit/raw,4096,918273,3,114.142008464,113.715637207,114.29804484,65792,32768,136920
bucket,n8b7stride63_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,117.734486898,117.711842855,118.057047526,65792,32768,136920
bucket,n8b7stride63_combined/load90_skew/hit/seriespack_tuplepack,4096,918273,3,84.712974548,84.654304504,85.062828064,65792,32768,136920
bucket,n8b7stride63_combined/load90_skew/miss/raw,4096,918273,3,185.58682251,185.547332764,185.711105347,65792,32768,251728
bucket,n8b7stride63_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,184.047775269,183.987472534,184.141448975,65792,32768,251728
bucket,n8b7stride63_combined/load90_skew/miss/seriespack_tuplepack,4096,918273,3,120.315216064,119.926808675,120.501322428,65792,32768,251728
bucket,n8b7stride63_combined/load90_skew/mixed/raw,4096,918273,3,151.327748617,151.071492513,151.384958903,65792,32768,194564
bucket,n8b7stride63_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,152.624053955,152.56133016,154.444315592,65792,32768,194564
bucket,n8b7stride63_combined/load90_skew/mixed/seriespack_tuplepack,4096,918273,3,104.509806315,104.177001953,104.907491048,65792,32768,194564
bucket,n8b7stride63_combined/load90_skew/update/raw,4096,918273,3,113.654947917,113.575164795,113.70304362,65792,32768,136920
bucket,n8b7stride63_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,121.008707682,120.892120361,121.335296631,65792,32768,136920
bucket,n8b7stride63_combined/load90_skew/update/seriespack_tuplepack,4096,918273,3,90.725326538,90.124252319,90.746704102,65792,32768,136920
bucket,n8b8stride64_combined/load90_skew/hit/raw,4096,918273,3,57.431777954,57.26407369,57.475260417,66816,32768,136920
bucket,n8b8stride64_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,61.04519043,60.683705648,61.407965088,66816,32768,136920
bucket,n8b8stride64_combined/load90_skew/hit/seriespack_tuplepack,4096,918273,3,81.077911377,81.020507812,81.143180847,66816,32768,136920
bucket,n8b8stride64_combined/load90_skew/miss/raw,4096,918273,3,83.572296143,83.301460266,83.928939819,66816,32768,251728
bucket,n8b8stride64_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,85.594474792,85.365608215,85.966270447,66816,32768,251728
bucket,n8b8stride64_combined/load90_skew/miss/seriespack_tuplepack,4096,918273,3,110.558787028,110.545288086,110.770833333,66816,32768,251728
bucket,n8b8stride64_combined/load90_skew/mixed/raw,4096,918273,3,72.598620605,72.213226318,73.09942627,66816,32768,194564
bucket,n8b8stride64_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,74.050653076,73.233099365,74.416107178,66816,32768,194564
bucket,n8b8stride64_combined/load90_skew/mixed/seriespack_tuplepack,4096,918273,3,96.724861145,96.690559387,96.856842041,66816,32768,194564
bucket,n8b8stride64_combined/load90_skew/update/raw,4096,918273,3,56.465942383,56.073221842,56.794784546,66816,32768,136920
bucket,n8b8stride64_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,63.988739014,63.830303955,64.137341309,66816,32768,136920
bucket,n8b8stride64_combined/load90_skew/update/seriespack_tuplepack,4096,918273,3,84.11290741,84.103805542,84.21434021,66816,32768,136920
bucket,n8b7stride64_combined/load90_skew/hit/raw,4096,918273,3,114.160359701,114.016845703,114.338612874,66816,32768,136920
bucket,n8b7stride64_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,118.93758138,118.84274292,118.967376709,66816,32768,136920
bucket,n8b7stride64_combined/load90_skew/hit/seriespack_tuplepack,4096,918273,3,84.343803406,84.008399963,84.532646179,66816,32768,136920
bucket,n8b7stride64_combined/load90_skew/miss/raw,4096,918273,3,186.11366272,185.968292236,186.296905518,66816,32768,251728
bucket,n8b7stride64_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,186.04876709,185.992614746,186.150054932,66816,32768,251728
bucket,n8b7stride64_combined/load90_skew/miss/seriespack_tuplepack,4096,918273,3,119.891225179,119.158559163,119.916900635,66816,32768,251728
bucket,n8b7stride64_combined/load90_skew/mixed/raw,4096,918273,3,151.740753174,151.62226359,151.782358805,66816,32768,194564
bucket,n8b7stride64_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,154.006134033,153.950942993,154.683227539,66816,32768,194564
bucket,n8b7stride64_combined/load90_skew/mixed/seriespack_tuplepack,4096,918273,3,103.993591309,103.868021647,112.03729248,66816,32768,194564
bucket,n8b7stride64_combined/load90_skew/update/raw,4096,918273,3,114.539265951,114.116566976,114.677978516,66816,32768,136920
bucket,n8b7stride64_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,122.26167806,122.156646729,122.388163249,66816,32768,136920
bucket,n8b7stride64_combined/load90_skew/update/seriespack_tuplepack,4096,918273,3,90.381919861,89.906387329,90.658332825,66816,32768,136920
bucket,n9b7stride76_combined/load90_skew/hit/raw,4096,918273,3,125.327545166,125.185750326,125.671620687,70656,32768,137376
bucket,n9b7stride76_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,130.114583333,130.114471436,130.869059245,70656,32768,137376
bucket,n9b7stride76_combined/load90_skew/miss/raw,4096,918273,3,206.386611938,206.295120239,206.455825806,70656,32768,251681
bucket,n9b7stride76_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,206.499160767,206.463317871,207.725616455,70656,32768,251681
bucket,n9b7stride76_combined/load90_skew/mixed/raw,4096,918273,3,167.613128662,167.594741821,167.701782227,70656,32768,194480
bucket,n9b7stride76_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,170.390625,170.114044189,170.498306274,70656,32768,194480
bucket,n9b7stride76_combined/load90_skew/update/raw,4096,918273,3,125.111562093,125.099344889,125.381958008,70656,32768,137376
bucket,n9b7stride76_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,133.545155843,133.373209635,133.630442301,70656,32768,137376
bucket,n9b7stride96_combined/load90_skew/hit/raw,4096,918273,3,125.183898926,125.104136149,125.294128418,89216,32768,137376
bucket,n9b7stride96_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,130.042226156,130.039459229,130.820709229,89216,32768,137376
bucket,n9b7stride96_combined/load90_skew/miss/raw,4096,918273,3,206.397109985,206.308700562,206.530227661,89216,32768,251681
bucket,n9b7stride96_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,206.742477417,206.549072266,207.037109375,89216,32768,251681
bucket,n9b7stride96_combined/load90_skew/mixed/raw,4096,918273,3,167.822738647,167.542678833,168.417236328,89216,32768,194480
bucket,n9b7stride96_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,170.222335815,170.136932373,170.293884277,89216,32768,194480
bucket,n9b7stride96_combined/load90_skew/update/raw,4096,918273,3,125.32208252,125.176605225,125.334391276,89216,32768,137376
bucket,n9b7stride96_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,133.304189046,133.075246175,133.350992839,89216,32768,137376
bucket,n9b7stride62_split/load90_skew/hit/raw,4096,918273,3,124.840118408,124.72958374,125.00193278,70656,32768,137376
bucket,n9b7stride62_split/load90_skew/hit/rawfp_tuplepack,4096,918273,3,128.593597412,128.417439779,128.63293457,70656,32768,137376
bucket,n9b7stride62_split/load90_skew/hit/seriespack_tuplepack,4096,918273,3,79.216346741,79.058898926,79.235839844,70656,32768,137376
bucket,n9b7stride62_split/load90_skew/miss/raw,4096,918273,3,205.187103271,205.106567383,205.419113159,70656,32768,251681
bucket,n9b7stride62_split/load90_skew/miss/rawfp_tuplepack,4096,918273,3,203.558624268,203.453201294,203.732925415,70656,32768,251681
bucket,n9b7stride62_split/load90_skew/miss/seriespack_tuplepack,4096,918273,3,114.186798096,113.864786784,114.349171956,70656,32768,251681
bucket,n9b7stride62_split/load90_skew/mixed/raw,4096,918273,3,166.910339355,166.798171997,167.064575195,70656,32768,194480
bucket,n9b7stride62_split/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,167.622329712,167.466812134,167.66242981,70656,32768,194480
bucket,n9b7stride62_split/load90_skew/mixed/seriespack_tuplepack,4096,918273,3,98.355743408,98.259895325,98.464256287,70656,32768,194480
bucket,n9b7stride62_split/load90_skew/update/raw,4096,918273,3,124.494710286,124.177052816,125.076304118,70656,32768,137376
bucket,n9b7stride62_split/load90_skew/update/rawfp_tuplepack,4096,918273,3,131.519632975,131.437276204,131.64078776,70656,32768,137376
bucket,n9b7stride62_split/load90_skew/update/seriespack_tuplepack,4096,918273,3,83.227180481,83.127441406,83.334587097,70656,32768,137376
bucket,n16b8stride120_combined/load90_skew/hit/raw,4096,918273,3,108.730641683,102.850494385,111.295166016,62848,32768,138622
bucket,n16b8stride120_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,113.699066162,109.413279215,116.296488444,62848,32768,138622
bucket,n16b8stride120_combined/load90_skew/miss/raw,4096,918273,3,182.417999268,180.551376343,187.815185547,62848,32768,254563
bucket,n16b8stride120_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,179.629852295,178.780319214,184.932861328,62848,32768,254563
bucket,n16b8stride120_combined/load90_skew/mixed/raw,4096,918273,3,148.198913574,147.001027425,152.821136475,62848,32768,196453
bucket,n16b8stride120_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,158.349777222,154.836654663,158.946014404,62848,32768,196453
bucket,n16b8stride120_combined/load90_skew/update/raw,4096,918273,3,107.241811117,105.728200277,107.573486328,62848,32768,138622
bucket,n16b8stride120_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,112.984771729,111.339406331,116.921864827,62848,32768,138622
bucket,n16b8stride128_combined/load90_skew/hit/raw,4096,918273,3,108.200876872,107.310333252,109.939615885,66944,32768,138622
bucket,n16b8stride128_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,115.794830322,112.588612874,115.914683024,66944,32768,138622
bucket,n16b8stride128_combined/load90_skew/miss/raw,4096,918273,3,184.496612549,175.566665649,186.748336792,66944,32768,254563
bucket,n16b8stride128_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,183.43447876,181.121170044,189.113189697,66944,32768,254563
bucket,n16b8stride128_combined/load90_skew/mixed/raw,4096,918273,3,148.384572347,146.875335693,149.259806315,66944,32768,196453
bucket,n16b8stride128_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,160.810180664,160.516494751,162.284851074,66944,32768,196453
bucket,n16b8stride128_combined/load90_skew/update/raw,4096,918273,3,105.050832113,103.709025065,105.780181885,66944,32768,138622
bucket,n16b8stride128_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,114.157491048,105.777770996,115.553212484,66944,32768,138622
bucket,n16b12stride128_combined/load90_skew/hit/raw,4096,918273,3,155.451385498,155.271820068,155.567321777,66944,32768,138622
bucket,n16b12stride128_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,160.403442383,160.136062622,160.447738647,66944,32768,138622
bucket,n16b12stride128_combined/load90_skew/miss/raw,4096,918273,3,287.102005005,286.57963562,288.29447937,66944,32768,254563
bucket,n16b12stride128_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,286.136627197,285.783294678,286.394683838,66944,32768,254563
bucket,n16b12stride128_combined/load90_skew/mixed/raw,4096,918273,3,212.127227783,212.113616943,213.509506226,66944,32768,196453
bucket,n16b12stride128_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,217.413970947,217.192596436,217.923339844,66944,32768,196453
bucket,n16b12stride128_combined/load90_skew/update/raw,4096,918273,3,154.4765625,154.341308594,154.633346558,66944,32768,138622
bucket,n16b12stride128_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,164.517608643,164.203186035,165.01222229,66944,32768,138622
bucket,n16b8stride104_split/load90_skew/hit/raw,4096,918273,3,107.172515869,105.351257324,107.226084391,62848,32768,138622
bucket,n16b8stride104_split/load90_skew/hit/rawfp_tuplepack,4096,918273,3,113.198476156,112.048350016,115.107808431,62848,32768,138622
bucket,n16b8stride104_split/load90_skew/hit/seriespack_tuplepack,4096,918273,3,73.69331665,71.932525635,75.322088623,62848,32768,138622
bucket,n16b8stride104_split/load90_skew/miss/raw,4096,918273,3,180.93145752,180.762207031,185.827774048,62848,32768,254563
bucket,n16b8stride104_split/load90_skew/miss/rawfp_tuplepack,4096,918273,3,181.170394897,175.458114624,185.716369629,62848,32768,254563
bucket,n16b8stride104_split/load90_skew/miss/seriespack_tuplepack,4096,918273,3,108.948710124,105.716766357,110.989501953,62848,32768,254563
bucket,n16b8stride104_split/load90_skew/mixed/raw,4096,918273,3,147.552927653,147.105906169,148.900095622,62848,32768,196453
bucket,n16b8stride104_split/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,160.635696411,160.156402588,163.261413574,62848,32768,196453
bucket,n16b8stride104_split/load90_skew/mixed/seriespack_tuplepack,4096,918273,3,95.185272217,93.119895935,99.459106445,62848,32768,196453
bucket,n16b8stride104_split/load90_skew/update/raw,4096,918273,3,105.78020223,105.779246012,105.863708496,62848,32768,138622
bucket,n16b8stride104_split/load90_skew/update/rawfp_tuplepack,4096,918273,3,113.059163411,111.206817627,116.654622396,62848,32768,138622
bucket,n16b8stride104_split/load90_skew/update/seriespack_tuplepack,4096,918273,3,77.719612122,77.377677917,78.305969238,62848,32768,138622
bucket,n16b12stride104_split/load90_skew/hit/raw,4096,918273,3,155.06640625,154.967803955,155.229949951,66944,32768,138622
bucket,n16b12stride104_split/load90_skew/hit/rawfp_tuplepack,4096,918273,3,160.323104858,159.90675354,160.406356812,66944,32768,138622
bucket,n16b12stride104_split/load90_skew/hit/seriespack_tuplepack,4096,918273,3,82.381614685,82.365135193,82.535484314,66944,32768,138622
bucket,n16b12stride104_split/load90_skew/miss/raw,4096,918273,3,282.269775391,280.464752197,282.315689087,66944,32768,254563
bucket,n16b12stride104_split/load90_skew/miss/rawfp_tuplepack,4096,918273,3,284.546737671,283.386230469,285.417419434,66944,32768,254563
bucket,n16b12stride104_split/load90_skew/miss/seriespack_tuplepack,4096,918273,3,121.307393392,120.90625,121.670135498,66944,32768,254563
bucket,n16b12stride104_split/load90_skew/mixed/raw,4096,918273,3,212.103729248,211.793487549,212.598953247,66944,32768,196453
bucket,n16b12stride104_split/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,217.662582397,216.191436768,218.743240356,66944,32768,196453
bucket,n16b12stride104_split/load90_skew/mixed/seriespack_tuplepack,4096,918273,3,101.761474609,101.145050049,102.208241781,66944,32768,196453
bucket,n16b12stride104_split/load90_skew/update/raw,4096,918273,3,154.730026245,154.080169678,154.876846313,66944,32768,138622
bucket,n16b12stride104_split/load90_skew/update/rawfp_tuplepack,4096,918273,3,165.464096069,164.268600464,165.489547729,66944,32768,138622
bucket,n16b12stride104_split/load90_skew/update/seriespack_tuplepack,4096,918273,3,87.040878296,86.834854126,87.63684845,66944,32768,138622
bucket,n8b7stride63_combined/load50_uniform/hit/raw,4096,712367,3,36.528313531,36.409871419,36.641927083,66048,32768,33018
bucket,n8b7stride63_combined/load50_uniform/hit/rawfp_tuplepack,4096,712367,3,39.389690399,39.33549881,39.651309967,66048,32768,33018
bucket,n8b7stride63_combined/load50_uniform/hit/seriespack_tuplepack,4096,712367,3,39.003562927,38.884479523,39.03578186,66048,32768,33018
bucket,n8b7stride63_combined/load50_uniform/miss/raw,4096,712367,3,27.822728937,27.762739702,27.844390869,66048,32768,33412
bucket,n8b7stride63_combined/load50_uniform/miss/rawfp_tuplepack,4096,712367,3,26.602470398,26.585965474,26.662437439,66048,32768,33412
bucket,n8b7stride63_combined/load50_uniform/miss/seriespack_tuplepack,4096,712367,3,30.963604736,30.939904785,31.007516479,66048,32768,33412
bucket,n8b7stride63_combined/load50_uniform/mixed/raw,4096,712367,3,32.69223938,32.618994141,32.902841187,66048,32768,33219
bucket,n8b7stride63_combined/load50_uniform/mixed/rawfp_tuplepack,4096,712367,3,33.194064331,33.101312256,33.253762817,66048,32768,33219
bucket,n8b7stride63_combined/load50_uniform/mixed/seriespack_tuplepack,4096,712367,3,35.04039171,34.884789361,35.08851454,66048,32768,33219
bucket,n8b7stride63_combined/load50_uniform/update/raw,4096,712367,3,35.976331923,35.870161268,36.148152669,66048,32768,33018
