case,rows,queries,seed,rep,ns_per_operation,allocated_bytes,conditional_visits,checksum,batches
A63/scalar_tuplepack,262144,262144,712367,1,4.081984329,18612480,0,11741032264067450,10
A63/scalar_tuplepack,262144,262144,712367,2,4.093296432,18612480,0,11741032264067450,10
A63/full_string_rare,262144,262144,712367,0,36.275907516,18612480,262144,9162019914,2
A63/full_string_rare,262144,262144,712367,1,35.634584427,18612480,262144,9162019914,2
A63/full_string_rare,262144,262144,712367,2,34.891836166,18612480,262144,9162019914,2
A63/all_fields,262144,262144,712367,0,58.574539185,18612480,262144,1174154437990411,1
A63/all_fields,262144,262144,712367,1,58.658763885,18612480,262144,1174154437990411,1
A63/all_fields,262144,262144,712367,2,57.394256592,18612480,262144,1174154437990411,1
A63/equality_mismatch0,262144,262144,712367,0,5.577517373,18612480,0,0,7
A63/equality_mismatch0,262144,262144,712367,1,5.430746078,18612480,0,0,8
A63/equality_mismatch0,262144,262144,712367,2,5.372516632,18612480,0,0,8
A63/equality_mismatch7,262144,262144,712367,0,5.432889462,18612480,0,0,8
A63/equality_mismatch7,262144,262144,712367,1,5.321361065,18612480,0,0,8
A63/equality_mismatch7,262144,262144,712367,2,5.337135315,18612480,0,0,8
A63/equality_mismatch8,262144,262144,712367,0,15.353846232,18612480,262144,0,3
A63/equality_mismatch8,262144,262144,712367,1,15.337059021,18612480,262144,0,3
A63/equality_mismatch8,262144,262144,712367,2,15.345888774,18612480,262144,0,3
A63/equality_mismatch15,262144,262144,712367,0,15.891223907,18612480,262144,0,3
A63/equality_mismatch15,262144,262144,712367,1,15.501200358,18612480,262144,0,3
A63/equality_mismatch15,262144,262144,712367,2,15.621232351,18612480,262144,0,3
A63/equality_mismatch16,262144,262144,712367,0,14.125267029,18612480,262144,786432,3
A63/equality_mismatch16,262144,262144,712367,1,13.719647725,18612480,262144,786432,3
A63/equality_mismatch16,262144,262144,712367,2,13.377429962,18612480,262144,786432,3
A63/equality_mismatch17,262144,262144,712367,0,9.409727478,18612480,98304,163840,5
A63/equality_mismatch17,262144,262144,712367,1,9.354028320,18612480,98304,163840,5
A63/equality_mismatch17,262144,262144,712367,2,9.336109161,18612480,98304,163840,5
A63/update_raw,262144,262144,712367,0,4.186783981,18612480,0,2621440,10
A63/update_raw,262144,262144,712367,1,4.183071136,18612480,0,2621440,10
A63/update_raw,262144,262144,712367,2,4.174721527,18612480,0,2621440,10
A63/update_tuplepack_effects,262144,262144,712367,0,5.538815635,18612480,0,1835008,7
A63/update_tuplepack_effects,262144,262144,712367,1,5.533404759,18612480,0,1835008,7
A63/update_tuplepack_effects,262144,262144,712367,2,5.365064144,18612480,0,2097152,8
B64prefix9/scalar_raw,262144,262144,712367,0,2.663666280,18612480,0,17611548396101175,15
B64prefix9/scalar_raw,262144,262144,712367,1,2.678278859,18612480,0,17611548396101175,15
B64prefix9/scalar_raw,262144,262144,712367,2,2.682820638,18612480,0,17611548396101175,15
B64prefix9/scalar_tuplepack,262144,262144,712367,0,3.930791855,18612480,0,11741032264067450,10
B64prefix9/scalar_tuplepack,262144,262144,712367,1,3.905496597,18612480,0,11741032264067450,10
B64prefix9/scalar_tuplepack,262144,262144,712367,2,3.920159912,18612480,0,11741032264067450,10
B64prefix9/full_string_rare,262144,262144,712367,0,33.286384583,18612480,262144,9162019914,2
B64prefix9/full_string_rare,262144,262144,712367,1,33.325590134,18612480,262144,9162019914,2
B64prefix9/full_string_rare,262144,262144,712367,2,33.752407074,18612480,262144,9162019914,2
B64prefix9/all_fields,262144,262144,712367,0,54.829551697,18612480,262144,1174154437990411,1
B64prefix9/all_fields,262144,262144,712367,1,55.441806793,18612480,262144,1174154437990411,1
B64prefix9/all_fields,262144,262144,712367,2,55.663814545,18612480,262144,1174154437990411,1
B64prefix9/equality_mismatch0,262144,262144,712367,0,6.533365250,18612480,0,0,6
B64prefix9/equality_mismatch0,262144,262144,712367,1,6.290076665,18612480,0,0,7
B64prefix9/equality_mismatch0,262144,262144,712367,2,6.304273333,18612480,0,0,7
B64prefix9/equality_mismatch7,262144,262144,712367,0,6.344519479,18612480,0,0,7
B64prefix9/equality_mismatch7,262144,262144,712367,1,6.326299395,18612480,0,0,7
B64prefix9/equality_mismatch7,262144,262144,712367,2,6.358568827,18612480,0,0,6
B64prefix9/equality_mismatch8,262144,262144,712367,0,6.652098338,18612480,0,0,6
B64prefix9/equality_mismatch8,262144,262144,712367,1,6.299318041,18612480,0,0,7
B64prefix9/equality_mismatch8,262144,262144,712367,2,6.272032601,18612480,0,0,7
B64prefix9/equality_mismatch15,262144,262144,712367,0,15.419680278,18612480,262144,0,3
B64prefix9/equality_mismatch15,262144,262144,712367,1,15.185059865,18612480,262144,0,3
B64prefix9/equality_mismatch15,262144,262144,712367,2,15.235635122,18612480,262144,0,3
B64prefix9/equality_mismatch16,262144,262144,712367,0,13.460281372,18612480,262144,786432,3
B64prefix9/equality_mismatch16,262144,262144,712367,1,13.227551778,18612480,262144,786432,3
B64prefix9/equality_mismatch16,262144,262144,712367,2,13.177304586,18612480,262144,786432,3
B64prefix9/equality_mismatch17,262144,262144,712367,0,8.511031342,18612480,65536,163840,5
B64prefix9/equality_mismatch17,262144,262144,712367,1,8.604124451,18612480,65536,163840,5
B64prefix9/equality_mismatch17,262144,262144,712367,2,8.653666687,18612480,65536,163840,5
B64prefix9/update_raw,262144,262144,712367,0,3.491760254,18612480,0,2883584,11
B64prefix9/update_raw,262144,262144,712367,1,3.495699102,18612480,0,2883584,11
B64prefix9/update_raw,262144,262144,712367,2,3.478174730,18612480,0,2883584,11
B64prefix9/update_tuplepack_effects,262144,262144,712367,0,4.897124290,18612480,0,2097152,8
B64prefix9/update_tuplepack_effects,262144,262144,712367,1,4.887293339,18612480,0,2097152,8
B64prefix9/update_tuplepack_effects,262144,262144,712367,2,4.909990311,18612480,0,2097152,8
C64pad/scalar_raw,262144,262144,712367,0,2.661384328,18874624,0,17611548396101175,15
C64pad/scalar_raw,262144,262144,712367,1,2.647747294,18874624,0,17611548396101175,15
C64pad/scalar_raw,262144,262144,712367,2,2.647210693,18874624,0,17611548396101175,15
C64pad/scalar_tuplepack,262144,262144,712367,0,3.921200943,18874624,0,11741032264067450,10
C64pad/scalar_tuplepack,262144,262144,712367,1,3.931641006,18874624,0,11741032264067450,10
C64pad/scalar_tuplepack,262144,262144,712367,2,3.944804382,18874624,0,11741032264067450,10
C64pad/full_string_rare,262144,262144,712367,0,33.519641876,18874624,262144,9162019914,2
C64pad/full_string_rare,262144,262144,712367,1,33.389526367,18874624,262144,9162019914,2
C64pad/full_string_rare,262144,262144,712367,2,33.304758072,18874624,262144,9162019914,2
C64pad/all_fields,262144,262144,712367,0,54.622329712,18874624,262144,1174154437990411,1
C64pad/all_fields,262144,262144,712367,1,56.048973083,18874624,262144,1174154437990411,1
C64pad/all_fields,262144,262144,712367,2,58.630901337,18874624,262144,1174154437990411,1
C64pad/equality_mismatch0,262144,262144,712367,0,6.514959971,18874624,0,0,6
C64pad/equality_mismatch0,262144,262144,712367,1,6.254947117,18874624,0,0,7
C64pad/equality_mismatch0,262144,262144,712367,2,6.287978036,18874624,0,0,7
C64pad/equality_mismatch7,262144,262144,712367,0,6.415124893,18874624,0,0,6
C64pad/equality_mismatch7,262144,262144,712367,1,6.318693978,18874624,0,0,7
C64pad/equality_mismatch7,262144,262144,712367,2,6.382705053,18874624,0,0,6
C64pad/equality_mismatch8,262144,262144,712367,0,15.755210876,18874624,262144,0,3
C64pad/equality_mismatch8,262144,262144,712367,1,15.458930969,18874624,262144,0,3
C64pad/equality_mismatch8,262144,262144,712367,2,15.347979228,18874624,262144,0,3
C64pad/equality_mismatch15,262144,262144,712367,0,15.245990753,18874624,262144,0,3
C64pad/equality_mismatch15,262144,262144,712367,1,15.062254588,18874624,262144,0,3
C64pad/equality_mismatch15,262144,262144,712367,2,15.185866038,18874624,262144,0,3
C64pad/equality_mismatch16,262144,262144,712367,0,14.045321147,18874624,262144,786432,3
C64pad/equality_mismatch16,262144,262144,712367,1,13.275894165,18874624,262144,786432,3
C64pad/equality_mismatch16,262144,262144,712367,2,13.215681712,18874624,262144,786432,3
C64pad/equality_mismatch17,262144,262144,712367,0,9.582053185,18874624,98304,131072,4
C64pad/equality_mismatch17,262144,262144,712367,1,9.655344963,18874624,98304,131072,4
C64pad/equality_mismatch17,262144,262144,712367,2,9.675765991,18874624,98304,131072,4
C64pad/update_raw,262144,262144,712367,0,3.477046273,18874624,0,2883584,11
C64pad/update_raw,262144,262144,712367,1,3.519728574,18874624,0,2883584,11
C64pad/update_raw,262144,262144,712367,2,3.453167915,18874624,0,3145728,12
C64pad/update_tuplepack_effects,262144,262144,712367,0,4.866739750,18874624,0,2097152,8
C64pad/update_tuplepack_effects,262144,262144,712367,1,4.857613087,18874624,0,2097152,8
C64pad/update_tuplepack_effects,262144,262144,712367,2,4.901099682,18874624,0,2097152,8
A_prefix_plane/scalar_raw,262144,262144,712367,0,2.476471901,18612352,0,18785651622507920,16
A_prefix_plane/scalar_raw,262144,262144,712367,1,2.942641918,18612352,0,15263341943287685,13
A_prefix_plane/scalar_raw,262144,262144,712367,2,2.756781442,18612352,0,16437445169694430,14
A_prefix_plane/scalar_tuplepack,262144,262144,712367,0,4.008966446,18612352,0,11741032264067450,10
A_prefix_plane/scalar_tuplepack,262144,262144,712367,1,3.995500565,18612352,0,11741032264067450,10
A_prefix_plane/scalar_tuplepack,262144,262144,712367,2,3.981594849,18612352,0,11741032264067450,10
A_prefix_plane/full_string_rare,262144,262144,712367,0,47.007312775,18612352,262144,4581009957,1
A_prefix_plane/full_string_rare,262144,262144,712367,1,47.244350433,18612352,262144,4581009957,1
A_prefix_plane/full_string_rare,262144,262144,712367,2,46.418804169,18612352,262144,4581009957,1
A_prefix_plane/all_fields,262144,262144,712367,0,61.730049133,18612352,262144,1174154437990411,1
A_prefix_plane/all_fields,262144,262144,712367,1,60.628810883,18612352,262144,1174154437990411,1
A_prefix_plane/all_fields,262144,262144,712367,2,61.578037262,18612352,262144,1174154437990411,1
A_prefix_plane/equality_mismatch0,262144,262144,712367,0,3.557114688,18612352,0,0,11
A_prefix_plane/equality_mismatch0,262144,262144,712367,1,3.533017245,18612352,0,0,11
A_prefix_plane/equality_mismatch0,262144,262144,712367,2,3.536097787,18612352,0,0,11
A_prefix_plane/equality_mismatch7,262144,262144,712367,0,3.549956929,18612352,0,0,11
A_prefix_plane/equality_mismatch7,262144,262144,712367,1,3.564949036,18612352,0,0,11
A_prefix_plane/equality_mismatch7,262144,262144,712367,2,3.544041374,18612352,0,0,11
A_prefix_plane/equality_mismatch8,262144,262144,712367,0,18.958789825,18612352,262144,0,3
A_prefix_plane/equality_mismatch8,262144,262144,712367,1,18.670902252,18612352,262144,0,3
A_prefix_plane/equality_mismatch8,262144,262144,712367,2,16.615481059,18612352,262144,0,3
A_prefix_plane/equality_mismatch15,262144,262144,712367,0,16.681381226,18612352,262144,0,3
A_prefix_plane/equality_mismatch15,262144,262144,712367,1,17.409951528,18612352,262144,0,3
A_prefix_plane/equality_mismatch15,262144,262144,712367,2,17.341962179,18612352,262144,0,3
A_prefix_plane/equality_mismatch16,262144,262144,712367,0,14.673734029,18612352,262144,786432,3
A_prefix_plane/equality_mismatch16,262144,262144,712367,1,14.420593262,18612352,262144,786432,3
A_prefix_plane/equality_mismatch16,262144,262144,712367,2,14.165270487,18612352,262144,786432,3
A_prefix_plane/equality_mismatch17,262144,262144,712367,0,9.290398407,18612352,98304,163840,5
A_prefix_plane/equality_mismatch17,262144,262144,712367,1,9.312696075,18612352,98304,163840,5
A_prefix_plane/equality_mismatch17,262144,262144,712367,2,9.203843689,18612352,98304,163840,5
A_prefix_plane/update_raw,262144,262144,712367,0,4.128116226,18612352,0,2621440,10
A_prefix_plane/update_raw,262144,262144,712367,1,4.129749298,18612352,0,2621440,10
A_prefix_plane/update_raw,262144,262144,712367,2,4.137972641,18612352,0,2621440,10
A_prefix_plane/update_tuplepack_effects,262144,262144,712367,0,5.386475086,18612352,0,2097152,8
A_prefix_plane/update_tuplepack_effects,262144,262144,712367,1,5.364443779,18612352,0,2097152,8
A_prefix_plane/update_tuplepack_effects,262144,262144,712367,2,5.364197731,18612352,0,2097152,8
D65/scalar_raw,262144,262144,712367,0,2.732824871,19136768,0,16437445169694430,14
D65/scalar_raw,262144,262144,712367,1,2.736471176,19136768,0,16437445169694430,14
D65/scalar_raw,262144,262144,712367,2,2.748980113,19136768,0,16437445169694430,14
D65/scalar_tuplepack,262144,262144,712367,0,4.044597626,19136768,0,11741032264067450,10
D65/scalar_tuplepack,262144,262144,712367,1,4.051836014,19136768,0,11741032264067450,10
D65/scalar_tuplepack,262144,262144,712367,2,4.162426376,19136768,0,11741032264067450,10
D65/full_string_rare,262144,262144,712367,0,39.012035370,19136768,262144,4581009957,1
D65/full_string_rare,262144,262144,712367,1,36.757019043,19136768,262144,9162019914,2
D65/full_string_rare,262144,262144,712367,2,35.348812103,19136768,262144,9162019914,2
D65/all_fields,262144,262144,712367,0,58.094875336,19136768,262144,1174158151457770,1
D65/all_fields,262144,262144,712367,1,59.402992249,19136768,262144,1174158151457770,1
D65/all_fields,262144,262144,712367,2,59.314746857,19136768,262144,1174158151457770,1
D65/equality_mismatch0,262144,262144,712367,0,5.420856953,19136768,0,0,8
D65/equality_mismatch0,262144,262144,712367,1,5.659689767,19136768,0,0,7
D65/equality_mismatch0,262144,262144,712367,2,5.506292616,19136768,0,0,7
D65/equality_mismatch7,262144,262144,712367,0,5.841125488,19136768,0,0,7
D65/equality_mismatch7,262144,262144,712367,1,5.356297970,19136768,0,0,8
D65/equality_mismatch7,262144,262144,712367,2,5.346842289,19136768,0,0,8
D65/equality_mismatch8,262144,262144,712367,0,15.710675557,19136768,262144,0,3
D65/equality_mismatch8,262144,262144,712367,1,15.436511993,19136768,262144,0,3
D65/equality_mismatch8,262144,262144,712367,2,15.364147186,19136768,262144,0,3
D65/equality_mismatch15,262144,262144,712367,0,15.522163391,19136768,262144,0,3
D65/equality_mismatch15,262144,262144,712367,1,15.752244314,19136768,262144,0,3
D65/equality_mismatch15,262144,262144,712367,2,15.703389486,19136768,262144,0,3
D65/equality_mismatch16,262144,262144,712367,0,13.561061859,19136768,262144,786432,3
D65/equality_mismatch16,262144,262144,712367,1,13.601652781,19136768,262144,786432,3
D65/equality_mismatch16,262144,262144,712367,2,13.460740407,19136768,262144,786432,3
D65/equality_mismatch17,262144,262144,712367,0,9.422879791,19136768,98304,163840,5
D65/equality_mismatch17,262144,262144,712367,1,9.401852417,19136768,98304,163840,5
D65/equality_mismatch17,262144,262144,712367,2,9.421867371,19136768,98304,163840,5
D65/update_raw,262144,262144,712367,0,4.161405182,19136768,0,2621440,10
D65/update_raw,262144,262144,712367,1,4.142327881,19136768,0,2621440,10
D65/update_raw,262144,262144,712367,2,4.167871475,19136768,0,2621440,10
D65/update_tuplepack_effects,262144,262144,712367,0,5.560832432,19136768,0,1835008,7
D65/update_tuplepack_effects,262144,262144,712367,1,5.386836052,19136768,0,2097152,8
D65/update_tuplepack_effects,262144,262144,712367,2,5.476166316,19136768,0,1835008,7
E64prefix7/scalar_raw,262144,262144,712367,0,2.656524913,19136768,0,17611548396101175,15
E64prefix7/scalar_raw,262144,262144,712367,1,2.664644623,19136768,0,17611548396101175,15
E64prefix7/scalar_raw,262144,262144,712367,2,2.651340485,19136768,0,17611548396101175,15
E64prefix7/scalar_tuplepack,262144,262144,712367,0,3.956417465,19136768,0,11741032264067450,10
E64prefix7/scalar_tuplepack,262144,262144,712367,1,3.891695023,19136768,0,11741032264067450,10
E64prefix7/scalar_tuplepack,262144,262144,712367,2,3.895822906,19136768,0,11741032264067450,10
E64prefix7/full_string_rare,262144,262144,712367,0,35.065048218,19136768,262144,9162019914,2
E64prefix7/full_string_rare,262144,262144,712367,1,34.864149094,19136768,262144,9162019914,2
E64prefix7/full_string_rare,262144,262144,712367,2,34.566978455,19136768,262144,9162019914,2
E64prefix7/all_fields,262144,262144,712367,0,57.755844116,19136768,262144,1174158151457770,1
E64prefix7/all_fields,262144,262144,712367,1,59.088104248,19136768,262144,1174158151457770,1
E64prefix7/all_fields,262144,262144,712367,2,57.344913483,19136768,262144,1174158151457770,1
E64prefix7/equality_mismatch0,262144,262144,712367,0,6.437093099,19136768,0,0,6
E64prefix7/equality_mismatch0,262144,262144,712367,1,6.309919085,19136768,0,0,7
E64prefix7/equality_mismatch0,262144,262144,712367,2,6.608420054,19136768,0,0,6
E64prefix7/equality_mismatch7,262144,262144,712367,0,16.973800659,19136768,262144,0,3
E64prefix7/equality_mismatch7,262144,262144,712367,1,16.302027384,19136768,262144,0,3
E64prefix7/equality_mismatch7,262144,262144,712367,2,15.856009165,19136768,262144,0,3
E64prefix7/equality_mismatch8,262144,262144,712367,0,16.713567098,19136768,262144,0,3
E64prefix7/equality_mismatch8,262144,262144,712367,1,17.923502604,19136768,262144,0,3
E64prefix7/equality_mismatch8,262144,262144,712367,2,16.091121674,19136768,262144,0,3
E64prefix7/equality_mismatch15,262144,262144,712367,0,16.427126567,19136768,262144,0,3
E64prefix7/equality_mismatch15,262144,262144,712367,1,15.817262014,19136768,262144,0,3
E64prefix7/equality_mismatch15,262144,262144,712367,2,15.724217733,19136768,262144,0,3
E64prefix7/equality_mismatch16,262144,262144,712367,0,13.757596334,19136768,262144,786432,3
E64prefix7/equality_mismatch16,262144,262144,712367,1,13.746827443,19136768,262144,786432,3
E64prefix7/equality_mismatch16,262144,262144,712367,2,13.533664703,19136768,262144,786432,3
E64prefix7/equality_mismatch17,262144,262144,712367,0,14.092254639,19136768,229376,98304,3
E64prefix7/equality_mismatch17,262144,262144,712367,1,13.980543772,19136768,229376,98304,3
E64prefix7/equality_mismatch17,262144,262144,712367,2,14.356283824,19136768,229376,98304,3
E64prefix7/update_raw,262144,262144,712367,0,3.510441520,19136768,0,2883584,11
E64prefix7/update_raw,262144,262144,712367,1,3.482719075,19136768,0,2883584,11
E64prefix7/update_raw,262144,262144,712367,2,3.464883486,19136768,0,3145728,12
E64prefix7/update_tuplepack_effects,262144,262144,712367,0,4.901723862,19136768,0,2097152,8
E64prefix7/update_tuplepack_effects,262144,262144,712367,1,4.866149902,19136768,0,2097152,8
E64prefix7/update_tuplepack_effects,262144,262144,712367,2,4.897506714,19136768,0,2097152,8
F64side/scalar_raw,262144,262144,712367,0,2.666228739,19136640,0,17611548396101175,15
F64side/scalar_raw,262144,262144,712367,1,2.645170593,19136640,0,17611548396101175,15
F64side/scalar_raw,262144,262144,712367,2,2.645492299,19136640,0,17611548396101175,15
F64side/scalar_tuplepack,262144,262144,712367,0,3.913615417,19136640,0,11741032264067450,10
F64side/scalar_tuplepack,262144,262144,712367,1,3.919458008,19136640,0,11741032264067450,10
F64side/scalar_tuplepack,262144,262144,712367,2,3.877140045,19136640,0,11741032264067450,10
F64side/full_string_rare,262144,262144,712367,0,33.218473434,19136640,262144,9162019914,2
F64side/full_string_rare,262144,262144,712367,1,33.546749115,19136640,262144,9162019914,2
F64side/full_string_rare,262144,262144,712367,2,33.809019089,19136640,262144,9162019914,2
F64side/all_fields,262144,262144,712367,0,55.689201355,19136640,262144,1174158151457770,1
F64side/all_fields,262144,262144,712367,1,55.138160706,19136640,262144,1174158151457770,1
F64side/all_fields,262144,262144,712367,2,55.584533691,19136640,262144,1174158151457770,1
F64side/equality_mismatch0,262144,262144,712367,0,6.359421412,19136640,0,0,6
F64side/equality_mismatch0,262144,262144,712367,1,6.257262639,19136640,0,0,7
F64side/equality_mismatch0,262144,262144,712367,2,6.255156381,19136640,0,0,7
F64side/equality_mismatch7,262144,262144,712367,0,6.257792882,19136640,0,0,7
F64side/equality_mismatch7,262144,262144,712367,1,6.301633017,19136640,0,0,7
F64side/equality_mismatch7,262144,262144,712367,2,6.271224431,19136640,0,0,7
F64side/equality_mismatch8,262144,262144,712367,0,15.566064199,19136640,262144,0,3
F64side/equality_mismatch8,262144,262144,712367,1,15.717093150,19136640,262144,0,3
F64side/equality_mismatch8,262144,262144,712367,2,15.926041921,19136640,262144,0,3
F64side/equality_mismatch15,262144,262144,712367,0,16.160326640,19136640,262144,0,3
F64side/equality_mismatch15,262144,262144,712367,1,16.082359314,19136640,262144,0,3
F64side/equality_mismatch15,262144,262144,712367,2,15.818103790,19136640,262144,0,3
F64side/equality_mismatch16,262144,262144,712367,0,14.017887115,19136640,262144,786432,3
F64side/equality_mismatch16,262144,262144,712367,1,13.581958771,19136640,262144,786432,3
F64side/equality_mismatch16,262144,262144,712367,2,13.376847585,19136640,262144,786432,3
F64side/equality_mismatch17,262144,262144,712367,0,9.633555412,19136640,98304,131072,4
F64side/equality_mismatch17,262144,262144,712367,1,9.543447495,19136640,98304,131072,4
F64side/equality_mismatch17,262144,262144,712367,2,9.593988419,19136640,98304,131072,4
F64side/update_raw,262144,262144,712367,0,3.457433065,19136640,0,3145728,12
F64side/update_raw,262144,262144,712367,1,3.474145022,19136640,0,2883584,11
F64side/update_raw,262144,262144,712367,2,3.447542191,19136640,0,3145728,12
F64side/update_tuplepack_effects,262144,262144,712367,0,4.895449162,19136640,0,2097152,8
F64side/update_tuplepack_effects,262144,262144,712367,1,4.861821175,19136640,0,2097152,8
F64side/update_tuplepack_effects,262144,262144,712367,2,4.860112667,19136640,0,2097152,8
