case,control,control_case,before_ordinary,before_control,before_over_control,after_ordinary,after_control,after_over_control,after_ranges_ordinary_slower,after_ranges_ordinary_faster
bulk/series/neon/striped/k6/h0/u64/encode,calico,bulk/calico/striped/k6/h0/u64/encode,0.09941985576462198,0.08889164236490077,1.1184387319170326,0.09930707317520424,0.08823734678043896,1.1254539806405341,True,False
bulk/series/neon/striped/k6/h0/u64/decode,calico,bulk/calico/striped/k6/h0/u64/decode,0.12686585365706535,0.28780390742015904,0.44080657137102897,0.12671381752025437,0.2872668525652794,0.44110142325404406,False,True
bulk/series/neon/striped/k6/h0/u8/encode,predecessor,bulk/predecessor/striped/k6/h0/u8/encode,0.021360209142979383,0.016952349215059188,1.2600146960165606,0.021391754033743004,0.016930201400149246,1.2635262586748925,True,False
bulk/series/neon/striped/k6/h0/u8/encode,calico,bulk/calico/striped/k6/h0/u8/encode,0.021360209142979383,0.016775682263995437,1.2732840791115494,0.021391754033743004,0.017338589231729547,1.2337655473489264,True,False
bulk/series/neon/striped/k6/h0/u8/decode,predecessor,bulk/predecessor/striped/k6/h0/u8/decode,0.019423386284413178,0.022788174170007943,0.8523449987483752,0.019348361043648767,0.022633847258818087,0.8548419021477092,False,True
bulk/series/neon/striped/k6/h0/u8/decode,calico,bulk/calico/striped/k6/h0/u8/decode,0.019423386284413178,0.019945260739898128,0.9738346636681965,0.019348361043648767,0.01994639260291338,0.9700180593468684,False,True
bulk/series/neon/local/k8/h0/u64/encode,calico,bulk/calico/local/k8/h0/u64/encode,0.0916102009633547,0.08262585044075571,1.1087353470454255,0.09064353514517745,0.08094240747940219,1.1198522254016716,True,False
bulk/series/neon/local/k8/h0/u64/decode,calico,bulk/calico/local/k8/h0/u64/decode,0.13947129748186166,0.269920844239811,0.5167118451880228,0.1394805005815214,0.26906407174775654,0.5183913990281178,False,True
bulk/series/neon/local/k16/h0/u64/encode,calico,bulk/calico/local/k16/h0/u64/encode,0.12291292936712209,0.21054223038518616,0.5837922831075427,0.12308393568333684,0.21031146657665412,0.5852459577541642,False,True
bulk/series/neon/local/k16/h0/u64/decode,calico,bulk/calico/local/k16/h0/u64/decode,0.13580040600662832,0.5155407185027144,0.2634135406433727,0.13530945099262828,0.5164047218196273,0.2620221025784693,False,True
bulk/series/neon/local/k17/h0/u64/encode,calico,bulk/calico/local/k17/h0/u64/encode,0.2373048626935059,0.3596505059732457,0.6598207391682606,0.23716421715066469,0.35947767711444956,0.6597467165538542,False,True
bulk/series/neon/local/k17/h0/u64/decode,calico,bulk/calico/local/k17/h0/u64/decode,0.29599297195348423,0.8090083178102039,0.36587135810255683,0.2941745326267238,0.8090777251104335,0.36359242566784417,False,True
bulk/series/neon/local/k23/h0/u64/encode,calico,bulk/calico/local/k23/h0/u64/encode,0.26826642998093675,0.5166013561121039,0.5192909906390609,0.268958619629362,0.5240336287664156,0.5132468697905808,False,True
bulk/series/neon/local/k23/h0/u64/decode,calico,bulk/calico/local/k23/h0/u64/decode,0.32894281274025605,0.9520524050690421,0.34550914528323823,0.32875276670802406,0.9515347284934954,0.34549739159653947,False,True
bulk/series/neon/local/k56/h0/u64/encode,predecessor,bulk/predecessor/local/k56/h0/u64/encode,0.19576174822296738,0.2575487308172807,0.7600959538870785,0.19594915109331823,0.2576688266489995,0.7604689850986253,False,True
bulk/series/neon/local/k56/h0/u64/encode,calico,bulk/calico/local/k56/h0/u64/encode,0.19576174822296738,0.4930263150101758,0.3970614595266116,0.19594915109331823,0.4926855893137292,0.397716424720803,False,True
bulk/series/neon/local/k56/h0/u64/decode,predecessor,bulk/predecessor/local/k56/h0/u64/decode,0.18339833015330528,0.18630776833876445,0.9843836990190934,0.19074502909866003,0.1857824640447463,1.0267116978958708,True,False
bulk/series/neon/local/k56/h0/u64/decode,calico,bulk/calico/local/k56/h0/u64/decode,0.18339833015330528,1.1490675876682301,0.15960621648502873,0.19074502909866003,1.1425623354775891,0.1669449649930294,False,True
bulk/series/neon/local/k64/h0/u64/encode,calico,bulk/calico/local/k64/h0/u64/encode,0.14814765268264501,0.42858027324943115,0.34567072245162334,0.14791090651650973,0.42929030289533676,0.3445475136962765,False,True
bulk/series/neon/local/k64/h0/u64/decode,calico,bulk/calico/local/k64/h0/u64/decode,0.1467729655417978,1.1413091943468574,0.12860052847098308,0.14673692324032866,1.1497674196035552,0.12762313554764335,False,True
