dataset,first,count,layout,execution,repetition,windows,passes,calls,logical_blocks,metadata_bytes,body_bytes,query_bytes,body_suffix_bytes,checksum,elapsed_ns,ns_per_call,ns_per_block,cycles_raw,instructions_raw,enabled_ns,running_ns,pmu_status,major_faults,minor_faults,residence
structural,3,37,direct32,split,4,8,2048,16384,606208,8192,60591,65536,512,39352320,18629220,1137.04,30.7307,83196338,83855664,18621282,18621282,available,0,0,unestablished
structural,3,37,local16,inline,0,8,2048,16384,606208,4096,60591,65536,512,39352320,17959022,1096.13,29.6252,80308773,79579438,17964380,17964380,available,0,0,unestablished
structural,3,37,local16,inline,1,8,2048,16384,606208,4096,60591,65536,512,39352320,17967282,1096.64,29.6388,80320169,79579439,17972661,17972661,available,0,0,unestablished
structural,3,37,local16,inline,2,8,2048,16384,606208,4096,60591,65536,512,39352320,18008142,1099.13,29.7062,80336670,79579439,18004311,18004311,available,0,0,unestablished
structural,3,37,local16,inline,3,8,2048,16384,606208,4096,60591,65536,512,39352320,17960732,1096.24,29.628,80311900,79579439,17965881,17965881,available,0,0,unestablished
structural,3,37,local16,inline,4,8,2048,16384,606208,4096,60591,65536,512,39352320,17985653,1097.76,29.6691,80317247,79579438,17990551,17990551,available,0,0,unestablished
structural,3,37,local16,split,0,8,2048,16384,606208,4096,60591,65536,512,39352320,18985084,1158.76,31.3178,84439951,89983281,18946741,18946741,available,0,0,unestablished
structural,3,37,local16,split,1,8,2048,16384,606208,4096,60591,65536,512,39352320,18874293,1152,31.135,84431189,89983279,18907911,18907911,available,0,0,unestablished
structural,3,37,local16,split,2,8,2048,16384,606208,4096,60591,65536,512,39352320,18893033,1153.14,31.1659,84428377,89983280,18899652,18899652,available,0,0,unestablished
structural,3,37,local16,split,3,8,2048,16384,606208,4096,60591,65536,512,39352320,18920213,1154.8,31.2108,84421790,89983280,18915822,18915822,available,0,0,unestablished
structural,3,37,local16,split,4,8,2048,16384,606208,4096,60591,65536,512,39352320,18973624,1158.06,31.2989,84436351,89983281,18941802,18941802,available,0,0,unestablished
structural,3,37,scan128,inline,0,8,2048,16384,606208,4096,60591,65536,512,39352320,17859421,1090.05,29.4609,79701600,81021232,17849381,17849381,available,0,0,unestablished
structural,3,37,scan128,inline,1,8,2048,16384,606208,4096,60591,65536,512,39352320,17832340,1088.4,29.4162,79596663,81021230,17828100,17828100,available,0,0,unestablished
structural,3,37,scan128,inline,2,8,2048,16384,606208,4096,60591,65536,512,39352320,17810621,1087.07,29.3804,79558653,81021231,17816481,17816481,available,0,0,unestablished
structural,3,37,scan128,inline,3,8,2048,16384,606208,4096,60591,65536,512,39352320,17842671,1089.03,29.4332,79640887,81021231,17838580,17838580,available,0,0,unestablished
structural,3,37,scan128,inline,4,8,2048,16384,606208,4096,60591,65536,512,39352320,17806640,1086.83,29.3738,79621815,81021230,17812181,17812181,available,0,0,unestablished
structural,3,37,scan128,split,0,8,2048,16384,606208,4096,60591,65536,512,39352320,18832753,1149.46,31.0665,84187680,91228462,18840062,18840062,available,0,0,unestablished
structural,3,37,scan128,split,1,8,2048,16384,606208,4096,60591,65536,512,39352320,18886153,1152.72,31.1546,84172213,91228465,18859722,18859722,available,0,0,unestablished
structural,3,37,scan128,split,2,8,2048,16384,606208,4096,60591,65536,512,39352320,18840693,1149.94,31.0796,84169398,91228464,18845761,18845761,available,0,0,unestablished
structural,3,37,scan128,split,3,8,2048,16384,606208,4096,60591,65536,512,39352320,19159787,1169.42,31.606,84176507,91228463,18892792,18892792,available,0,0,unestablished
structural,3,37,scan128,split,4,8,2048,16384,606208,4096,60591,65536,512,39352320,18825842,1149.04,31.0551,84136061,91228464,18830592,18830592,available,0,0,unestablished
structural,15,18,direct32,inline,0,8,4096,32768,589824,8192,60591,65536,512,39030784,16079310,490.702,27.2612,71829724,71209260,16084149,16084149,available,0,0,unestablished
structural,15,18,direct32,inline,1,8,4096,32768,589824,8192,60591,65536,512,39030784,16064829,490.26,27.2366,71836270,71209260,16070138,16070138,available,0,0,unestablished
structural,15,18,direct32,inline,2,8,4096,32768,589824,8192,60591,65536,512,39030784,16104360,491.466,27.3037,71828185,71209261,16098939,16098939,available,0,0,unestablished
structural,15,18,direct32,inline,3,8,4096,32768,589824,8192,60591,65536,512,39030784,16066050,490.297,27.2387,71839841,71209260,16072328,16072328,available,0,0,unestablished
structural,15,18,direct32,inline,4,8,4096,32768,589824,8192,60591,65536,512,39030784,16145741,492.729,27.3738,71847131,71209261,16101189,16101189,available,0,0,unestablished
structural,15,18,direct32,split,0,8,4096,32768,589824,8192,60591,65536,512,39030784,17674068,539.37,29.965,78906474,80810288,17668730,17668730,available,0,0,unestablished
structural,15,18,direct32,split,1,8,4096,32768,589824,8192,60591,65536,512,39030784,17704659,540.303,30.0169,78922606,80810286,17676531,17676531,available,0,0,unestablished
structural,15,18,direct32,split,2,8,4096,32768,589824,8192,60591,65536,512,39030784,17748580,541.644,30.0913,78906583,80810288,17703350,17703350,available,0,0,unestablished
structural,15,18,direct32,split,3,8,4096,32768,589824,8192,60591,65536,512,39030784,17697639,540.089,30.0049,78916193,80810289,17683951,17683951,available,0,0,unestablished
structural,15,18,direct32,split,4,8,4096,32768,589824,8192,60591,65536,512,39030784,17672339,539.317,29.9621,78911725,80810287,17670010,17670010,available,0,0,unestablished
structural,15,18,local16,inline,0,8,4096,32768,589824,4096,60591,65536,512,39030784,17469657,533.132,29.6184,78017658,78188846,17477520,17477520,available,0,0,unestablished
structural,15,18,local16,inline,1,8,4096,32768,589824,4096,60591,65536,512,39030784,17481997,533.508,29.6393,78005585,78188847,17480301,17480301,available,0,0,unestablished
structural,15,18,local16,inline,2,8,4096,32768,589824,4096,60591,65536,512,39030784,17426656,531.819,29.5455,77917525,78188845,17431700,17431700,available,0,0,unestablished
structural,15,18,local16,inline,3,8,4096,32768,589824,4096,60591,65536,512,39030784,17457616,532.764,29.598,78027324,78188847,17462840,17462840,available,0,0,unestablished
structural,15,18,local16,inline,4,8,4096,32768,589824,4096,60591,65536,512,39030784,17471796,533.197,29.622,78006432,78188846,17468270,17468270,available,0,0,unestablished
structural,15,18,local16,split,0,8,4096,32768,589824,4096,60591,65536,512,39030784,18196265,555.306,30.8503,81425312,88412463,18201081,18201081,available,0,0,unestablished
structural,15,18,local16,split,1,8,4096,32768,589824,4096,60591,65536,512,39030784,18199175,555.395,30.8553,81416958,88412463,18204261,18204261,available,0,0,unestablished
structural,15,18,local16,split,2,8,4096,32768,589824,4096,60591,65536,512,39030784,18273686,557.669,30.9816,81418130,88412464,18248411,18248411,available,0,0,unestablished
structural,15,18,local16,split,3,8,4096,32768,589824,4096,60591,65536,512,39030784,18217365,555.95,30.8861,81411316,88412462,18214801,18214801,available,0,0,unestablished
structural,15,18,local16,split,4,8,4096,32768,589824,4096,60591,65536,512,39030784,18247975,556.884,30.938,81410247,88412464,18244661,18244661,available,0,0,unestablished
structural,15,18,scan128,inline,0,8,4096,32768,589824,4096,60591,65536,512,39030784,17263994,526.855,29.2697,77187875,81072429,17269730,17269730,available,0,0,unestablished
structural,15,18,scan128,inline,1,8,4096,32768,589824,4096,60591,65536,512,39030784,17275444,527.205,29.2892,77152799,81072430,17280800,17280800,available,0,0,unestablished
structural,15,18,scan128,inline,2,8,4096,32768,589824,4096,60591,65536,512,39030784,17302915,528.043,29.3357,77224470,81072431,17299310,17299310,available,0,0,unestablished
structural,15,18,scan128,inline,3,8,4096,32768,589824,4096,60591,65536,512,39030784,17300224,527.961,29.3312,77226517,81072430,17305710,17305710,available,0,0,unestablished
structural,15,18,scan128,inline,4,8,4096,32768,589824,4096,60591,65536,512,39030784,17299174,527.929,29.3294,77198070,81072430,17305690,17305690,available,0,0,unestablished
structural,15,18,scan128,split,0,8,4096,32768,589824,4096,60591,65536,512,39030784,18151564,553.942,30.7745,80772698,90902831,18146731,18146731,available,0,0,unestablished
structural,15,18,scan128,split,1,8,4096,32768,589824,4096,60591,65536,512,39030784,18083034,551.85,30.6584,80762590,90902831,18088501,18088501,available,0,0,unestablished
structural,15,18,scan128,split,2,8,4096,32768,589824,4096,60591,65536,512,39030784,18083714,551.871,30.6595,80786979,90902831,18089651,18089651,available,0,0,unestablished
structural,15,18,scan128,split,3,8,4096,32768,589824,4096,60591,65536,512,39030784,18096534,552.262,30.6812,80762911,90902831,18092771,18092771,available,0,0,unestablished
structural,15,18,scan128,split,4,8,4096,32768,589824,4096,60591,65536,512,39030784,18111134,552.708,30.706,80761702,90902830,18092641,18092641,available,0,0,unestablished
structural,255,1,direct32,inline,0,8,32768,262144,262144,8192,60591,65536,512,17235968,11352814,43.3075,43.3075,50804436,66617638,11366243,11366243,available,0,0,unestablished
structural,255,1,direct32,inline,1,8,32768,262144,262144,8192,60591,65536,512,17235968,11314303,43.1606,43.1606,50539289,66617637,11319673,11319673,available,0,0,unestablished
structural,255,1,direct32,inline,2,8,32768,262144,262144,8192,60591,65536,512,17235968,11370344,43.3744,43.3744,50546084,66617640,11340452,11340452,available,0,0,unestablished
structural,255,1,direct32,inline,3,8,32768,262144,262144,8192,60591,65536,512,17235968,11383915,43.4262,43.4262,50737448,66617639,11376723,11376723,available,0,0,unestablished
structural,255,1,direct32,inline,4,8,32768,262144,262144,8192,60591,65536,512,17235968,11332544,43.2302,43.2302,50602454,66617638,11338833,11338833,available,0,0,unestablished
structural,255,1,direct32,split,0,8,32768,262144,262144,8192,60591,65536,512,17235968,11312694,43.1545,43.1545,50489299,71074087,11320603,11320603,available,0,0,unestablished
structural,255,1,direct32,split,1,8,32768,262144,262144,8192,60591,65536,512,17235968,11268003,42.984,42.984,50356826,71074086,11273873,11273873,available,0,0,unestablished
structural,255,1,direct32,split,2,8,32768,262144,262144,8192,60591,65536,512,17235968,11303433,43.1192,43.1192,50470185,71074085,11308814,11308814,available,0,0,unestablished
structural,255,1,direct32,split,3,8,32768,262144,262144,8192,60591,65536,512,17235968,11319454,43.1803,43.1803,50438501,71074088,11316623,11316623,available,0,0,unestablished
structural,255,1,direct32,split,4,8,32768,262144,262144,8192,60591,65536,512,17235968,11293684,43.082,43.082,50497519,71074086,11301093,11301093,available,0,0,unestablished
structural,255,1,local16,inline,0,8,32768,262144,262144,4096,60591,65536,512,17235968,15381662,58.6764,58.6764,68708343,76579115,15389167,15389167,available,0,0,unestablished
structural,255,1,local16,inline,1,8,32768,262144,262144,4096,60591,65536,512,17235968,15376132,58.6553,58.6553,68754045,76579116,15380778,15380778,available,0,0,unestablished
structural,255,1,local16,inline,2,8,32768,262144,262144,4096,60591,65536,512,17235968,15393592,58.7219,58.7219,68715120,76579115,15398718,15398718,available,0,0,unestablished
structural,255,1,local16,inline,3,8,32768,262144,262144,4096,60591,65536,512,17235968,15437293,58.8886,58.8886,68700025,76579116,15414678,15414678,available,0,0,unestablished
structural,255,1,local16,inline,4,8,32768,262144,262144,4096,60591,65536,512,17235968,15386532,58.695,58.695,68726924,76579114,15391498,15391498,available,0,0,unestablished
structural,255,1,local16,split,0,8,32768,262144,262144,4096,60591,65536,512,17235968,15467033,59.002,59.002,68977494,81821997,15462758,15462758,available,0,0,unestablished
structural,255,1,local16,split,1,8,32768,262144,262144,4096,60591,65536,512,17235968,15508353,59.1597,59.1597,69008418,81821996,15484217,15484217,available,0,0,unestablished
structural,255,1,local16,split,2,8,32768,262144,262144,4096,60591,65536,512,17235968,15460832,58.9784,58.9784,68963760,81821996,15467318,15467318,available,0,0,unestablished
structural,255,1,local16,split,3,8,32768,262144,262144,4096,60591,65536,512,17235968,15441832,58.9059,58.9059,68975316,81821996,15440638,15440638,available,0,0,unestablished
structural,255,1,local16,split,4,8,32768,262144,262144,4096,60591,65536,512,17235968,15442953,58.9102,58.9102,68975986,81821996,15448338,15448338,available,0,0,unestablished
structural,255,1,scan128,inline,0,8,32768,262144,262144,4096,60591,65536,512,17235968,15179709,57.906,57.906,67837586,86016299,15185038,15185038,available,0,0,unestablished
structural,255,1,scan128,inline,1,8,32768,262144,262144,4096,60591,65536,512,17235968,15229280,58.0951,58.0951,67902449,86016299,15226057,15226057,available,0,0,unestablished
structural,255,1,scan128,inline,2,8,32768,262144,262144,4096,60591,65536,512,17235968,15168439,57.863,57.863,67852245,86016299,15173598,15173598,available,0,0,unestablished
structural,255,1,scan128,inline,3,8,32768,262144,262144,4096,60591,65536,512,17235968,15197590,57.9742,57.9742,67832076,86016300,15202687,15202687,available,0,0,unestablished
structural,255,1,scan128,inline,4,8,32768,262144,262144,4096,60591,65536,512,17235968,15206219,58.0071,58.0071,67879054,86016300,15202708,15202708,available,0,0,unestablished
structural,255,1,scan128,split,0,8,32768,262144,262144,4096,60591,65536,512,17235968,15363692,58.6078,58.6078,68562373,89162027,15369418,15369418,available,0,0,unestablished
structural,255,1,scan128,split,1,8,32768,262144,262144,4096,60591,65536,512,17235968,15317501,58.4316,58.4316,68435767,89162027,15324567,15324567,available,0,0,unestablished
structural,255,1,scan128,split,2,8,32768,262144,262144,4096,60591,65536,512,17235968,15354741,58.5737,58.5737,68457990,89162027,15342198,15342198,available,0,0,unestablished
structural,255,1,scan128,split,3,8,32768,262144,262144,4096,60591,65536,512,17235968,15384062,58.6855,58.6855,68562460,89162030,15381428,15381428,available,0,0,unestablished
structural,255,1,scan128,split,4,8,32768,262144,262144,4096,60591,65536,512,17235968,15627435,59.6139,59.6139,68644123,89162027,15417627,15417627,available,0,0,unestablished
random_half,0,256,direct32,inline,0,8,256,2048,524288,8192,80123,65536,512,33606912,13805193,6740.82,26.3313,61758087,61723177,13827326,13827326,available,0,0,unestablished
random_half,0,256,direct32,inline,1,8,256,2048,524288,8192,80123,65536,512,33606912,13851783,6763.57,26.4202,61770855,61723178,13844946,13844946,available,0,0,unestablished
random_half,0,256,direct32,inline,2,8,256,2048,524288,8192,80123,65536,512,33606912,13860464,6767.8,26.4367,61754550,61723178,13850836,13850836,available,0,0,unestablished
random_half,0,256,direct32,inline,3,8,256,2048,524288,8192,80123,65536,512,33606912,13803243,6739.86,26.3276,61729893,61723178,13808755,13808755,available,0,0,unestablished
random_half,0,256,direct32,inline,4,8,256,2048,524288,8192,80123,65536,512,33606912,13878604,6776.66,26.4713,61758010,61723178,13842146,13842146,available,0,0,unestablished
random_half,0,256,direct32,split,0,8,256,2048,524288,8192,80123,65536,512,33606912,15678265,7655.4,29.9039,70130080,70609451,15683398,15683398,available,0,0,unestablished
random_half,0,256,direct32,split,1,8,256,2048,524288,8192,80123,65536,512,33606912,15749166,7690.02,30.0392,70129609,70609453,15729378,15729378,available,0,0,unestablished
random_half,0,256,direct32,split,2,8,256,2048,524288,8192,80123,65536,512,33606912,15696435,7664.27,29.9386,70137356,70609452,15701638,15701638,available,0,0,unestablished
random_half,0,256,direct32,split,3,8,256,2048,524288,8192,80123,65536,512,33606912,15805406,7717.48,30.1464,70141476,70609456,15758378,15758378,available,0,0,unestablished
random_half,0,256,direct32,split,4,8,256,2048,524288,8192,80123,65536,512,33606912,15766246,7698.36,30.0717,70133881,70609452,15723879,15723879,available,0,0,unestablished
random_half,0,256,local16,inline,0,8,256,2048,524288,4096,80123,65536,512,33606912,15145339,7395.19,28.8874,67546694,66312748,15132157,15132157,available,0,0,unestablished
random_half,0,256,local16,inline,1,8,256,2048,524288,4096,80123,65536,512,33606912,15119459,7382.55,28.8381,67546869,66312746,15124828,15124828,available,0,0,unestablished
random_half,0,256,local16,inline,2,8,256,2048,524288,4096,80123,65536,512,33606912,15206370,7424.99,29.0038,67549841,66312748,15159787,15159787,available,0,0,unestablished
random_half,0,256,local16,inline,3,8,256,2048,524288,4096,80123,65536,512,33606912,15134379,7389.83,28.8665,67541947,66312747,15140838,15140838,available,0,0,unestablished
random_half,0,256,local16,inline,4,8,256,2048,524288,4096,80123,65536,512,33606912,15154729,7399.77,28.9054,67537762,66312747,15151837,15151837,available,0,0,unestablished
random_half,0,256,local16,split,0,8,256,2048,524288,4096,80123,65536,512,33606912,15922859,7774.83,30.3704,71097167,75561516,15921709,15921709,available,0,0,unestablished
random_half,0,256,local16,split,1,8,256,2048,524288,4096,80123,65536,512,33606912,15913458,7770.24,30.3525,71095888,75561516,15920108,15920108,available,0,0,unestablished
random_half,0,256,local16,split,2,8,256,2048,524288,4096,80123,65536,512,33606912,15917938,7772.43,30.3611,71095719,75561516,15923678,15923678,available,0,0,unestablished
random_half,0,256,local16,split,3,8,256,2048,524288,4096,80123,65536,512,33606912,15916119,7771.54,30.3576,71093681,75561517,15912279,15912279,available,0,0,unestablished
random_half,0,256,local16,split,4,8,256,2048,524288,4096,80123,65536,512,33606912,15921828,7774.33,30.3685,71094621,75561516,15927208,15927208,available,0,0,unestablished
random_half,0,256,scan128,inline,0,8,256,2048,524288,4096,80123,65536,512,33606912,15014957,7331.52,28.6388,67098043,67142186,15020338,15020338,available,0,0,unestablished
random_half,0,256,scan128,inline,1,8,256,2048,524288,4096,80123,65536,512,33606912,15013917,7331.01,28.6368,67124058,67142187,15019367,15019367,available,0,0,unestablished
random_half,0,256,scan128,inline,2,8,256,2048,524288,4096,80123,65536,512,33606912,15085478,7365.96,28.7733,67127025,67142188,15055127,15055127,available,0,0,unestablished
random_half,0,256,scan128,inline,3,8,256,2048,524288,4096,80123,65536,512,33606912,15032087,7339.89,28.6714,67088240,67142187,15038928,15038928,available,0,0,unestablished
random_half,0,256,scan128,inline,4,8,256,2048,524288,4096,80123,65536,512,33606912,15041908,7344.68,28.6902,67097549,67142187,15051027,15051027,available,0,0,unestablished
random_half,0,256,scan128,split,0,8,256,2048,524288,4096,80123,65536,512,33606912,15880837,7754.31,30.2903,70840009,76352045,15872489,15872489,available,0,0,unestablished
random_half,0,256,scan128,split,1,8,256,2048,524288,4096,80123,65536,512,33606912,15839437,7734.1,30.2113,70764776,76352042,15846428,15846428,available,0,0,unestablished
random_half,0,256,scan128,split,2,8,256,2048,524288,4096,80123,65536,512,33606912,15841697,7735.2,30.2156,70785518,76352043,15847098,15847098,available,0,0,unestablished
random_half,0,256,scan128,split,3,8,256,2048,524288,4096,80123,65536,512,33606912,15887777,7757.7,30.3035,70776389,76352045,15881299,15881299,available,0,0,unestablished
random_half,0,256,scan128,split,4,8,256,2048,524288,4096,80123,65536,512,33606912,15856057,7742.22,30.243,70920433,76352044,15861238,15861238,available,0,0,unestablished
random_half,3,37,direct32,inline,0,8,2048,16384,606208,8192,80123,65536,512,38703104,16724168,1020.76,27.5882,74764605,73926957,16742059,16742059,available,0,0,unestablished
random_half,3,37,direct32,inline,1,8,2048,16384,606208,8192,80123,65536,512,38703104,16738398,1021.63,27.6116,74740414,73926957,16734779,16734779,available,0,0,unestablished
random_half,3,37,direct32,inline,2,8,2048,16384,606208,8192,80123,65536,512,38703104,16792729,1024.95,27.7013,74748015,73926957,16777500,16777500,available,0,0,unestablished
random_half,3,37,direct32,inline,3,8,2048,16384,606208,8192,80123,65536,512,38703104,16765218,1023.27,27.6559,74740499,73926958,16744569,16744569,available,0,0,unestablished
random_half,3,37,direct32,inline,4,8,2048,16384,606208,8192,80123,65536,512,38703104,16827888,1027.09,27.7593,74764827,73926959,16792460,16792460,available,0,0,unestablished
random_half,3,37,direct32,split,0,8,2048,16384,606208,8192,80123,65536,512,38703104,18638640,1137.61,30.7463,83201170,83855665,18630151,18630151,available,0,0,unestablished
random_half,3,37,direct32,split,1,8,2048,16384,606208,8192,80123,65536,512,38703104,18606290,1135.64,30.6929,83204906,83855662,18612392,18612392,available,0,0,unestablished
random_half,3,37,direct32,split,2,8,2048,16384,606208,8192,80123,65536,512,38703104,18623340,1136.68,30.721,83193666,83855664,18629031,18629031,available,0,0,unestablished
random_half,3,37,direct32,split,3,8,2048,16384,606208,8192,80123,65536,512,38703104,18635280,1137.41,30.7407,83203794,83855665,18631862,18631862,available,0,0,unestablished
random_half,3,37,direct32,split,4,8,2048,16384,606208,8192,80123,65536,512,38703104,18615830,1136.22,30.7087,83200952,83855662,18621751,18621751,available,0,0,unestablished
random_half,3,37,local16,inline,0,8,2048,16384,606208,4096,80123,65536,512,38703104,17983253,1097.61,29.6652,80312985,79579440,17979211,17979211,available,0,0,unestablished
random_half,3,37,local16,inline,1,8,2048,16384,606208,4096,80123,65536,512,38703104,17996133,1098.4,29.6864,80348936,79579438,18001331,18001331,available,0,0,unestablished
random_half,3,37,local16,inline,2,8,2048,16384,606208,4096,80123,65536,512,38703104,17962152,1096.32,29.6303,80272415,79579439,17967111,17967111,available,0,0,unestablished
random_half,3,37,local16,inline,3,8,2048,16384,606208,4096,80123,65536,512,38703104,18009412,1099.21,29.7083,80369942,79579439,18005480,18005480,available,0,0,unestablished
random_half,3,37,local16,inline,4,8,2048,16384,606208,4096,80123,65536,512,38703104,18021372,1099.94,29.728,80313672,79579439,18002291,18002291,available,0,0,unestablished
random_half,3,37,local16,split,0,8,2048,16384,606208,4096,80123,65536,512,38703104,18958984,1157.16,31.2747,84390939,89983280,18934572,18934572,available,0,0,unestablished
random_half,3,37,local16,split,1,8,2048,16384,606208,4096,80123,65536,512,38703104,18915754,1154.53,31.2034,84394402,89983281,18912062,18912062,available,0,0,unestablished
