case,control,control_case,before_ordinary,before_control,before_over_control,after_ordinary,after_control,after_over_control,after_ranges_ordinary_slower,after_ranges_ordinary_faster
resident/series/avx2/local/k2/h0/u64/get16,raw,resident/series/avx2/local/k2/h0/u64/raw-dense/get16,9.936464364782019,1.6103414244814205,6.1704084697329735,2.969989286921597,1.395771210445119,2.1278482208946348,True,False
resident/series/avx2/local/k2/h0/u64/get16,predecessor,resident/predecessor/local/k2/h0/u64/get16,9.936464364782019,1.612451525371809,6.162333694025814,2.969989286921597,1.6065418195991064,1.848684703186079,True,False
resident/series/avx2/local/k2/h0/u64/get16,calico,resident/calico/local/k2/h0/u64/get16,9.936464364782019,1.8440703903858087,5.388332471789839,2.969989286921597,1.8504507520822877,1.6050085545802868,True,False
resident/series/avx512/local/k2/h0/u64/get16,admitted,resident/series/avx512/local/k2/h0/u64/admitted-region/get16,8.665874713359607,1.4007740297567945,6.1864901327905075,2.7576656109709172,1.4094799221996313,1.9565128722566762,True,False
resident/series/avx512/local/k2/h0/u64/get16,raw,resident/series/avx512/local/k2/h0/u64/raw-dense/get16,8.665874713359607,1.6091688698728013,5.385310936349776,2.7576656109709172,1.385622364677161,1.990199986136505,True,False
resident/series/avx512/local/k2/h0/u64/get16,predecessor,resident/predecessor/local/k2/h0/u64/get16,8.665874713359607,1.612451525371809,5.374347431226731,2.7576656109709172,1.6065418195991064,1.716522767928357,True,False
resident/series/avx512/local/k2/h0/u64/get16,calico,resident/calico/local/k2/h0/u64/get16,8.665874713359607,1.8440703903858087,4.699318832155083,2.7576656109709172,1.8504507520822877,1.490266956776749,True,False
resident/series/avx2/striped/k2/h0/u64/get16,admitted,resident/series/avx2/striped/k2/h0/u64/admitted-region/get16,7.980221110247582,1.3959947828450017,5.7165121304995825,2.7476783274564722,1.4026191873828875,1.9589624555067562,True,False
resident/series/avx2/striped/k2/h0/u64/get16,raw,resident/series/avx2/striped/k2/h0/u64/raw-dense/get16,7.980221110247582,1.8270535792023612,4.36780902382267,2.7476783274564722,1.6090966912181681,1.7075905646020189,True,False
resident/series/avx2/striped/k2/h0/u64/get16,predecessor,resident/predecessor/striped/k2/h0/u64/get16,7.980221110247582,1.6106393962507992,4.954691365940579,2.7476783274564722,1.6106872533109393,1.7059043099821685,True,False
resident/series/avx2/striped/k2/h0/u64/get16,calico,resident/calico/striped/k2/h0/u64/get16,7.980221110247582,1.8514889974413504,4.310163939011131,2.7476783274564722,1.8552369307366328,1.481039042471783,True,False
resident/series/avx512/striped/k2/h0/u64/get16,admitted,resident/series/avx512/striped/k2/h0/u64/admitted-region/get16,8.101393817997305,1.3893892977882318,5.830902707321778,3.1745572879915596,1.3999764362221963,2.2675790862295,True,False
resident/series/avx512/striped/k2/h0/u64/get16,raw,resident/series/avx512/striped/k2/h0/u64/raw-dense/get16,8.101393817997305,1.6069706038593168,5.041407601695337,3.1745572879915596,1.392767741896301,2.27931563353793,True,False
resident/series/avx512/striped/k2/h0/u64/get16,predecessor,resident/predecessor/striped/k2/h0/u64/get16,8.101393817997305,1.6106393962507992,5.029924039394231,3.1745572879915596,1.6106872533109393,1.970933389747711,True,False
resident/series/avx512/striped/k2/h0/u64/get16,calico,resident/calico/striped/k2/h0/u64/get16,8.101393817997305,1.8514889974413504,4.375610024792455,3.1745572879915596,1.8552369307366328,1.7111330824635336,True,False
resident/series/avx2/local/k3/h0/u64/get16,admitted,resident/series/avx2/local/k3/h0/u64/admitted-region/get16,10.196226569949852,1.6149730533898308,6.313558327520052,2.747272601636541,1.6178119760738736,1.6981408484214937,True,False
resident/series/avx2/local/k3/h0/u64/get16,raw,resident/series/avx2/local/k3/h0/u64/raw-dense/get16,10.196226569949852,1.8394412953664796,5.543110614964428,2.747272601636541,1.6153834088057666,1.7006938332167016,True,False
resident/series/avx2/local/k3/h0/u64/get16,predecessor,resident/predecessor/local/k3/h0/u64/get16,10.196226569949852,1.8331971449540698,5.561991299198382,2.747272601636541,1.839700297885635,1.4933261710040369,True,False
resident/series/avx2/local/k3/h0/u64/get16,calico,resident/calico/local/k3/h0/u64/get16,10.196226569949852,1.8731858495157492,5.443254107746838,2.747272601636541,1.875949682436607,1.4644703039519709,True,False
resident/series/avx512/local/k3/h0/u64/get16,admitted,resident/series/avx512/local/k3/h0/u64/admitted-region/get16,9.602798891927058,1.4011941225792777,6.853296582668006,2.7497985818394426,1.4062536382562745,1.9554072658252006,True,False
resident/series/avx512/local/k3/h0/u64/get16,raw,resident/series/avx512/local/k3/h0/u64/raw-dense/get16,9.602798891927058,1.614672061215694,5.947213135462979,2.7497985818394426,1.3896330506709438,1.9787947476578673,True,False
resident/series/avx512/local/k3/h0/u64/get16,predecessor,resident/predecessor/local/k3/h0/u64/get16,9.602798891927058,1.8331971449540698,5.2382794280249945,2.7497985818394426,1.839700297885635,1.494699209974463,True,False
resident/series/avx512/local/k3/h0/u64/get16,calico,resident/calico/local/k3/h0/u64/get16,9.602798891927058,1.8731858495157492,5.12645282602874,2.7497985818394426,1.875949682436607,1.4658168113911365,True,False
resident/series/avx2/striped/k3/h0/u64/get16,admitted,resident/series/avx2/striped/k3/h0/u64/admitted-region/get16,7.925091180878477,2.3749010895572225,3.3370194724008626,4.79719140371279,2.367853359130229,2.025966424489613,True,False
resident/series/avx2/striped/k3/h0/u64/get16,raw,resident/series/avx2/striped/k3/h0/u64/raw-dense/get16,7.925091180878477,2.5838738921814963,3.067135437553236,4.79719140371279,2.4203312384901943,1.982039204974805,True,False
resident/series/avx2/striped/k3/h0/u64/get16,predecessor,resident/predecessor/striped/k3/h0/u64/get16,7.925091180878477,2.5781687721743083,3.07392257109484,4.79719140371279,2.5670863644153297,1.8687300397099733,True,False
resident/series/avx2/striped/k3/h0/u64/get16,calico,resident/calico/striped/k3/h0/u64/get16,7.925091180878477,1.982452264690043,3.9976201808408067,4.79719140371279,1.9990562112472947,2.399728120061027,True,False
resident/series/avx512/striped/k3/h0/u64/get16,admitted,resident/series/avx512/striped/k3/h0/u64/admitted-region/get16,7.837223941848885,2.2867715833484947,3.427200162411028,5.0935809861204655,2.2904615617516293,2.223822949565306,True,False
resident/series/avx512/striped/k3/h0/u64/get16,raw,resident/series/avx512/striped/k3/h0/u64/raw-dense/get16,7.837223941848885,2.8008326601295677,2.7981764328206356,5.0935809861204655,2.3123215440080553,2.2027996060147945,True,False
resident/series/avx512/striped/k3/h0/u64/get16,predecessor,resident/predecessor/striped/k3/h0/u64/get16,7.837223941848885,2.5781687721743083,3.0398413115675638,5.0935809861204655,2.5670863644153297,1.9841876209258589,True,False
resident/series/avx512/striped/k3/h0/u64/get16,calico,resident/calico/striped/k3/h0/u64/get16,7.837223941848885,1.982452264690043,3.9532976815833885,5.0935809861204655,1.9990562112472947,2.5479928765696727,True,False
resident/series/avx2/local/k4/h0/u64/get16,admitted,resident/series/avx2/local/k4/h0/u64/admitted-region/get16,9.862238113656787,1.6179879136905408,6.095371930907424,2.780235467943144,1.6193025073965397,1.7169339609145133,True,False
resident/series/avx2/local/k4/h0/u64/get16,raw,resident/series/avx2/local/k4/h0/u64/raw-dense/get16,9.862238113656787,1.8372122385366318,5.368045077640138,2.780235467943144,1.615647515417952,1.7208180877398402,True,False
resident/series/avx2/local/k4/h0/u64/get16,predecessor,resident/predecessor/local/k4/h0/u64/get16,9.862238113656787,1.5010972001946192,6.570019657873011,2.780235467943144,1.6120030983541067,1.7247085137626783,True,False
resident/series/avx2/local/k4/h0/u64/get16,calico,resident/calico/local/k4/h0/u64/get16,9.862238113656787,1.8288377510289373,5.392626058877072,2.780235467943144,1.8356224281084055,1.514600946997665,True,False
resident/series/avx512/local/k4/h0/u64/get16,admitted,resident/series/avx512/local/k4/h0/u64/admitted-region/get16,8.19498600096843,1.3957757067202765,5.871277141099265,2.549843830476029,1.4041237096689514,1.8159680752611198,True,False
resident/series/avx512/local/k4/h0/u64/get16,raw,resident/series/avx512/local/k4/h0/u64/raw-dense/get16,8.19498600096843,1.6106736147919736,5.087924658172819,2.549843830476029,1.394210828145674,1.8288796636785327,True,False
resident/series/avx512/local/k4/h0/u64/get16,predecessor,resident/predecessor/local/k4/h0/u64/get16,8.19498600096843,1.5010972001946192,5.4593306815214495,2.549843830476029,1.6120030983541067,1.5817859364411146,True,False
resident/series/avx512/local/k4/h0/u64/get16,calico,resident/calico/local/k4/h0/u64/get16,8.19498600096843,1.8288377510289373,4.480980336477516,2.549843830476029,1.8356224281084055,1.389089494348586,True,False
resident/series/avx2/striped/k4/h0/u64/get16,admitted,resident/series/avx2/striped/k4/h0/u64/admitted-region/get16,7.965146955742185,1.3965707017940756,5.70336105827648,2.9658572245052905,1.4048418139619594,2.111168100941506,True,False
resident/series/avx2/striped/k4/h0/u64/get16,raw,resident/series/avx2/striped/k4/h0/u64/raw-dense/get16,7.965146955742185,1.830738772010183,4.350782906616608,2.9658572245052905,1.6170357607808818,1.834132117816028,True,False
resident/series/avx2/striped/k4/h0/u64/get16,predecessor,resident/predecessor/striped/k4/h0/u64/get16,7.965146955742185,1.49919328384453,5.3129553350961976,2.9658572245052905,1.6116639515925333,1.8402454317940402,True,False
resident/series/avx2/striped/k4/h0/u64/get16,calico,resident/calico/striped/k4/h0/u64/get16,7.965146955742185,1.8178138299116053,4.381717657043849,2.9658572245052905,1.850909377091287,1.60237840988528,True,False
resident/series/avx512/striped/k4/h0/u64/get16,admitted,resident/series/avx512/striped/k4/h0/u64/admitted-region/get16,8.099814672008483,1.3907533346269365,5.82404835590865,2.754499635885761,1.3907924895104742,1.9805252448949298,True,False
resident/series/avx512/striped/k4/h0/u64/get16,raw,resident/series/avx512/striped/k4/h0/u64/raw-dense/get16,8.099814672008483,1.6144573235858148,5.0170509642325305,2.754499635885761,1.3878278295618571,1.9847560174343584,True,False
resident/series/avx512/striped/k4/h0/u64/get16,predecessor,resident/predecessor/striped/k4/h0/u64/get16,8.099814672008483,1.49919328384453,5.402782122420749,2.754499635885761,1.6116639515925333,1.709102963532787,True,False
resident/series/avx512/striped/k4/h0/u64/get16,calico,resident/calico/striped/k4/h0/u64/get16,8.099814672008483,1.8178138299116053,4.455799894757293,2.754499635885761,1.850909377091287,1.488187195968757,True,False
resident/series/avx2/local/k5/h0/u64/get16,admitted,resident/series/avx2/local/k5/h0/u64/admitted-region/get16,9.959209026392298,1.6201316106004522,6.147160490684595,2.9693207863507958,1.6182247988832121,1.8349247820204075,True,False
resident/series/avx2/local/k5/h0/u64/get16,raw,resident/series/avx2/local/k5/h0/u64/raw-dense/get16,9.959209026392298,1.615011624686273,6.166648508382683,2.9693207863507958,1.4133778950158844,2.100868279334045,True,False
resident/series/avx2/local/k5/h0/u64/get16,predecessor,resident/predecessor/local/k5/h0/u64/get16,9.959209026392298,1.7264433269648878,5.768627832053271,2.9693207863507958,1.8391882611478625,1.6144735419840066,True,False
resident/series/avx2/local/k5/h0/u64/get16,calico,resident/calico/local/k5/h0/u64/get16,9.959209026392298,1.8720036848197767,5.320079819902224,2.9693207863507958,1.8960457750976254,1.5660596518023984,True,False
resident/series/avx512/local/k5/h0/u64/get16,admitted,resident/series/avx512/local/k5/h0/u64/admitted-region/get16,9.652221391649997,1.3947328664425376,6.920480347085636,2.7658115546266417,1.4177584007159343,1.9508341853096922,True,False
resident/series/avx512/local/k5/h0/u64/get16,raw,resident/series/avx512/local/k5/h0/u64/raw-dense/get16,9.652221391649997,1.6056164921305962,6.011536029280467,2.7658115546266417,1.3864291214218631,1.9949173830034255,True,False
resident/series/avx512/local/k5/h0/u64/get16,predecessor,resident/predecessor/local/k5/h0/u64/get16,9.652221391649997,1.7264433269648878,5.590812765698334,2.7658115546266417,1.8391882611478625,1.5038218833021808,True,False
resident/series/avx512/local/k5/h0/u64/get16,calico,resident/calico/local/k5/h0/u64/get16,9.652221391649997,1.8720036848197767,5.156091021572559,2.7658115546266417,1.8960457750976254,1.4587261504718856,True,False
resident/series/avx2/striped/k5/h0/u64/get16,admitted,resident/series/avx2/striped/k5/h0/u64/admitted-region/get16,8.168055395545572,2.2173677718235933,3.6836719191729084,6.158635043465614,2.2003048165136816,2.7989917566166085,True,False
resident/series/avx2/striped/k5/h0/u64/get16,raw,resident/series/avx2/striped/k5/h0/u64/raw-dense/get16,8.168055395545572,3.5768779141469724,2.2835712013652896,6.158635043465614,2.2142148092979816,2.781408117046337,True,False
resident/series/avx2/striped/k5/h0/u64/get16,predecessor,resident/predecessor/striped/k5/h0/u64/get16,8.168055395545572,2.1741010088554846,3.7569806381008464,6.158635043465614,2.304721116655556,2.6721823299829777,True,False
resident/series/avx2/striped/k5/h0/u64/get16,calico,resident/calico/striped/k5/h0/u64/get16,8.168055395545572,9.766135201179939,0.8363651769390529,6.158635043465614,9.567351655573038,0.6437136696943896,False,True
resident/series/avx512/striped/k5/h0/u64/get16,admitted,resident/series/avx512/striped/k5/h0/u64/admitted-region/get16,8.194620009877731,1.9872964684174044,4.123501520839297,6.04901763054799,1.9739486658183762,3.0644249950847313,True,False
resident/series/avx512/striped/k5/h0/u64/get16,raw,resident/series/avx512/striped/k5/h0/u64/raw-dense/get16,8.194620009877731,3.464270593607711,2.365467647070781,6.04901763054799,2.163360885034079,2.796120458863109,True,False
resident/series/avx512/striped/k5/h0/u64/get16,predecessor,resident/predecessor/striped/k5/h0/u64/get16,8.194620009877731,2.1741010088554846,3.769199304217994,6.04901763054799,2.304721116655556,2.6246202140612507,True,False
resident/series/avx512/striped/k5/h0/u64/get16,calico,resident/calico/striped/k5/h0/u64/get16,8.194620009877731,9.766135201179939,0.8390852513374648,6.04901763054799,9.567351655573038,0.6322562239075222,False,True
resident/series/avx2/local/k6/h0/u64/get16,admitted,resident/series/avx2/local/k6/h0/u64/admitted-region/get16,9.885341604284438,1.6177375919910366,6.1105964608994565,2.7595945524345025,1.6208625243124137,1.702546953268076,True,False
resident/series/avx2/local/k6/h0/u64/get16,raw,resident/series/avx2/local/k6/h0/u64/raw-dense/get16,9.885341604284438,1.6102667032489073,6.138946787100279,2.7595945524345025,1.4132435820709208,1.9526673161258465,True,False
resident/series/avx2/local/k6/h0/u64/get16,predecessor,resident/predecessor/local/k6/h0/u64/get16,9.885341604284438,1.7305179460373359,5.7123600635986485,2.7595945524345025,1.8314394161418908,1.5067899752031453,True,False
resident/series/avx2/local/k6/h0/u64/get16,calico,resident/calico/local/k6/h0/u64/get16,9.885341604284438,1.8730029034613593,5.27780367345724,2.7595945524345025,1.8876581050195724,1.4619143928110272,True,False
resident/series/avx512/local/k6/h0/u64/get16,admitted,resident/series/avx512/local/k6/h0/u64/admitted-region/get16,9.898530511580297,1.3950317056897537,7.095559528294813,2.7532783040928743,1.4096865190269745,1.953113878107669,True,False
resident/series/avx512/local/k6/h0/u64/get16,raw,resident/series/avx512/local/k6/h0/u64/raw-dense/get16,9.898530511580297,1.8335406695250378,5.3985879212291605,2.7532783040928743,1.6135952976153953,1.7063004014462153,True,False
resident/series/avx512/local/k6/h0/u64/get16,predecessor,resident/predecessor/local/k6/h0/u64/get16,9.898530511580297,1.7305179460373359,5.7199814276683245,2.7532783040928743,1.8314394161418908,1.5033411860780679,True,False
resident/series/avx512/local/k6/h0/u64/get16,calico,resident/calico/local/k6/h0/u64/get16,9.898530511580297,1.8730029034613593,5.284845257467326,2.7532783040928743,1.8876581050195724,1.4585683163553214,True,False
resident/series/avx2/striped/k6/h0/u64/get16,admitted,resident/series/avx2/striped/k6/h0/u64/admitted-region/get16,7.967028678492349,2.131420704104781,3.737895884725669,5.775331049562409,2.1541309678976495,2.6810491727895793,True,False
resident/series/avx2/striped/k6/h0/u64/get16,raw,resident/series/avx2/striped/k6/h0/u64/raw-dense/get16,7.967028678492349,3.829301027837385,2.0805438435305685,5.775331049562409,2.839555328742362,2.0338857253823264,True,False
resident/series/avx2/striped/k6/h0/u64/get16,predecessor,resident/predecessor/striped/k6/h0/u64/get16,7.967028678492349,5.663418247548805,1.4067526589512571,5.775331049562409,5.485079374272102,1.0529165861576661,True,False
resident/series/avx2/striped/k6/h0/u64/get16,calico,resident/calico/striped/k6/h0/u64/get16,7.967028678492349,2.0079237548578837,3.967794424074752,5.775331049562409,2.0138522570689417,2.8678027542934585,True,False
resident/series/avx512/striped/k6/h0/u64/get16,admitted,resident/series/avx512/striped/k6/h0/u64/admitted-region/get16,7.949924573292741,2.7866626737527653,2.8528478341394194,6.033008923986968,2.763432377745044,2.183157790497444,True,False
resident/series/avx512/striped/k6/h0/u64/get16,raw,resident/series/avx512/striped/k6/h0/u64/raw-dense/get16,7.949924573292741,3.101067134625941,2.5636093087200065,6.033008923986968,1.9775345240919546,3.0507729956103846,True,False
resident/series/avx512/striped/k6/h0/u64/get16,predecessor,resident/predecessor/striped/k6/h0/u64/get16,7.949924573292741,5.663418247548805,1.403732556170218,6.033008923986968,5.485079374272102,1.0998945525355464,True,False
resident/series/avx512/striped/k6/h0/u64/get16,calico,resident/calico/striped/k6/h0/u64/get16,7.949924573292741,2.0079237548578837,3.959276119951785,6.033008923986968,2.0138522570689417,2.99575547451912,True,False
resident/series/avx2/local/k7/h0/u64/get16,admitted,resident/series/avx2/local/k7/h0/u64/admitted-region/get16,10.266789864248619,1.6206428982934273,6.335010553564746,2.966703181357107,1.6148961704202849,1.8370860218121685,True,False
resident/series/avx2/local/k7/h0/u64/get16,raw,resident/series/avx2/local/k7/h0/u64/raw-dense/get16,10.266789864248619,1.607414046032095,6.387147038805721,2.966703181357107,1.405052488220627,2.1114536333900027,True,False
resident/series/avx2/local/k7/h0/u64/get16,predecessor,resident/predecessor/local/k7/h0/u64/get16,10.266789864248619,1.545968925961522,6.641006615228792,2.966703181357107,1.6134814367754775,1.838696816547221,True,False
resident/series/avx2/local/k7/h0/u64/get16,calico,resident/calico/local/k7/h0/u64/get16,10.266789864248619,1.921440577651955,5.343277322057429,2.966703181357107,1.931700614293482,1.5357986426080712,True,False
resident/series/avx512/local/k7/h0/u64/get16,admitted,resident/series/avx512/local/k7/h0/u64/admitted-region/get16,9.608438754966643,1.6179211026576001,5.9387560612095385,2.7508990100215716,1.6168834747189862,1.7013588505502395,True,False
resident/series/avx512/local/k7/h0/u64/get16,raw,resident/series/avx512/local/k7/h0/u64/raw-dense/get16,9.608438754966643,1.6142780974135362,5.9521582869529635,2.7508990100215716,1.3903862962422857,1.9785141851989354,True,False
resident/series/avx512/local/k7/h0/u64/get16,predecessor,resident/predecessor/local/k7/h0/u64/get16,9.608438754966643,1.545968925961522,6.215156458588347,2.7508990100215716,1.6134814367754775,1.7049461786924607,True,False
resident/series/avx512/local/k7/h0/u64/get16,calico,resident/calico/local/k7/h0/u64/get16,9.608438754966643,1.921440577651955,5.000643197984493,2.7508990100215716,1.931700614293482,1.4240814490954183,True,False
resident/series/avx2/striped/k7/h0/u64/get16,admitted,resident/series/avx2/striped/k7/h0/u64/admitted-region/get16,8.12399246959098,2.675419875432883,3.036529908516329,5.194356263519245,2.7014795167890244,1.9227820278619956,True,False
resident/series/avx2/striped/k7/h0/u64/get16,raw,resident/series/avx2/striped/k7/h0/u64/raw-dense/get16,8.12399246959098,2.645728901035043,3.070606541136082,5.194356263519245,2.578625227748962,2.0143897638253203,True,False
resident/series/avx2/striped/k7/h0/u64/get16,predecessor,resident/predecessor/striped/k7/h0/u64/get16,8.12399246959098,4.289898386967296,1.893749393755259,5.194356263519245,4.288995843842275,1.2110891342962709,True,False
resident/series/avx2/striped/k7/h0/u64/get16,calico,resident/calico/striped/k7/h0/u64/get16,8.12399246959098,10.152783560864794,0.8001739051057831,5.194356263519245,10.01405520025768,0.5187065738748459,False,True
resident/series/avx512/striped/k7/h0/u64/get16,admitted,resident/series/avx512/striped/k7/h0/u64/admitted-region/get16,8.106958741331685,2.6011446723755034,3.116688905245697,5.27530038683724,2.615664190352414,2.016811028837187,True,False
resident/series/avx512/striped/k7/h0/u64/get16,raw,resident/series/avx512/striped/k7/h0/u64/raw-dense/get16,8.106958741331685,2.5533505392409555,3.1750277201428334,5.27530038683724,2.5486765745639968,2.0698194661045557,True,False
resident/series/avx512/striped/k7/h0/u64/get16,predecessor,resident/predecessor/striped/k7/h0/u64/get16,8.106958741331685,4.289898386967296,1.8897787336783105,5.27530038683724,4.288995843842275,1.22996164578033,True,False
resident/series/avx512/striped/k7/h0/u64/get16,calico,resident/calico/striped/k7/h0/u64/get16,8.106958741331685,10.152783560864794,0.7984961653847322,5.27530038683724,10.01405520025768,0.5267896253159756,False,True
resident/series/avx2/local/k8/h0/u64/get16,calico,resident/calico/local/k8/h0/u64/get16,11.570890329286641,1.7023140748360677,6.7971536512149875,2.7496417423657817,1.7087796202658643,1.6091260158744007,True,False
resident/series/avx512/local/k8/h0/u64/get16,calico,resident/calico/local/k8/h0/u64/get16,9.86815686012371,1.7023140748360677,5.796907284029834,2.5239408340555443,1.7087796202658643,1.477042916548157,True,False
resident/series/avx2/local/k9/h0/u64/get16,calico,resident/calico/local/k9/h0/u64/get16,9.787255323578897,2.2671644123795245,4.316958783464049,3.1846731095492538,2.287576597291747,1.3921602071465393,True,False
resident/series/avx512/local/k9/h0/u64/get16,calico,resident/calico/local/k9/h0/u64/get16,10.198277304866359,2.2671644123795245,4.498252199611168,2.958749463316992,2.287576597291747,1.2933990786668494,True,False
resident/series/avx2/local/k10/h0/u64/get16,calico,resident/calico/local/k10/h0/u64/get16,9.816077658072082,2.278283361888438,4.308541168441694,3.6330321862974704,2.2953314488895584,1.582791970220714,True,False
resident/series/avx512/local/k10/h0/u64/get16,calico,resident/calico/local/k10/h0/u64/get16,10.18601498959627,2.278283361888438,4.470916638373385,3.221330251921411,2.2953314488895584,1.4034270534130635,True,False
resident/series/avx2/striped/k10/h0/u64/get16,admitted,resident/series/avx2/striped/k10/h0/u64/admitted-region/get16,7.8613064387443625,2.425559853085473,3.241027603892874,3.848548750938601,2.434941420265277,1.5805508579829888,True,False
resident/series/avx2/striped/k10/h0/u64/get16,raw,resident/series/avx2/striped/k10/h0/u64/raw-dense/get16,7.8613064387443625,2.380164254842522,3.302841987795707,3.848548750938601,2.372034777553873,1.6224672535819067,True,False
resident/series/avx2/striped/k10/h0/u64/get16,calico,resident/calico/striped/k10/h0/u64/get16,7.8613064387443625,2.2521975051472967,3.4905049049995385,3.848548750938601,2.255875551249922,1.7060111089932335,True,False
resident/series/avx512/striped/k10/h0/u64/get16,admitted,resident/series/avx512/striped/k10/h0/u64/admitted-region/get16,7.649401147076841,1.854280770183876,4.125265855137085,3.008930335438083,1.8631794561771016,1.614943920437943,True,False
resident/series/avx512/striped/k10/h0/u64/get16,raw,resident/series/avx512/striped/k10/h0/u64/raw-dense/get16,7.649401147076841,1.8466080979934656,4.142406369488318,3.008930335438083,1.810403027270503,1.6620223729820913,True,False
resident/series/avx512/striped/k10/h0/u64/get16,calico,resident/calico/striped/k10/h0/u64/get16,7.649401147076841,2.2521975051472967,3.3964166684291572,3.008930335438083,2.255875551249922,1.333819294140988,True,False
resident/series/avx2/local/k11/h0/u64/get16,calico,resident/calico/local/k11/h0/u64/get16,9.752298635344712,2.3214267286428263,4.2009935161926,4.292972469918128,2.3707132821643877,1.810835794533018,True,False
resident/series/avx512/local/k11/h0/u64/get16,calico,resident/calico/local/k11/h0/u64/get16,9.773337091634987,2.3214267286428263,4.210056243019467,3.8438727658367497,2.3707132821643877,1.6213992618826572,True,False
resident/series/avx2/local/k12/h0/u64/get16,calico,resident/calico/local/k12/h0/u64/get16,9.767976425735268,2.2858272900930805,4.27327841787098,3.4202594850355523,2.273787781631618,1.5042122719919149,True,False
resident/series/avx512/local/k12/h0/u64/get16,calico,resident/calico/local/k12/h0/u64/get16,9.94814842226888,2.2858272900930805,4.352099769472865,3.100521244939423,2.273787781631618,1.3635930626360213,True,False
resident/series/avx2/striped/k12/h0/u64/get16,admitted,resident/series/avx2/striped/k12/h0/u64/admitted-region/get16,7.712431538595135,1.7443418417341459,4.421399151285498,3.204044765972283,1.7568081064899868,1.8237875577508584,True,False
