input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:body_bytes_per_block,counter:population_per_block,counter:blocks_per_call
zen5,codec/population128/native_encode_admitted_exact,1,5,"[12.639202478127393,12.633533615189837,12.627972559469162,12.617101998207447,12.62736165189461]",12.627972559469162,"[12.653263234685719,12.63357044932928,12.630640788133613,12.621719740772047,12.62739758763091]",12.630640788133613,,,39.4609375,128.0,1.0
zen5,codec/population128/native_encode_checked_exact,1,5,"[13.213395665123569,13.313234260182451,13.226833476972109,13.209379441470064,13.320605211829534]",13.226833476972109,"[13.215625850493428,13.315974742201663,13.226871276727271,13.209417241238654,13.322685143175985]",13.226871276727271,,,39.4609375,128.0,1.0
zen5,codec/population128/native_encode_wide,1,5,"[12.44256706512825,12.442379158981854,12.446083848887364,12.437579092012367,12.433608127518406]",12.442379158981854,"[12.442603577692145,12.442416562099446,12.463851221056103,12.437615604577843,12.433643749547588]",12.442416562099446,,,39.4609375,128.0,1.0
zen5,codec/population128/native_pair_exact_materialized,1,5,"[51.977100085637666,51.878671604775036,51.86810583563772,51.870849228327806,51.86276734175983]",51.870849228327806,"[51.98573806533755,51.878819896297074,51.91919225624003,51.879746718148446,51.86291934045763]",51.879746718148446,,,39.4609375,128.0,2.0
zen5,codec/population128/native_pair_materialized,1,5,"[50.81376707900581,50.78627359826835,50.820086584493104,50.82517124407005,50.80948143735833]",50.81376707900581,"[50.81391235497363,50.78641887420391,50.82945688574333,50.82531652010238,50.809626713332605]",50.81391235497363,,,39.4609375,128.0,2.0
zen5,codec/population128/prepare_checked,1,5,"[14.856468629130271,14.842609329168571,14.83135302876137,14.84993829690986,14.836673725529062]",14.842609329168571,"[14.859294651919118,14.842663491962059,14.831395509383455,14.853910234217356,14.872835347250083]",14.853910234217356,,,39.4609375,128.0,1.0
zen5,codec/population128/spike_decode_padded,1,5,"[43.93769886168182,43.81770673800982,44.09437842635804,43.92953810955702,44.037181274342025]",43.93769886168182,"[44.01649340833511,43.822491920544415,44.09922924495749,43.93651428680339,44.042282135084605]",44.01649340833511,,,39.4609375,128.0,1.0
zen5,codec/population128/spike_encode_wide,1,5,"[16.39085913335821,16.21541815560929,16.19407225008359,16.332411639290086,16.39194138314256]",16.332411639290086,"[16.394919071518338,16.215477012699136,16.194108285014874,16.336625326580396,16.394174349093078]",16.336625326580396,,,39.4609375,128.0,1.0
zen5,codec/population128/spike_pair_materialized,1,5,"[59.74715750192981,59.76107645604307,59.75112824651089,59.7682494140011,59.75821581210531]",59.75821581210531,"[59.74733255626002,59.77380418679034,59.751341727351615,59.76846289494801,59.758386596771835]",59.758386596771835,,,39.4609375,128.0,2.0
zen5,codec/population16/decode_exact,1,5,"[42.00414550948165,42.00384576187097,42.01367748356012,41.99680169297453,42.012028871688024]",42.00414550948165,"[42.066852709973155,42.06343558720598,42.018713243467616,42.012211717672244,42.01214877074295]",42.018713243467616,,,12.26953125,16.0,1.0
zen5,codec/population16/decode_padded,1,5,"[41.06329887756765,41.08513915054967,41.07979003242058,41.033411414780254,41.05483727806324]",41.06329887756765,"[41.06341937964758,41.09313343696887,41.07993992529844,41.03908383130551,41.054984231901514]",41.06341937964758,,,12.26953125,16.0,1.0
zen5,codec/population16/encode_bound_exact,1,5,"[13.370344418846404,13.35261205800475,13.34954354704592,13.361855827781103,13.36050797717236]",13.36050797717236,"[13.396632285337448,13.35265125082286,13.34958178393474,13.365153760131435,13.360537610745975]",13.360537610745975,,,12.26953125,16.0,1.0
zen5,codec/population16/encode_checked_exact,1,5,"[13.473764386945144,13.46528416929514,13.466731305412537,13.473446016999487,13.46993333526315]",13.46993333526315,"[13.473802977241379,13.465322759610228,13.466769895724195,13.475839580151852,13.469992185458139]",13.469992185458139,,,12.26953125,16.0,1.0
zen5,codec/population16/encode_staged_exact,1,5,"[21.134201715429235,21.130941131363066,21.116932696109313,21.148570928269585,21.14848035649049]",21.134201715429235,"[21.134277191907792,21.13522819561912,21.117008172575797,21.174943920965216,21.148542247234495]",21.13522819561912,,,12.26953125,16.0,1.0
zen5,codec/population16/native_encode_admitted_exact,1,5,"[12.638748207495007,12.628247802350394,12.616431466604787,12.63620557720307,12.6218024463693]",12.628247802350394,"[12.640713090160045,12.628283855232167,12.616485545923442,12.653278424780616,12.621839400583884]",12.628283855232167,,,12.26953125,16.0,1.0
zen5,codec/population16/native_encode_checked_exact,1,5,"[13.28559634313089,13.252383062362354,13.28524697880323,13.305025354950311,13.289005722379983]",13.28559634313089,"[13.285644629254703,13.255110755113115,13.285284850283208,13.30506322640506,13.289043593827165]",13.285644629254703,,,12.26953125,16.0,1.0
zen5,codec/population16/native_encode_wide,1,5,"[12.43872380239862,12.437613122725294,12.430887735163854,12.4350461198624,12.45098659454043]",12.437613122725294,"[12.438760232696511,12.437640667581114,12.433251261513407,12.435091435607099,12.460485127100858]",12.437640667581114,,,12.26953125,16.0,1.0
zen5,codec/population16/native_pair_exact_materialized,1,5,"[51.97976004754965,51.99472921774313,51.92798083352192,51.89061362454401,51.89068791322939]",51.92798083352192,"[51.97991233934841,52.02165886636223,51.92812941091908,51.89079934623437,51.898042493148154]",51.92812941091908,,,12.26953125,16.0,2.0
zen5,codec/population16/native_pair_materialized,1,5,"[50.83611383353375,50.81465751932786,50.81611310755685,50.8537188282698,50.82493375439904]",50.82493375439904,"[50.83625902938508,50.81484264396562,50.90867545101602,50.9559766235044,50.825115249243844]",50.83625902938508,,,12.26953125,16.0,2.0
zen5,codec/population16/prepare_checked,1,5,"[14.84783973474976,14.849691208267393,14.840316793503543,14.85047755247958,14.864183776836516]",14.849691208267393,"[14.847892938015214,14.854671033587586,14.843242972917407,14.85052117915614,14.872738861360174]",14.85052117915614,,,12.26953125,16.0,1.0
zen5,codec/population16/spike_decode_padded,1,5,"[43.783083775558495,44.00359526190202,43.772235300017336,43.92968081471735,43.90899630443258]",43.90899630443258,"[43.79001413652162,44.012591252882665,43.77239515901195,43.929812463315564,43.909156163463386]",43.909156163463386,,,12.26953125,16.0,1.0
zen5,codec/population16/spike_encode_wide,1,5,"[16.342890467050452,16.491381066581337,16.629031431794846,16.58184263730195,16.224397258428798]",16.491381066581337,"[16.34660752731819,16.49142991256076,16.62908027776898,16.581902205555526,16.226469042956857]",16.49142991256076,,,12.26953125,16.0,1.0
zen5,codec/population16/spike_pair_materialized,1,5,"[59.81951631910659,59.818794725966534,59.798940240129184,59.786258987892566,59.78630168570751]",59.798940240129184,"[59.81969138008794,59.818969787054066,59.815976669922385,59.78642977915993,59.78647247701279]",59.815976669922385,,,12.26953125,16.0,2.0
zen5,codec/population192/decode_exact,1,5,"[42.04017432385205,42.02984935754202,42.10929757213291,42.023876484586445,42.022105632809506]",42.02984935754202,"[42.05635210536527,42.02993940088697,42.1094176298373,42.03309091670696,42.0222256906152]",42.03309091670696,,,31.21875,192.0,1.0
zen5,codec/population192/decode_padded,1,5,"[41.05186663033812,41.066573503603216,41.126016224439,41.10808672954067,41.13082086032352]",41.10808672954067,"[41.07012131705135,41.06672291610949,41.208342488491034,41.10823321237506,41.130967343126684]",41.10823321237506,,,31.21875,192.0,1.0
zen5,codec/population192/encode_bound_exact,1,5,"[13.34158885203889,13.352675644420119,13.339132554072284,13.34525800686181,13.360664825238866]",13.34525800686181,"[13.34162803811865,13.35271387474523,13.342296112932935,13.345306750516905,13.360704011305044]",13.345306750516905,,,31.21875,192.0,1.0
zen5,codec/population192/encode_checked_exact,1,5,"[13.465337789197006,13.467846374613606,13.469345759000403,13.464261308098093,13.457475632601662]",13.465337789197006,"[13.465386807524853,13.467895392965355,13.472882768320035,13.46429975383943,13.45752465092097]",13.465386807524853,,,31.21875,192.0,1.0
zen5,codec/population192/encode_staged_exact,1,5,"[24.840915955564466,24.794514087479786,24.827173795927727,24.763249791128192,25.06722000349806]",24.827173795927727,"[24.87958300139904,24.794586507638645,24.82724621603952,24.76332221123685,25.123993846082236]",24.82724621603952,,,31.21875,192.0,1.0
zen5,codec/population192/native_encode_admitted_exact,1,5,"[12.633020608057418,12.639779703554035,12.63273050648419,12.628401576488862,12.625682213159239]",12.63273050648419,"[12.633065795209014,12.66205787752474,12.63545167731163,12.629830394530519,12.62570932544185]",12.633065795209014,,,31.21875,192.0,1.0
zen5,codec/population192/native_encode_checked_exact,1,5,"[13.232775170597181,13.263576290742405,13.259568671664766,13.27103108181373,13.248969932060707]",13.259568671664766,"[13.236343444218102,13.263614780422786,13.259607161331807,13.271068632685017,13.271022632847055]",13.263614780422786,,,31.21875,192.0,1.0
zen5,codec/population192/native_encode_wide,1,5,"[12.439810761517924,12.455483849199029,12.442510997177525,12.440646316190794,12.439163450831952]",12.440646316190794,"[12.43985604662351,12.469007226086799,12.446870798926533,12.440681833942621,12.439198968544346]",12.440681833942621,,,31.21875,192.0,1.0
zen5,codec/population192/native_pair_exact_materialized,1,5,"[51.908309530187715,51.96197819036228,51.91321892945236,51.96432131274249,51.873943735308785]",51.91321892945236,"[51.908532684678725,52.03602829595163,51.913367699139464,51.97365660989441,51.87412969747051]",51.913367699139464,,,31.21875,192.0,2.0
zen5,codec/population192/native_pair_materialized,1,5,"[50.835724479011574,50.890301425971124,50.88583504907884,50.849087297697466,50.8015185681445]",50.849087297697466,"[50.83586972701405,50.8999967319848,50.88598029709422,50.8492688577038,50.80166381615343]",50.8492688577038,,,31.21875,192.0,2.0
zen5,codec/population192/prepare_checked,1,5,"[14.855884962702866,14.852945983926393,14.841536080765923,14.829850217160518,14.828587167414653]",14.841536080765923,"[14.885307653444997,14.852999053255344,14.84157853622305,14.829903286478155,14.828629622884979]",14.84157853622305,,,31.21875,192.0,1.0
zen5,codec/population192/spike_decode_padded,1,5,"[43.85586886067259,44.01750716287765,43.67462854816784,43.949369823555564,43.870398146264556]",43.870398146264556,"[43.864166836276524,44.03257190271107,43.67472248745536,44.035293012417156,43.965874966743215]",43.965874966743215,,,31.21875,192.0,1.0
zen5,codec/population192/spike_encode_wide,1,5,"[16.38206699218701,16.223982711695786,16.465019095589852,16.579015067104073,16.367350032850297]",16.38206699218701,"[16.388009847402643,16.224029638492013,16.465066022345468,16.581096690802845,16.3673969596337]",16.388009847402643,,,31.21875,192.0,1.0
zen5,codec/population192/spike_pair_materialized,1,5,"[59.80634267342938,59.82423160834213,59.771802939936485,59.78110603996979,59.80305093863031]",59.80305093863031,"[59.80647075658195,59.84963474977113,59.771973717372134,59.78128108682617,59.81048402589496]",59.80647075658195,,,31.21875,192.0,2.0
zen5,codec/population2/decode_exact,1,5,"[42.06044927788219,41.97717639582537,42.01177151216195,42.02993687088158,42.00769479799438]",42.01177151216195,"[47.692214075418335,41.97732927259005,42.01189141548716,42.18053548838847,42.04876169806561]",42.04876169806561,,,2.0,2.0,1.0
zen5,codec/population2/decode_padded,1,5,"[41.10551715832319,41.08260610315257,41.12220404350708,41.10352272159929,41.075412619293886]",41.10352272159929,"[41.11086600845298,41.08269715996219,41.145588006425385,41.27297641040061,41.07553011184205]",41.11086600845298,,,2.0,2.0,1.0
zen5,codec/population2/encode_bound_exact,1,5,"[13.356227116770967,13.35601507510753,13.353751698252239,13.391765683407314,13.362895395337592]",13.356227116770967,"[13.368556236127572,13.356053453671935,13.356879552659843,13.391804061988761,13.36293377389603]",13.36293377389603,,,2.0,2.0,1.0
zen5,codec/population2/encode_checked_exact,1,5,"[13.465013312505528,13.461617854146786,13.462328688064384,13.464743984363745,13.460405877509608]",13.462328688064384,"[13.465051787943858,13.46164671072895,13.464811316389365,13.464792078677034,13.460453971826317]",13.464792078677034,,,2.0,2.0,1.0
zen5,codec/population2/encode_staged_exact,1,5,"[21.248440490321656,21.236312652923583,21.243975447564214,21.215162370695985,21.22156695898685]",21.236312652923583,"[21.255043424056105,21.236389871364963,21.24403601104649,21.215224448243934,21.224019780033757]",21.236389871364963,,,2.0,2.0,1.0
zen5,codec/population2/native_encode_admitted_exact,1,5,"[12.615835312462583,12.624992122496414,12.639072597271282,12.635651510049765,12.629376515856364]",12.629376515856364,"[12.638830420312994,12.625028133933435,12.639108608721896,12.639936871935717,12.647293109739449]",12.639108608721896,,,2.0,2.0,1.0
zen5,codec/population2/native_encode_checked_exact,1,5,"[13.263877156248096,13.209025348198468,13.247277341903095,13.247078018842545,13.284882959397201]",13.247277341903095,"[13.26391607169595,13.214626326191507,13.251434651451842,13.247115985132046,13.287455176038343]",13.251434651451842,,,2.0,2.0,1.0
zen5,codec/population2/native_encode_wide,1,5,"[12.443148850900466,12.439318520357569,12.446020712157962,12.450702227265598,12.444461093771695]",12.444461093771695,"[12.44319318343042,12.439354873026051,12.448611505182349,12.45073857995377,12.444496559796605]",12.444496559796605,,,2.0,2.0,1.0
zen5,codec/population2/native_pair_exact_materialized,1,5,"[51.88541894694764,51.90753596194935,51.88379013137929,51.8951436066222,51.856259809069286]",51.88541894694764,"[51.91944598011254,51.91369503685011,51.88393854283261,51.89529572836185,51.8624188837888]",51.89529572836185,,,2.0,2.0,2.0
zen5,codec/population2/native_pair_materialized,1,5,"[50.81937000845353,50.801408609133105,50.826590853837956,50.744040988275245,50.81613695657592]",50.81613695657592,"[50.819442579676455,50.80155375181101,50.850724443040335,50.744186130924135,50.816285727748735]",50.816285727748735,,,2.0,2.0,2.0
zen5,codec/population2/prepare_checked,1,5,"[14.871077548811586,14.840524872723964,14.837539140267415,14.837902862602425,14.85193933539374]",14.840524872723964,"[14.873376487915502,14.865889156692933,14.837593698614482,14.837968118657543,14.854922928289868]",14.854922928289868,,,2.0,2.0,1.0
zen5,codec/population2/spike_decode_padded,1,5,"[44.05014745584105,43.790553473787064,43.94701877334256,43.781322675777425,43.88569522467452]",43.88569522467452,"[46.040121705603156,43.83609955918753,43.947146589168106,43.78148478364251,43.896394346209604]",43.896394346209604,,,2.0,2.0,1.0
zen5,codec/population2/spike_encode_wide,1,5,"[16.36856870736766,16.52109435192186,16.118013895911098,16.402001352046977,16.351167148251836]",16.36856870736766,"[16.40824449249262,16.5246667964369,16.118071478840196,16.4070007013665,16.351214366254062]",16.4070007013665,,,2.0,2.0,1.0
zen5,codec/population2/spike_pair_materialized,1,5,"[59.683746758562094,59.76905196533249,59.805901972156114,59.77596134161168,59.73685085983101]",59.76905196533249,"[59.68392162549194,60.02120154908838,60.06325917838424,59.776136208427886,59.73702146177403]",59.776136208427886,,,2.0,2.0,2.0
zen5,codec/population224/decode_exact,1,5,"[41.96617991004669,41.97337331334367,41.97430284857307,42.00833883058587,41.98276161918988]",41.97430284857307,"[41.96629985004399,41.97349625192719,41.97448575719252,42.0138860569363,41.98285157427308]",41.97448575719252,,,20.26953125,224.0,1.0
zen5,codec/population224/decode_padded,1,5,"[41.08770358975581,41.117500792633955,41.09295553024533,41.086614450614626,41.069707840624964]",41.08770358975581,"[41.08785037403424,41.19946511823389,41.09307589333038,41.086767106206196,41.069795911151346]",41.08785037403424,,,20.26953125,224.0,1.0
zen5,codec/population224/encode_bound_exact,1,5,"[13.346524452253455,13.36130609360774,13.354870159321425,13.355825045716495,13.348396029583041]",13.354870159321425,"[13.349513246678248,13.366377495241766,13.354908354787067,13.355863241177046,13.348434225040199]",13.354908354787067,,,20.26953125,224.0,1.0
zen5,codec/population224/encode_checked_exact,1,5,"[13.469540647109909,13.472508330294955,13.470575952872915,13.460677231103423,13.451851515306483]",13.469540647109909,"[13.469570613963041,13.476723987104252,13.474026972094382,13.490769731946514,13.451889215533205]",13.474026972094382,,,20.26953125,224.0,1.0
zen5,codec/population224/encode_staged_exact,1,5,"[21.163543773410318,21.12998551920716,21.128489069873005,21.154549961756977,21.118302633448202]",21.12998551920716,"[21.248780922842148,21.130062609016967,21.128535928418227,21.162199992136035,21.11837821170364]",21.130062609016967,,,20.26953125,224.0,1.0
