src,dst,host_src,host_dst,az_src,az_dst,flow,rank_mode,training_rank_blocks,holdout_request_blocks,train_worst_p50_us,holdout_worst_p50_us,holdout_request_p50_us,train_worst_p90_us,holdout_worst_p90_us,holdout_request_p90_us,train_worst_p99_us,holdout_worst_p99_us,holdout_request_p99_us,train_worst_p50_lo_us,holdout_worst_p50_lo_us,holdout_request_p50_lo_us,train_worst_p50_hi_us,holdout_worst_p50_hi_us,holdout_request_p50_hi_us,holdout_rtt_max_p50_us,same_role_0_2_abs_change_us,baseline_flow,baseline_holdout_worst_p50_us,baseline_holdout_request_p50_us,holdout_worst_gain_vs_flow0_us,holdout_request_gain_vs_flow0_us
2,3,az2a,az2b,2,2,3,all-legs,3,1,139.87591096560675,140.52238213911363,140.52238213911363,142.24621922372998,144.40222743492043,144.40222743492043,151.81742457725184,148.93549599461733,148.93549599461733,96.68606628658657,87.48555004684685,87.48555004684685,189.41838649959954,197.42099360445445,197.42099360445445,279.31,0.22009720068632532,0,142.55516702299624,142.55516702299624,2.032784883882613,2.032784883882613
2,4,az2a,az3a,2,3,0,all-legs,3,1,307.84274065353634,307.8515277282823,307.8515277282823,310.31348288016574,310.35608596955404,310.35608596955404,411.86745411353735,320.73268867270684,311.5920447814732,0.0,0.0,0.0,621.7425655855857,621.5570391566566,620.3110758734234,621.3785,0.4080470938048393,0,307.8515277282823,307.8515277282823,0.0,0.0
2,5,az2a,az3b,2,3,1,all-legs,3,1,326.3648449198673,330.4059455363282,330.4059455363282,330.1488333676156,332.95553743259904,332.95553743259904,337.58752425645764,335.94583389531687,335.94583389531687,0.0,0.0,0.0,650.3138281289289,650.5009149843844,649.902369710861,650.31825,4.947043077879243,0,403.70468211913146,403.70468211913146,73.29873658280326,73.29873658280326
2,6,az2a,az4a,2,4,0,all-legs,3,1,178.64206911774625,181.09820235464588,181.09820235464588,183.24299496727372,183.2555828092631,183.2555828092631,186.10282799759239,188.13398624199726,188.13398624199726,131.67382382617618,129.1521938867868,124.88494817402402,234.90405164994996,234.6969106277778,234.6969106277778,359.60925,0.05061089059037727,0,181.09820235464588,181.09820235464588,0.0,0.0
2,7,az2a,az4b,2,4,2,all-legs,3,1,163.40466811433367,163.74491182154662,163.74491182154662,165.74977409048992,165.24935435085135,165.24935435085135,168.40075380177092,169.73032205285574,169.73032205285574,113.18498785065066,124.27817459464463,124.02974991561562,216.9396482956456,204.31952541836839,204.31952541836839,370.4,0.22769421080130314,0,204.60390707105165,204.60390707105165,40.85899524950503,40.85899524950503
2,8,az2a,az5a,2,5,0,all-legs,3,1,180.00890750369794,181.43819406938547,181.43819406938547,181.9738700967022,183.62979477312552,183.62979477312552,184.46700648189565,186.06798865266273,186.06798865266273,139.93530078418422,130.0840529394394,130.0840529394394,229.01644136726725,231.9705508306306,231.9705508306306,360.6595,0.17024666619869322,0,181.43819406938547,181.43819406938547,0.0,0.0
2,9,az2a,az5b,2,5,1,all-legs,3,1,169.62401315660253,168.54173711252346,168.54173711252346,171.6534514775489,171.1322117907457,170.97504789744826,175.5697048825132,178.40845328462427,178.40845328462427,124.25327122417418,130.7173753257258,130.7173753257258,216.97314723718722,214.2945414771271,207.94489680100088,379.75425,0.5273584123470414,0,170.15645285798882,170.15645285798882,1.614715745465361,1.614715745465361
2,10,az2a,az6a,2,6,3,all-legs,3,1,425.64539114204143,425.1728918171459,425.1728918171459,427.63509725183565,426.7525691987713,426.7525691987713,430.9937366416982,428.9620734304899,428.9620734304899,386.78794955130127,382.2119781597097,375.33643216991993,481.99948540505505,474.4859810856857,474.4859810856857,730.43475,0.38630496785293644,0,428.4703092202155,428.4703092202155,3.2974174030695735,3.2974174030695735
2,11,az2a,az6b,2,6,2,all-legs,3,1,358.3863753349384,358.78052094727946,358.78052094727946,362.6079040926147,361.6793891557059,361.6793891557059,369.53875292632085,367.3118287246607,364.7004605744397,306.9876944786787,310.0678075356356,302.14433435500496,414.84785650470474,415.91759160705703,415.91759160705703,715.3320000000001,0.6785784745378578,0,389.236101622876,389.0989295916985,30.455580675596536,30.318408644419037
3,0,az2b,az1a,2,1,1,all-legs,3,1,154.42895115931168,155.46656368265982,155.46656368265982,156.60400490396563,158.2545974931835,158.2545974931835,162.01015657564653,166.09584805411313,166.09584805411313,112.68550079724716,109.48867707177182,99.87512806706701,210.1784131746747,208.92408189434434,208.92408189434434,310.874,0.6303720785669782,0,157.619593544195,157.01206512947402,2.153029861535174,1.5455014468141997
3,1,az2b,az1b,2,1,3,all-legs,3,1,156.75877680927834,156.6399566491511,156.6399566491511,161.0290901745988,160.15114619299123,160.15114619299123,165.0005696738576,163.8522212087045,163.8522212087045,100.93762436806806,119.4629750434935,119.4629750434935,213.74619866071072,196.84186914564566,195.21826346156152,311.85875,0.1955024195638373,0,157.3225516050329,157.3225516050329,0.6825949558818252,0.6825949558818252
3,2,az2b,az2a,2,2,2,all-legs,3,1,121.24205788650818,122.39181777650263,122.39181777650263,122.89908444203677,123.96903661578392,123.96903661578392,127.15972653851745,125.25978145326356,125.25978145326356,73.02980518973973,78.22582567417412,78.22582567417412,174.0675707496997,175.45556216496496,165.97538716936938,262.35625000000005,0.13997436859750678,0,143.01512887949752,143.01512887949752,20.62331110299489,20.62331110299489
3,4,az2b,az3a,2,3,1,all-legs,3,1,295.36359444833266,295.3361176055871,295.3361176055871,299.43426690675267,300.3411971985216,298.6347332431621,323.4617017686355,370.58517544075636,370.58517544075636,0.0,0.0,0.0,692.8199215691191,693.7866286376376,692.1215378607608,693.60425,0.08551457793197415,0,393.57425932967766,393.57425932967766,98.23814172409055,98.23814172409055
3,5,az2b,az3b,2,3,2,all-legs,3,1,309.1293750284211,310.9042398524441,310.9042398524441,312.6833289011729,314.52571549799063,314.52571549799063,323.3801082969581,321.6725157041996,321.6725157041996,0.0,0.0,0.0,676.5945131355855,677.7192800216217,677.7192800216217,677.4575,4.39624248294183,0,332.3825315234294,332.3825315234294,21.4782916709853,21.4782916709853
3,6,az2b,az4a,2,4,1,all-legs,3,1,147.51797274017764,149.58286445715152,149.58286445715152,151.8871831999825,151.76788939538736,151.76788939538736,162.4153460925618,159.60085327203646,157.8089750320086,109.15041890120116,97.60070841021016,90.18810173508513,202.95276816676673,206.00332312662655,206.00332312662655,305.126,0.5872836667123238,0,163.42703564166465,163.42703564166465,13.84417118451313,13.84417118451313
3,7,az2b,az4b,2,4,1,all-legs,3,1,131.42986273576662,127.51169005880143,127.51169005880143,135.19652113626003,130.23469914031182,129.55827371255378,141.66473927783915,134.59414142368456,134.59414142368456,88.2074785648649,89.7908992633634,89.7908992633634,187.33772112467466,167.5535217594594,166.61233150200195,346.23075,3.266013318717654,0,158.18303186982322,158.18303186982322,30.67134181102179,30.67134181102179
