src,dst,host_src,host_dst,az_src,az_dst,flow,rank_mode,training_rank_blocks,holdout_request_blocks,train_worst_p50_us,holdout_worst_p50_us,holdout_request_p50_us,train_worst_p90_us,holdout_worst_p90_us,holdout_request_p90_us,train_worst_p99_us,holdout_worst_p99_us,holdout_request_p99_us,train_worst_p50_lo_us,holdout_worst_p50_lo_us,holdout_request_p50_lo_us,train_worst_p50_hi_us,holdout_worst_p50_hi_us,holdout_request_p50_hi_us,holdout_rtt_max_p50_us,same_role_0_2_abs_change_us
6,5,az4a,az3b,4,3,2,request,1,1,301.9170364800127,303.340125033748,303.340125033748,304.18013378755296,307.42560424197245,307.42560424197245,306.83055092660743,314.28192256234195,314.28192256234195,0.0,0.0,0.0,582.423058985085,582.474717014965,582.474717014965,582.26425,2.001261558364547
6,5,az4a,az3b,4,3,3,request,1,1,313.71456043161675,314.73550487985875,314.73550487985875,316.23311534257755,317.6479371703241,317.6479371703241,318.2791397931118,329.8895504081547,329.8895504081547,0.0,0.0,0.0,595.2606422532533,595.1467825990991,595.1467825990991,594.95925,2.4216884109675902
6,7,az4a,az4b,4,4,0,request,2,1,78.95806670664305,76.81863247441242,74.89621935740836,81.32122325431477,78.40373240597717,77.6957848148249,91.16247037424048,83.41951854993404,83.41951854993404,38.39481870675677,38.3212002644144,30.768873761911884,129.83941841446446,122.938273071021,122.938273071021,156.486,1.1587519502938193
6,7,az4a,az4b,4,4,1,request,2,1,80.89081832381692,78.25106955573617,78.25106955573617,83.49618561761017,80.84247347769569,80.84247347769569,85.93377331983876,82.6847094963572,82.57734350252842,41.056016936386385,40.98382611326326,40.98382611326326,122.7271063250751,118.64621765635638,118.64621765635638,188.33100000000002,0.9985153266482882
6,7,az4a,az4b,4,4,2,request,2,1,81.66794644844038,79.21690257918019,77.17552455921802,84.25822158440376,81.9968712195039,81.07886580977434,85.18500119753912,89.81744573006179,82.50555451333913,28.52634420635637,33.769396139439436,23.241505817517496,138.3657197860361,135.75832587312314,135.75832587312314,159.3725,0.7545369403840994
6,7,az4a,az4b,4,4,3,request,2,1,81.33567579610816,78.02088442672597,78.02088442672597,83.35610526635853,80.20992348564103,80.20992348564103,85.67780268507529,86.0663398583706,86.0663398583706,37.23144698563561,30.31154160860863,30.31154160860863,125.77347688333332,132.5818110676176,132.5818110676176,157.849,1.356780584810977
6,8,az4a,az5a,4,5,0,request,2,1,192.54483594793032,189.28950262661255,189.28950262661255,194.69769504195017,192.3148811751854,192.3148811751854,197.64048079337388,199.81487151091025,199.81487151091025,147.89127703483484,136.62797909314313,136.62797909314313,235.91618942977976,246.10600168203206,245.9744683973974,366.34024999999997,1.760669998101747
6,8,az4a,az5a,4,5,1,request,2,1,177.00999517836152,175.70339518582412,175.70339518582412,179.31907059477584,178.41182706793828,178.41182706793828,184.08390108031392,187.26732144665226,187.26732144665226,130.70848963423424,130.57241216871876,130.57241216871876,226.08712935025025,230.72772899684685,222.94342912952953,348.92575,0.38820619328791395
6,8,az4a,az5a,4,5,2,request,2,1,189.16851231977927,187.54911149042601,187.54911149042601,191.7959852397754,190.00950824840746,189.67523116162664,193.51092028605947,195.67202614522145,194.68336017011978,145.90639605495494,139.48351723558557,139.48351723558557,232.24591175100102,244.03293467447446,237.24198276441444,368.16375,0.7736824541023566
6,8,az4a,az5a,4,5,3,request,2,1,190.4481081270394,188.66027634677445,188.66027634677445,192.85261983948928,191.07961721779697,191.07961721779697,196.6240700779155,195.25196089593268,195.25196089593268,150.67095481926924,134.94376382687688,133.10831857542541,229.90411497532534,246.22283247422422,246.22283247422422,367.75374999999997,1.1554509463440752
6,9,az4a,az5b,4,5,0,request,2,1,184.87946316797678,180.5443948524183,180.25779377161672,187.4145865924966,183.21099168851657,182.85431561768874,190.97700896586903,187.79194829739603,186.5562569275611,144.4952373141141,141.58706394859854,126.72791435365366,221.85981326681684,239.37634686596598,239.37634686596598,364.24775,2.132085380577223
6,9,az4a,az5b,4,5,1,request,2,1,197.88350545650349,192.86827258985906,192.86827258985906,200.8234195542997,195.8620290127902,194.67027852923732,203.8294538532487,201.51443127788067,201.51443127788067,158.48089605880875,153.51220674724732,138.20697839429425,251.15179683058065,250.99836595595593,250.99836595595593,368.86800000000005,3.769249756565074
6,9,az4a,az5b,4,5,2,request,2,1,185.5632679161685,180.07431424102828,179.24996274541184,189.2233951508493,182.3227285672516,181.31052483122582,192.2630875874536,184.15140943347694,183.85536235901475,145.08753093338333,138.82757780495504,138.82757780495504,222.8302758992993,223.00130565295308,223.00130565295308,356.8665,4.134373710571992
6,9,az4a,az5b,4,5,3,request,2,1,172.66261555352207,169.64681014840042,169.4899306359245,175.57929764343208,173.17770740528888,171.71882638885918,178.8540745398371,176.10997137894262,175.7203136012322,118.9592631990991,133.04565831841836,129.1273221115615,228.05290961281284,213.01991841031037,213.01991841031037,338.78700000000003,1.5565942468277854
6,10,az4a,az6a,4,6,0,request,2,1,426.86410579694797,423.4810913307499,423.4810913307499,430.19208328072784,429.03505173503015,429.03505173503015,439.7664303342647,432.8252043436114,431.21812464453103,383.3607370104604,385.7030383018018,370.2362218652653,468.5617738092593,480.8551339222222,480.8551339222222,832.70925,2.8685909342858054
6,10,az4a,az6a,4,6,1,request,2,1,427.7951513859001,422.6461858287619,421.53455200006584,432.76188618599747,426.027889003607,423.5250644453009,439.7594541645853,428.9801451817547,426.56121157503134,381.4175843706206,386.21926428393385,386.21926428393385,477.52256675600603,469.9718670830831,461.85736055700704,828.3924999999999,1.9495125582075161
6,10,az4a,az6a,4,6,2,request,2,1,405.48592153086287,403.514323336629,403.514323336629,408.7433832437234,406.781319665447,406.781319665447,410.52280918695305,410.64064239608786,409.35462666238476,354.48127839664664,358.8325636398898,347.6942000887888,456.2285143181682,460.1131724376376,460.1131724376376,811.79575,2.671678171296037
6,10,az4a,az6a,4,6,3,request,2,1,427.273220666503,425.1383462758705,425.1383462758705,431.5088187698355,428.3364454850774,428.3364454850774,446.3089023438733,437.81600230960606,431.86083120128563,378.70687912842845,370.5334896304805,370.5334896304805,477.20854391556554,481.0959465089089,481.0959465089089,851.8695,1.3863000179449614
6,11,az4a,az6b,4,6,0,request,2,1,407.4640450092123,404.3699358534336,404.3699358534336,411.2274667544464,407.3591459086596,407.3591459086596,422.55665471133824,414.4823082415072,412.64767688617115,364.39211560710714,364.8395631717217,359.09109384894896,460.6892814228728,455.66882982677674,455.66882982677674,792.26925,2.1213886335522147
6,11,az4a,az6b,4,6,1,request,2,1,406.02918646587204,403.64239822031493,403.64239822031493,410.01418622766334,407.0589047707416,407.0589047707416,416.31593277961525,411.830190282947,411.830190282947,359.72170387482475,361.199177431031,361.199177431031,461.05446056776776,458.69126086331335,450.38071027362366,801.3932500000001,0.40906723629177577
6,11,az4a,az6b,4,6,2,request,2,1,387.86796842613535,385.92348921302937,385.92348921302937,392.16340184809746,388.1113076613185,388.1113076613185,398.238649660968,391.800272988487,391.800272988487,346.63268148093096,341.71394025665666,338.2663334951952,442.55548435015015,439.0944330633133,439.0944330633133,781.807,1.9663848330021665
6,11,az4a,az6b,4,6,3,request,2,1,406.85842379983944,404.17875126412133,404.17875126412133,410.27662938128407,407.16249966219254,407.16249966219254,415.72100461290665,416.28870061763683,416.28870061763683,368.0807104114615,358.59385584999995,358.59385584999995,455.39849695170165,458.8473952353854,455.7761992513514,792.5707500000001,0.3364730901968187
7,0,az4b,az1a,4,1,0,request,1,1,169.4493450611682,170.32852461140732,170.32852461140732,179.88086900539986,176.21886697769148,176.21886697769148,190.8245810348108,183.37847751475482,180.44754657753313,122.12045083773774,115.04093179534536,115.04093179534536,221.41982424289284,225.9490392316817,225.9490392316817,353.69925,1.5263313975691233
7,0,az4b,az1a,4,1,1,request,1,1,180.98766515114477,182.61163527189996,182.61163527189996,187.38441972512007,189.24736750430498,189.24736750430498,194.53395236997866,199.31444800823135,199.31444800823135,127.32383929799798,133.46433158208214,125.70560071561559,236.17572701061061,238.9535223523023,238.9535223523023,360.5435,0.40014398126010065
7,0,az4b,az1a,4,1,2,request,1,1,169.13163783526605,170.15380964379088,170.15380964379088,173.8297880534182,176.487934345599,174.03730664043985,183.32907010907846,194.8797714128297,183.3954816260823,113.29184690610607,122.76633703803802,112.44067236951952,225.4366377629629,224.85831639159161,224.85831639159161,347.01175,1.4341333504153795
7,0,az4b,az1a,4,1,3,request,1,1,172.26362636826173,172.58396147781815,172.58396147781815,176.42691455354696,177.26845090239365,176.56176667142935,180.95147396435448,192.32846877488203,186.6354793226278,116.31816311256252,120.37206519324334,120.37206519324334,230.1761740756757,227.1652286502002,227.1652286502002,351.91975,1.3717232122571659
7,1,az4b,az1b,4,1,0,request,1,1,182.72033267153293,183.26373224408985,183.26373224408985,189.56570703418063,189.41243741571836,189.41243741571836,206.89570862484516,203.17836994861972,203.17836994861972,135.3998944045045,134.4416644045545,134.4416644045545,230.36312132492492,234.19570918678681,233.69671775245243,352.11625,1.130700487269138
7,1,az4b,az1b,4,1,1,request,1,1,179.35754994015224,178.55442139008235,178.55442139008235,183.9002591740549,185.26852666378176,183.06051860356203,191.0438008248784,193.1596848245941,190.12467527939856,132.15186173878877,140.751419061011,123.35806904019023,225.99805019954948,236.21990926026024,236.21990926026024,358.81025,0.22283573037881865
7,1,az4b,az1b,4,1,2,request,1,1,171.6899992573633,168.99505004101812,168.99505004101812,176.45437728585767,174.4711733159214,174.4711733159214,182.03499470078344,186.8745674512168,186.8745674512168,132.08335798028023,128.55870796636646,128.55870796636646,209.68564088463464,224.89659537067072,212.5753579856357,348.8745,0.5826358459491132
7,1,az4b,az1b,4,1,3,request,1,1,184.31672250854774,182.47981897456194,182.47981897456194,188.16827273305807,188.26429078290704,188.26429078290704,209.51397925083376,207.7825471307908,194.6700055357666,133.20051295390388,139.93839247812812,139.93839247812812,232.88075867242236,228.89950399959963,228.89950399959963,350.596,1.0369683212417158
7,2,az4b,az2a,4,2,0,request,1,1,167.29116426569018,166.91741248156438,166.91741248156438,169.75970142701138,169.3415119969321,169.3415119969321,173.10030122238882,180.10555935365625,180.10555935365625,126.89228489079079,126.48673220095098,111.78002443253251,208.27237116451454,223.29134237277276,223.29134237277276,370.43975,0.22224768265050443
7,2,az4b,az2a,4,2,1,request,1,1,170.04040836703336,170.53924475409806,170.53924475409806,172.3470389593806,173.4859933715617,173.4859933715617,173.7052719061147,178.07589851684907,178.07589851684907,114.4358116472973,121.42492742312311,121.42492742312311,226.84508939164164,225.01325875070066,218.81796555965963,377.64525000000003,1.0515840087168158
7,2,az4b,az2a,4,2,2,request,1,1,206.7208223179269,207.9672753156089,207.9672753156089,209.64203817460728,209.74209936968512,209.74209936968512,212.684163442075,240.98449416353097,211.50257261503677,155.43414296756754,169.0291198263263,169.0291198263263,257.3776601592092,246.94240000685687,246.94240000685687,370.4,0.001513460744661188
