name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,items_per_iteration,items_per_second,unit_bytes,fraction_R_0,fraction_R_1,fraction_R_AC,fraction_W_A,fraction_W_AB,fraction_W_AC,fraction_W_all,binding_bytes
mixture/b3-A2s6-B1s0-C2s3-D0s1/90/bytes,155,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/90/bytes,iteration,3,0,1,17867,1574.9444786478389,1572.7427659931932,ns,256.0,162772962.96342206,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s6-B1s0-C2s3-D0s1/90/bytes,155,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/90/bytes,iteration,3,1,1,17867,1568.1600716396988,1567.8646107348259,ns,256.0,163279404.5144103,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s6-B1s0-C2s3-D0s1/90/bytes,155,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/90/bytes,iteration,3,2,1,17867,1569.7175239258522,1569.4526221525805,ns,256.0,163114194.3290289,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s6-B1s0-C2s3-D0s1/90/word,156,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/90/word,iteration,3,0,1,25314,1080.8794738100346,1080.642174290943,ns,256.0,236896177.19017205,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s6-B1s0-C2s3-D0s1/90/word,156,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/90/word,iteration,3,1,1,25314,1052.489531486164,1052.5163150825997,ns,256.0,243226633.4797001,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s6-B1s0-C2s3-D0s1/90/word,156,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/90/word,iteration,3,2,1,25314,1055.6407521528552,1055.4448131468398,ns,256.0,242551762.83137769,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/5/bytes,157,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/5/bytes,iteration,3,0,1,41311,640.6569194636829,640.6735010046075,ns,256.0,399579504.37871933,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/5/bytes,157,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/5/bytes,iteration,3,1,1,41311,648.5986056983836,648.4414078574652,ns,256.0,394792801.47431874,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/5/bytes,157,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/5/bytes,iteration,3,2,1,41311,643.22773595396,642.9860085691681,ns,256.0,398142411.4805777,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/5/word,158,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/5/word,iteration,3,0,1,20411,1369.6757140768582,1368.644603400085,ns,256.0,187046366.42998952,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/5/word,158,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/5/word,iteration,3,1,1,20411,1368.0479643316764,1367.6561167997424,ns,256.0,187181555.98867148,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/5/word,158,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/5/word,iteration,3,2,1,20411,1368.519719756498,1368.2611826956045,ns,256.0,187098781.45900163,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/50/bytes,159,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/50/bytes,iteration,3,0,1,22174,1258.9600432929094,1258.9929196356088,ns,256.0,203337124.46460322,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/50/bytes,159,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/50/bytes,iteration,3,1,1,22174,1258.9121493645666,1258.6470190313569,ns,256.0,203393005.44883126,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/50/bytes,159,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/50/bytes,iteration,3,2,1,22174,1256.010372508384,1255.951655091538,ns,256.0,203829501.68678415,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/50/word,160,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/50/word,iteration,3,0,1,23909,1167.7920866620368,1167.8222008448718,ns,256.0,219211451.72167,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/50/word,160,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/50/word,iteration,3,1,1,23909,1180.52846208521,1169.6205194696347,ns,256.0,218874409.0400221,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/50/word,160,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/50/word,iteration,3,2,1,23909,1173.3605755146664,1170.739470492271,ns,256.0,218665216.68766958,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/90/bytes,161,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/90/bytes,iteration,3,0,1,18643,1494.029287131609,1494.0668347369517,ns,256.0,171344409.80016255,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/90/bytes,161,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/90/bytes,iteration,3,1,1,18643,1497.5502333308236,1497.2665343560654,ns,256.0,170978242.10042793,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/90/bytes,161,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/90/bytes,iteration,3,2,1,18643,1496.6361637080036,1496.675320495598,ns,256.0,171045781.6029398,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/90/word,162,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/90/word,iteration,3,0,1,28444,951.7590704547601,951.7828364505723,ns,256.0,268968918.3245684,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/90/word,162,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/90/word,iteration,3,1,1,28444,969.3280832507678,969.0498523414328,ns,256.0,264176295.34894302,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B0s1-C2s0-D1s3/90/word,162,0,mixture/b3-A2s7-B0s1-C2s0-D1s3/90/word,iteration,3,2,1,28444,944.928877794175,944.8224581634305,ns,256.0,270950375.6902849,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/5/bytes,163,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/5/bytes,iteration,3,0,1,40949,660.7486873910898,659.813670663511,ns,256.0,387988323.64683425,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/5/bytes,163,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/5/bytes,iteration,3,1,1,40949,654.9918435128855,654.8012405675613,ns,256.0,390958330.7724145,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/5/bytes,163,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/5/bytes,iteration,3,2,1,40949,649.7540355083119,649.7692739749391,ns,256.0,393986004.3457113,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/5/word,164,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/5/word,iteration,3,0,1,20463,1372.7680691982155,1372.4305331574076,ns,256.0,186530388.10718352,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/5/word,164,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/5/word,iteration,3,1,1,20463,1368.476567462995,1368.10692469335,ns,256.0,187119877.38632366,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/5/word,164,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/5/word,iteration,3,2,1,20463,1372.3187215943312,1372.3516102233987,ns,256.0,186541115.3329189,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/50/bytes,165,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/50/bytes,iteration,3,0,1,26605,1048.7684645732027,1047.3135876715053,ns,256.0,244434907.57067844,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/50/bytes,165,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/50/bytes,iteration,3,1,1,26605,1041.7034767903458,1040.2544634467454,ns,256.0,246093632.85188696,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/50/bytes,165,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/50/bytes,iteration,3,2,1,26605,1043.6604773528923,1043.350122157462,ns,256.0,245363463.86832988,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/50/word,166,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/50/word,iteration,3,0,1,23214,1199.2906866553878,1199.0042646678369,ns,256.0,213510499.95716265,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/50/word,166,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/50/word,iteration,3,1,1,23214,1192.3829154816551,1192.4159128112876,ns,256.0,214690190.93886808,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/50/word,166,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/50/word,iteration,3,2,1,23214,1197.0313173089207,1196.7955113293897,ns,256.0,213904545.5774124,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/90/bytes,167,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/90/bytes,iteration,3,0,1,21207,1309.2877351808481,1308.9033809592192,ns,256.0,195583573.03072476,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/90/bytes,167,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/90/bytes,iteration,3,1,1,21207,1294.1660300830445,1294.2129014004847,ns,256.0,197803622.35840723,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/90/bytes,167,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/90/bytes,iteration,3,2,1,21207,1312.152638280719,1311.3263073513938,ns,256.0,195222194.93717524,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/90/word,168,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/90/word,iteration,3,0,1,23739,1161.6931210234754,1161.3295421036084,ns,256.0,220436999.76518884,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/90/word,168,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/90/word,iteration,3,1,1,23739,1159.114158135428,1157.3553645899344,ns,256.0,221193945.98451966,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B1s0-C0s4-D2s1/90/word,168,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/90/word,iteration,3,2,1,23739,1142.6502380064921,1142.3242765070067,ns,256.0,224104490.52417538,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/5/bytes,169,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/5/bytes,iteration,3,0,1,41225,649.3093996361463,649.1116798058745,ns,256.0,394385138.89714664,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/5/bytes,169,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/5/bytes,iteration,3,1,1,41225,639.7975257732525,639.8134869617933,ns,256.0,400116604.6305728,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/5/bytes,169,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/5/bytes,iteration,3,2,1,41225,639.34976349335,639.2067919951909,ns,256.0,400496370.19802827,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/5/word,170,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/5/word,iteration,3,0,1,20411,1376.3458429294185,1376.3808240654093,ns,256.0,185995035.33030492,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/5/word,170,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/5/word,iteration,3,1,1,20411,1374.6964381949256,1374.6186860024873,ns,256.0,186233464.31036136,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/5/word,170,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/5/word,iteration,3,2,1,20411,1372.9836852673784,1372.7205918377022,ns,256.0,186490973.85308772,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/50/bytes,171,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/50/bytes,iteration,3,0,1,26644,1260.7190737118576,1060.6315117850738,ns,256.0,241365636.56226325,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/50/bytes,171,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/50/bytes,iteration,3,1,1,26644,1043.9879522609863,1044.0153130161598,ns,256.0,245207131.35942054,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/50/bytes,171,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/50/bytes,iteration,3,2,1,26644,1047.2215508179631,1046.79841615369,ns,256.0,244555203.80001637,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/50/word,172,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/50/word,iteration,3,0,1,23194,1197.1811675422575,1197.2101405536905,ns,256.0,213830464.11685428,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/50/word,172,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/50/word,iteration,3,1,1,23194,1195.0414331286709,1194.6502974907132,ns,256.0,214288650.44248652,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/50/word,172,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/50/word,iteration,3,2,1,23194,1197.075450546926,1196.8550487194711,ns,256.0,213893904.92515972,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/90/bytes,173,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/90/bytes,iteration,3,0,1,21411,1292.8433515500847,1292.7656344869765,ns,256.0,198025065.92897752,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/90/bytes,173,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/90/bytes,iteration,3,1,1,21411,1311.7282705166272,1309.3415534070834,ns,256.0,195518120.7942675,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/90/bytes,173,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/90/bytes,iteration,3,2,1,21411,1308.5489701554473,1308.0762692073843,ns,256.0,195707242.78571358,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/90/word,174,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/90/word,iteration,3,0,1,23580,1163.9621713329395,1163.9924512297464,ns,256.0,219932697.78471377,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/90/word,174,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/90/word,iteration,3,1,1,23580,1167.9689143347841,1167.6743426633088,ns,256.0,219239209.63793576,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s7-B2s0-C0s5-D1s0/90/word,174,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/90/word,iteration,3,2,1,23580,1155.8043256983383,1155.5334181509586,ns,256.0,221542705.71390453,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/bytes,175,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/bytes,iteration,3,0,1,75004,373.26482587632,373.2744786944982,ns,256.0,685822403.1156439,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/bytes,175,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/bytes,iteration,3,1,1,75004,384.5831955629792,375.7555330382614,ns,256.0,681294026.2783376,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/bytes,175,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/bytes,iteration,3,2,1,75004,374.00350647956276,373.4770012266187,ns,256.0,685450507.4186994,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/word,176,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/word,iteration,3,0,1,60183,464.37204858546465,464.21582506684314,ns,256.0,551467628.1514921,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/word,176,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/word,iteration,3,1,1,60183,464.37829619696106,464.2448864297298,ns,256.0,551433106.7139268,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/word,176,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/word,iteration,3,2,1,60183,463.90243091951004,463.9130319193119,ns,256.0,551827567.6388541,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/prepare,177,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/prepare,iteration,3,0,1,4151764,6.698136502936129,6.69670193199769,ns,1.0,149327237.51999074,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/prepare,177,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/prepare,iteration,3,1,1,4151764,6.6555517124715005,6.655731635998639,ns,1.0,150246442.41834098,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/prepare,177,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/prepare,iteration,3,2,1,4151764,6.695336729161172,6.694215518993983,ns,1.0,149382701.70158514,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/bytes,178,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/bytes,iteration,3,0,1,44181,633.3381091421026,633.215160363014,ns,256.0,404285961.58885163,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/bytes,178,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/bytes,iteration,3,1,1,44181,632.9823679864794,632.9975328761716,ns,256.0,404424956.9770114,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/bytes,178,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/bytes,iteration,3,2,1,44181,634.5674837588613,634.318258980069,ns,256.0,403582896.08693707,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/word,179,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/word,iteration,3,0,1,41087,682.7197166983818,681.6614500936631,ns,256.0,375552996.23416364,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/word,179,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/word,iteration,3,1,1,41087,681.9248180689364,681.7537177209182,ns,256.0,375502169.39894384,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/word,179,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/word,iteration,3,2,1,41087,681.6442427040785,681.5255190206547,ns,256.0,375627900.72464114,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/prepare,180,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/prepare,iteration,3,0,1,2440277,11.472596348676845,11.472894265691526,ns,1.0,87161964.26479708,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/prepare,180,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/prepare,iteration,3,1,1,2440277,11.477585536377601,11.47530997505609,ns,1.0,87143615.48173448,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/prepare,180,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/prepare,iteration,3,2,1,2440277,11.476476236095449,11.474448187644283,ns,1.0,87150160.39523387,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/bytes,181,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/bytes,iteration,3,0,1,44187,633.1852581084918,633.1556566410756,ns,256.0,404323956.226015,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/bytes,181,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/bytes,iteration,3,1,1,44187,633.5849684293532,633.4506755380844,ns,256.0,404135649.2082685,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/bytes,181,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/bytes,iteration,3,2,1,44187,633.1000520517138,633.0511236336641,ns,256.0,404390720.5007076,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/word,182,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/word,iteration,3,0,1,41064,681.9585037997687,681.3863968438945,ns,256.0,375704594.61146176,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/word,182,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/word,iteration,3,1,1,41064,681.8737093309435,681.748611922831,ns,256.0,375504981.6353383,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/word,182,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/word,iteration,3,2,1,41064,681.2988992788859,681.3159701928693,ns,256.0,375743430.6545473,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/prepare,183,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/prepare,iteration,3,0,1,2441416,11.477622002980187,11.475159907201183,ns,1.0,87144755.11338668,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/prepare,183,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/prepare,iteration,3,1,1,2441416,11.476626678933878,11.474712625788273,ns,1.0,87148151.994029,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/prepare,183,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/prepare,iteration,3,2,1,2441416,11.474547967239504,11.474844106862427,ns,1.0,87147153.4329568,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_A/bytes,184,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_A/bytes,iteration,3,0,1,50349,556.2098949337209,556.0645494448473,ns,256.0,460378206.5509844,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/W_A/bytes,184,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_A/bytes,iteration,3,1,1,50349,557.3382589533693,557.0456215615015,ns,256.0,459567385.67010874,2.0,,,,,,,,32.0
small/b2-A0s0-B0s1-C1s0-D1s3/W_A/bytes,184,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_A/bytes,iteration,3,2,1,50349,556.0752348603296,555.9347156844775,ns,256.0,460485723.9123984,2.0,,,,,,,,32.0
