input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration
neon,shape/2/spread/update/half/point,1,3,"[40244.29366602688,40215.886756237625,40311.343570058045]",40244.29366602688,"[40249.03071017687,40222.4347408788,40312.17274472002]",40249.03071017687,"[39.30106803322938,39.273326910388306,39.36654645513481]",39.30106803322938,1024.0
neon,shape/4/compact/sum/all/packet,1,3,"[1708.5022738346725,1708.9777082995013,1708.4369010881696]",1708.5022738346725,"[1708.7186535651483,1709.1362270586617,1708.5882329053316]",1708.7186535651483,"[1.6684592517916723,1.6689235432612317,1.6683954112189157]",1.6684592517916723,1024.0
neon,shape/4/compact/sum/all/point,1,3,"[3584.294549803525,3583.1992140782213,3583.55151204509]",3583.55151204509,"[3596.1459080811733,3583.6895609082026,3583.9227746452275]",3583.9227746452275,"[3.5002876462925054,3.499217982498263,3.499562023481533]",3.499562023481533,1024.0
neon,shape/4/compact/sum/half/packet,1,3,"[1286.60803943179,1287.0690362478774,1286.6122948812133]",1286.6122948812133,"[1286.7741550332669,1293.4636296840238,1286.571546657059]",1286.7741550332669,"[1.2564531635076075,1.2569033557108178,1.2564573192199346]",1.2564573192199346,1024.0
neon,shape/4/compact/sum/half/point,1,3,"[1894.418525179867,1957.558857913656,1896.6285971223078]",1896.6285971223078,"[1894.6324640281985,1958.8143435252923,1896.867985611555]",1896.867985611555,"[1.8500180909959636,1.9116785721813048,1.8521763643772535]",1.8521763643772535,1024.0
neon,shape/4/compact/update/all/packet,1,3,"[4445.774004683792,4414.526186927816,4476.358100915407]",4445.774004683792,"[4446.304875452043,4414.997125825184,4477.352671917736]",4446.304875452043,"[4.341576176449015,4.311060729421694,4.371443457925202]",4.341576176449015,1024.0
neon,shape/4/compact/update/all/point,1,3,"[40196.0834132309,40173.67689357599,40166.44199424716]",40173.67689357599,"[40226.36625119181,40182.1572387282,40172.18120804977]",40182.1572387282,"[39.2539877082333,39.232106341382796,39.22504101000698]",39.232106341382796,1024.0
neon,shape/4/compact/update/half/packet,1,3,"[3273.152281515878,3278.838592420702,3278.895901005391]",3278.838592420702,"[3273.762335653255,3287.3592420731093,3279.3349574630247]",3279.3349574630247,"[3.1964377749178485,3.2019908129108416,3.2020467783255766]",3.2019908129108416,1024.0
neon,shape/4/compact/update/half/point,1,3,"[20211.506730769204,20193.99182692313,20198.56874999999]",20198.56874999999,"[20228.815384617003,20196.44711538969,20200.404807690065]",20200.404807690065,"[19.7377995417668,19.720695143479617,19.725164794921866]",19.725164794921866,1024.0
neon,shape/4/spread/sum/all/packet,1,3,"[26270.114713216928,26210.25062344128,26125.8690773068]",26210.25062344128,"[26279.210099746208,26214.572319202853,26130.754364092605]",26214.572319202853,"[25.654408899625906,25.595947874454374,25.513544020807423]",25.595947874454374,1024.0
neon,shape/4/spread/sum/all/point,1,3,"[8560.378978850616,8643.18842127739,8534.782525101447]",8560.378978850616,"[8561.391155736537,8644.03588976903,8535.758384959985]",8561.391155736537,"[8.359745096533805,8.440613692653699,8.334748559669382]",8.359745096533805,1024.0
neon,shape/4/spread/sum/half/packet,1,3,"[13807.25428194983,13818.994729907818,13818.578392621694]",13818.578392621694,"[13810.74637681022,13838.45849802401,13820.253623191975]",13820.253623191975,"[13.483646759716631,13.495112040925601,13.494705461544624]",13.494705461544624,1024.0
neon,shape/4/spread/sum/half/point,1,3,"[4815.082232346295,4831.970159453358,4819.058769931667]",4819.058769931667,"[4815.726537585779,4832.491002278263,4822.904897495405]",4822.904897495405,"[4.70222874252568,4.71872085884117,4.706112080011393]",4.706112080011393,1024.0
neon,shape/4/spread/update/all/packet,1,3,"[83171.34059405948,83176.02970296967,83273.00396039558]",83176.02970296967,"[83186.05940594847,83186.44554455912,83283.7366336698]",83186.44554455912,"[81.22201229888621,81.22659150680632,81.32129293007382]",81.22659150680632,1024.0
neon,shape/4/spread/update/all/point,1,3,"[43513.321205821696,43531.46153846174,43522.602910603215]",43522.602910603215,"[43511.87318087757,43535.70062370442,43526.49584199511]",43526.49584199511,"[42.49347774006024,42.51119290865404,42.50254190488595]",42.50254190488595,1024.0
neon,shape/4/spread/update/half/packet,1,3,"[43444.60847107418,43372.70454545431,43371.07024793331]",43372.70454545431,"[43471.55268595547,43377.765495856875,43369.66942149316]",43377.765495856875,"[42.42637546003338,42.356156782670226,42.354560788997375]",42.356156782670226,1024.0
neon,shape/4/spread/update/half/point,1,3,"[21936.15794979057,21955.39069037666,21951.405334727722]",21951.405334727722,"[21938.55177823845,21962.104602509557,22011.41265690407]",21962.104602509557,"[21.422029247842353,21.440811221070955,21.43691927219504]",21.43691927219504,1024.0
